Entry,AS_1,PS_1,Role_1,AS_2,PS_2,Role_2
P21281,0.8261608320679152,0.8051658452452433,3,-1.9231094842491459,-1.7388179462375004,0
P26447,-0.48408229239689593,-1.443823350663752,0,1.0461450374467698,0.7033168420524207,3
P62854,0.4921837961998343,1.0785016118106485,3,-1.127909804727459,0.6372421296474897,1
Q02218,-1.5473296365622586,-0.07761332855629499,0,0.4256899529619447,0.23334457945073428,3
Q07065,0.9594179533589986,0.3018778002974578,3,-0.7728217259034929,0.4414128307255716,1
Q9UJZ1,0.7610342936514081,0.41653532410164473,3,-2.3789648293573604,-0.00022554683688813526,0
