"","Protein","P.Value","adj.P.Val"
"1","P31949",0.00069838992417909,0.2237105219063
"2","O00232",0.000895088439037251,0.2237105219063
"3","Q9Y4B5",0.000896055414436396,0.2237105219063
"4","Q07020",0.00122238551053432,0.2237105219063
"5","P22061",0.0012394743121551,0.2237105219063
"6","Q13200",0.00141295819451511,0.2237105219063
"7","Q16222",0.00145184460028903,0.2237105219063
"8","Q92804",0.002044463163825,0.2237105219063
"9","P14314",0.00211294524817357,0.2237105219063
"10","Q9NZM1",0.00218504649026817,0.2237105219063
"11","O95433",0.00242949504915507,0.2237105219063
"12","P13667",0.00257870109070043,0.2237105219063
"13","P23284",0.00286409006253605,0.2237105219063
"14","Q99613",0.00305087507422149,0.2237105219063
"15","P60903",0.00310973959045765,0.2237105219063
"16","Q16555",0.00322979945684467,0.2237105219063
"17","P14866",0.00333540119302822,0.2237105219063
"18","P17174",0.00343477536322022,0.2237105219063
"19","P12081",0.00362314945392705,0.2237105219063
"20","P68371",0.00374522792900192,0.2237105219063
"21","P55060",0.00376931625764992,0.2237105219063
"22","p_0",0.00380379801914836,0.2237105219063
"23","Q01518",0.00401263769794612,0.2237105219063
"24","Q13404",0.00401574609255886,0.2237105219063
"25","P14174",0.0042563840862664,0.226139943222015
"26","Q99439",0.00439763539549169,0.226139943222015
"27","P33176",0.0046732866363826,0.229558861139294
"28","P05783",0.0050638440203362,0.229558861139294
"29","P62829",0.00521156903006599,0.229558861139294
"30","P30050",0.0054275393536325,0.229558861139294
"31","P06748",0.0054789795198886,0.229558861139294
"32","Q99460",0.00553932733627253,0.229558861139294
"33","Q96AC1",0.00598590427631073,0.229558861139294
"34","Q04917",0.0061040517182799,0.229558861139294
"35","P62333",0.00615876564313944,0.229558861139294
"36","Q68E01",0.00625139803826642,0.229558861139294
"37","P68104",0.00659522263348355,0.229558861139294
"38","Q06210",0.00668859293330502,0.229558861139294
"39","Q13347",0.00669618218730924,0.229558861139294
"40","Q02790",0.00690006650745638,0.23063472301173
"41","P40939",0.00727151918926083,0.235732130057661
"42","Q9UMX0",0.00740519780285845,0.235732130057661
"43","P50914",0.00790854797882758,0.239572649860476
"44","P51911",0.00805049170011902,0.239572649860476
"45","Q14103",0.00806340257570788,0.239572649860476
"46","O15371",0.00860012338197916,0.249964455689264
"47","Q6PKG0",0.00879119906361647,0.2500815563416
"48","P62805",0.00924944333097596,0.254871110380576
"49","Q9Y2W1",0.00934082603489023,0.254871110380576
"50","P25789",0.00993815882526962,0.25624830899923
"51","P47914",0.00993901362021812,0.25624830899923
"52","P04406",0.0100399585232376,0.25624830899923
"53","P09382",0.0101579359588326,0.25624830899923
"54","P49748",0.0106132627152446,0.262776523153371
"55","P16070",0.0114071346640072,0.27309582827956
"56","P62195",0.0118740661678474,0.27309582827956
"57","P60228",0.0119655935910964,0.27309582827956
"58","Q15233",0.0120174266593391,0.27309582827956
"59","P18669",0.012051349191095,0.27309582827956
"60","O00159",0.0128436918710248,0.286200267192668
"61","O96019",0.0131558656471603,0.288350694594317
"62","P53618",0.0138395766619225,0.298443774145007
"63","P05787",0.0140715303182743,0.298629143421155
"64","Q9UHV9",0.0146934541419686,0.299373972221734
"65","O75821",0.0149743238327705,0.299373972221734
"66","Q14019",0.0152963387776749,0.299373972221734
"67","P20290",0.0154160308888502,0.299373972221734
"68","Q15365",0.0155598817503002,0.299373972221734
"69","P07339",0.0158841170558638,0.299373972221734
"70","P04179",0.0158975712113337,0.299373972221734
"71","O95881",0.0159933281920754,0.299373972221734
"72","P00491",0.0161218593866603,0.299373972221734
"73","P62888",0.0165109799862095,0.301166852827604
"74","P43243",0.0167698386641834,0.301166852827604
"75","P37802",0.0169097671737749,0.301166852827604
"76","P62854",0.0171736426615682,0.301166852827604
"77","Q04446",0.0173446878591814,0.301166852827604
"78","Q9UG63",0.0180075268853566,0.303867358991058
"79","Q01130",0.0181968243573144,0.303867358991058
"80","O95373",0.0184357125730836,0.303867358991058
"81","P54886",0.0190413287714386,0.303867358991058
"82","Q9Y3I0",0.0191509305513051,0.303867358991058
"83","Q14195",0.0197720025384103,0.303867358991058
"84","Q9UMS4",0.0198944137153096,0.303867358991058
"85","Q9BQ61",0.020005797022061,0.303867358991058
"86","O95182",0.0201881074100394,0.303867358991058
"87","P42765",0.0202001315181008,0.303867358991058
"88","P27635",0.0202785690437099,0.303867358991058
"89","P42704",0.0205455621262805,0.303867358991058
"90","Q9H0U4",0.0208246634587252,0.303867358991058
"91","P07602",0.0209356420114735,0.303867358991058
"92","Q13263",0.0209670758560724,0.303867358991058
"93","P05121",0.0213421620130177,0.303867358991058
"94","Q9C0C2",0.0217928604340369,0.303867358991058
"95","P09012",0.0218122398424505,0.303867358991058
"96","P18085",0.0220920745086474,0.303867358991058
"97","Q71UM5",0.0222423119750548,0.303867358991058
"98","P12004",0.0222730001354702,0.303867358991058
"99","Q15717",0.0227771532946813,0.307606605605948
"100","O00410",0.0233788265477333,0.312574910943194
"101","P19367",0.0237763769141047,0.314742732021366
"102","Q13177",0.0242035619675546,0.317256493633534
"103","O14979",0.0246129267435137,0.319490126758037
"104","P46777",0.0251959672386305,0.323760022497733
"105","Q14203",0.0256862989979986,0.323760022497733
"106","P62081",0.02588909398244,0.323760022497733
"107","P30048",0.0262637519515899,0.323760022497733
"108","Q9BY77",0.0264403039098702,0.323760022497733
"109","P46781",0.02685776797893,0.323760022497733
"110","P60842",0.0268920287994598,0.323760022497733
"111","P62736",0.027157462462229,0.323760022497733
"112","Q6NZI2",0.0276763061066181,0.323760022497733
"113","Q99729",0.0277870382802928,0.323760022497733
"114","P20618",0.0277936637296796,0.323760022497733
"115","Q9NQC3",0.027881088007324,0.323760022497733
"116","P28072",0.0280898748015984,0.323760022497733
"117","P07858",0.0297407799633703,0.336797466433047
"118","Q00688",0.0297446090858822,0.336797466433047
"119","p_4",0.0303192523118799,0.336797466433047
"120","P26038",0.0308461034359138,0.336797466433047
"121","Q9UK76",0.0317906918063688,0.336797466433047
"122","P10809",0.0320469479236626,0.336797466433047
"123","P08133",0.0323089639329907,0.336797466433047
"124","P00367",0.0323720899292568,0.336797466433047
"125","P06576",0.0331351286631885,0.336797466433047
"126","P00505",0.0332169666611957,0.336797466433047
"127","Q9BY42",0.0332370105297002,0.336797466433047
"128","P62847",0.0334652775837386,0.336797466433047
"129","Q8N1F7",0.0334832280067838,0.336797466433047
"130","P31350",0.0335544288467469,0.336797466433047
"131","Q15029",0.0338649300825445,0.336797466433047
