Entry,AS_1,PS_1,Role_1,AS_2,PS_2,Role_2
P46777,-1.4647163010998154,-1.1365568663559138,0,1.744019844016937,0.6992513928336237,3
P13667,0.11787748411681243,-2.043560506151959,2,0.9951448252275119,0.006109855860046309,3
Q13177,-1.4349040962985633,-0.9945032379655139,0,1.0889490721236799,0.4905115242314153,3
Q9NZM1,0.5315326477565332,0.11919064518615485,3,-0.10439063001622362,-0.7516748050638711,0
Q99460,-1.08868370114297,-2.41210659927453,0,0.9742035941915939,0.20692383789116064,3
P07339,0.865750259937494,-1.4101537653810219,2,0.2759407805675247,0.09997386250426743,3
P05787,0.1765498356304711,0.1537707207076977,3,0.1836224448668533,-0.6421713130871893,2
P05783,0.5332256735285625,0.025459485885438227,3,0.23022092759236035,-0.7764748961824317,2
