,Regulator,Target,Weight
0,O15143,P04406,0.0103563111877166
1,O15143,P05787,0.0091051163531928
2,O15143,P05976,0.0193612960386918
3,O15143,P06748,3.996437365418333e-06
4,O15143,P07339,0.0006137727488622
5,O15143,P09382,0.0208554583493868
6,O15143,P09936,0.0004126116865331
7,O15143,P13667,0.0144079030926196
8,O15143,P14174,0.0448541712487562
9,O15143,P14314,0.0011566714781664
10,O15143,P14866,0.0009943128922002
11,O15143,P15374,0.0111492194222676
12,O15143,P16989,0.0364701926140942
13,O15143,P17096,0.0334895444161085
14,O15143,P27635,0.0005547653746245
15,O15143,P31949,0.0131121400134011
16,O15143,P37837,0.0466126684597565
17,O15143,P40939,0.0110061389335546
18,O15143,P46777,0.001615974571448
19,O15143,P47914,0.00379293660643
20,O15143,P51911,0.014528547201242
21,O15143,P56192,0.0519152505310743
22,O15143,P60903,0.0007090683465939
23,O15143,P62328,0.0377211470257689
24,O15143,P62854,0.0052122204197704
25,O15143,P62888,0.0266882461588094
26,O15143,P63208,0.0486185262467015
27,O15143,P68104,0.0001145552255524
28,O15143,Q01518,0.0008348122028745
29,O15143,Q01995,0.001252935704164
30,O15143,Q02790,0.063896378827044
31,O15143,Q07065,0.0002290596253523
32,O15143,Q07866,0.0011343245800385
33,O15143,Q14011,0.0613211256679425
34,O15143,Q14195,0.0090573676795748
35,O15143,Q15365,0.0099501803866107
36,O15143,Q15459,0.0447564062661039
37,O15143,Q16181,0.0750298808116928
38,O15143,Q16629,0.0869138778800585
39,O15143,Q6NYC8,0.0025255811397868
40,O15143,Q7Z417,0.0019247551970166
41,O15143,Q92804,0.0036734146528331
42,O15143,Q96AC1,0.0011575223100855
43,O15143,Q99439,0.0019573691264366
44,O15143,Q99460,0.0105053414116171
45,O15143,Q99613,0.0825865162210292
46,O15143,Q99879,0.0393173284169297
47,O15143,Q9UMX0,0.0300382151853988
48,O15143,Q9UN86,0.0065048436267187
49,O15143,mg,0.0
50,P04406,O15143,0.0056370070248307
51,P04406,P05787,0.0032291551718688
52,P04406,P05976,0.0032697796835774
53,P04406,P06748,0.0901279472920318
54,P04406,P07339,0.0125610701420363
55,P04406,P09382,0.0141495807031865
56,P04406,P09936,0.0240188758740555
57,P04406,P13667,0.0062233249525113
58,P04406,P14174,0.0115988413793393
59,P04406,P14314,0.0095192983863422
60,P04406,P14866,0.0331439919266901
61,P04406,P15374,0.0327675867990961
62,P04406,P16989,0.002573449919059
63,P04406,P17096,0.0257139988864094
64,P04406,P27635,0.0149307974060581
65,P04406,P31949,0.0220917605216016
66,P04406,P37837,0.0210907540151329
67,P04406,P40939,0.0178961122011734
68,P04406,P46777,0.0056383464032153
69,P04406,P47914,0.0147321316396489
70,P04406,P51911,0.0231572527543794
71,P04406,P56192,0.0029273949710295
72,P04406,P60903,0.0089507526792211
73,P04406,P62328,0.0471396853490887
74,P04406,P62854,0.0124757095315146
75,P04406,P62888,0.0206074125917962
76,P04406,P63208,0.0226993116923171
77,P04406,P68104,0.0084869601518439
78,P04406,Q01518,0.0036910385743892
79,P04406,Q01995,0.0478114823100277
80,P04406,Q02790,0.016807616289663
81,P04406,Q07065,0.0046284203296158
82,P04406,Q07866,0.0043912640502657
83,P04406,Q14011,0.0168142486019403
84,P04406,Q14195,0.0160886932052718
85,P04406,Q15365,0.0006916589371459
86,P04406,Q15459,0.0016299724569587
87,P04406,Q16181,0.0057187307164274
88,P04406,Q16629,0.0227195097323537
89,P04406,Q6NYC8,0.0373257136102351
90,P04406,Q7Z417,0.1268985809219925
91,P04406,Q92804,0.0333827925946598
92,P04406,Q96AC1,0.0242230691633778
93,P04406,Q99439,0.0322998040086153
94,P04406,Q99460,0.0023073033453702
95,P04406,Q99613,0.0175435338929302
96,P04406,Q99879,0.0107125167901591
97,P04406,Q9UMX0,0.0098324360625419
98,P04406,Q9UN86,0.0471233243570014
99,P04406,mg,0.0
100,P05787,O15143,0.0352719581564754
101,P05787,P04406,0.0096087245344259
102,P05787,P05976,0.0016840097410156
103,P05787,P06748,0.0833030364307337
104,P05787,P07339,0.0407446351651133
105,P05787,P09382,0.0076020101935821
106,P05787,P09936,0.0013749967922078
107,P05787,P13667,0.0126566440152217
108,P05787,P14174,0.0165973572854716
109,P05787,P14314,0.0279048325300446
110,P05787,P14866,0.0050541901267363
111,P05787,P15374,0.0128091864152781
112,P05787,P16989,0.0031003459370687
113,P05787,P17096,0.0272854892269561
114,P05787,P27635,0.0107538236965637
115,P05787,P31949,0.0907129332283024
116,P05787,P37837,0.0156719397653481
117,P05787,P40939,0.0169307412221466
118,P05787,P46777,0.0081468058077888
119,P05787,P47914,0.0176363419399966
120,P05787,P51911,0.214237562927151
121,P05787,P56192,0.0058511290279903
122,P05787,P60903,0.003870211229732
123,P05787,P62328,0.0093246117294196
124,P05787,P62854,0.0104282460045382
125,P05787,P62888,0.0017696235985356
126,P05787,P63208,0.0048142798569314
127,P05787,P68104,0.0112096035060858
128,P05787,Q01518,0.0071706631499467
129,P05787,Q01995,0.0112220591415271
130,P05787,Q02790,0.027851972543455
131,P05787,Q07065,0.0062645807386095
132,P05787,Q07866,0.0106724124415642
133,P05787,Q14011,0.0175097248752312
134,P05787,Q14195,0.0183252711290578
135,P05787,Q15365,0.0061699612206594
136,P05787,Q15459,0.0054647210902511
137,P05787,Q16181,0.0026085642637507
138,P05787,Q16629,0.0283049319819021
139,P05787,Q6NYC8,0.0051409910579778
140,P05787,Q7Z417,0.0388333440966457
141,P05787,Q92804,0.0015587883231114
142,P05787,Q96AC1,0.0202231939283326
143,P05787,Q99439,0.0114885541139608
144,P05787,Q99460,0.0037326530156934
145,P05787,Q99613,0.0060129847429722
146,P05787,Q99879,0.0032605381281868
147,P05787,Q9UMX0,0.0098674710923884
148,P05787,Q9UN86,0.051961348833913
149,P05787,mg,0.0
150,P05976,O15143,0.0075227572830811
151,P05976,P04406,0.0231712578987949
152,P05976,P05787,0.0023903759546021
153,P05976,P06748,0.0160797493927913
154,P05976,P07339,0.0375462586013496
155,P05976,P09382,0.015567631225718
156,P05976,P09936,0.0030008670741395
157,P05976,P13667,0.0634412378550877
158,P05976,P14174,0.061269696512393
159,P05976,P14314,0.0168564695693125
160,P05976,P14866,0.0081401598443034
161,P05976,P15374,0.0016661323944625
162,P05976,P16989,0.0003433158090006
163,P05976,P17096,0.0031420391299941
164,P05976,P27635,0.0122597288246556
165,P05976,P31949,0.0149488587486407
166,P05976,P37837,0.0037099855476792
167,P05976,P40939,0.0276210560282054
168,P05976,P46777,0.000258056006349
169,P05976,P47914,0.0060584868038468
170,P05976,P51911,0.0039178209891524
171,P05976,P56192,0.0001100938159687
172,P05976,P60903,0.0301954980536958
173,P05976,P62328,0.0170398748745502
174,P05976,P62854,0.0231171956468545
175,P05976,P62888,0.0114634520171652
176,P05976,P63208,0.0030464045825615
177,P05976,P68104,0.0083560981384351
178,P05976,Q01518,0.0147718045716299
179,P05976,Q01995,0.0086435824925801
180,P05976,Q02790,0.0447581295930786
181,P05976,Q07065,0.1077837853741265
182,P05976,Q07866,0.0112528335397197
183,P05976,Q14011,0.0084677961384942
184,P05976,Q14195,0.0022894317419752
185,P05976,Q15365,0.0116700416881842
186,P05976,Q15459,0.0175024807018245
187,P05976,Q16181,0.0020080099391256
188,P05976,Q16629,0.0087548356102011
189,P05976,Q6NYC8,0.0421135440852564
190,P05976,Q7Z417,0.0383622570166093
191,P05976,Q92804,0.0011642390748259
192,P05976,Q96AC1,0.0405574774728815
193,P05976,Q99439,0.1267477903986315
194,P05976,Q99460,0.0688270295246468
195,P05976,Q99613,0.0022454822323064
196,P05976,Q99879,0.0087043085282764
197,P05976,Q9UMX0,0.0105883604372572
198,P05976,Q9UN86,0.0005462212155759
199,P05976,mg,0.0
200,P06748,O15143,0.0083004545209264
201,P06748,P04406,0.0017330356213203
202,P06748,P05787,0.0193074621640589
203,P06748,P05976,0.0066580783296257
204,P06748,P07339,0.0088527973450685
205,P06748,P09382,0.0032149423099815
206,P06748,P09936,0.0019743876469234
207,P06748,P13667,0.0027796950322316
208,P06748,P14174,0.0065781291678507
209,P06748,P14314,0.004945554600272
210,P06748,P14866,0.0204198497776291
211,P06748,P15374,0.0136073594032975
212,P06748,P16989,0.0075234661569171
213,P06748,P17096,0.0023466961794752
214,P06748,P27635,0.0081916881743997
215,P06748,P31949,0.0273070824005231
216,P06748,P37837,0.0025434085370061
217,P06748,P40939,0.0035029126354111
218,P06748,P46777,0.0015890913452009
219,P06748,P47914,0.002874248268527
220,P06748,P51911,0.0007648697778983
221,P06748,P56192,0.0080411178369948
222,P06748,P60903,0.0511472448673701
223,P06748,P62328,0.0065796065197927
224,P06748,P62854,0.0311481112219089
225,P06748,P62888,0.0010918543338749
226,P06748,P63208,0.0236515924713517
227,P06748,P68104,0.0151989879666365
228,P06748,Q01518,0.1132769085409884
229,P06748,Q01995,0.0245977086856103
230,P06748,Q02790,0.0044928372953118
231,P06748,Q07065,0.000212659413812
232,P06748,Q07866,0.0185476275230727
233,P06748,Q14011,0.0606205360830711
234,P06748,Q14195,0.0022579130601051
235,P06748,Q15365,0.0169403218078005
236,P06748,Q15459,0.0555736328385612
237,P06748,Q16181,0.0254557915353019
238,P06748,Q16629,0.0134454456020838
239,P06748,Q6NYC8,0.0061883612723304
240,P06748,Q7Z417,0.0188225902278618
241,P06748,Q92804,0.0295686294248121
242,P06748,Q96AC1,0.0050493810243747
243,P06748,Q99439,0.0129470370875516
244,P06748,Q99460,0.0045386171914947
245,P06748,Q99613,0.0107494972473214
246,P06748,Q99879,0.2241455478861061
247,P06748,Q9UMX0,0.0356764737996797
248,P06748,Q9UN86,0.0250187578402726
249,P06748,mg,0.0
250,P07339,O15143,0.0091446716170784
251,P07339,P04406,0.0044386951971939
252,P07339,P05787,0.0246761022619252
253,P07339,P05976,0.060979314156257
254,P07339,P06748,0.0592841458858843
255,P07339,P09382,0.0001754267855782
256,P07339,P09936,0.0022724731895054
257,P07339,P13667,0.0023697886893199
258,P07339,P14174,0.0267717327283175
259,P07339,P14314,0.082825128278719
260,P07339,P14866,0.0018038964082295
261,P07339,P15374,0.0336131509339796
262,P07339,P16989,0.0217339118108102
263,P07339,P17096,0.0079837572498151
264,P07339,P27635,0.0256337357641984
265,P07339,P31949,0.0078999722685236
266,P07339,P37837,0.0004670535401756
267,P07339,P40939,0.02702177912026
268,P07339,P46777,0.0179095501192061
269,P07339,P47914,0.0390562937827454
270,P07339,P51911,0.0218720826321162
271,P07339,P56192,0.0144430656291347
