,Regulator,Target,Weight
0,O15143,O43617,0.00553206762628284
1,O15143,O60869,0.017252881050000078
2,O15143,P02461,0.05517536065251145
3,O15143,P02652,0.06709683078047837
4,O15143,P04179,0.04073170588336519
5,O15143,P06753,0.007471473571170328
6,O15143,P09104,0.019118454851683307
7,O15143,P13010,0.008045476352465532
8,O15143,P13861,0.04377968756697673
9,O15143,P27635,0.007092723594973985
10,O15143,P27816,0.022286678488163313
11,O15143,P37837,0.02477507825359101
12,O15143,P43487,0.02596972869368959
13,O15143,P46778,0.01676179824642327
14,O15143,P49023,0.014894893528373032
15,O15143,P53621,0.010444718452211132
16,O15143,P60903,0.014832483422459831
17,O15143,P61981,0.014771145081200619
18,O15143,P62328,0.006576217041078121
19,O15143,P62861,0.027482131289691517
20,O15143,P62979,0.02141819268627375
21,O15143,P63208,0.007879019273879928
22,O15143,Q00341,0.02267754709788231
23,O15143,Q01995,0.046275814989606256
24,O15143,Q02218,0.08092238700838511
25,O15143,Q02818,0.1748540183421043
26,O15143,Q05682,0.006618735469804027
27,O15143,Q07065,0.06720255390520624
28,O15143,Q07954,0.27560867399771377
29,O15143,Q13263,0.015127305954674082
30,O15143,Q14011,0.00914004593161985
31,O15143,Q14767,0.07396580792841351
32,O15143,Q6P2Q9,0.0039337623946535845
33,O15143,Q7Z417,0.020636044036740183
34,O15143,Q96HC4,0.010702972992320483
35,O15143,Q99471,0.01810329921989844
36,O15143,Q9UPN3,0.01009861032331313
37,O15143,Q9UQ35,0.008477722831733833
38,O15143,Q9Y3D6,0.01509278835795642
39,O43617,O15143,0.009412841681770378
40,O43617,O60869,0.047066892179317976
41,O43617,P02461,0.00889580566979163
42,O43617,P02652,0.005923742119650604
43,O43617,P04179,0.023036511935379894
44,O43617,P06753,0.0786242492546104
45,O43617,P09104,0.0037577932906320433
46,O43617,P13010,0.009880659226325347
47,O43617,P13861,0.024392377981603257
48,O43617,P27635,0.01703480493910079
49,O43617,P27816,0.01971338625871909
50,O43617,P37837,0.010127751035803451
51,O43617,P43487,0.02323351991211131
52,O43617,P46778,0.020673937806893812
53,O43617,P49023,0.024521553665425185
54,O43617,P53621,0.010902160086876828
55,O43617,P60903,0.03295211290483394
56,O43617,P61981,0.027628796430021838
57,O43617,P62328,0.058530030346546934
58,O43617,P62861,0.012505549630962638
59,O43617,P62979,0.030079708833709175
60,O43617,P63208,0.021261133706157592
61,O43617,Q00341,0.011318952205943018
62,O43617,Q01995,0.014639257394324267
63,O43617,Q02218,0.005945771423820001
64,O43617,Q02818,0.009548421368090166
65,O43617,Q05682,0.031101211897587723
66,O43617,Q07065,0.014110869834734679
67,O43617,Q07954,0.005636322489032657
68,O43617,Q13263,0.04621832521435826
69,O43617,Q14011,0.08980970100335992
70,O43617,Q14767,0.012326939337916155
71,O43617,Q6P2Q9,0.014131069712494983
72,O43617,Q7Z417,0.014764986349526516
73,O43617,Q96HC4,0.04829866368422428
74,O43617,Q99471,0.04746665816449403
75,O43617,Q9UPN3,0.03535719352503834
76,O43617,Q9UQ35,0.01239447515178883
77,O43617,Q9Y3D6,0.008867768181810254
78,O60869,O15143,0.00893270392240673
79,O60869,O43617,0.021833377371114505
80,O60869,P02461,0.029718769918274976
81,O60869,P02652,0.007228050642536034
82,O60869,P04179,0.042110459628656186
83,O60869,P06753,0.042894172033142025
84,O60869,P09104,0.003801086739573556
85,O60869,P13010,0.009152615150478332
86,O60869,P13861,0.014473508233639116
87,O60869,P27635,0.004879092080702103
88,O60869,P27816,0.013150670801799125
89,O60869,P37837,0.0073337067576538795
90,O60869,P43487,0.03977881826747534
91,O60869,P46778,0.0168183129644731
92,O60869,P49023,0.00988874232303848
93,O60869,P53621,0.006561480816764291
94,O60869,P60903,0.028702286137611693
95,O60869,P61981,0.01017893809323869
96,O60869,P62328,0.11857044117634237
97,O60869,P62861,0.011915409150068817
98,O60869,P62979,0.03465514351394416
99,O60869,P63208,0.028719250274584187
100,O60869,Q00341,0.006435070739679643
101,O60869,Q01995,0.015311827436402465
102,O60869,Q02218,0.009182935696432477
103,O60869,Q02818,0.015595438686731817
104,O60869,Q05682,0.05214941519410609
105,O60869,Q07065,0.022223497404384288
106,O60869,Q07954,0.01528227898374131
107,O60869,Q13263,0.031684203507938796
108,O60869,Q14011,0.046858728171799424
109,O60869,Q14767,0.014374173940659405
110,O60869,Q6P2Q9,0.02209600430730204
111,O60869,Q7Z417,0.012488223756527942
112,O60869,Q96HC4,0.022920802915053
113,O60869,Q99471,0.04249943452995958
114,O60869,Q9UPN3,0.02472052553378525
115,O60869,Q9UQ35,0.010443820207649161
116,O60869,Q9Y3D6,0.011480542048100204
117,P02461,O15143,0.010735457327300463
118,P02461,O43617,0.01299161416348428
119,P02461,O60869,0.008660212758681549
120,P02461,P02652,0.04547332711811107
121,P02461,P04179,0.012835089024296965
122,P02461,P06753,0.01239909553174289
123,P02461,P09104,0.03998320240498278
124,P02461,P13010,0.029159028641315962
125,P02461,P13861,0.022296777854730547
126,P02461,P27635,0.011404324300194222
127,P02461,P27816,0.006068915050864464
128,P02461,P37837,0.008156508835912285
129,P02461,P43487,0.011706480021091998
130,P02461,P46778,0.008676846148019798
131,P02461,P49023,0.007684169159152844
132,P02461,P53621,0.027624695568492737
133,P02461,P60903,0.02272712935155029
134,P02461,P61981,0.01397829625930085
135,P02461,P62328,0.06069138066472728
136,P02461,P62861,0.007688075672427328
137,P02461,P62979,0.007960541845293892
138,P02461,P63208,0.01560507558271495
139,P02461,Q00341,0.005884432918579643
140,P02461,Q01995,0.05175791992556606
141,P02461,Q02218,0.04929526877494462
142,P02461,Q02818,0.029570652621008605
143,P02461,Q05682,0.04106084081378112
144,P02461,Q07065,0.06743468260232137
145,P02461,Q07954,0.039280068704969834
146,P02461,Q13263,0.006545103383151748
147,P02461,Q14011,0.015610093477837492
148,P02461,Q14767,0.010670677649271708
149,P02461,Q6P2Q9,0.02523868878901411
150,P02461,Q7Z417,0.04680946288480407
151,P02461,Q96HC4,0.007296401911332877
152,P02461,Q99471,0.0075943218334524835
153,P02461,Q9UPN3,0.016486760608566273
154,P02461,Q9UQ35,0.031582606250553986
