,Regulator,Target,Weight
0,O15143,O94925,0.03782203974950076
1,O15143,P00568,0.004766892034960899
2,O15143,P02461,0.010688812789291891
3,O15143,P02652,0.0050853780814905
4,O15143,P04179,0.009934176970040537
5,O15143,P05976,0.041041786589236726
6,O15143,P06753,0.02067525811295469
7,O15143,P07339,0.0029465271851463895
8,O15143,P12956,0.03888268236659569
9,O15143,P13010,0.04036878188407613
10,O15143,P15374,0.015310249690074409
11,O15143,P18859,0.016371486161312128
12,O15143,P21281,0.0178449302308228
13,O15143,P23246,0.019197304857083868
14,O15143,P26447,0.02181188694145336
15,O15143,P27816,0.05993043991956949
16,O15143,P30085,0.013040017608946058
17,O15143,P36957,0.03344116597304339
18,O15143,P37837,0.046535843440575195
19,O15143,P40926,0.016853227097370478
20,O15143,P42765,0.00855029990134726
21,O15143,P49023,0.027371815843581455
22,O15143,P53621,0.01972154496225193
23,O15143,P56192,0.01372067438035281
24,O15143,P61981,0.02285305621280109
25,O15143,P62328,0.012729424111704118
26,O15143,P62854,0.01207115290840721
27,O15143,P62917,0.007121117534959985
28,O15143,P63208,0.04860485431723004
29,O15143,P63313,0.0025490399394033
30,O15143,Q01995,0.015153732651478551
31,O15143,Q02218,0.00588724889203965
32,O15143,Q02818,0.017120186302116598
33,O15143,Q05682,0.02553037519364043
34,O15143,Q07065,0.008308708839735668
35,O15143,Q07954,0.0043232223725510905
36,O15143,Q13263,0.02947802948775876
37,O15143,Q14011,0.019637529151778608
38,O15143,Q14444,0.030916877440897238
39,O15143,Q14767,0.007231322838067861
40,O15143,Q15233,0.01057858320763074
41,O15143,Q15843,0.0033952957263795303
42,O15143,Q7Z417,0.00258070927214377
43,O15143,Q8WWI1,0.02399085872724376
44,O15143,Q96CW1,0.002747435579413308
45,O15143,Q96HC4,0.02199081664866476
46,O15143,Q9H0U4,0.01868201671419
47,O15143,Q9UHD8,0.03810252798289711
48,O15143,Q9UMS6,0.02032038850342711
49,O15143,mg,0.0
50,O94925,O15143,0.034432594733769466
51,O94925,P00568,0.0043404447365106204
52,O94925,P02461,0.00525200875945734
53,O94925,P02652,0.004078864868343151
54,O94925,P04179,0.006250780387823969
55,O94925,P05976,0.028753948377508682
56,O94925,P06753,0.026301335556110104
57,O94925,P07339,0.00220510861364666
58,O94925,P12956,0.02398055526487717
59,O94925,P13010,0.02639062516158853
60,O94925,P15374,0.01655386603087939
61,O94925,P18859,0.043934863085375905
62,O94925,P21281,0.015050020227139157
63,O94925,P23246,0.0359190862651086
64,O94925,P26447,0.01969886807251461
65,O94925,P27816,0.0411871363748752
66,O94925,P30085,0.03144782572522018
67,O94925,P36957,0.02573551029603165
68,O94925,P37837,0.02909371683891727
69,O94925,P40926,0.01926372455718298
70,O94925,P42765,0.0021669948281559793
71,O94925,P49023,0.03586717912584944
72,O94925,P53621,0.0336709543362662
73,O94925,P56192,0.042319226870938545
74,O94925,P61981,0.02509317610773338
75,O94925,P62328,0.007903991312126709
76,O94925,P62854,0.01570276823847311
77,O94925,P62917,0.023554142557427313
78,O94925,P63208,0.03634432693359439
79,O94925,P63313,0.00617712190618359
80,O94925,Q01995,0.009068224889871291
81,O94925,Q02218,0.0030208976245756198
82,O94925,Q02818,0.0014004098185973
83,O94925,Q05682,0.0077278990313904145
84,O94925,Q07065,0.00800045426950137
85,O94925,Q07954,0.0029323782060668405
86,O94925,Q13263,0.030454645760863513
87,O94925,Q14011,0.005554291533337379
88,O94925,Q14444,0.03194426642098818
89,O94925,Q14767,0.006466056680436939
90,O94925,Q15233,0.021275831041272765
91,O94925,Q15843,0.00439168537829908
92,O94925,Q7Z417,0.004461591370489149
93,O94925,Q8WWI1,0.020103107157969834
94,O94925,Q96CW1,0.0016697477651209443
95,O94925,Q96HC4,0.04250869279114113
