"","Protein","P.Value","adj.P.Val"
"1","Q02818",0.00103783022033717,0.868568192400111
"2","Q14011",0.00256134044507217,0.868568192400111
"3","Q15366",0.00274573717302459,0.868568192400111
"4","P04179",0.00466291667774508,0.904241712332664
"5","Q07866",0.00542051083048561,0.904241712332664
"6","P05976",0.005717018202314,0.904241712332664
"7","Q96KR1",0.00728064455038775,0.987047382616854
"8","Q07065",0.0103768704093942,0.995510314284844
"9","Q96C90",0.0123649726024851,0.995510314284844
"10","P49756",0.0138326441999609,0.995510314284844
"11","Q9UJZ1",0.0154458236069576,0.995510314284844
"12","P15374",0.0167704485956586,0.995510314284844
"13","Q8WWI1",0.0176071694219567,0.995510314284844
"14","Q9UHD8",0.0191052447718036,0.995510314284844
"15","Q9Y285",0.0202749660046376,0.995510314284844
"16","P12956",0.0206094121842443,0.995510314284844
"17","Q9NRX4",0.0217389154388285,0.995510314284844
"18","Q02218",0.0219054231385268,0.995510314284844
"19","Q9H0U4",0.0233379644743686,0.995510314284844
"20","Q92841",0.0265625082170276,0.995510314284844
"21","Q15843",0.0266348164440128,0.995510314284844
"22","P61981",0.0279264455469576,0.995510314284844
"23","P49023",0.0286375933329984,0.995510314284844
"24","Q96HC4",0.0288650713791139,0.995510314284844
"25","P13010",0.0310272301700264,0.995510314284844
"26","P27816",0.0319211374832498,0.995510314284844
"27","O94925",0.0326296540681691,0.995510314284844
"28","P62917",0.0338133927731879,0.995510314284844
"29","P53621",0.0344299772145664,0.995510314284844
"30","P35080",0.0356032121679819,0.995510314284844
"31","P62328",0.0369282405103022,0.995510314284844
"32","P30520",0.0370585239080229,0.995510314284844
"33","P60903",0.0382621431707325,0.995510314284844
"34","Q86V81",0.0402045976939846,0.995510314284844
"35","P06753",0.0404446514056573,0.995510314284844
"36","P40926",0.0416522996820603,0.995510314284844
"37","P42765",0.0450249288397493,0.995510314284844
"38","P07339",0.0450811738590952,0.995510314284844
"39","P23246",0.0453546707236669,0.995510314284844
"40","P40222",0.0475210601953706,0.995510314284844
"41","P02461",0.0500298982144476,0.995510314284844
"42","P51911",0.0509594923532282,0.995510314284844
"43","Q15233",0.0518248294629182,0.995510314284844
"44","Q07954",0.052062333416704,0.995510314284844
"45","P14314",0.0535594104161776,0.995510314284844
"46","Q01995",0.0539408624179611,0.995510314284844
"47","Q13011",0.0569254961509596,0.995510314284844
"48","Q9Y5S9",0.0581429560899646,0.995510314284844
"49","P40429",0.0584428325552093,0.995510314284844
"50","P40121",0.0588854490564562,0.995510314284844
"51","P21281",0.0590501633040288,0.995510314284844
"52","P62913",0.0606010920187657,0.995510314284844
"53","Q9Y617",0.0622181910735603,0.995510314284844
"54","P30085",0.0628797998853948,0.995510314284844
"55","Q14444",0.0634017824976599,0.995510314284844
"56","P13798",0.0669643885850393,0.995510314284844
"57","P37837",0.0678450592014288,0.995510314284844
"58","P35222",0.0695561577993873,0.995510314284844
"59","Q05682",0.071472118695194,0.995510314284844
"60","Q99439",0.0718477825402977,0.995510314284844
"61","P62979",0.0720215837410276,0.995510314284844
"62","P62906",0.0793017179749083,0.995510314284844
"63","P38159",0.081487697716552,0.995510314284844
"64","Q8WX93",0.0831190486943129,0.995510314284844
"65","P62249",0.0840065645933629,0.995510314284844
"66","Q6DKJ4",0.0882944529238979,0.995510314284844
"67","P08123",0.0885281279002341,0.995510314284844
"68","P63313",0.0890330641707728,0.995510314284844
"69","Q14195",0.0907373670191005,0.995510314284844
"70","P83731",0.0914347341695862,0.995510314284844
"71","Q96L92",0.0918855867423328,0.995510314284844
"72","P54727",0.0925845817723852,0.995510314284844
"73","Q15365",0.0929468269518934,0.995510314284844
"74","Q96C19",0.0947925303019466,0.995510314284844
"75","Q12888",0.0952523781164382,0.995510314284844
"76","Q9P0K7",0.096470308290161,0.995510314284844
"77","P10412",0.0974696218579365,0.995510314284844
"78","Q96IZ0",0.0980734081256336,0.995510314284844
"79","Q06210",0.102127715974667,0.995510314284844
"80","Q01844",0.107712395753337,0.995510314284844
"81","Q14847",0.107727569458564,0.995510314284844
"82","Q9Y520",0.108383497645813,0.995510314284844
"83","P13489",0.108798593329555,0.995510314284844
"84","Q14157",0.1098059876601,0.995510314284844
"85","Q99497",0.11117346178288,0.995510314284844
"86","Q14061",0.112734719574748,0.995510314284844
"87","P81644",0.115073782159276,0.995510314284844
"88","Q96M27",0.115329333202481,0.995510314284844
"89","Q99613",0.115419531734107,0.995510314284844
"90","P09972",0.116615988389506,0.995510314284844
"91","Q9UKY7",0.116694910590352,0.995510314284844
"92","Q00688",0.119339342085407,0.995510314284844
"93","P62820",0.119422740910379,0.995510314284844
"94","P05787",0.119934309822195,0.995510314284844
