"","Protein","P.Value","adj.P.Val"
"181","P33176",0.150369603995658,0.781906707353829
"182","P63162",0.150748962646607,0.781906707353829
"183","Q13867",0.152158450189791,0.784904792235861
"184","P07737",0.155154008692296,0.795267649513061
"185","P43487",0.156654695749934,0.795267649513061
"186","Q92945",0.156749969374302,0.795267649513061
"187","Q9UBS4",0.160073340974796,0.795267649513061
"188","O94808",0.161258911126481,0.795267649513061
"189","Q15366",0.161781144173773,0.795267649513061
"190","P46821",0.162878386111597,0.795267649513061
"191","Q00688",0.162903140121834,0.795267649513061
"192","Q9Y2D5",0.164131581765234,0.795267649513061
"193","Q13435",0.164682961026179,0.795267649513061
"194","P00761",0.164993108604344,0.795267649513061
"195","Q9UHB6",0.165363948482997,0.795267649513061
"196","P60842",0.165374132846196,0.795267649513061
"197","P63173",0.165961575163213,0.795267649513061
"198","P69849",0.167539267022209,0.796517609250245
"199","P63313",0.168537282859008,0.796517609250245
"200","P07858",0.168753730773357,0.796517609250245
"201","P35268",0.172221358639363,0.802780224397028
"202","Q71UI9",0.174043815576634,0.802780224397028
"203","Q01518",0.175403745347766,0.802780224397028
"204","Q92905",0.175876817713091,0.802780224397028
"205","Q96TA1",0.176123643984457,0.802780224397028
"206","Q92616",0.176127798440318,0.802780224397028
"207","P34955",0.176704131631379,0.802780224397028
"208","P00441",0.177247919054735,0.802780224397028
"209","P40925",0.177734181037054,0.802780224397028
"210","P61088",0.187051981202951,0.830650353682325
"211","P06576",0.187846109742803,0.830650353682325
"212","P09622",0.188011202132584,0.830650353682325
"213","P62829",0.188183913967391,0.830650353682325
"214","P35221",0.188342595225859,0.830650353682325
"215","P54577",0.189308052480424,0.830650353682325
"216","Q8WUM4",0.190064063978159,0.830650353682325
"217","Q99623",0.19159959817826,0.831626721642636
"218","P26373",0.192893864694734,0.831626721642636
"219","Q9Y2W1",0.193136988113235,0.831626721642636
"220","Q09666",0.193811312247224,0.831626721642636
"221","P06730",0.198024979269952,0.834613966198482
"222","P28074",0.198131779792792,0.834613966198482
"223","P54136",0.198348457612824,0.834613966198482
"224","O75874",0.198413988737964,0.834613966198482
"225","P15586",0.198928116943494,0.834613966198482
"226","P46777",0.199905232937259,0.835002388906074
"227","P07942",0.201031673992482,0.836008371140544
"228","P27695",0.203264738215204,0.841567971496236
"229","P63220",0.204164408158956,0.841567971496236
"230","P47755",0.205043043902684,0.841567971496236
"231","Q02218",0.206417278364365,0.843540739289871
"232","Q15942",0.208304932601154,0.845718805458166
"233","Q32P28",0.20874203566923,0.845718805458166
"234","P41091",0.210991021568557,0.849200360938528
"235","Q9NY33",0.211400513581095,0.849200360938528
"236","P10809",0.212433489653501,0.849733958614003
"237","Q96CW1",0.215296078863333,0.852965509538368
"238","O14980",0.215865370137526,0.852965509538368
"239","P19105",0.21595207285982,0.852965509538368
"240","Q969H8",0.216901804004862,0.85310041921713
"241","Q14247",0.218979885474621,0.85310041921713
"242","P09936",0.219135593572505,0.85310041921713
"243","P02786",0.221018790285244,0.85310041921713
"244","Q9Y617",0.221940040868955,0.85310041921713
"245","Q14103",0.222114813136849,0.85310041921713
"246","O60506",0.222312185516328,0.85310041921713
"247","P49411",0.226246367772638,0.864085078918841
"248","P62263",0.227602156367657,0.864085078918841
"249","Q9NTK5",0.22792074645211,0.864085078918841
"250","O75396",0.229725438911158,0.866542112707613
"251","Q3SX28",0.230404735476283,0.866542112707613
"252","P49458",0.232631363289646,0.871444472005657
"253","P07954",0.23428947201815,0.874186804684323
"254","P04406",0.240270248346483,0.884448390671365
"255","P21333",0.241053537200372,0.884448390671365
"256","P16070",0.241989914649817,0.884448390671365
"257","Q14157",0.243416747449182,0.884448390671365
"258","Q6NXS1",0.244036963370599,0.884448390671365
"259","Q9H299",0.246514604802963,0.884448390671365
"260","Q15847",0.246802447041282,0.884448390671365
"261","Q13347",0.247485134511049,0.884448390671365
"262","Q08257",0.24775894187982,0.884448390671365
"263","P00568",0.248479011175761,0.884448390671365
"264","P67936",0.249473228979056,0.884448390671365
"265","P80723",0.250570336176178,0.884448390671365
"266","Q0ZGT2",0.250585193541944,0.884448390671365
"267","O95182",0.25201229612876,0.884448390671365
"268","P30101",0.252131995974943,0.884448390671365
"269","Q96M27",0.25256614859595,0.884448390671365
"270","P31948",0.254594207294582,0.884448390671365
"271","P62191",0.256749611252117,0.884448390671365
"272","P39023",0.25763254357032,0.884448390671365
"273","P07951",0.259102917436101,0.884448390671365
"274","P13798",0.260084685995879,0.884448390671365
"275","Q9UPN3",0.261037226760899,0.884448390671365
"276","O75533",0.261044366670875,0.884448390671365
"277","P31949",0.261057905029662,0.884448390671365
"278","P20810",0.261343974850059,0.884448390671365
"279","P55060",0.262044336996129,0.884448390671365
"280","P98179",0.26233638706354,0.884448390671365
"281","Q14257",0.266510061461358,0.890793337494772
"282","P62820",0.266847247001478,0.890793337494772
"283","P46783",0.26704927384642,0.890793337494772
"284","O00629",0.269947293730125,0.890902610411446
"285","P62269",0.270001734137708,0.890902610411446
"286","P20073",0.272662145258094,0.890902610411446
"287","O95782",0.273225651087903,0.890902610411446
"288","P00491",0.274160231987078,0.890902610411446
"289","Q96L92",0.275018615950889,0.890902610411446
"290","P35613",0.275215351412448,0.890902610411446
"291","Q16555",0.275416348054519,0.890902610411446
"292","P30533",0.275575807457778,0.890902610411446
"293","P12763",0.276612828918674,0.8912031075059
"294","Q9Y3I0",0.278195501594215,0.891381717551489
"295","Q8N1G4",0.279793079690406,0.891381717551489
"296","Q14204",0.280802854886965,0.891381717551489
"297","O14979",0.281567804231335,0.891381717551489
"298","P00492",0.282009601533257,0.891381717551489
"299","P14174",0.282333827910906,0.891381717551489
"300","P51858",0.285502504347786,0.893530914004091
"301","Q9GZQ8",0.286422769536804,0.893530914004091
"302","P11413",0.287337747249684,0.893530914004091
"303","P40763",0.287875511290621,0.893530914004091
"304","P55769",0.288865665884756,0.893530914004091
"305","P30040",0.289341712758652,0.893530914004091
"306","P00367",0.28964031746319,0.893530914004091
"307","P31939",0.292040926044536,0.893819695125975
"308","O15372",0.292536231952862,0.893819695125975
"309","P62753",0.292854231171022,0.893819695125975
"310","P12004",0.294149677226538,0.893819695125975
"311","P42025",0.294468141084934,0.893819695125975
"312","P52272",0.29562556893513,0.894456849598598
"313","Q12841",0.298255637946547,0.897074766702436
"314","P35237",0.300301696513807,0.897074766702436
"315","Q8NBJ7",0.30212684672087,0.897074766702436
"316","Q04760",0.302270090954577,0.897074766702436
"317","P26599",0.302317439343483,0.897074766702436
"318","P62258",0.303314989095197,0.897074766702436
"319","Q7Z417",0.303924026693199,0.897074766702436
"320","O60568",0.304093141255063,0.897074766702436
"321","P35232",0.306067163372396,0.899559761827748
"322","Q92688",0.307224703068954,0.899559761827748
"323","Q99829",0.30779428291352,0.899559761827748
"324","P23284",0.311036715041589,0.902687111844133
"325","O75489",0.311081868679741,0.902687111844133
"326","P68400",0.311733049217359,0.902687111844133
"327","Q15637",0.312842672368407,0.903127810141825
"328","P09382",0.314938775440802,0.903127810141825
"329","P62244",0.314939829093062,0.903127810141825
"330","Q13885",0.316005389280367,0.903127810141825
"331","P05455",0.317277093155628,0.903127810141825
"332","Q96JY6",0.317625458651574,0.903127810141825
"333","O00154",0.319075280244116,0.904525719370707
"334","P22061",0.321309868302393,0.904611085964212
"335","Q86UP2",0.321806130439347,0.904611085964212
"336","P52565",0.321980217038109,0.904611085964212
"337","P62847",0.324062690347084,0.90776017711468
"338","P52815",0.326277178342984,0.909062817823528
"339","P20290",0.326453702587051,0.909062817823528
"340","Q9C0C2",0.328649705950923,0.911400390445166
"341","O60716",0.32922408171801,0.911400390445166
"342","P11177",0.330412527252802,0.912015864697792
"343","P14625",0.331491061716739,0.912325254404087
"344","P07355",0.332485245650108,0.912401371784018
"345","Q9BS26",0.335638482007861,0.914871255626882
"346","Q13310",0.335643065414897,0.914871255626882
"347","P05783",0.336844198041399,0.914871255626882
"348","P00505",0.338597845882991,0.914871255626882
"349","P67809",0.339853161839179,0.914871255626882
"350","Q9Y490",0.340309437715114,0.914871255626882
"351","Q9UKV3",0.341174447963725,0.914871255626882
"352","Q9UJU6",0.342442336826371,0.914871255626882
"353","P63167",0.343076055382499,0.914871255626882
"354","Q9Y285",0.343076720860081,0.914871255626882
"355","Q04917",0.348377494766975,0.920721297820308
"356","P46776",0.349404512391011,0.920721297820308
"357","P53618",0.350302167959493,0.920721297820308
"358","O43852",0.350893308681132,0.920721297820308
"359","Q16270",0.351331546135039,0.920721297820308
"360","Q01813",0.351519327777315,0.920721297820308
"361","P63261",0.352097869187639,0.920721297820308
"362","Q9Y265",0.353523948154344,0.921387288418082
"363","P61158",0.356645422004093,0.921387288418082
"364","Q96A49",0.357449491677002,0.921387288418082
"365","Q9NZZ3",0.358999345369004,0.921387288418082
"366","P62241",0.359160316166137,0.921387288418082
"367","Q9NP97",0.359466685405445,0.921387288418082
"368","P28838",0.362443329106427,0.921387288418082
"369","P12814",0.363732689571117,0.921387288418082
"370","O95394",0.363774559112151,0.921387288418082
"371","Q00839",0.36553918931379,0.921387288418082
"372","P17858",0.365580065452426,0.921387288418082
"373","P50454",0.365701518530718,0.921387288418082
"374","P07814",0.365787656667579,0.921387288418082
"375","Q7L1Q6",0.366017196140658,0.921387288418082
"376","P46781",0.368716206446654,0.922150831658933
"377","P31150",0.36873862722097,0.922150831658933
"378","P11766",0.369251074541395,0.922150831658933
"379","P30837",0.371054472547364,0.924209556951745
"380","P30044",0.373699389493314,0.928086255797448
"381","O00429",0.374652671551925,0.928086255797448
"382","P51665",0.375560328087526,0.928086255797448
"383","Q9Y376",0.37810151849287,0.931340484470002
"384","Q99879",0.378850366564069,0.931340484470002
"385","Q99536",0.382933315644053,0.938932597319445
"386","Q99714",0.384703427317656,0.940562578790547
"387","p_0",0.391466407493037,0.940562578790547
"388","P61247",0.392745445966322,0.940562578790547
"389","P24844",0.393360065585936,0.940562578790547
"390","Q14696",0.394228659341955,0.940562578790547
"391","Q96AE4",0.394274994180455,0.940562578790547
"392","Q8IVF2",0.394833891819451,0.940562578790547
"393","Q6P587",0.398545633576972,0.940562578790547
"394","O43681",0.400132863758957,0.940562578790547
"395","P15531",0.400279250273365,0.940562578790547
"396","Q15056",0.40075686668302,0.940562578790547
"397","O75347",0.400829838482353,0.940562578790547
"398","P30153",0.401382898725204,0.940562578790547
"399","P21589",0.402080544592608,0.940562578790547
"400","O94979",0.40415683331447,0.940562578790547
"401","P62736",0.404400192693526,0.940562578790547
"402","P35080",0.40463986206165,0.940562578790547
"403","P02452",0.404834522870426,0.940562578790547
"404","P16949",0.405116439379437,0.940562578790547
"405","Q9Y230",0.406040603533825,0.940562578790547
"406","P26885",0.408595108413182,0.940562578790547
"407","Q9NR28",0.409157325993623,0.940562578790547
"408","P31689",0.409629634917766,0.940562578790547
"409","Q9Y3F4",0.409988230365201,0.940562578790547
"410","Q9Y6Y8",0.410125983500475,0.940562578790547
"411","P09429",0.411580577885875,0.940562578790547
"412","Q9BUF5",0.413930515609392,0.940562578790547
"413","Q99798",0.414150662882243,0.940562578790547
"414","P47914",0.414649783414763,0.940562578790547
"415","P45877",0.415083106850845,0.940562578790547
"416","Q13765",0.415415010167885,0.940562578790547
"417","P60981",0.416566556078389,0.940562578790547
"418","Q9BR76",0.417182719245204,0.940562578790547
"419","P09493",0.419322539589084,0.940562578790547
"420","P47895",0.419579555002138,0.940562578790547
"421","Q01844",0.42245678529497,0.940562578790547
"422","P28070",0.423627856436312,0.940562578790547
"423","O43294",0.42372324749415,0.940562578790547
"424","P18124",0.423878519926469,0.940562578790547
"425","P40261",0.424217788546365,0.940562578790547
"426","P25398",0.425555635015772,0.940562578790547
"427","P22392",0.427588674899994,0.940562578790547
"428","P23396",0.427621528608076,0.940562578790547
"429","Q03252",0.428199880489398,0.940562578790547
"430","P43686",0.428984400331487,0.940562578790547
"431","Q96HE7",0.429430584172379,0.940562578790547
"432","Q9Y678",0.431726543915636,0.943022555911299
"433","P09651",0.432551659649992,0.943022555911299
"434","P62942",0.434434407297785,0.944944885919606
"435","P50914",0.436391670692558,0.947020085365
"436","O60763",0.440202364605296,0.952107459874803
"437","Q9UNM6",0.442182155104786,0.952107459874803
"438","Q96C90",0.444696542078126,0.952107459874803
"439","P30046",0.444782479204042,0.952107459874803
"440","P04181",0.445068561418231,0.952107459874803
"441","P16152",0.445753491350556,0.952107459874803
"442","Q13177",0.446489861715592,0.952107459874803
"443","O75521",0.446804666021756,0.952107459874803
"444","O43617",0.454476209962975,0.964542986243889
"445","P22234",0.454683928896749,0.964542986243889
"446","P34932",0.45748772763067,0.968314831577023
"447","O43396",0.461316617401305,0.971162260411744
"448","Q9Y696",0.461668791256378,0.971162260411744
"449","P52209",0.462908252115976,0.971162260411744
"450","Q9BY44",0.46294811142509,0.971162260411744
"451","Q86VP6",0.465629576845677,0.972928096644925
"452","Q08211",0.470450616653734,0.972928096644925
"453","Q9UNF0",0.471809137282519,0.972928096644925
"454","P29401",0.472168623498034,0.972928096644925
"455","P49720",0.472379598041857,0.972928096644925
"456","Q07866",0.472928796996224,0.972928096644925
"457","O75340",0.473428934739235,0.972928096644925
"458","O95816",0.475214974099841,0.972928096644925
"459","P07996",0.479379584920629,0.972928096644925
"460","Q9HAV7",0.480494619004286,0.972928096644925
"461","Q9Y4L1",0.480860747435482,0.972928096644925
"462","Q14203",0.481586124785793,0.972928096644925
"463","P84098",0.483946492270659,0.972928096644925
"464","Q02878",0.484255617008233,0.972928096644925
"465","P52926",0.485271246157713,0.972928096644925
"466","P15559",0.485360600288409,0.972928096644925
"467","P02545",0.485719299854076,0.972928096644925
"468","P38646",0.487187469884278,0.972928096644925
"469","P50552",0.487927232927516,0.972928096644925
"470","P26641",0.487972670825957,0.972928096644925
"471","Q12906",0.488476838206216,0.972928096644925
"472","Q9UHX1",0.489007357183799,0.972928096644925
"473","P80303",0.489677652530046,0.972928096644925
"474","P46379",0.490130724419189,0.972928096644925
"475","P84243",0.490625318147425,0.972928096644925
"476","P60953",0.492018202545103,0.972928096644925
"477","P09104",0.493245833948148,0.972928096644925
"478","Q15369",0.494747925179193,0.972928096644925
"479","P61160",0.495068435036103,0.972928096644925
"480","P11021",0.495244087669723,0.972928096644925
"481","Q16881",0.496324955601997,0.972928096644925
"482","P07437",0.49677049002421,0.972928096644925
"483","P54920",0.498578617487898,0.973017611366816
"484","P43243",0.499158521130621,0.973017611366816
"485","Q9H488",0.499908412619603,0.973017611366816
"486","P22626",0.503164392981047,0.976578620030333
"487","P12109",0.503806978765648,0.976578620030333
"488","Q8NBS9",0.507414788732885,0.977012597232681
"489","P27797",0.510524343860801,0.977012597232681
"490","P84077",0.511226639516505,0.977012597232681
"491","O95881",0.511455654133667,0.977012597232681
"492","P35579",0.511840022616204,0.977012597232681
"493","P20962",0.512904442095582,0.977012597232681
"494","P11940",0.514403238997456,0.977012597232681
"495","O94855",0.515848531351419,0.977012597232681
"496","Q9P289",0.517257317050947,0.977012597232681
"497","P18669",0.517700457675837,0.977012597232681
"498","P40121",0.522320679275434,0.977012597232681
"499","P54687",0.52373875088594,0.977012597232681
"500","P26640",0.523953773849554,0.977012597232681
"501","P55036",0.524164645940105,0.977012597232681
"502","Q92804",0.525180435184183,0.977012597232681
"503","P07108",0.525266241696097,0.977012597232681
"504","O60701",0.525633870940156,0.977012597232681
"505","Q9NZM1",0.528833188970616,0.977012597232681
"506","P18621",0.531564404124698,0.977012597232681
"507","P18206",0.531805304095561,0.977012597232681
"508","Q8WWI1",0.532232386364471,0.977012597232681
"509","Q99873",0.53251895179192,0.977012597232681
"510","O43504",0.533369175709056,0.977012597232681
"511","P50995",0.534138461723312,0.977012597232681
"512","P06396",0.535047977917991,0.977012597232681
"513","Q9NYL9",0.535660799748379,0.977012597232681
"514","Q9Y6H1",0.536797984651038,0.977012597232681
"515","P60174",0.53976754229628,0.977012597232681
"516","Q15075",0.540853920989667,0.977012597232681
"517","O00303",0.540930449497577,0.977012597232681
"518","Q04637",0.5412949861941,0.977012597232681
"519","Q14061",0.543271640025659,0.977012597232681
"520","P30049",0.543627662398495,0.977012597232681
"521","Q9UJ70",0.544347452557401,0.977012597232681
"522","O00231",0.545106231792548,0.977012597232681
"523","Q14498",0.546099829107167,0.977012597232681
"524","P13861",0.550854241223689,0.977012597232681
"525","P35637",0.551425964707253,0.977012597232681
"526","P68371",0.553220982841415,0.977012597232681
"527","Q13509",0.553290361263195,0.977012597232681
"528","Q15181",0.553950382896887,0.977012597232681
"529","O00764",0.554601830565676,0.977012597232681
"530","O15511",0.554865462812228,0.977012597232681
"531","P28161",0.555144663022214,0.977012597232681
"532","P04632",0.5571148851291,0.977012597232681
"533","P06748",0.558058721740619,0.977012597232681
"534","Q9NQC3",0.558400424036618,0.977012597232681
"535","P06733",0.56010709773622,0.977012597232681
"536","Q13595",0.56118481448128,0.977012597232681
"537","P27635",0.562045667179468,0.977012597232681
"538","P04792",0.562311882302044,0.977012597232681
"539","Q8IV08",0.5624278735871,0.977012597232681
"540","P07910",0.562469850534869,0.977012597232681
"541","O00487",0.56331678829888,0.977012597232681
"542","Q9P0K7",0.567230521457745,0.977012597232681
"543","P21291",0.567740816007474,0.977012597232681
"544","P78417",0.567779684514466,0.977012597232681
"545","P25786",0.568376218228524,0.977012597232681
"546","Q13126",0.568526474777361,0.977012597232681
"547","P22695",0.568762201134501,0.977012597232681
"548","P55209",0.570186055664467,0.977012597232681
"549","Q07812",0.570300453761057,0.977012597232681
"550","Q13442",0.571580479365244,0.977012597232681
"551","Q8IVL6",0.572985514369055,0.977012597232681
"552","P23526",0.573447780652093,0.977012597232681
"553","P62805",0.57353986308048,0.977012597232681
"554","Q7L5N1",0.573977924514156,0.977012597232681
"555","Q16851",0.57488651715001,0.977012597232681
"556","Q13148",0.575443860234503,0.977012597232681
"557","Q9NZN4",0.578648982658923,0.978165496063757
"558","P08238",0.579292886658069,0.978165496063757
"559","Q9NZI8",0.579863327187531,0.978165496063757
"560","Q1KMD3",0.580267667156466,0.978165496063757
"561","Q14764",0.583981447698925,0.982671099158263
"562","P49327",0.585633935548264,0.983698283198507
"563","P55884",0.589920469270048,0.987478438724112
"564","P17096",0.589976524830931,0.987478438724112
"565","P11142",0.594543054831288,0.98846151384339
"566","P06744",0.595900125167409,0.98846151384339
"567","P68363",0.596038822806008,0.98846151384339
"568","P28066",0.596252732807126,0.98846151384339
"569","P52907",0.598123230565889,0.98846151384339
"570","Q92499",0.600910585581221,0.98846151384339
"571","P53396",0.602889002451145,0.98846151384339
"572","Q9UHV9",0.603677366102336,0.98846151384339
"573","Q7Z4V5",0.604178967531395,0.98846151384339
"574","P61513",0.605127866465384,0.98846151384339
"575","O75083",0.606299696910826,0.98846151384339
"576","P07237",0.606844408482117,0.98846151384339
"577","P13804",0.607482871586188,0.98846151384339
"578","P62081",0.607914829738093,0.98846151384339
