"","Protein","P.Value","adj.P.Val"
"1","O60869",0.00398518930780018,0.954436084674565
"2","Q14011",0.00577959162916051,0.954436084674565
"3","P04179",0.00772584615050633,0.954436084674565
"4","P50479",0.00972550973389538,0.954436084674565
"5","O00203",0.00975046799326759,0.954436084674565
"6","P31689",0.0120335347246674,0.954436084674565
"7","Q9H4M9",0.012111830198754,0.954436084674565
"8","P05976",0.0123002573986944,0.954436084674565
"9","P63208",0.0132972785498367,0.954436084674565
"10","P09104",0.0140523002857417,0.954436084674565
"11","Q07065",0.014534273923473,0.954436084674565
"12","Q14767",0.0153716021567973,0.954436084674565
"13","P51911",0.0155761823086177,0.954436084674565
"14","Q7Z417",0.0156420397684294,0.954436084674565
"15","Q00341",0.016231079976607,0.954436084674565
"16","Q9H0U4",0.0194158594209919,0.954436084674565
"17","Q07954",0.0203524549429553,0.954436084674565
"18","O75534",0.0263658717124386,0.954436084674565
"19","Q16527",0.0267379728085694,0.954436084674565
"20","Q9Y237",0.027486246021304,0.954436084674565
"21","P12956",0.0276403721592559,0.954436084674565
"22","P47895",0.028581767839449,0.954436084674565
"23","Q9NRX4",0.0305050926201552,0.954436084674565
"24","P37837",0.0315189225277077,0.954436084674565
"25","P63313",0.0330965450034044,0.954436084674565
"26","Q14157",0.0362403342328215,0.954436084674565
"27","O15143",0.0362606780079627,0.954436084674565
"28","Q96HC4",0.0378395822321115,0.954436084674565
"29","P61981",0.0381105385419115,0.954436084674565
"30","P13010",0.0406273807729734,0.954436084674565
"31","P27816",0.0417472525184148,0.954436084674565
"32","O94925",0.0420159070111651,0.954436084674565
"33","P18859",0.0435752686079312,0.954436084674565
"34","P53621",0.044408724235772,0.954436084674565
"35","Q02818",0.0449431505456602,0.954436084674565
"36","Q92841",0.0452956844398091,0.954436084674565
"37","P62917",0.0453978105339219,0.954436084674565
"38","P07602",0.0466494321835942,0.954436084674565
"39","Q86V81",0.0468301472630231,0.954436084674565
"40","P62328",0.0469312358684017,0.954436084674565
"41","P46778",0.0474739098959,0.954436084674565
"42","Q9UHD8",0.0475947005256637,0.954436084674565
"43","Q9Y5S9",0.0489295463590547,0.954436084674565
"44","Q93052",0.0518047222925078,0.954436084674565
"45","P06753",0.0522267084886026,0.954436084674565
"46","P81644",0.0530761892070391,0.954436084674565
"47","O14980",0.0551792293313979,0.954436084674565
"48","Q00688",0.0574520471481278,0.954436084674565
"49","P40926",0.0576104640495992,0.954436084674565
"50","Q9Y2D5",0.0577612470061658,0.954436084674565
"51","P23246",0.058749667192538,0.954436084674565
"52","Q15233",0.0644753197035312,0.954436084674565
"53","Q13263",0.0648688094235984,0.954436084674565
"54","P49023",0.0650585450245726,0.954436084674565
"55","Q6NYC8",0.0684054952442356,0.954436084674565
"56","Q96IZ0",0.069104709475468,0.954436084674565
"57","Q01995",0.0692902637266436,0.954436084674565
"58","P14314",0.0696362020943142,0.954436084674565
"59","P27635",0.0710415622985146,0.954436084674565
"60","Q9H2U2",0.0712781029441637,0.954436084674565
"61","P13798",0.0713987468037543,0.954436084674565
"62","P17812",0.0725791677487959,0.954436084674565
"63","O43795",0.0738280781438533,0.954436084674565
"64","Q92945",0.0745562583389459,0.954436084674565
"65","P60903",0.0753428898350545,0.954436084674565
"66","P62913",0.0774859797372888,0.954436084674565
"67","P40222",0.0781472127158053,0.954436084674565
"68","Q0ZGT2",0.0796928491433872,0.954436084674565
"69","P42765",0.0805155151353178,0.954436084674565
"70","P30085",0.0820795258230455,0.954436084674565
"71","Q13347",0.0833161056229134,0.954436084674565
"72","P00492",0.0849650810130607,0.954436084674565
"73","p_1",0.0860152583176035,0.954436084674565
"74","Q99439",0.0881449193050008,0.954436084674565
"75","P00568",0.0888019181908075,0.954436084674565
"76","Q14444",0.0891437362017877,0.954436084674565
"77","Q05682",0.0901178870341636,0.954436084674565
"78","P20340",0.0911494455850961,0.954436084674565
"79","P28838",0.0917759541045955,0.954436084674565
"80","P18124",0.093180091268379,0.954436084674565
"81","Q9HB07",0.0941785557786776,0.954436084674565
"82","Q9HBL0",0.0943844400580014,0.954436084674565
"83","P36543",0.0946314352317814,0.954436084674565
"84","P62979",0.0953735121817171,0.954436084674565
"85","Q9Y285",0.096266170290464,0.954436084674565
"86","P02461",0.0967835113875013,0.954436084674565
"87","Q07866",0.0977491372745367,0.954436084674565
"88","P58546",0.0981900122624916,0.954436084674565
"89","P35268",0.0991425809009453,0.954436084674565
"90","P38159",0.101146937728003,0.954436084674565
"91","Q8WX93",0.101504519265042,0.954436084674565
"92","Q9Y570",0.10456307914388,0.954436084674565
"93","P08123",0.104751949338868,0.954436084674565
"94","P42766",0.10494445300804,0.954436084674565
"95","P62249",0.10576564269548,0.954436084674565
"96","O75489",0.106617109518638,0.954436084674565
"97","P13489",0.106628834697451,0.954436084674565
"98","Q99426",0.107598715957324,0.954436084674565
"99","P40429",0.10773654461987,0.954436084674565
"100","Q6DKJ4",0.107876602077314,0.954436084674565
"101","Q15365",0.10882617225531,0.954436084674565
"102","Q14061",0.109030583506728,0.954436084674565
"103","P54727",0.11025989139584,0.954436084674565
"104","Q14195",0.112184981645869,0.954436084674565
"105","Q9P0K7",0.113563308163744,0.954436084674565
"106","Q9Y6M1",0.114253999925228,0.954436084674565
"107","Q15843",0.117986177836444,0.954436084674565
"108","P33176",0.12132066954382,0.954436084674565
"109","P24752",0.122610674951549,0.954436084674565
"110","Q14247",0.12496648230543,0.954436084674565
"111","Q6P2Q9",0.125515742721131,0.954436084674565
"112","Q5SW79",0.125892853307179,0.954436084674565
"113","Q9UJU6",0.126353617235481,0.954436084674565
"114","Q13162",0.127092637242916,0.954436084674565
"115","Q9UN86",0.127658521043233,0.954436084674565
"116","P07339",0.128610240406828,0.954436084674565
"117","Q13557",0.129023239814141,0.954436084674565
"118","Q14847",0.129071069611127,0.954436084674565
"119","Q99497",0.132516533082577,0.954436084674565
"120","P62701",0.134429439643031,0.954436084674565
"121","Q02543",0.135615987669503,0.954436084674565
"122","Q06210",0.136615250341233,0.954436084674565
"123","P07203",0.136648245354543,0.954436084674565
"124","P55884",0.136943771336756,0.954436084674565
"125","Q9UKY7",0.137065601307087,0.954436084674565
"126","Q99613",0.137816438741782,0.954436084674565
"127","P43487",0.13832617920284,0.954436084674565
"128","P09972",0.1384726167318,0.954436084674565
"129","P13861",0.139485537734317,0.954436084674565
"130","Q9UBR2",0.142238350067339,0.954436084674565
"131","P49748",0.144763639389131,0.954436084674565
"132","Q96CW1",0.145290619891399,0.954436084674565
"133","P05787",0.145564504570882,0.954436084674565
"134","Q9UMS6",0.146647350694948,0.954436084674565
"135","O75531",0.146979696049422,0.954436084674565
"136","P13693",0.14748419742369,0.954436084674565
"137","P26447",0.147682358490426,0.954436084674565
"138","Q9UJZ1",0.147891645010334,0.954436084674565
"139","Q9UMX0",0.149533032160055,0.954436084674565
"140","P28300",0.14969541490019,0.954436084674565
"141","Q7Z4V5",0.149905720638702,0.954436084674565
"142","Q9Y617",0.150763497452484,0.954436084674565
"143","P61923",0.15172619795162,0.954436084674565
"144","O14558",0.152594157032293,0.954436084674565
"145","P51991",0.153124595481846,0.954436084674565
"146","P21281",0.15393896880322,0.954436084674565
"147","P68032",0.154001029576083,0.954436084674565
"148","P62861",0.154872750123609,0.954436084674565
"149","Q9HAV7",0.156556804202319,0.954436084674565
"150","Q92905",0.157271215346571,0.954436084674565
"151","P62888",0.157571249217636,0.954436084674565
"152","P62854",0.15779809399756,0.954436084674565
"153","O43399",0.158239864537989,0.954436084674565
"154","Q9UPN3",0.158242852769198,0.954436084674565
"155","Q12931",0.160801015686238,0.954436084674565
"156","Q96C90",0.160802528939398,0.954436084674565
"157","Q15691",0.160851216515713,0.954436084674565
"158","P14174",0.161404509563954,0.954436084674565
"159","P15374",0.162446092801626,0.954436084674565
"160","P05556",0.162777928306672,0.954436084674565
"161","P40121",0.164378054308284,0.954436084674565
"162","P14866",0.164921873036428,0.954436084674565
"163","Q15366",0.166515580152719,0.954436084674565
"164","Q9NR28",0.166625406441273,0.954436084674565
"165","Q16629",0.166976414730806,0.954436084674565
"166","Q13442",0.168138875507856,0.954436084674565
"167","Q9NR12",0.168561255263691,0.954436084674565
"168","P55010",0.169336880820228,0.954436084674565
"169","P47756",0.170928398712142,0.954436084674565
"170","Q6NZI2",0.172964468484937,0.954436084674565
"171","P09429",0.173493181315428,0.954436084674565
"172","Q15459",0.174993109777326,0.954436084674565
"173","P07858",0.176059372512852,0.954436084674565
"174","P56192",0.179385519684422,0.954436084674565
"175","P54136",0.180935823134218,0.954436084674565
"176","Q15417",0.181709885919324,0.954436084674565
"177","P35080",0.182316005180647,0.954436084674565
"178","Q92688",0.183496870718737,0.954436084674565
"179","P27824",0.183502021400002,0.954436084674565
"180","Q16181",0.183647442739446,0.954436084674565
"181","P48147",0.183722981892802,0.954436084674565
"182","P47755",0.18409538110884,0.954436084674565
"183","Q9Y2Z0",0.186831151583456,0.954436084674565
"184","P62851",0.186939231796975,0.954436084674565
"185","P49588",0.187046937127718,0.954436084674565
"186","Q13185",0.18916865192701,0.954436084674565
"187","P61970",0.189707881185479,0.954436084674565
"188","P46821",0.190771823918773,0.954436084674565
"189","P62158",0.191115154256849,0.954436084674565
"190","Q7KZF4",0.191233852169388,0.954436084674565
"191","Q13148",0.192179049026027,0.954436084674565
"192","P60866",0.193099819027942,0.954436084674565
"193","P08107",0.194598938455969,0.956862137796448
"194","P48556",0.19917392898489,0.961565074812199
"195","Q16401",0.200290443440426,0.961565074812199
"196","P13667",0.203026380668689,0.961565074812199
"197","Q6YHU6",0.20323246274069,0.961565074812199
"198","O75347",0.204285072622417,0.961565074812199
"199","P25789",0.205084222299206,0.961565074812199
"200","P25788",0.206741734668623,0.961565074812199
"201","P60228",0.208322868438743,0.961565074812199
"202","P60842",0.209354699954093,0.961565074812199
"203","P62829",0.209666579073086,0.961565074812199
"204","P46777",0.210649610070468,0.961565074812199
"205","P21589",0.21120065998667,0.961565074812199
"206","Q9Y3D6",0.211302003561054,0.961565074812199
"207","Q09666",0.211755555347993,0.961565074812199
"208","O00154",0.21194064634208,0.961565074812199
"209","Q9Y371",0.212125339134995,0.961565074812199
"210","O43294",0.213173831018563,0.961565074812199
"211","P49411",0.213793709995125,0.961565074812199
"212","Q8N1G4",0.216973415996587,0.963756585118428
"213","O43175",0.217982016525139,0.963756585118428
"214","P04075",0.218088968032377,0.963756585118428
"215","O95340",0.218343167334523,0.963756585118428
"216","P00761",0.220623208966327,0.966566945833412
"217","P35221",0.22101688856254,0.966566945833412
"218","O75874",0.222425616055049,0.966995691590417
"219","O75396",0.223152851905481,0.966995691590417
"220","O95777",0.224410218977382,0.968024080952432
"221","Q9Y2G5",0.225683687105863,0.969112303454589
"222","P61106",0.227294116003447,0.971631153546265
"223","Q8WWI1",0.229739749453651,0.974735923125175
"224","P63173",0.230696239202647,0.974735923125175
"225","Q8WWM7",0.231101773132944,0.974735923125175
"226","P82979",0.232655654363762,0.976947858368185
"227","P52943",0.236162260628156,0.986356986392048
"228","P28074",0.237402872450642,0.986356986392048
"229","P16989",0.238014488813255,0.986356986392048
"230","Q71UI9",0.241374740900283,0.99593317006247
"231","Q9Y6H1",0.244226438146186,0.996774777303536
"232","P07737",0.245549137177021,0.996774777303536
"233","P63220",0.247339694706836,0.996774777303536
"234","Q96AY3",0.249339836940797,0.996774777303536
"235","Q8WUM4",0.249681743911289,0.996774777303536
"236","P50914",0.25154338537378,0.996774777303536
"237","Q15717",0.253218216234852,0.996774777303536
