,Entry,ctr_1,mg_1,ctr_2,mg_2,ctr_3,mg_3,ctr_4,mg_4,ctr_7,mg_7,ctr_8,mg_8,ctr_9,mg_9,ctr_10,mg_10,ctr_11,mg_11,ctr_14,mg_14,ctr_21,mg_21
272,Q9BQG0,7.235149536473244,7.38246732201583,7.360100908756961,7.38113313831705,7.175105740887016,6.955822394395162,7.03929511808431,6.924672041516249,,,,,,,,,,,,,,
273,Q9BUF5,8.789672355550849,8.683848211841044,8.793741506355598,8.549089130976125,8.768896973088491,8.675567556920825,8.492005653149226,8.749952636160812,8.793035648813207,8.670366473678122,8.645795484286742,8.666096585412431,8.711334729558258,8.661964047212368,8.648457594282522,8.309949384259015,8.497689689521025,8.437798110708169,,8.31395154120854,8.418533295093212,8.014646524684032
274,Q9NR12,7.8084338040518055,7.602211967802297,7.944601099951267,7.6500353966070485,7.849916694094291,7.762475995750033,7.6555513946674,7.755158059532407,7.811400716944095,7.90072752544083,8.189237580166832,8.254934589077441,8.408968832361207,7.8541602401607555,7.9698350930757975,8.22819496996335,7.876373742805172,8.319397574051827,7.723980776891,7.823695884494096,7.953479411322143,7.486600479306201
275,Q9Y3I0,7.97174422580949,7.976349979003273,7.969434551202159,7.798222353917485,7.817195036808223,7.86841518324377,7.295457138072563,7.875124955245091,7.160138257723402,7.663757445939181,7.9912703891951,7.697865493028046,7.62806180868514,7.84232211100635,7.361217712581682,7.963235166564083,7.877751331255934,7.971141270837939,,7.769606230518856,7.954768170059357,7.645981971552304
276,Q9Y696,8.200987219163165,8.032578471924312,8.153143856513744,7.961212202774857,8.039572736592767,7.916759163456045,8.197886768401185,8.108700296894465,7.953373050726696,8.184180195347258,8.131137273778608,7.930546625991328,7.76522882322039,7.7810081764447645,8.106360908806751,7.73926371961054,7.8324705909142,7.614000294595179,,7.506166665046966,7.720184119524469,7.784046415808113
277,P12763,8.829123583670789,8.668656101726446,8.675145680252783,8.571347739941704,8.53960295736061,8.619041128633542,8.534914104429866,8.466422722433792,7.334554270647249,7.4765852942817315,7.778599789642884,,,7.447328613526517,7.7533302213245205,7.4511875250567075,7.973658846573577,7.469350661182847,8.613344899234743,7.830203598925704,8.712262367205051,8.8319848886353
278,A0AVT1,7.292477593667784,7.284272779857726,7.287376181552599,7.579028639864269,,,7.223729509364877,7.343861363288639,,,7.545814115961283,,,,,7.3861242584003115,,,,7.284295348230526,,
279,O43143,7.798056450188257,7.692370960752885,7.94507448847873,7.842328354951485,7.719745492529577,7.585314059854705,7.530583859645118,7.7619879442239474,,,,,,,,6.936061116609989,,,,,,
280,O60716,7.641245996425896,7.6554457911454445,7.639755349859593,7.666705136119899,7.578742328340706,7.641077313325375,7.540717288010722,7.632386422501182,7.5782608996533165,7.39100571835171,,,,7.338536173355659,7.5219222448835,7.439869308078303,7.022881813332031,7.708191368824399,,7.08543329741699,7.404012226182244,
281,O75874,7.542190320433657,7.668302031972607,7.6940608931783965,7.115710338012379,7.633549247037712,7.566567112993496,7.575684227707583,7.741072772373322,8.007278247334245,8.182956469055352,8.206798900381548,7.75301588461289,7.696015460488567,8.21210766554766,7.988206562776769,8.11119528020713,7.933765592556662,8.04040452891416,7.279210512601395,8.066810275625834,7.971099496801932,7.976400422106433
282,P04181,7.895715292230736,7.728232000140194,7.726131988995189,7.875744016418242,7.813801082065378,7.86281092391463,7.878107984624826,7.847566490142589,8.000520840936186,8.107989642267512,,,,7.701593886538907,7.966019643617277,7.311117842662505,,7.675695872866943,,7.08771044886063,7.0455967718675785,
283,P21399,7.212853189947111,7.37498650130111,7.297694869693073,7.5230437458353405,7.356924127614772,7.354857239474119,7.406931720475127,7.656912339781424,,,,,,,7.431025848133122,,7.374161560604974,7.81041399634221,7.526817255213138,7.9803806573105245,7.9669016697025565,7.818608537761366
284,P22234,7.821225213158303,7.6464625431631275,7.908039772917383,7.560157797131627,7.613408367836071,7.820720200452074,7.927324159040692,7.833287389968972,7.872028005773688,7.929332058130864,,,,7.805663942832455,7.9671031582421215,7.437671304770729,,,7.7721162485787625,,7.753383865837578,7.596388144225102
285,P23381,8.108158951256403,8.097465554474155,7.980575989779568,7.936322691315113,7.965888124629755,7.988710532194367,8.069816042571995,7.944546824551128,8.03953308766939,8.23129114641835,8.638309511701921,8.230014409604257,8.13389003398568,7.9220815816975545,8.33653978075354,8.231342137903896,8.149095891067972,8.406301678770776,8.049992856920143,8.208548841770611,8.095518042323151,8.006679927740825
286,P26641,8.788564289821101,8.688330818112266,8.747147577031956,8.803702873166188,8.758995111589785,8.775705086952446,8.792895738860029,8.617692143352613,8.643916334364098,8.495238975310663,8.651093787537624,8.534723971855403,8.402948829344405,8.516416372803974,8.409307423951978,8.487943972644853,8.510598623499922,8.552120440783861,8.550497409936272,8.529571502801579,8.59148755973202,8.538033042545395
287,P34897,7.6376898191184015,7.706760441781998,7.736141428790474,7.330291991468156,7.851808514228238,7.660799096045002,7.410878416420086,7.854142011513533,7.989374165522693,8.07689519386605,7.915658329709552,7.80149975188905,7.282418170877648,7.859768557874373,7.852504391517928,7.724464296135418,7.4013660715976775,7.408426536141335,,,7.127137207191501,
288,P37837,8.577698557509258,8.350364331636264,8.524642736529577,8.273880551511212,8.32842038034895,8.147861748487239,8.282463499599315,8.339371929317588,8.35656122071488,8.308991029000165,8.290413062122933,8.125968963092555,8.270678836144706,8.513936388414283,8.216983559382093,8.429687696095396,8.327624539186779,8.457276186061325,,8.425583124780946,8.192037502713248,8.424865309463941
289,P38606,7.747303026415069,7.600722478314309,7.545406089684553,7.541129741251386,7.63619693193234,7.664435119404606,7.528839599739197,7.675228253593064,7.532563298334475,7.618341015870793,,,,7.706273875527286,7.504878459410216,7.558444554426169,7.682379766723722,7.778303226857978,8.108869329116231,7.785806585208766,7.776156158421916,8.363875108941032
290,P42224,7.731024379815688,7.765288473934798,7.609124647706294,7.803689223618551,7.5704962390396675,7.667714384842925,7.850278552518037,7.986722481583814,7.735806417327135,7.983856226435459,7.9857407410500745,,,7.479935033944336,6.814067712609202,7.861265507108771,7.472756449317212,7.813407502976912,7.173710602815911,7.917279638701687,7.135418905027852,7.021685352215705
291,P43686,7.989512109538762,8.03205437547967,8.124993020025896,8.211681076299138,8.130623201682596,8.109274738230296,8.19835462473694,8.105101244549642,8.175192788386603,8.384980295651305,7.935376252370072,7.990787127883463,7.748869954103833,7.76179256994036,7.94586724397333,8.075656433597935,7.76234840445925,7.564879017501453,7.209970516709344,7.885852915802287,8.050108962917868,7.78478840945223
292,P48444,8.189293755885691,8.209595432000857,8.091033516054472,8.203223325290905,8.103427397382767,8.165630062376184,8.103461622094704,8.126877868835267,7.822736737330405,7.880024288109905,8.000997730357794,7.45499721730946,,,8.050766311233042,7.9963759339183795,8.00783309270132,8.100542850012465,7.9966254844226725,8.08339510788965,8.010935664704386,7.7186677353162105
293,P49411,8.107921900186279,8.077222510411053,8.118859695409586,7.942122195428069,7.9347155442157975,8.07059193151204,8.083932401638625,8.050108962917868,8.158694118177861,8.167021795790257,7.527964835676581,7.969914226247422,,7.9807893922653115,7.983418786407358,8.221935599828006,7.8768641809625235,7.737136960355548,7.195899652409234,8.201260532250792,7.694113597753438,7.5542589289705075
294,P60660,9.276323911020187,9.210184705472408,8.876939140345394,9.254161220847426,9.41965841096058,9.397627204021875,9.461198288622493,9.420120848085704,9.04641711698399,8.96104596746859,8.882046152209535,8.858308561353828,9.245389271171211,9.288495151773555,8.955230610848226,9.265266047887378,9.371326513861746,9.310757018352604,9.334312984758231,9.330048325210463,9.353416091053356,9.527268912739967
295,P62195,8.185428821220668,8.00560944536028,8.251467875483524,8.114344054609816,8.144138137663589,8.143483210670063,7.915705791570201,8.216192302363925,8.05903300496378,8.351448422909117,7.5519255096023565,,7.767512064159891,7.981220417794508,8.26491222459276,8.1469028699282,7.970384073307921,8.04123473117143,7.865838040350584,8.012710712741788,8.028245816572474,7.813487581861325
296,P62805,8.980139777745755,9.443325583953746,9.433673846637062,9.38976836093798,9.242566272809812,9.194181208793847,8.95114802013499,8.783796421033452,8.50310943667137,8.50306852788613,8.599708446224168,8.452415170075868,8.337698805964077,8.48181513063742,8.545418459751117,8.511281613467142,8.247555946928156,7.764071470507211,7.645932903719387,8.155639633759776,8.457836497725442,8.348947065925598
297,P62937,9.114577627000166,9.027431157766904,9.04131371534586,9.169733197942518,9.142076461073286,9.156215882676763,9.208656300507247,9.231316642909501,8.984900691054087,9.028733879349335,8.90779818353628,9.234846169921363,9.354761311551588,9.019116290447073,9.155001836231254,9.100783962075868,9.06744284277638,9.02271698005103,8.933806058388523,9.098158983460534,9.141230218896581,8.947962787804508
298,Q06830,8.891353442854058,9.011062694729734,8.902747845351485,8.895350710222482,8.934957752445104,8.878061981290012,8.893678555911142,8.934503501150044,8.838710597953147,8.88533294473075,8.928339513233457,8.822004534089526,8.895173832957168,8.941864091564808,8.878866336956726,8.847208538154861,8.924909589485496,8.798837027560259,8.728670255186033,8.941297711145722,8.946157394922372,8.938719814782383
299,Q12931,7.799540416788838,7.648993910859345,7.686028188926378,7.75264759133031,7.806641166905534,7.622555934114484,7.750585527341009,7.864042122161117,7.29578694025161,7.822547267396598,7.385749227675279,,,7.314793850397915,7.328766829591525,7.004020273253242,6.971224806857371,7.293738117783524,7.257294498362256,,,
300,Q13561,8.015108160645838,8.063483478027528,7.98180954983989,8.235149536473244,8.11149774880803,8.28316549046775,8.349607737748075,8.282259483083982,7.976276596756336,8.036349388031837,8.114744387545127,7.398113691730503,,7.962497189814679,8.090645957573315,8.107616929991783,8.208360724978379,8.210372034025289,7.990361057414426,8.007449044497749,7.981592117214081,7.8964214891886035
301,Q14247,8.168261710182875,8.026737494238748,8.191031608848618,8.118231648327027,8.32387060654051,8.286141975203336,8.306103208727585,8.24598125556262,8.107684719655841,8.127461162511537,7.543683213072998,7.954030135774823,7.837140025014234,8.277288244921026,7.897737025345427,8.078782960196964,7.901698016307038,8.293936813887294,,7.790503312297812,7.857211842316892,7.772827599785911
302,Q15181,7.9914963177523735,7.86167178628338,8.040760524228698,7.944453060153255,7.9013057193629015,8.048558324898481,8.160078181020872,8.189602592521581,8.003977241845536,7.877486528069602,8.173681489728459,7.983175072037813,8.18548549173447,7.937081372251568,7.864410208604275,7.971623701765836,8.010681493131443,8.074597044590039,7.595540310397959,7.8561849267271695,7.897264111343449,7.672531935415036
303,Q15233,8.068853493671497,7.889844931198511,8.306146131684915,7.86203591948588,8.158754386632289,7.993325989481179,7.634658608182672,7.931401927515761,7.723841357826771,8.06640047595563,7.988304726573286,7.67170959148784,7.381006719296579,7.700651806335718,7.752716670115188,7.734967756310818,7.384102407948516,7.6712006218574595,,7.48696858549057,7.888437858787209,7.1374807093841355
304,Q15293,8.281760372199926,8.321287665169864,8.465813957269479,8.33262021956564,8.432295692444013,8.436830278966092,8.575014554582113,8.70922754733432,8.655752930112916,8.632254776684714,8.781554332333412,8.480983725295529,8.577801899444761,8.818225893613956,8.763390552769613,8.860691288695444,8.857772599710746,8.894454527369783,9.037107632667928,8.93801909747621,8.861815088237876,9.003460532109507
305,Q5JRX3,7.337878377801204,7.516548594226752,7.436909690636284,7.4747697096158685,7.226857570288724,,7.1812431609674094,7.434648730241923,,,,,,,,,,,,,,
306,Q96D15,8.207418916816811,8.232208078396317,8.285016917629171,8.367430471619612,8.337918272572674,8.38806566046964,8.627734440738307,8.514016180400649,8.224688417457287,8.093071306376064,8.41276285227508,8.080482179068042,8.445168133327568,8.371972469694093,8.528711068416852,8.51313766121164,8.528209432477407,8.54174145009573,8.955591550405725,8.53004593842739,8.549738731264899,8.734887799303099
307,Q99873,7.983806641978415,8.033303101372574,7.99920016207654,8.04883008652835,7.986382037624341,8.031287248876998,8.08703566480566,8.008642747565284,7.671700342816553,8.04715800112831,7.682054777073807,,,7.6003629314265035,7.677524830453708,7.5670499045174795,7.759441197133698,7.528723923260994,,7.553798100425305,7.680498683189891,
308,Q9NZN4,7.9556107920920835,8.058312121108386,7.959184542731191,7.964862790895375,8.017492446477275,7.864623793140874,7.689228920267321,7.855101014141317,7.839936611231559,7.875755579258055,7.69831807354274,7.479157656979192,,7.536659429546035,7.975238745833533,7.8436313734171295,7.30882043310996,7.868232868422465,,7.736611604063376,7.707876628761648,7.294598478453708
309,Q9UNM6,7.857133399163787,7.768896973088491,7.913055824021439,7.906211093932235,7.849192071476811,8.009068276192219,7.731677387670855,7.9450597028951595,7.706393433540953,7.787099002456534,7.554440700454348,,,7.617157665694944,7.722288323541742,7.585663728828571,7.705290544259513,7.375882991545229,7.4303492262795166,7.530507054537145,7.749944912280471,7.501333178645567
310,Q9UQ80,8.318585010078825,8.35919019915581,8.312494707189671,8.308030554266105,8.378743018813019,8.123492301422651,7.931966114728173,8.140350889252531,8.132195629573424,8.120376479744435,6.977600156682042,,,8.065392961561992,7.913448255626289,7.898368606695636,8.121887985103681,,,,8.074011446008946,
311,Q9Y230,7.565103688261515,7.607551522377804,7.680978771831652,,7.598013113465622,7.5677907105335365,,7.607530079972254,7.172223341427753,7.476759191770887,,,,7.325782397515805,7.002209272988015,7.413567971273289,7.555529734581364,7.319605679131232,7.7341595132444665,7.346255149361386,7.782465457531546,8.101884487167542
312,Q9Y262,8.072065991414746,8.094750552477505,8.06307052564296,8.169615662222746,7.952516382241027,8.123198075031999,8.103461622094704,8.064045962864483,7.955870471452533,7.8779411993463,7.372304301812888,7.1700562572508,,7.432103043698327,7.615760729508764,7.288606890390969,7.3879056895124995,7.357191338783729,7.602146841539612,7.291768324171518,7.438447410654374,7.550754081557615
313,Q9Y265,8.07280114940985,7.993193663312605,8.091385542078367,7.986861270290045,8.018908444316327,8.052309099647324,7.843475715658317,7.977472098829902,,7.401658972495152,7.360915134223679,,,,7.286141975203335,7.162594274442422,7.266043445936229,7.277700876288793,7.938609776907329,7.107752498740163,7.908999433486502,8.080662556394183
314,p_3,,,,,,,,,,,,,,,,,7.63147420914836,7.597596471416188,7.663493620419193,8.064907027159636,8.235705158705453,8.700868060451658
315,O14974,7.3522404201822305,7.394819274573398,7.335979142340353,7.332337449453026,7.388296625651903,7.237267189503993,7.4159910762326495,7.275771900164932,7.2949949938591,6.92272545799326,7.585550963143129,,,7.559104293998835,,7.3886339693517895,7.2657609167176105,7.438463235117633,,7.30446898485417,,
316,O15460,7.968576335175498,7.951696853226794,7.924666875986674,7.849793961764723,7.90620570409175,7.951371522625465,8.015778756389041,7.963528117136346,8.290946784734306,7.756278485725145,7.70205984927033,7.985561187773345,8.237543738142875,8.387994569541032,8.73559889969818,8.519736139308188,8.510048773232453,8.445339498742793,8.709566740542543,8.567414586029773,8.507478060030504,8.622369470494736
317,O43776,7.909930259752831,7.889228846998713,7.7811663448475565,7.89630019328072,7.596487133736544,7.797724452479283,7.801753474642573,7.905115582545857,7.864736475978874,7.9202590221149505,,,,7.048053173115609,7.690231531192315,7.789383260703009,7.4858065739148305,7.759849077610011,,7.900503677779401,7.218272853571447,7.09684052033139
318,O75521,7.960922437180151,7.829181509768659,8.07051809701987,7.925477112678382,7.952477622818705,7.814107693075836,7.661954588653016,7.818034445039738,7.366049209800235,,,,,7.128754572690689,7.554052829275318,7.574517405361165,7.509672865283136,7.231061610614955,7.548708725234639,7.133794300604513,7.562958668654623,7.294113356362043
319,P02461,,,,,,,,6.482273156631391,,,7.543559001173655,7.927051969075704,,8.131875187972593,8.293958885621697,8.412410142824388,8.17414706509703,8.450695493727006,7.591053471127784,8.412611726156163,8.43240803142708,8.50018156686907
320,P05198,7.95732468825082,8.129141845792285,7.77760079534473,7.773010749034977,8.03734680356809,7.787665883356618,7.555529734581364,7.719902787113901,8.05922251252969,7.9986341698495105,7.433049411616613,7.702835344563313,7.605402024154815,8.094680713371154,7.98539503487502,7.962695999255304,8.032175376961362,7.942087459610623,8.07298474462793,7.943395576508954,7.9393195310782385,7.872243705788598
321,P07339,7.769406868913598,7.425990446453526,7.794460161688091,7.439490590389684,7.648964674299241,7.423180315104786,,7.86042785130777,7.5064238482786605,7.62598087331167,,7.76213066217665,,7.836767047394205,8.190527786887353,8.013763854733932,7.918025091650768,7.665712291313652,,8.353262085916315,7.929009985493961,8.46277222841061
322,P07384,7.932011827530899,7.806925776883732,7.796310623924554,7.687091771429006,7.917815234324464,7.637999775939676,7.671172842715083,7.773135246421139,7.937833718865153,8.480222598584476,8.007790437445978,,7.8665708673997345,7.888421013588832,8.056409320649918,7.3094598224612115,7.234947315652686,7.294598478453708,7.50385874895841,7.334131932327829,7.219610719301437,7.297169380969235
323,P15559,8.131843130804695,8.04296907339318,8.219191440217978,8.28266742031975,8.277448759264484,8.310863174272544,8.275794914631003,8.346235581699037,8.119123864810618,8.325022800270451,8.304792016492227,8.263517716091966,8.093841766912128,8.487039339385564,8.174117981254266,8.036948112195278,8.177363324750361,7.945276507687597,7.809546247930918,7.756499181221641,8.041984501486786,7.75546322378057
324,P25786,7.9098607841792115,7.72479998429032,7.843407208566162,7.5243052288449235,7.921061890790279,7.733430003841597,7.772255677204719,7.717420836722375,8.09642333059527,7.935930270153971,7.72956972630197,7.440326485098404,7.880270384602839,8.211040405732053,7.90677127243352,7.986068234541537,8.410068291238362,8.217773377401496,8.045401222995842,8.035189508908449,8.261857385629899,8.284814097381231
325,P27348,8.230551096295086,8.30319605742049,8.055760464687735,8.347232410084063,8.171960354012677,8.315508530990188,8.315613531953419,8.250102705064625,8.033745336013974,7.967477772083369,,7.944862513665395,,7.895350710222481,7.680797668648567,8.110724354380904,8.136752266326663,8.414789569118668,7.437623742997059,7.550778518564257,8.064645144791937,8.0600175425316
326,P31150,8.083215862155997,7.874481817699467,8.040206627574712,7.1082605049764735,8.161098356450925,7.999535056115001,7.808865635779171,8.101196985865345,7.319688893249499,7.873384549440535,7.625333033150816,,7.246646274890713,6.845327535022067,,,7.795101063481204,7.349238662688127,,7.6407695459602785,7.120211868257074,7.381926930637227
327,P33992,7.624065410336692,7.247261126880467,7.519827993775719,7.575199395159225,7.267922291531118,,,7.2962262872611605,,,,,,,,,,,,,,
328,P33993,7.8700584394161375,7.745394926686278,7.7914450172619985,7.950199284563899,7.669660832034381,7.7295940104961876,7.639207494960517,7.516958225003899,,,,,,,,,,,,,,
329,P41091,8.056599976292782,8.195262958342061,8.017617573339674,7.930261150754368,7.986184816442475,7.907411360774586,7.97003987871492,7.748838980635796,8.052386095389375,7.912923165600507,8.236839449473914,7.752017700219022,7.753820438961392,7.873698337647912,7.848921563445758,7.8511604685108844,7.95006288554208,7.902040985687134,7.805303715767851,7.942325592300293,7.818239093853524,7.589893775825033
330,P43243,8.285264680481154,8.289967791686733,8.439490590389683,8.437813958847347,8.397000918007695,8.419360869721285,8.456897187449348,8.317290103960419,7.9132043533616425,7.3240765797394864,7.929393378228659,,,7.3666843891789435,7.8210088510450735,7.76880823441082,7.515304120710323,7.503000338013029,7.5009770535891995,7.268554571765275,7.870725702424257,7.2549587346578495
331,P50995,8.060320028688285,8.00225247992054,7.875605238322559,7.969974730121715,7.997740142222136,7.849861468838134,7.846485563500898,7.883894131936624,7.900689315714197,7.861480643427186,7.467460109507264,,7.115743608359958,7.921624057420127,7.3962342287858,7.343310103162342,7.726955296316455,7.5252521817486295,,7.565068221657102,7.835608142819899,7.72084536013243
332,P54578,7.546949623822047,7.9605468794281995,7.414488672236952,7.181700704415961,7.634184955102286,7.2388987922278405,7.05407655729051,7.38338444699495,7.418582994066992,7.717262640477181,7.699603611858574,,7.333225536261716,7.455560475037095,7.490506272469347,7.502413462710515,7.559367909463331,7.287331362720577,,7.495086213639859,7.4472510844758615,7.575361066155207
333,P54886,7.727793302395854,7.719662683018047,7.71427106733594,7.667303492514426,7.602971053459186,7.471702335979557,7.620781289040301,7.793531965445472,,7.694201424500871,,,,,7.004192356259714,6.980980003678073,7.340027468282661,6.962445105632598,,,,
334,P62241,8.770041554319668,8.784039275096962,8.753215246478879,8.80665472399186,8.569771733076458,8.690869157789255,8.439253724017897,8.548843746060195,8.434999791350174,8.286815613436586,8.01152815385754,8.239049093140192,8.325966963701426,8.401986098723475,8.312558149521521,8.382359297519319,8.174437796452045,8.311075408300079,8.07382828440111,8.322488060518078,8.255344881485758,7.9414120403735495
335,P69849,7.306875173644637,7.636337421853308,7.522626781404244,7.5990420402827,7.159988050381987,7.360460871050178,7.1652740103112285,6.9404367905600335,,,,,,,7.320852219831754,,,,7.3540700043067275,,,7.242317763715195
336,P78417,8.2916352070879,8.38051875807043,8.205853695464926,8.161667412437735,8.375919543704649,8.071697945221615,8.448721774949721,8.17178494055412,8.298547435078707,8.295237130731534,8.380211241711606,8.096284178244865,7.716412389972321,8.108970716879481,8.221335979533828,8.04575314759414,8.389219260025097,8.400365273349939,8.50754555050942,8.436734965790706,8.246473960229343,8.40227858189556
337,Q02952,,,7.327542831932522,,,,,,,,,,,,,,,,,,,6.061490176624815
338,Q08945,7.659650029998627,7.6946578374987995,7.765258649601729,7.828801631247558,7.77015953305839,7.773471942871205,7.874580378026052,7.793224455781931,,,,,,,,,,,,,,
339,Q13045,7.538523465332709,7.596289132145661,7.392028293417179,7.601690684040503,7.190583795977179,7.369994661608428,6.982782133208892,6.700790221374347,,7.2023248128295485,,,,,,7.434584870449593,7.39375064034808,,,7.472493160747825,7.568577167774754,7.699464818055127
340,Q14157,8.080337823247566,7.958061932968233,7.958410969358532,7.91265241670776,8.062544381346465,8.058426024457006,8.059563417901268,8.120442306873306,7.249882901863694,6.8525409857697985,7.818826098702284,,,7.610330059016342,,7.872144613679529,7.237015628745162,7.892105738303663,,7.459392487759231,7.735862270520302,7.00552369267328
341,Q16543,8.148170613077387,7.987894075727812,8.245068275718399,8.101575246255933,8.289477466344602,8.140696552546414,8.182072103857386,8.259163671340216,8.373463721632369,8.25379822986825,,7.935643276439143,7.719753772612358,8.087674960036757,8.168350140185943,8.177276711258587,7.977824167104265,8.253095585849032,7.742277255135924,7.590072392173602,7.975854408042694,7.877722556120798
342,Q16851,8.112068504268198,8.26651391990912,7.9356180925017465,7.987925334552593,8.037784941753637,7.93907974392837,8.063746061613443,7.914221474141324,8.247236549506765,8.147181472192797,7.919533078297686,8.222976449893391,8.249247289223952,8.383420373245697,8.307239236201639,8.282848602834644,8.42217931474113,8.466140717838993,8.531657707374613,8.541217180997805,8.404440279679319,8.381692552058164
343,Q1KMD3,7.343487370238302,7.3743816980508825,7.385391754215386,7.32791039358105,7.42337696191906,7.417621137863894,7.312367794715973,7.142452040066341,,,,,,,,7.526597709103452,,7.266866441221181,7.55953558148424,,,7.193875612152359
344,Q7L2H7,7.827479125322983,7.444169754768573,7.404799518857654,7.307067950661298,7.495752416037327,7.579875017411149,7.441914975929848,7.6781813741926,7.630580410698981,7.634567948636327,7.69830067531816,,,,7.8964655883935055,6.997438811150117,,,,,7.430607111301399,7.449138853393678
345,Q8WVM8,7.662068077771556,7.595595414820133,7.7135997330080635,7.606435111101875,7.528518200081304,7.513883185611093,7.520168997523782,7.59990489536868,7.2875106103037455,7.364175632770619,7.442495447282601,,,7.344195715871435,7.415056858110851,7.4691590270720125,7.674098390094781,7.49602969903599,7.549322118294297,7.814440720576591,7.505678952441556,7.316662147688631
346,Q92973,7.834840170674551,7.88271802056857,7.959041392321094,7.825594869081791,7.862477245400471,8.005395031886707,7.927452491345226,7.940954542766318,7.7514561737868775,7.779798441729682,7.4905904870288325,,7.240898540123491,7.581779045728458,7.266537430234306,7.455027682356781,7.294620516587421,7.381764682017124,7.36027145440294,7.3476812126349005,7.355489832903385,7.013427127070696
347,Q9H4M9,8.274458055495012,8.205204363948145,8.205907762627385,8.180125875164054,8.041432164680264,8.10595276923698,7.280259588686136,8.073608388456206,7.867090189051021,7.86111006457346,,,,7.796511890217821,7.844986349929569,8.039334788738087,7.423491631454581,8.03185263139563,,7.683119114329282,7.884342147647059,
348,Q9UJZ1,7.709575216979427,7.658793376787928,7.755135163567307,7.798629931382995,7.620926854478869,7.654176541877961,7.586215857841466,7.667387570304618,7.634416807323513,7.971938847867761,7.709939547347023,,,7.6848722798896345,8.145351816558462,7.782042416620554,7.706427586928978,7.527333396916821,8.50609895992844,7.43279297319493,8.196590654117307,8.684728696631575
349,Q9UQ35,7.612317534326264,7.429962111395364,7.77981286317058,7.179379417881757,7.83469403877134,7.687921165116413,7.432054868156274,7.70063450135367,7.504389297186282,7.356102378113399,,,,7.530135638245461,7.376120525609451,,,,,,,
350,p_4,,,7.49454417069265,7.320893709631824,7.697569319789981,7.4348083386530925,,7.353820094897413,,7.850008720585217,,,8.1136760118971,8.04127422505423,8.938409636586313,8.364851052007692,8.502427119984432,8.75536406891814,9.000564216165376,9.031691168625146,9.266302269690385,9.212134313468017
351,O14818,7.846497932158269,7.995090888842378,8.082749476727281,8.057133367249087,7.970899854261527,7.80913531272523,8.104043029922009,8.148941814902912,8.276576681698554,8.142764774638724,8.073901558314207,7.391728822490743,7.404748217164617,8.098539897992861,8.21152099724023,8.1162091258034,7.874586174995811,8.05743786821294,8.184890082199722,8.046026669702542,8.100129203359808,8.25355606722012
352,O15371,7.658345340911862,7.570426178358972,7.921337859789282,7.3610475381955816,7.35740117513951,7.541766399511599,,7.551010601573511,,7.776468723401084,,,,,7.560528309694906,7.418847959250061,,,,7.253652948483564,7.1790344659320064,
353,O75534,7.710768741396192,7.560193667004198,7.630305807900436,7.6726334653937345,7.651588113605681,7.650394956172242,7.733734783168434,7.4872515319348105,6.8652520716525895,,,,,,,,7.048868895739931,,,6.9563557516290615,,
354,O95782,7.379649915404481,7.4956691966039015,7.565812412788864,7.571685544616966,7.364944777212948,7.449524680325029,7.3835640485366945,,7.732466136205422,7.926923518346317,7.699577591398909,,,7.687368412021492,7.9870402869792665,7.574575242658578,,,,,7.410861554216598,7.314793850397915
355,P05120,7.878642416105205,7.881384656770573,7.820102894334428,8.01249977753831,8.143545627238423,8.088879956108052,7.920556360834604,8.00783309270132,7.066363202258494,,,,,,,,,,,,,7.101506496139928
356,P05388,8.699603611858574,8.720159303405957,8.796407798608055,8.815192423308545,8.674116785388184,8.825964594596336,8.721925972238793,8.826035908916133,8.243385345371658,8.450849313407689,8.70169747702585,8.346157302232008,8.11968469182405,8.073278335635834,8.46579909867318,8.423393345135084,8.482244544154396,8.43049430544636,8.48807103570631,8.341810288856513,8.538070787043171,8.374161560604975
357,P05455,8.018492453401473,8.02522391517831,8.029708362514896,7.962549267751142,8.143919938385837,8.20515020914018,8.21947973806514,8.321038892726055,7.867479273166766,8.052770869474882,,,,,7.962369335670021,7.429219175321009,7.618581480328452,7.567720211997279,7.736245070463028,7.401624523817264,7.426933964071905,7.518908573691414
358,P05556,7.870509246958777,7.521556479191024,8.303908493535955,7.668749230019873,7.707127140138086,7.8939558477619,7.585031863531696,7.686332335520298,,,7.618602383990466,7.730071323903937,,7.3477202170340385,7.2009325358991925,7.842877470879861,7.534495702835539,7.926023297896978,7.649354333364369,7.514282047860378,7.578306773004322,7.751232899985011
359,P06744,8.248904650561679,8.438257472106887,8.318042454918434,8.45399066996823,8.403789471516188,8.38801234336419,8.464146626459573,8.466852797763897,8.555880064636805,8.50819292602544,8.525226265324221,8.462996612028055,8.53957788334531,8.323829400175669,8.445012287887959,8.237342629326175,8.446257488316375,8.348246433851234,8.512791089371342,8.310353389044995,8.517129890733203,8.439616866317564
360,P06748,8.912200793124157,8.707007783965555,9.130011949671903,8.881184869603555,9.010045412636098,9.135736743509474,9.015359755409214,9.225825991461893,9.38172861853511,9.564997279757964,9.192344395046124,9.440421013390566,9.59194344194442,9.45071087814692,9.383743575835313,8.929761117107013,8.871718843318762,8.77514423227435,8.420830062026115,8.77137432299602,8.97291527449453,8.968155937149971
