"","Protein","P.Value","adj.P.Val"
"166","Q6NZI2",0.142668118983626,0.801244673368403
"167","P04080",0.143287120954985,0.801244673368403
"168","Q9UBQ0",0.145791577558698,0.801244673368403
"169","Q99613",0.145842067688567,0.801244673368403
"170","Q96AY3",0.146976410904418,0.801244673368403
"171","Q16181",0.147476774327082,0.801244673368403
"172","P14866",0.148343975565152,0.801244673368403
"173","P24752",0.148474472516449,0.801244673368403
"174","Q13185",0.149584732022834,0.801244673368403
"175","P61923",0.149654555777998,0.801244673368403
"176","Q15907",0.150213039827837,0.801244673368403
"177","P13489",0.150233376256576,0.801244673368403
"178","Q16531",0.152203298013059,0.801396345009037
"179","P63208",0.152421909674772,0.801396345009037
"180","P40429",0.153131121310694,0.801396345009037
"181","P33176",0.153657561913809,0.801396345009037
"182","Q92945",0.156161173050977,0.809978831649024
"183","P07737",0.1600363622767,0.818614681768049
"184","Q13867",0.162462224341972,0.818614681768049
"185","P43487",0.16259004400044,0.818614681768049
"186","P46821",0.163423500146225,0.818614681768049
"187","P63162",0.163848218236336,0.818614681768049
"188","Q13435",0.165265260168835,0.818614681768049
"189","Q00688",0.165954344491866,0.818614681768049
"190","O94808",0.16638762593746,0.818614681768049
"191","P60842",0.166971229600734,0.818614681768049
"192","Q9Y2D5",0.167280029058626,0.818614681768049
"193","P00761",0.167365077946222,0.818614681768049
"194","P63173",0.168941400544412,0.819890114198495
"195","Q9UBS4",0.170525506540875,0.819890114198495
"196","P07858",0.170734318257094,0.819890114198495
"197","Q9UHB6",0.171741471983042,0.819890114198495
"198","P63313",0.171968477342481,0.819890114198495
"199","P69849",0.174750032738377,0.825277564976907
"200","Q15366",0.174846941732396,0.825277564976907
"201","Q71UI9",0.177186846941175,0.832161112002336
"202","Q92616",0.179921131040878,0.839076837700122
"203","P35268",0.182045375243502,0.839076837700122
"204","P34955",0.182581288829855,0.839076837700122
"205","Q96TA1",0.183028093883432,0.839076837700122
"206","P40925",0.183103631955747,0.839076837700122
"207","Q01518",0.186052083583418,0.841593458548503
"208","P35221",0.189126487915556,0.841593458548503
"209","Q92905",0.18935903506603,0.841593458548503
"210","P62829",0.191136997049352,0.841593458548503
"211","Q9Y2W1",0.191401517588383,0.841593458548503
"212","P54577",0.191798713646542,0.841593458548503
"213","P61088",0.192099473456244,0.841593458548503
"214","P06576",0.192266314547633,0.841593458548503
"215","Q8WUM4",0.192657409620892,0.841593458548503
"216","Q09666",0.193603832507948,0.841593458548503
"217","P00441",0.193652334639437,0.841593458548503
"218","P09622",0.194351031741074,0.841593458548503
"219","Q99623",0.195896679174571,0.844413082834679
"220","O75874",0.19859489717951,0.850905162812242
"221","P46777",0.199205551887188,0.850905162812242
"222","P54136",0.200558289526732,0.852824438347904
"223","P15586",0.20186617262407,0.854536623126106
"224","P07942",0.204195573964509,0.858848339016263
"225","P26373",0.20554804530024,0.858848339016263
"226","P63220",0.205614115061097,0.858848339016263
"227","Q02218",0.21024304909765,0.864193776284883
"228","Q15942",0.211083827139806,0.864193776284883
"229","P28074",0.211285584713428,0.864193776284883
"230","P47755",0.211300049259847,0.864193776284883
"231","Q32P28",0.211598980986586,0.864193776284883
"232","P27695",0.212572802742887,0.864193776284883
"233","P06730",0.213302065544892,0.864193776284883
"234","Q969H8",0.217232030414156,0.866042259559773
"235","O14980",0.217471875534774,0.866042259559773
"236","P41091",0.218469631065266,0.866042259559773
"237","Q9NY33",0.219710457679106,0.866042259559773
"238","P10809",0.220137722095952,0.866042259559773
"239","P09936",0.220616263942166,0.866042259559773
"240","Q14247",0.220662168966061,0.866042259559773
"241","P19105",0.221097653129137,0.866042259559773
"242","Q9Y617",0.222038892142709,0.866135182573211
"243","O60506",0.225041890506524,0.870288252483052
"244","Q14103",0.225593036601086,0.870288252483052
"245","P02786",0.226231782057676,0.870288252483052
"246","P49411",0.227125852748654,0.870288252483052
"247","Q96CW1",0.228359762356811,0.870288252483052
"248","P62263",0.228635049381141,0.870288252483052
"249","Q3SX28",0.234944027146436,0.888561611601671
"250","O75396",0.235318223411459,0.888561611601671
"251","Q14157",0.242124413640381,0.902086787384513
"252","P07954",0.244624375697597,0.902086787384513
"253","P49458",0.245003106590219,0.902086787384513
"254","Q9NTK5",0.2451549993809,0.902086787384513
"255","P16070",0.247381251755131,0.902086787384513
"256","P80723",0.249808864980642,0.902086787384513
"257","P67936",0.250442558916695,0.902086787384513
"258","P04406",0.250748442620281,0.902086787384513
"259","Q9H299",0.250907037242224,0.902086787384513
"260","P21333",0.251599594181541,0.902086787384513
"261","Q13347",0.251781151717361,0.902086787384513
"262","Q6NXS1",0.253939404170138,0.902086787384513
