source,target,Weight,WeightPool,FitScore,pvalue,tvalue
Q15459,Q9H0U4,0.3671228785813353,"[0.35948545 0.39509138 0.33149888 0.40576992 0.32576152 0.39692593
 0.39864277 0.36771216 0.39998172 0.34696658 0.37829866 0.30708598
 0.40786158 0.37593609 0.35496156 0.4333036  0.35702634 0.35429254
 0.37281939 0.30804651 0.39354959 0.4045327  0.38217885 0.40327917
 0.38760565 0.27144396 0.3894225  0.40239301 0.35089309 0.3615323
 0.36575815 0.36800162 0.49075915 0.33883459 0.35398583 0.3761888
 0.32109986 0.35154073 0.4252269  0.3473784  0.42074427 0.29006509
 0.37729244 0.42156857 0.39629836 0.33406762 0.33136712 0.36924948
 0.41919113 0.36264997 0.29520869 0.37164649 0.35503404 0.30390872
 0.39396013 0.34263839 0.36750541 0.33028351 0.38262304 0.40624869
 0.35267396 0.45351303 0.37477367 0.38382917 0.44680636 0.35021316
 0.39998878 0.34514252 0.43294391 0.31898714 0.37651146 0.38588072
 0.33331415 0.34894288 0.39415895 0.4347905  0.40359199 0.35908325
 0.42727438 0.40591789 0.33437097 0.32193998 0.41296572 0.33254004
 0.31608167 0.36357058 0.39590087 0.33046391 0.46543045 0.43419256
 0.30968155 0.35367961 0.38882899 0.3939003  0.3234889  0.35523949
 0.37484107 0.40371643 0.40125788 0.42233731 0.29440242 0.41026425
 0.3450257  0.39994843 0.37456473 0.3803622  0.34637624 0.38424033
 0.41565167 0.3841123  0.33048273 0.36625003 0.33306916 0.39007269
 0.44911419 0.35887503 0.32652666 0.41721417 0.35521101 0.37501411
 0.37406858 0.28637599 0.39218252 0.36080505 0.36377536 0.36377001
 0.36765235 0.36401434 0.33438633 0.40050803 0.36772725 0.35592544
 0.45580759 0.39499967 0.37291014 0.28695059 0.35612959 0.38997658
 0.3148967  0.33538776 0.39106837 0.37971902 0.36118012 0.44024158
 0.38644341 0.27204368 0.35663262 0.38850449 0.37128632 0.28609791
 0.35294478 0.29236771 0.39932678 0.34449041 0.28722848 0.44821064
 0.36410056 0.35704318 0.39032806 0.29092077 0.34797555 0.31168983
 0.45647298 0.37264046 0.33283483 0.375645   0.39409892 0.33407555
 0.35338798 0.39899087 0.38478724 0.35481294 0.37959781 0.31696515
 0.3865165  0.40092259 0.41538667 0.31943843 0.32385613 0.32459584
 0.37195242 0.40066976 0.36051973 0.2932527  0.33472598 0.38391705
 0.36969288 0.34894947 0.3598472  0.33333348 0.26326949 0.34609368
 0.45328403 0.41055573 0.34533246 0.37441038 0.38860666 0.42895708
 0.40120521 0.3870246  0.42396017 0.33953876 0.38071602 0.37090474
 0.34238739 0.36652807 0.40789853 0.30675697 0.37841529 0.35277867
 0.36044946 0.36168365 0.28402938 0.37028731 0.41878582 0.34406298
 0.37681141 0.3303838  0.33435008 0.40913611 0.34554241 0.3348971
 0.3213768  0.44389872 0.39522269 0.36732877 0.39256927 0.36391934
 0.32400684 0.39353302 0.40594882 0.33933944 0.41211662 0.36048562
 0.39876878 0.37191449 0.38248561 0.43218868 0.37667325 0.36383197
 0.36310501 0.36157138 0.32634823 0.36012243 0.34881807 0.45983025
 0.38940548 0.31471375 0.42556548 0.39438052 0.34144002 0.35805305
 0.32497527 0.43058812 0.3788878  0.32583695 0.40699903 0.3687678
 0.35570194 0.37071688 0.44237236 0.40035489 0.38785802 0.29204533
 0.36125356 0.37554445 0.41953945 0.39137131 0.41418052 0.34440167
 0.40981221 0.42905436 0.3416261  0.43419081 0.35570969 0.32206142
 0.39352418 0.33718804 0.37116375 0.3480952  0.43067653 0.47427364
 0.36489012 0.40281789 0.37352627 0.44376502 0.34173339 0.3551682
 0.35980185 0.30983409 0.38393604 0.37214096 0.41548352 0.3317686
 0.3721649  0.35658695 0.33044556 0.31350339 0.32500581 0.34521133
 0.32296145 0.30031882 0.35795335 0.34067893 0.34104076 0.36360984
 0.27323112 0.29140228 0.34360043 0.27981064 0.325817   0.43333671
 0.35930757 0.41573022 0.33922834 0.39233403 0.47559953 0.36807723
 0.36839856 0.37613415 0.36188878 0.42876858 0.30623191 0.45045306
 0.35383935 0.30051718 0.36119011 0.3097192  0.34466376 0.36580805
 0.35280585 0.38106638 0.39279901 0.41968675 0.42495949 0.40088484
 0.35621784 0.31890399 0.38709462 0.3666851  0.27209149 0.40523246
 0.21058848 0.37494391 0.42121418 0.3148398  0.4230678  0.38624481
 0.39089521 0.33255398 0.37510153 0.37442031 0.33190079 0.38064103
 0.3862519  0.35999057 0.30576157 0.48887913 0.45313873 0.34383515
 0.35074805 0.35149479 0.33541227 0.33621479 0.41999623 0.3027083
 0.36229559 0.37933839 0.35156183 0.34747175 0.45041041 0.35600819
 0.40244872 0.42694637 0.37927919 0.37934794 0.42135705 0.35908041
 0.45423592 0.36995744 0.45946317 0.31922571 0.43409754 0.38205067
 0.36573919 0.42234875 0.35888023 0.32907783 0.32907783 0.38632138
 0.35647738 0.38129367 0.31746561 0.34995759 0.34353377 0.34272728
 0.39001101 0.40524079 0.33763591 0.34667223 0.34638593 0.31935435
 0.32245079 0.36038308 0.38806727 0.40591847 0.27286102 0.29225011
 0.39434536 0.35918883 0.33114841 0.35765656 0.28200232 0.29456433
 0.33865439 0.32111836 0.40241711 0.38411216 0.36313277 0.33648886
 0.36482483 0.34341589 0.38420931 0.38087171 0.29281789 0.33334933
 0.32197384 0.39390603 0.398904   0.30965033 0.38464069 0.40096148
 0.36791563 0.34076702 0.31037736 0.41985828 0.35786388 0.41954713
 0.33967065 0.34653903 0.35829917 0.34435631 0.42988391 0.36196551
 0.3626743  0.36724664 0.39307842 0.41240841 0.41486575 0.38161395
 0.39905924 0.25637921 0.30444247 0.42463493 0.38047201 0.33783542
 0.34320119 0.34008994 0.3414085  0.36092704 0.36857262 0.3402644
 0.32842397 0.40643567 0.31084113 0.26016498 0.25549349 0.40496301
 0.31518797 0.45347744 0.40261993 0.36146618 0.40268669 0.35471779
 0.29605641 0.42336276 0.40725622 0.37959334 0.36126935 0.33898552
 0.41650987 0.31776843 0.41757136 0.41303515 0.34790753 0.35323768
 0.29354667 0.37708378 0.34819194 0.48007266 0.35719683 0.33173611
 0.31179983 0.3986713  0.39725766 0.31644189 0.3777674  0.40069065
 0.3279891  0.38904817]",0.6383233253083592,0.0,192.68433687686664
Q9UNH7,Q15843,0.2799021980945497,"[0.31343462 0.22792111 0.27382207 0.30271201 0.29435579 0.29252601
 0.32465228 0.38026482 0.27752014 0.30317478 0.29638499 0.2123224
 0.27332848 0.35393202 0.31253466 0.23510805 0.29191365 0.25509743
 0.30432125 0.26737862 0.33335698 0.28267676 0.32114887 0.32699094
 0.30022354 0.31794573 0.33486532 0.32033333 0.29743419 0.26693977
 0.3038212  0.26500128 0.27484286 0.30936563 0.27280659 0.26103213
 0.24691406 0.25989955 0.28145057 0.302262   0.32469269 0.26883659
 0.27106166 0.28624101 0.27519544 0.26592494 0.30767941 0.25630714
 0.27296632 0.24817837 0.3414542  0.21084968 0.27643416 0.28137862
 0.25398949 0.26104409 0.24326381 0.35421528 0.26747376 0.30184517
 0.25292019 0.26237899 0.32489857 0.26149627 0.24036831 0.25291883
 0.31594284 0.2809604  0.30209749 0.25954751 0.30797589 0.33258065
 0.31498102 0.27220575 0.28932113 0.29139791 0.26538579 0.31541777
 0.31407041 0.22283522 0.30600498 0.24972347 0.29835908 0.29424096
 0.30073059 0.258561   0.25440746 0.29080066 0.29343285 0.33851858
 0.30197373 0.26884904 0.27569594 0.26895382 0.24247504 0.2745904
 0.26927237 0.28588148 0.29283106 0.2696673  0.25311382 0.31989592
 0.31519612 0.26232973 0.25576782 0.19065882 0.27515386 0.34453818
 0.36322706 0.35168247 0.31800308 0.2454856  0.24373681 0.27755702
 0.21191337 0.32950248 0.24674067 0.30781443 0.26076457 0.26869619
 0.26416493 0.30301563 0.2759758  0.2786709  0.31321768 0.21661858
 0.30209545 0.2510783  0.27869131 0.27610125 0.24361936 0.35730706
 0.26689995 0.27387567 0.21753417 0.30473642 0.29087404 0.237508
 0.21445477 0.26950249 0.22918956 0.30713054 0.28427877 0.30783681
 0.27398904 0.28989875 0.21343615 0.23159651 0.25947123 0.27381811
 0.27219979 0.31924725 0.21211703 0.32217911 0.25884875 0.29591485
 0.26950944 0.27295436 0.30170754 0.27009198 0.23275338 0.24849015
 0.30255927 0.26224239 0.33092796 0.22600863 0.26656488 0.29209471
 0.1883453  0.31006563 0.2077375  0.2765961  0.34574835 0.3150581
 0.17049156 0.28319776 0.36238744 0.23229494 0.24305607 0.29111794
 0.27703521 0.34722914 0.37303173 0.23278243 0.28083802 0.24411357
 0.30998811 0.30159121 0.32783186 0.29723978 0.25496925 0.26739421
 0.2399667  0.28927818 0.22903401 0.2764585  0.2835672  0.3114435
 0.31448606 0.26123887 0.30018893 0.2990202  0.27593988 0.24414315
 0.2589067  0.3085644  0.34582605 0.38611217 0.32223669 0.26623508
 0.22442111 0.30355762 0.22492969 0.26221368 0.28069759 0.30059137
 0.31300144 0.28433534 0.30472826 0.27959245 0.29083459 0.29034059
 0.23520991 0.20215916 0.33416951 0.24906122 0.2913629  0.26464389
 0.28626262 0.31927575 0.26016922 0.25634781 0.22564499 0.30466331
 0.25051407 0.33908645 0.2470519  0.24525038 0.23573609 0.26053083
 0.30193458 0.27242867 0.29154055 0.26010657 0.29232628 0.26384441
 0.31741979 0.28256895 0.24579663 0.43487374 0.23230622 0.26699294
 0.30581007 0.33498027 0.2586145  0.33770827 0.32056663 0.36402899
 0.31396424 0.30854697 0.31285695 0.23955601 0.25168528 0.23778053
 0.28476645 0.26518684 0.27443218 0.2716818  0.27809888 0.26600159
 0.25120918 0.33428164 0.19723064 0.26006957 0.27540274 0.31032368
 0.32462144 0.2574366  0.35108245 0.25576145 0.22322789 0.24487092
 0.30705486 0.29291813 0.23376906 0.29354035 0.27800609 0.26030069
 0.21611307 0.24842837 0.21159853 0.23141938 0.24028493 0.26022893
 0.29587963 0.30228862 0.27655516 0.2297071  0.27643486 0.26079749
 0.29224351 0.28253556 0.24652514 0.27283055 0.29866041 0.33012231
 0.27208332 0.31300542 0.25370941 0.35556998 0.30943503 0.28028232
 0.25218048 0.3077258  0.20785452 0.27888244 0.28811663 0.26186919
 0.28646967 0.23692951 0.30154359 0.33923435 0.28363366 0.31488141
 0.26491432 0.24775569 0.27367248 0.32659216 0.29820547 0.24488533
 0.20492704 0.29403853 0.31044155 0.29837339 0.23928511 0.26718656
 0.25401382 0.26906611 0.23485354 0.22833513 0.29294385 0.32618528
 0.23665582 0.3089606  0.24978454 0.26641608 0.2052809  0.28532904
 0.31473369 0.26762609 0.30441067 0.21301942 0.26707056 0.24545459
 0.24918589 0.30854401 0.31329799 0.36688386 0.25369638 0.27208326
 0.23952764 0.26259    0.32723273 0.20677119 0.18219755 0.29000587
 0.24394334 0.28801781 0.32631942 0.31542748 0.27831616 0.29458471
 0.26926065 0.30462489 0.23091604 0.25871668 0.22814433 0.26828491
 0.2185332  0.24809172 0.23060278 0.35727895 0.25830126 0.28970127
 0.29518159 0.30539089 0.26677459 0.30522412 0.30522412 0.28691105
 0.2605916  0.28326193 0.27674004 0.30442729 0.32240682 0.28551107
 0.34555795 0.26235497 0.25923652 0.27475711 0.2975703  0.26989926
 0.26349748 0.2939771  0.33645476 0.26000841 0.26761233 0.31244627
 0.29731111 0.30716531 0.21772525 0.28093689 0.28238083 0.32341413
 0.32983954 0.26807498 0.24679477 0.24413363 0.29167024 0.27892011
 0.25604628 0.31077111 0.22668767 0.23957453 0.296654   0.24542595
 0.30877583 0.27439218 0.28259884 0.26252259 0.27887515 0.36250923
 0.2970156  0.25458289 0.26374251 0.19967608 0.24997215 0.30722166
 0.36449716 0.32447593 0.21757989 0.24406674 0.32643381 0.21388421
 0.28252215 0.28145773 0.32790688 0.26646373 0.22870718 0.35240398
 0.28189253 0.35156727 0.2997371  0.2386396  0.24021552 0.25334944
 0.32351233 0.33606795 0.33337424 0.29769665 0.25248285 0.29548169
 0.32587226 0.27533106 0.28504071 0.22725357 0.3424274  0.2959518
 0.22950342 0.24225423 0.33825266 0.2200389  0.2558674  0.33061031
 0.26899899 0.30884103 0.31898579 0.17998796 0.28096974 0.26467733
 0.29060325 0.27656001 0.24048596 0.25001072 0.27690268 0.25061885
 0.3008071  0.23942931 0.28068274 0.26689147 0.24130377 0.31364372
 0.35485022 0.26560021 0.28667433 0.30893964 0.35303637 0.31066119
 0.28661129 0.2483367 ]",-0.0548727784308076,0.0,165.856937014703
P21281,P02652,0.2593670429361837,"[0.21150101 0.28941621 0.24459955 0.24800579 0.2422114  0.23781083
 0.29208418 0.20000295 0.32392242 0.26923054 0.25226165 0.26144528
 0.31489951 0.28799051 0.23776672 0.1958573  0.24476907 0.25458774
 0.30754785 0.22508392 0.28701454 0.34298785 0.31437533 0.25363611
 0.24602671 0.26141048 0.27576693 0.25789465 0.23774902 0.2633844
 0.34124966 0.2806341  0.25980891 0.31632243 0.24776035 0.22138115
 0.30101618 0.29145291 0.2513628  0.29043131 0.24040734 0.28002363
 0.23266862 0.20696246 0.28964376 0.30446073 0.27001464 0.28618054
 0.26749266 0.22202891 0.2711091  0.22904212 0.19496239 0.28514634
 0.23559404 0.22967242 0.26857427 0.1936366  0.23345078 0.32286294
 0.27788796 0.26465775 0.22550196 0.33566121 0.27857015 0.18262694
 0.25190486 0.25843191 0.27871831 0.25512389 0.25530993 0.22464747
 0.25249622 0.25510104 0.23065222 0.25090048 0.22443013 0.28858544
 0.23496348 0.26125158 0.26809714 0.20070142 0.2573347  0.27094559
 0.23262117 0.23040055 0.29341667 0.26512751 0.19844602 0.27180996
 0.32030805 0.224897   0.2411819  0.23483199 0.27008652 0.29083559
 0.24238688 0.32307066 0.23983109 0.27767857 0.27164261 0.24122495
 0.28074436 0.27452792 0.25003237 0.23442533 0.25241308 0.18037062
 0.24439247 0.19077657 0.21651876 0.27619413 0.27068116 0.29758099
 0.25650787 0.23813386 0.21249285 0.20946849 0.14489176 0.2718091
 0.24797843 0.22804406 0.27874678 0.31722012 0.26882719 0.26614741
 0.25588944 0.18706426 0.32849372 0.22728608 0.18885294 0.28965815
 0.29501861 0.29291116 0.26942332 0.27103659 0.32871055 0.22100403
 0.2182391  0.28239188 0.34006923 0.32863925 0.23412732 0.30938254
 0.26280839 0.2403962  0.2726796  0.21638917 0.23808777 0.27947073
 0.27954685 0.24827292 0.24189826 0.33627952 0.26792405 0.24700791
 0.26853119 0.29449511 0.29094987 0.28266304 0.24897811 0.2309439
 0.2214535  0.23542749 0.2698614  0.27550394 0.23430817 0.29848528
 0.27425131 0.26025517 0.26184597 0.29641647 0.28761747 0.26177016
 0.22180198 0.27589705 0.25899515 0.22253257 0.22354486 0.27708719
 0.24508745 0.33306418 0.23681676 0.30627195 0.29866838 0.2490125
 0.30829083 0.2742262  0.28505098 0.20675874 0.35057598 0.30735557
 0.34143975 0.30709727 0.30530115 0.2572133  0.25232172 0.22994475
 0.32152196 0.25592995 0.30275171 0.34638748 0.17276792 0.21774493
 0.208587   0.21126924 0.22249203 0.28520839 0.25010869 0.15843062
 0.2801139  0.25912512 0.20590351 0.33518775 0.27120201 0.26367905
 0.26519063 0.24551007 0.27222538 0.20639557 0.23653022 0.30241004
 0.19585412 0.31175671 0.24357593 0.31280483 0.29216088 0.30284249
 0.23698912 0.26036431 0.27919576 0.29861969 0.27254414 0.19128873
 0.22972482 0.27004603 0.18356131 0.24700592 0.20354335 0.31630978
 0.29368282 0.27169018 0.2922676  0.2724078  0.23475345 0.23187873
 0.28873134 0.25044159 0.28965461 0.2646262  0.2008819  0.28742586
 0.26324146 0.25318736 0.31172832 0.27774987 0.26479412 0.23548062
 0.23698251 0.30558919 0.34176093 0.27363593 0.25756251 0.29331329
 0.21671694 0.25649082 0.29765967 0.2364413  0.28418381 0.2706012
 0.23409919 0.27961208 0.27189792 0.2677332  0.22560159 0.26065146
 0.29643453 0.29431838 0.23032543 0.25148208 0.27113964 0.26884823
 0.29420204 0.28875549 0.27436407 0.21267099 0.27182691 0.21748922
 0.3030973  0.26728544 0.2409834  0.25223812 0.16790161 0.20023509
 0.25217002 0.26141061 0.21051575 0.26321584 0.25782632 0.23342418
 0.24970647 0.25327749 0.20402027 0.235672   0.25398397 0.26659292
 0.2726422  0.22445117 0.23050897 0.17244369 0.27631445 0.28023128
 0.24191503 0.29550659 0.25772984 0.26822436 0.2818941  0.28104983
 0.251524   0.29874063 0.29221555 0.23171952 0.2196278  0.30010771
 0.20478035 0.2686806  0.301971   0.28098521 0.25510783 0.2286446
 0.34881892 0.27962886 0.26563521 0.29510388 0.25240302 0.20374565
 0.28996282 0.24971781 0.24220699 0.23091006 0.28433413 0.30040278
 0.27970321 0.21288016 0.28621486 0.23603288 0.24479487 0.19776529
 0.26796712 0.22104636 0.21715932 0.30430739 0.26408031 0.20954879
 0.27452367 0.25345112 0.21186995 0.28176705 0.29902176 0.24129544
 0.21775326 0.17147816 0.25347493 0.31866715 0.26485782 0.24562463
 0.22373143 0.26222124 0.23596431 0.21135615 0.25487218 0.3155585
 0.27376153 0.27750554 0.32027589 0.29250009 0.32093364 0.20845703
 0.22644941 0.26604993 0.22308179 0.19943369 0.33884471 0.23331675
 0.27426392 0.21981033 0.26208178 0.24158173 0.24158173 0.30787685
 0.25024453 0.29268201 0.22708524 0.27261923 0.23852068 0.22276057
 0.26576483 0.29236736 0.23377951 0.25614247 0.31136908 0.26949849
 0.24803548 0.28426345 0.24527578 0.26525863 0.25596587 0.23814145
 0.31577871 0.34451687 0.2415169  0.25191994 0.18723262 0.28772015
 0.1873086  0.27441944 0.29484594 0.28435207 0.26399584 0.26586517
 0.18877723 0.25436907 0.26985445 0.22110489 0.29266155 0.30557869
 0.29623653 0.23224658 0.21248935 0.26037187 0.22537326 0.30798316
 0.23057232 0.26041963 0.27799636 0.22547783 0.22614467 0.26471754
 0.26545848 0.25138661 0.28319799 0.17776483 0.17292735 0.32212647
 0.30616451 0.23306207 0.29804359 0.28918335 0.32037249 0.30366638
 0.24443008 0.24366353 0.20244611 0.29773618 0.25345587 0.26177145
 0.25433116 0.29577984 0.27180384 0.29302309 0.2609734  0.25893525
 0.27344915 0.22919212 0.28102522 0.29446271 0.30577361 0.24445395
 0.22293078 0.33758705 0.25527219 0.28012422 0.21787483 0.28244728
 0.33240001 0.26957927 0.28536566 0.1932197  0.20605551 0.23522862
 0.29997019 0.18980449 0.29707989 0.2712035  0.22982852 0.20132454
 0.24910483 0.16074249 0.18573766 0.25372655 0.2114886  0.20648214
 0.24025864 0.24295225 0.3199445  0.21739265 0.26002417 0.18256392
 0.24557297 0.35954376]",-0.500258816321567,0.0,153.85876228815843
Q07954,P26022,0.2555107021885513,"[0.26224537 0.23178103 0.21133559 0.20529284 0.1751775  0.26129247
 0.23312488 0.16393221 0.28559145 0.21772221 0.22222113 0.25411363
 0.23720074 0.25320181 0.2553691  0.19881875 0.21237987 0.21165437
 0.30232434 0.18508885 0.26150297 0.27548843 0.24236022 0.23099241
 0.19195524 0.29709273 0.23804306 0.28826768 0.25728652 0.23077323
 0.31426625 0.22561244 0.24891333 0.22133597 0.26058695 0.26655577
 0.20646632 0.24202399 0.26390786 0.27031381 0.20943003 0.28937041
 0.2160117  0.19820742 0.26484237 0.25026095 0.24529128 0.2414635
 0.28249872 0.23648263 0.27678175 0.2195571  0.28253033 0.32234747
 0.25996791 0.20477114 0.20113319 0.29732051 0.29615207 0.29835751
 0.21247958 0.2278042  0.2757324  0.27357465 0.26447332 0.26961692
 0.24028108 0.29246002 0.26922348 0.18895753 0.2870323  0.25167193
 0.29086876 0.22763366 0.27193324 0.28121136 0.24077929 0.23704571
 0.26096483 0.23134222 0.26050216 0.33689367 0.20127502 0.25530158
 0.20845019 0.28428434 0.19124185 0.266583   0.23278498 0.28856813
 0.28066207 0.20888151 0.28935024 0.27500332 0.24164955 0.27157453
 0.25105836 0.26176765 0.23762443 0.25181877 0.23664654 0.29091958
 0.16206254 0.20408271 0.29810457 0.28896995 0.26652742 0.27212539
 0.26552825 0.24609632 0.26376589 0.20975266 0.27193816 0.26390663
 0.30637903 0.26017071 0.22414589 0.31278022 0.25771252 0.23583148
 0.19890586 0.28347091 0.25581333 0.2336154  0.31440399 0.26404087
 0.2355849  0.28180359 0.32263528 0.27574707 0.25177217 0.17915475
 0.17156187 0.26035536 0.25111429 0.2576271  0.25479486 0.26418122
 0.29552107 0.20573446 0.30355032 0.20445716 0.26216997 0.25578545
 0.34039185 0.28903916 0.25529569 0.30793485 0.26052029 0.30189763
 0.29844398 0.24937796 0.25592485 0.19652909 0.2458118  0.21617104
 0.19732562 0.27211505 0.25845885 0.28244487 0.2888547  0.23594248
 0.24838912 0.28314539 0.28101549 0.31445083 0.24285696 0.30918214
 0.28903505 0.27412949 0.28214722 0.2019604  0.26280146 0.25647159
 0.2579332  0.32952864 0.30161112 0.30287056 0.23677276 0.19710228
 0.25778241 0.22087882 0.19101208 0.21743699 0.1885139  0.23006907
 0.2621165  0.22173354 0.23750605 0.25248573 0.2696047  0.20605307
 0.26213157 0.296956   0.30789506 0.28304682 0.24911105 0.25355252
 0.21100942 0.28794324 0.2057832  0.24531958 0.28753312 0.21912141
 0.19582432 0.27765036 0.2402845  0.21187628 0.2539352  0.27688771
 0.26712885 0.19247013 0.24491065 0.21142429 0.24518517 0.27113063
 0.28496177 0.30351478 0.25544706 0.23356267 0.26668378 0.27531048
 0.25343819 0.25211467 0.31423803 0.200162   0.28247645 0.24060945
 0.28065761 0.32660463 0.26838907 0.22767077 0.23403362 0.24675159
 0.2193007  0.33743037 0.22112923 0.18043799 0.22707365 0.24891996
 0.23434831 0.28495852 0.17762568 0.28730325 0.28716222 0.25419805
 0.20579305 0.22185283 0.2595783  0.27690285 0.29031518 0.23658269
 0.27314955 0.22287631 0.24790311 0.20390543 0.28845754 0.2567877
 0.22177738 0.26075463 0.24838731 0.25516208 0.22118463 0.25525663
 0.28674454 0.27792101 0.3715857  0.30017747 0.24361954 0.28664101
 0.2293963  0.2559748  0.25076582 0.3088741  0.18945915 0.30580042
 0.28670043 0.31528452 0.1880562  0.23247618 0.31935675 0.25560963
 0.22003319 0.2840579  0.28341517 0.32127454 0.29880231 0.23679049
 0.27975255 0.24308681 0.29244147 0.2710621  0.26379717 0.2875362
 0.25987917 0.23438751 0.26044412 0.23379521 0.23634597 0.25557447
 0.20070483 0.17462231 0.1992073  0.32408412 0.21623132 0.26144017
 0.23359564 0.25722212 0.21409334 0.20858213 0.22393237 0.25532666
 0.31611895 0.23405331 0.3129254  0.20822595 0.19107207 0.27601229
 0.24891552 0.30400725 0.26433414 0.22897365 0.23331615 0.17113795
 0.25282202 0.23245748 0.22804003 0.24555838 0.2926001  0.30228917
 0.27950229 0.34408295 0.35906917 0.27800668 0.26193547 0.21312895
 0.3253197  0.27138903 0.26858896 0.27760349 0.26482    0.3126196
 0.23759973 0.18831434 0.20321134 0.2968459  0.24038667 0.30848505
 0.21654466 0.23708092 0.28700735 0.23254508 0.23028054 0.30581446
 0.22889042 0.22570358 0.2343387  0.23123069 0.26228376 0.26875929
 0.21978173 0.30080114 0.31072639 0.20982499 0.27967806 0.28959323
 0.25250719 0.24008652 0.32306429 0.24138814 0.21532426 0.25479976
 0.25615268 0.30017955 0.29880051 0.24567552 0.25955437 0.23071134
 0.22590309 0.29521856 0.31407178 0.23396877 0.27617807 0.25725203
 0.23028877 0.27730995 0.28825972 0.27669628 0.27669628 0.28799348
 0.23981778 0.25908669 0.21142157 0.26952659 0.26533071 0.29715017
 0.28457935 0.21311942 0.30797379 0.22432275 0.2530596  0.26116048
 0.23979485 0.196462   0.26126945 0.28429761 0.26772873 0.2378842
 0.27124387 0.25301341 0.22029959 0.28625764 0.24176461 0.2728864
 0.20483731 0.29421166 0.25579354 0.26162807 0.24471458 0.24722478
 0.21119117 0.23325698 0.2097508  0.28963405 0.22765639 0.27389643
 0.29881269 0.20697119 0.24357016 0.28352793 0.32337264 0.28711568
 0.27520753 0.27679083 0.24065385 0.32968903 0.24115403 0.30165121
 0.2487562  0.21047647 0.19773926 0.25817433 0.3173153  0.23505579
 0.28802372 0.29427522 0.25040989 0.28841633 0.23361549 0.27476527
 0.18561972 0.21128507 0.209191   0.25090304 0.26170803 0.2679138
 0.30750092 0.2440434  0.27056031 0.24850862 0.24563074 0.26139712
 0.21440066 0.20477918 0.24027104 0.2755504  0.27943368 0.28033797
 0.31219681 0.25602416 0.2861748  0.17257675 0.29444135 0.3127381
 0.25313935 0.26765867 0.19435742 0.2543326  0.21544133 0.27109358
 0.23165479 0.22877344 0.25565617 0.31664583 0.21577755 0.25493693
 0.27182009 0.2949221  0.31044643 0.36033955 0.22071907 0.29553206
 0.26883022 0.24868295 0.21813602 0.25047036 0.20890629 0.29776056
 0.18635233 0.30396438]",0.4519955782573204,0.0,155.47251416193564
