,Regulator,Target,Weight
0,P05787,P05976,0.04440208184493584
1,P05787,P17096,0.08826712455985937
2,P05787,P24844,0.06609927808502689
3,P05787,P47914,0.05111618571701119
4,P05787,P60228,0.02525716696927537
5,P05787,P62328,0.05030632325543956
6,P05787,P62888,0.0341817233195458
7,P05787,P67936,0.023904182765974794
8,P05787,Q01995,0.039782991411086974
9,P05787,Q02790,0.043500297463321666
10,P05787,Q07065,0.033483427794386386
11,P05787,Q14157,0.06416322002557545
12,P05787,Q15459,0.07942466109289989
13,P05787,Q16181,0.0684123861948734
14,P05787,Q7Z4V5,0.2544423273761692
15,P05787,Q9UN86,0.03325662212461765
16,P05976,P05787,0.07552627668863607
17,P05976,P17096,0.02813940289996843
18,P05976,P24844,0.07801834189560575
19,P05976,P47914,0.024330664296649054
20,P05976,P60228,0.09303839322185561
21,P05976,P62328,0.044722367142131444
22,P05976,P62888,0.06340646698828858
23,P05976,P67936,0.08741518148234906
24,P05976,Q01995,0.03774287562005811
25,P05976,Q02790,0.04136543159460952
26,P05976,Q07065,0.24985291867631662
27,P05976,Q14157,0.024600731678277036
28,P05976,Q15459,0.06445379930368922
29,P05976,Q16181,0.030960961383338658
30,P05976,Q7Z4V5,0.03086551094453785
31,P05976,Q9UN86,0.025560676183688263
32,P17096,P05787,0.10421076994637476
33,P17096,P05976,0.09076196593623365
34,P17096,P24844,0.02750110708788218
35,P17096,P47914,0.04295003977462232
36,P17096,P60228,0.09111744774332639
37,P17096,P62328,0.10431359081488947
38,P17096,P62888,0.018817601054522758
39,P17096,P67936,0.09605828034009808
40,P17096,Q01995,0.09184643640037067
41,P17096,Q02790,0.0895913289706696
42,P17096,Q07065,0.04409476021526777
43,P17096,Q14157,0.021415584317561534
44,P17096,Q15459,0.05688622057508752
45,P17096,Q16181,0.03595203097560716
46,P17096,Q7Z4V5,0.01725456758095476
47,P17096,Q9UN86,0.06722826826653072
48,P24844,P05787,0.07428204413437965
49,P24844,P05976,0.0331754923679536
50,P24844,P17096,0.08716709816100263
51,P24844,P47914,0.05027790820061022
52,P24844,P60228,0.04233106849654149
53,P24844,P62328,0.07244207709003189
54,P24844,P62888,0.04383118073681577
55,P24844,P67936,0.05283505760582478
56,P24844,Q01995,0.08428538173578956
57,P24844,Q02790,0.03188679658937486
58,P24844,Q07065,0.04528016888611512
59,P24844,Q14157,0.07217794048676872
60,P24844,Q15459,0.08600031516019999
61,P24844,Q16181,0.06989500273806762
62,P24844,Q7Z4V5,0.04917957178426245
63,P24844,Q9UN86,0.104952895826261
64,P47914,P05787,0.10845838630482876
65,P47914,P05976,0.03704162027445924
66,P47914,P17096,0.038050752932313255
67,P47914,P24844,0.048542781325583026
68,P47914,P60228,0.08613779941271818
69,P47914,P62328,0.036449032550781926
70,P47914,P62888,0.0762870278569235
71,P47914,P67936,0.04438460706869266
72,P47914,Q01995,0.07462089452465855
73,P47914,Q02790,0.07040174777525869
74,P47914,Q07065,0.11300986782645986
75,P47914,Q14157,0.05179102788346294
76,P47914,Q15459,0.04810338559825654
77,P47914,Q16181,0.08107241913799229
