"","Protein","P.Value","adj.P.Val"
"1","P50914",0.000211409607126548,0.161965573087482
"2","Q9Y4B5",0.000227320102578923,0.161965573087482
"3","P22061",0.000425932576438983,0.190778523207926
"4","P40939",0.000535518661636283,0.190778523207926
"5","P31949",0.000744395644614895,0.19672308956493
"6","Q01130",0.000828307745536545,0.19672308956493
"7","P47914",0.00106166768227995,0.212434481037969
"8","Q68E01",0.0011926146303886,0.212434481037969
"9","P60903",0.00165933329630227,0.228614713302556
"10","P14174",0.00175698693833252,0.228614713302556
"11","P05783",0.00176474515531797,0.228614713302556
"12","P46777",0.0022241082070092,0.242473336938316
"13","Q96AC1",0.00248790574949209,0.242473336938316
"14","P07339",0.00257852855047308,0.242473336938316
"15","Q9Y3U8",0.00259893852462704,0.242473336938316
"16","Q9UG63",0.00287702955411455,0.242473336938316
"17","Q02790",0.00348339955316879,0.242473336938316
"18","Q99460",0.00361572960422828,0.242473336938316
"19","P14314",0.0040068795399698,0.242473336938316
"20","Q9H4M9",0.00413352076229813,0.242473336938316
"21","P23284",0.00424731956523156,0.242473336938316
"22","Q92769",0.0045050358072237,0.242473336938316
"23","P20618",0.0045087335686713,0.242473336938316
"24","P17174",0.00476243273464569,0.242473336938316
"25","Q96EP5",0.00481720683874372,0.242473336938316
"26","Q9BY42",0.00485142378709146,0.242473336938316
"27","P68104",0.00514272855813774,0.242473336938316
"28","P78318",0.00532171598232093,0.242473336938316
"29","Q6PKG0",0.00574700894451278,0.242473336938316
"30","Q13177",0.00576837091219846,0.242473336938316
"31","Q9NZM1",0.00598537866910859,0.242473336938316
"32","P56192",0.00600359550022008,0.242473336938316
"33","Q16630",0.00681561796220079,0.242473336938316
"34","P14866",0.0069631988972215,0.242473336938316
"35","P09936",0.00709255438806701,0.242473336938316
"36","P51911",0.00735305590069196,0.242473336938316
"37","P55060",0.00736160416216698,0.242473336938316
"38","Q15365",0.00750394694078765,0.242473336938316
"39","P23193",0.00752785248244779,0.242473336938316
"40","Q15233",0.00759679894054209,0.242473336938316
"41","Q01970",0.00772371143396086,0.242473336938316
"42","Q9H0U4",0.00783198183400246,0.242473336938316
"43","Q99439",0.00787675274718024,0.242473336938316
"44","Q9UMX0",0.00790839716087654,0.242473336938316
"45","P62805",0.00811465575726436,0.242473336938316
"46","O75821",0.00851282154901331,0.242473336938316
"47","P62736",0.0086349045250625,0.242473336938316
"48","P62888",0.00872923213718047,0.242473336938316
"49","Q9H0B6",0.0088656759792794,0.242473336938316
"50","P04406",0.00914531986832397,0.242473336938316
"51","P15374",0.0091722240280318,0.242473336938316
"52","Q9Y3I0",0.00934299558971925,0.242473336938316
"53","P52888",0.00934448957139203,0.242473336938316
"54","P06748",0.00968380692221567,0.242473336938316
"55","Q9BRP8",0.00980270224666729,0.242473336938316
"56","P62195",0.010236172975422,0.242473336938316
"57","P60228",0.0102959593604573,0.242473336938316
"58","P68371",0.0103437102583276,0.242473336938316
"59","Q16629",0.0103542668061467,0.242473336938316
"60","Q9UHV9",0.0104232726517993,0.242473336938316
"61","Q6P2Q9",0.0108336131662763,0.242473336938316
"62","Q9UDY2",0.0109302927292638,0.242473336938316
"63","Q12904",0.0111287474277717,0.242473336938316
"64","Q92804",0.0112303740114056,0.242473336938316
"65","P32969",0.0113248060108236,0.242473336938316
"66","O00232",0.0113311072428695,0.242473336938316
"67","P46379",0.0114005007542927,0.242473336938316
"68","P52272",0.0119840571030144,0.248678374111921
"69","Q99733",0.0120412686412088,0.248678374111921
"70","P51148",0.0122299386198157,0.248966607617677
"71","Q6NZI2",0.0124398678486847,0.249673404005292
"72","Q14019",0.0126420869982,0.250207971839375
"73","Q9BXJ9",0.0130751809832434,0.255234697275641
"74","P05787",0.0136700439068759,0.262467382735849
"75","Q9BUF5",0.013814072775571,0.262467382735849
"76","P62495",0.0141814262518818,0.265901742222784
"77","Q9UN86",0.0145535385992974,0.269334967584399
"78","Q01518",0.0151956023009114,0.274757828472901
"79","P13667",0.0153726075397158,0.274757828472901
"80","P62847",0.0154250008967243,0.274757828472901
"81","P50454",0.0160034883450764,0.278305445644697
"82","Q13409",0.0166349028272438,0.278305445644697
"83","Q9BR76",0.0166810127214396,0.278305445644697
"84","Q9BQ61",0.0168678031388172,0.278305445644697
"85","P62854",0.0168881938716654,0.278305445644697
"86","P37802",0.0169672518764239,0.278305445644697
"87","O95881",0.0169912798393604,0.278305445644697
"88","P00367",0.0172860907973251,0.279916811206685
"89","Q9C0C2",0.018027233770163,0.28406797107468
"90","P25789",0.0181250454436911,0.28406797107468
"91","P49903",0.0184354984979254,0.28406797107468
"92","Q13347",0.018482902783444,0.28406797107468
"93","Q14677",0.0187106096963492,0.28406797107468
"94","Q9UHB9",0.0187385187936982,0.28406797107468
"95","Q9BUJ2",0.0191457889698084,0.28507386621522
"96","Q13435",0.0192049762502885,0.28507386621522
"97","P35998",0.0200984846723783,0.295261243898341
"98","O14980",0.0207506827011085,0.301731865806935
"99","P62310",0.0214445812718957,0.305009474965581
"100","Q969H8",0.0215504130454181,0.305009474965581
"101","P12814",0.0220268728812622,0.305009474965581
"102","P16070",0.0220289725695632,0.305009474965581
"103","Q7Z417",0.0221681882031348,0.305009474965581
"104","P30048",0.0226851241912817,0.305009474965581
"105","P53618",0.0226945918967195,0.305009474965581
"106","P09012",0.0227378203740644,0.305009474965581
"107","P30046",0.0229024658395208,0.305009474965581
"108","Q96C90",0.0236921986267243,0.309552120792413
"109","P49736",0.0238235885606349,0.309552120792413
"110","P61158",0.0241799943248934,0.309552120792413
"111","Q14974",0.0242147001237108,0.309552120792413
"112","P20340",0.0243297105464914,0.309552120792413
"113","P27635",0.0253915686269554,0.31633195433387
"114","Q9NR30",0.0255486688613628,0.31633195433387
"115","P20290",0.0256442691655554,0.31633195433387
"116","Q13185",0.0257505310194589,0.31633195433387
"117","P00491",0.0265129728782548,0.322914413260796
"118","Q9UK76",0.0268330195430528,0.324042820752968
"119","Q8IVM0",0.0271451909775653,0.32505795918513
"120","Q9NX46",0.0279463166087356,0.326747152643758
"121","Q14232",0.027997550179276,0.326747152643758
"122","P23588",0.0282021254745448,0.326747152643758
"123","Q6NYC8",0.0285326905238375,0.326747152643758
"124","Q92841",0.0289124199353262,0.326747152643758
"125","Q13247",0.0290092174431757,0.326747152643758
"126","P18669",0.0290788803719907,0.326747152643758
"127","Q14195",0.0291206234286016,0.326747152643758
"128","O15371",0.030148819589951,0.332122073446911
"129","P35244",0.0303199358136523,0.332122073446911
"130","P60842",0.0303900789863295,0.332122073446911
"131","Q96I24",0.0305319239449441,0.332122073446911
"132","Q9C005",0.0308961552739916,0.332806139362011
"133","O15355",0.0311661313841596,0.332806139362011
"134","P06576",0.0314069485528542,0.332806139362011
"135","Q01844",0.0318791714561307,0.332806139362011
"136","O00410",0.0319118829193418,0.332806139362011
"137","Q9Y2D5",0.0320533604741692,0.332806139362011
"138","Q09666",0.0322516040062561,0.332806139362011
"139","P31948",0.0327760602999263,0.332806139362011
"140","Q13283",0.0327821207556771,0.332806139362011
"141","P12081",0.0329302916842411,0.332806139362011
"142","Q13126",0.0336383431008611,0.33553483096343
"143","O95777",0.0337710418457924,0.33553483096343
"144","P09874",0.034054053647347,0.33553483096343
"145","P09960",0.0342871578040319,0.33553483096343
"146","Q15428",0.034377603733797,0.33553483096343
"147","P62308",0.0353731743687589,0.342339775833211
"148","P61160",0.0356870899371149,0.342339775833211
"149","Q9Y237",0.035795527437999,0.342339775833211
"150","Q9UBE0",0.0361709508097242,0.343023186905387
"151","P25788",0.0364552513170984,0.343023186905387
"152","Q07866",0.0366556964633157,0.343023186905387
"153","Q14152",0.0370269897653722,0.343023186905387
"154","Q99536",0.0370705759883716,0.343023186905387
"155","P34897",0.0378514285639445,0.347711225206768
"156","P08133",0.0383989060295652,0.347711225206768
"157","P35659",0.0384810063094797,0.347711225206768
"158","P19367",0.0386947517963356,0.347711225206768
"159","P35080",0.0390324858369264,0.347711225206768
"160","Q9Y6M1",0.0390444683704652,0.347711225206768
"161","O00159",0.0392852682514313,0.347711225206768
"162","P52907",0.0398255260043168,0.349681982418084
"163","P48556",0.0402385692705109,0.349681982418084
"164","P26038",0.0402441018361866,0.349681982418084
"165","O15372",0.0405823589490803,0.350484009105694
"166","Q9BXK1",0.041164000510348,0.35216991803625
"167","Q9Y2V2",0.0412718430260026,0.35216991803625
"168","P27695",0.042040415077141,0.354292078618013
"169","O15144",0.0421379628234816,0.354292078618013
"170","P61086",0.0425134500057447,0.354292078618013
"171","P68363",0.0425309140903039,0.354292078618013
"172","Q12849",0.0427636754542444,0.354292078618013
"173","O43399",0.0434855323789276,0.357636141993739
"174","P37837",0.0436692552329197,0.357636141993739
"175","P55072",0.0442866094381511,0.35885085473581
"176","Q06210",0.0443212283743877,0.35885085473581
"177","Q71UI9",0.0463666695103957,0.365343259192939
"178","P50479",0.0468722046637843,0.365343259192939
"179","P07437",0.047196779307394,0.365343259192939
"180","P07858",0.047364991584218,0.365343259192939
"181","P55010",0.0474721370457637,0.365343259192939
"182","P09211",0.0477920715632921,0.365343259192939
"183","Q13263",0.0480832694093045,0.365343259192939
"184","O00629",0.048645963750189,0.365343259192939
"185","P14625",0.0488795900592974,0.365343259192939
"186","P11233",0.0492095484511282,0.365343259192939
"187","P34932",0.0492931789525544,0.365343259192939
"188","P55263",0.0494497024233737,0.365343259192939
"189","Q16881",0.0495723679076714,0.365343259192939
"190","P63092",0.0497851745501377,0.365343259192939
"191","P05784",0.0498944935613689,0.365343259192939
"192","Q96CT7",0.0500393565888576,0.365343259192939
"193","O00567",0.0505154837014993,0.365343259192939
"194","P62829",0.0509748028097927,0.365343259192939
"195","Q13155",0.0514595019048601,0.365343259192939
"196","Q96C19",0.0516875960211723,0.365343259192939
"197","Q71UM5",0.0518199695838565,0.365343259192939
"198","Q99615",0.0518367521353633,0.365343259192939
"199","Q9Y230",0.0518593661863113,0.365343259192939
"200","Q9BWD1",0.0526039089552447,0.365343259192939
