Regulator,Target,Weight,Sign
O15143,O94925,0.050638645141237566,
O15143,P02652,0.04150719288543692,
O15143,P04179,0.007654736840917592,
O15143,P12956,0.038818930513214174,
O15143,P18859,0.0010001618773868523,
O15143,P21281,0.04748501836580536,
O15143,P26022,0.0223431572970289,
O15143,P26447,0.024083264118911877,
O15143,P30085,0.02503426244131934,
O15143,P35222,0.0012972714745832232,
O15143,P36957,0.041169512009474496,
O15143,P38606,0.06989760320892732,
O15143,P40926,0.002302726372220825,
O15143,P42765,0.017839018593947705,
O15143,P56192,0.021814537305470203,
O15143,P61981,0.003944814719686323,
O15143,P62854,0.02488742477428023,
O15143,P62917,0.05098562559101981,
O15143,Q02218,0.024533444652668466,
O15143,Q02818,0.001487969187215234,
O15143,Q07065,0.01667368817660818,
O15143,Q07866,0.017937688879413976,
O15143,Q07954,0.02684456659967859,
O15143,Q13162,0.018421451328579808,
O15143,Q14011,0.03203036355388995,
O15143,Q15459,0.0042813159819697156,
O15143,Q15843,0.009277718397283844,
O15143,Q96L92,0.02418971647876083,
O15143,Q9H0U4,0.01764275621606788,
O15143,Q9UHD8,0.060071472882688284,
O15143,Q9UJZ1,0.03581252812470452,
O15143,Q9UNH7,0.012741027957318594,
O15143,Q9Y3D6,0.014946787909577526,
O94925,O15143,0.020256981953138124,
O94925,P02652,0.022139665633065526,
O94925,P04179,0.03094412721145909,
O94925,P12956,0.0016622276329447798,
O94925,P18859,0.028628324025144838,
O94925,P21281,0.037065841563846305,
O94925,P26022,0.0515648425703423,
O94925,P26447,0.009640292040829399,
O94925,P30085,0.03816803737591964,
O94925,P35222,0.052949383256859016,
O94925,P36957,0.00304109121135365,
O94925,P38606,0.014135164504256647,
O94925,P40926,0.023140568797486428,
O94925,P42765,0.03084010526539152,
O94925,P56192,0.04230518273694043,
O94925,P61981,0.028798564163505742,
O94925,P62854,0.0703869745728207,
O94925,P62917,0.00826267620221001,
O94925,Q02218,0.023131721252531528,
O94925,Q02818,0.02120976454341881,
O94925,Q07065,0.07528975587324252,
O94925,Q07866,0.04500053066907689,
O94925,Q07954,0.031117531359382083,
O94925,Q13162,0.010642130831474923,
O94925,Q14011,0.03968095252349584,
O94925,Q15459,0.06587445583796683,
O94925,Q15843,0.045093435922467444,
O94925,Q96L92,0.020958679789599016,
O94925,Q9H0U4,0.009746087157141467,
O94925,Q9UHD8,0.011349422394530977,
O94925,Q9UJZ1,0.018055115028707342,
O94925,Q9UNH7,0.03426034645483626,
O94925,Q9Y3D6,0.025205205376794895,
P02652,O15143,0.043315017273248706,
P02652,O94925,0.002547170988725767,
P02652,P04179,0.032277663433215996,
P02652,P12956,0.010606754736733904,
P02652,P18859,0.014682869569055948,
P02652,P21281,0.04026308396604678,
P02652,P26022,0.051079177082256455,
P02652,P26447,0.008107899019335797,
P02652,P30085,0.0288756135250234,
P02652,P35222,0.04004100668089755,
P02652,P36957,0.03363012277759849,
P02652,P38606,0.02083913894600216,
P02652,P40926,0.0983276175299842,
P02652,P42765,0.025305835390224286,
P02652,P56192,0.025827641489322595,
P02652,P61981,0.09206199793130511,
P02652,P62854,0.00919019265066357,
P02652,P62917,0.0010363044180360312,
P02652,Q02218,0.056270424169617715,
P02652,Q02818,0.0456287420214787,
P02652,Q07065,0.008826304898052228,
P02652,Q07866,0.017999375006851212,
P02652,Q07954,0.036027082429334084,
P02652,Q13162,0.043094784598004324,
P02652,Q14011,0.006973758237738229,
P02652,Q15459,0.019203774666180316,
P02652,Q15843,0.02730908254720688,
P02652,Q96L92,0.07262759056859895,
P02652,Q9H0U4,0.08091175133656112,
P02652,Q9UHD8,0.02591582977968904,
P02652,Q9UJZ1,0.06516562170660252,
P02652,Q9UNH7,0.06644594866659913,
P02652,Q9Y3D6,0.06837354919575263,
P04179,O15143,0.026217926371838552,
P04179,O94925,0.002864403681113059,
P04179,P02652,0.016873386802166795,
P04179,P12956,0.07565764661338266,
P04179,P18859,0.035861429897272874,
P04179,P21281,0.014098296730539368,
P04179,P26022,0.014043387549974593,
P04179,P26447,0.035911860500339406,
P04179,P30085,0.028449514758135126,
P04179,P35222,0.022340679842948175,
P04179,P36957,0.025759953017376727,
P04179,P38606,0.0039920299153628075,
P04179,P40926,0.01990924530684906,
P04179,P42765,0.018767874896892436,
P04179,P56192,0.06797991012041042,
P04179,P61981,0.0047792412815166035,
P04179,P62854,0.019246574382481042,
P04179,P62917,0.04309390860929016,
P04179,Q02218,0.004071432559180234,
P04179,Q02818,0.010613742853418333,
P04179,Q07065,0.04241901196005282,
P04179,Q07866,0.057113083484413074,
P04179,Q07954,0.01468788669531964,
P04179,Q13162,0.04759721644814538,
P04179,Q14011,0.012018757340599475,
P04179,Q15459,0.0006816150389239103,
P04179,Q15843,0.02467210030553486,
P04179,Q96L92,0.01163426055745666,
P04179,Q9H0U4,0.025180584170931875,
P04179,Q9UHD8,0.056961879015111745,
P04179,Q9UJZ1,0.017923156472084936,
P04179,Q9UNH7,0.010171781552937962,
P04179,Q9Y3D6,0.030682037978197643,
P12956,O15143,0.037691127886215536,
P12956,O94925,0.005015825409460278,
P12956,P02652,0.008469464287800122,
P12956,P04179,0.04193420129450614,
P12956,P18859,0.00556454107213885,
P12956,P21281,0.019924822371742118,
P12956,P26022,0.03569769556342841,
P12956,P26447,0.025189201674206095,
P12956,P30085,0.013301585661675764,
P12956,P35222,0.011176798997683443,
P12956,P36957,0.025211577474877643,
P12956,P38606,0.0143661445752411,
P12956,P40926,0.020688362932087853,
P12956,P42765,0.015270376949104667,
P12956,P56192,0.03491272495940464,
P12956,P61981,0.031070834337429264,
P12956,P62854,0.04827216079170266,
P12956,P62917,0.02406644791115766,
P12956,Q02218,0.02867706692699102,
P12956,Q02818,0.03300659894134976,
P12956,Q07065,0.014334275692181637,
P12956,Q07866,0.03607910443605591,
