8.127174680999999623e+00,8.109866218000000515e+00,7.461290400000000211e+00,8.100145462000000407e+00,7.247463295000000194e+00,7.694115788000000400e+00,7.299755885999999805e+00,8.630185658000000259e+00,7.559546516000000160e+00,8.763839693999999625e+00,8.668572895000000500e+00,7.530088776999999567e+00,7.585415720000000306e+00,7.681701305999999896e+00,8.635204895999999408e+00,7.308119769000000154e+00,8.578011971000000457e+00,8.051955982999999151e+00,7.921717166999999726e+00,8.500545219999999347e+00,8.588873365999999621e+00,7.000156632000000378e+00,7.805570335999999720e+00,8.602806106999999258e+00,7.548178212999999914e+00,8.341807518999999616e+00,8.611595641999999273e+00,8.137090050999999491e+00,8.798261214000000052e+00,7.586149997999999783e+00,7.333821230999999941e+00,9.261047697000000412e+00,7.234376050999999919e+00,7.609810146000000053e+00,9.331287904999999938e+00,7.930335730000000360e+00,7.615835473999999827e+00,8.296346443999999209e+00,7.610490262999999977e+00,8.257006271999999925e+00,7.225931246000000030e+00,8.031743400999999949e+00,7.719250566999999563e+00,7.273100711999999746e+00,8.267090702000000846e+00,7.518126635999999863e+00,8.629124781999999882e+00,7.176707815000000323e+00,8.325078851000000668e+00,7.886890961999999838e+00
7.846986382999999954e+00,8.141031646000000066e+00,7.383870266999999821e+00,7.698686448000000127e+00,7.454029962999999981e+00,6.909186328999999738e+00,7.595114302999999900e+00,8.333683447000000299e+00,7.545269310000000118e+00,8.610117039000000361e+00,8.604862009999999728e+00,7.110234221999999882e+00,7.418927563999999641e+00,7.638656251999999647e+00,8.664834324999999282e+00,7.407396073000000136e+00,8.471857520000000363e+00,7.974403202000000412e+00,7.983844395000000205e+00,8.391523081000000772e+00,8.539742241000000789e+00,7.166079837999999924e+00,7.570850391999999651e+00,8.527861707999999652e+00,7.611104570000000180e+00,8.166019538000000466e+00,8.095009793999999204e+00,8.163902080999999811e+00,8.292431452000000647e+00,7.649884063000000012e+00,7.185830412999999695e+00,9.167700001000000043e+00,6.756955991999999966e+00,7.246948310999999698e+00,9.104045711999999568e+00,7.872717692000000156e+00,7.442695235999999603e+00,8.333309011000000766e+00,7.572945394000000441e+00,8.173389961999999898e+00,7.050058740999999962e+00,7.973822617999999807e+00,7.695733720999999861e+00,7.002645423999999785e+00,8.110325851000000696e+00,7.509911521000000256e+00,8.354644119999999674e+00,7.542136183000000216e+00,8.140783168000000458e+00,7.417887450000000271e+00
7.752721465999999673e+00,8.240450177999999681e+00,7.490181629000000285e+00,7.807462007999999898e+00,7.500805551000000015e+00,7.600583480000000058e+00,7.652555467000000000e+00,8.367922587000000689e+00,7.531269216000000100e+00,8.618360166000000433e+00,8.486841776000000337e+00,7.327675293000000423e+00,7.579708861000000297e+00,7.636061392000000225e+00,8.596513782000000603e+00,7.364177152999999976e+00,8.486556505999999445e+00,7.814165762000000015e+00,7.928881504999999663e+00,8.266502732999999381e+00,8.386858743999999533e+00,7.025575529000000152e+00,7.445735974999999840e+00,8.537012009999999762e+00,7.460879531999999870e+00,8.099564597000000532e+00,8.120828639000000848e+00,8.061881313000000659e+00,8.167483581999999132e+00,7.773443503000000199e+00,7.113501830999999775e+00,9.312719527000000497e+00,7.028877021999999641e+00,7.606008209999999714e+00,9.086213455999999411e+00,8.174993750000000503e+00,7.444962067999999711e+00,8.369587878000000813e+00,7.256990964999999960e+00,8.384562731000000824e+00,6.846512310999999684e+00,8.109716778999999320e+00,7.749733528000000149e+00,6.901308407000000145e+00,8.188332443000000183e+00,7.627028594000000439e+00,8.428700149999999169e+00,7.453581136999999579e+00,8.121308306999999616e+00,7.364841254999999975e+00
7.533854011999999933e+00,8.324321787000000583e+00,7.689783313000000398e+00,6.550720309999999991e+00,7.510579573000000231e+00,7.232941637999999784e+00,7.653174701000000191e+00,8.424222479000000874e+00,7.943427116999999704e+00,8.436809795000000278e+00,8.592977530000000641e+00,7.795040134999999815e+00,7.607856802999999779e+00,7.297850551999999880e+00,8.575366273000000206e+00,7.110041222000000438e+00,8.572387582999999367e+00,7.984560309999999994e+00,7.826318941000000251e+00,8.427428427000000610e+00,8.370445534999999992e+00,7.252159726999999556e+00,7.049374135999999957e+00,8.436317898000000426e+00,7.747876259999999959e+00,7.849252778000000319e+00,8.155213077999999172e+00,7.870918986000000395e+00,7.720364143000000290e+00,7.661801532000000137e+00,6.993620863000000298e+00,9.380042858999999567e+00,7.073354780999999925e+00,7.377727337999999691e+00,8.963789552999999799e+00,7.980624534999999575e+00,7.389454791000000355e+00,8.394415294999999944e+00,7.398887197999999721e+00,8.278735660000000607e+00,6.821077980000000096e+00,8.015150617999999838e+00,7.708276666999999804e+00,6.857363973000000001e+00,8.111864095999999691e+00,7.335886600000000257e+00,8.360661137999999326e+00,7.521888986000000443e+00,7.843317178999999584e+00,7.259521633000000307e+00
7.391794145000000427e+00,7.761080816999999854e+00,7.676152590000000053e+00,7.809562634999999808e+00,7.396805653999999564e+00,7.713491284999999920e+00,7.665745498999999796e+00,8.373588754000000023e+00,7.571104708000000016e+00,8.088892596999999185e+00,8.438728392999999883e+00,7.651226753999999630e+00,7.275009876999999570e+00,7.326456383000000017e+00,8.316498774999999455e+00,7.258991604000000208e+00,8.446673948999999126e+00,7.708394565999999948e+00,7.151902068000000057e+00,8.249199958000000166e+00,8.354286946000000214e+00,7.204862948999999794e+00,7.194866142000000409e+00,8.225532551000000581e+00,7.570818970000000370e+00,8.159447481000000835e+00,8.454659776999999821e+00,7.309446284999999932e+00,7.798762671000000424e+00,7.351158308999999669e+00,7.010114321999999731e+00,9.464902537000000393e+00,7.187106436999999737e+00,7.676799757999999585e+00,8.895150256000000866e+00,7.909651352000000024e+00,6.975605484999999994e+00,7.870391664999999648e+00,7.142274369999999983e+00,7.806638373000000186e+00,6.071834110000000173e+00,8.008355074000000684e+00,7.931286132000000322e+00,6.775015132000000051e+00,7.525902501000000022e+00,7.431882740999999903e+00,8.115989905999999365e+00,7.385783960000000370e+00,7.853042641000000046e+00,6.963585476000000440e+00
7.255878626000000331e+00,7.502944080999999876e+00,7.491310726000000031e+00,7.668432851000000383e+00,7.021541119000000108e+00,7.623293727000000075e+00,7.435739642999999788e+00,8.037622349999999471e+00,7.508892082000000023e+00,7.269585237000000255e+00,7.951902740000000414e+00,7.320835617000000184e+00,7.246694490000000322e+00,7.086113585999999742e+00,8.058556490000000849e+00,7.130085526000000229e+00,8.149483540000000303e+00,7.609273234999999858e+00,7.112076309999999957e+00,7.860860201999999575e+00,8.265642823000000305e+00,7.086659047000000378e+00,6.975470851999999944e+00,7.928348823000000323e+00,7.154910798000000405e+00,7.852350072000000125e+00,7.953670736000000296e+00,7.500023589999999629e+00,7.548440671999999907e+00,7.431367504999999873e+00,6.951635086999999658e+00,9.367042901999999671e+00,6.857708799000000077e+00,7.218914718999999813e+00,8.745424136000000459e+00,8.030125855999999729e+00,7.091745247999999613e+00,7.333150530000000167e+00,7.014253392999999726e+00,7.745711112000000398e+00,6.132839051999999569e+00,7.421420988000000385e+00,7.776937317999999877e+00,6.857708799000000077e+00,7.144540925000000264e+00,6.899694486999999654e+00,8.067608509999999455e+00,7.106934825999999816e+00,7.364901067999999995e+00,7.086923065999999771e+00
7.632190295000000013e+00,7.862785099999999971e+00,7.390794134000000071e+00,8.070463489999999851e+00,7.119339568000000007e+00,7.853049096000000340e+00,7.406413578000000442e+00,8.733318970999999209e+00,7.777583997999999887e+00,7.789329230999999965e+00,8.145222784999999632e+00,7.753326526999999579e+00,7.329652968999999629e+00,7.493221377000000238e+00,7.983787616999999948e+00,7.277765168000000173e+00,8.665328066000000717e+00,7.679211301999999684e+00,7.120516156999999957e+00,8.449639375000000285e+00,8.308271425999999238e+00,7.314622656000000056e+00,7.409314349999999827e+00,8.085039500000000601e+00,7.307454478999999559e+00,7.973433476000000297e+00,8.497453499000000576e+00,7.608495793000000340e+00,7.877698384000000331e+00,7.808064285999999576e+00,6.780402619000000186e+00,9.516472672000000799e+00,6.808130421000000432e+00,7.436313836000000066e+00,9.237672939999999500e+00,7.992871670999999623e+00,7.108976560000000333e+00,7.627734775000000411e+00,7.199137861999999721e+00,8.132436765999999650e+00,6.220517336000000341e+00,7.642496696000000256e+00,7.809185656000000364e+00,6.908942834000000310e+00,7.224750417000000091e+00,7.052804443000000312e+00,8.345918115999999998e+00,7.244403246000000074e+00,7.777929074000000220e+00,7.484972099000000156e+00
7.543382227999999579e+00,7.934793971000000390e+00,7.348373289999999614e+00,8.420020872000000267e+00,6.996222787999999859e+00,7.740932090000000265e+00,7.668876910999999907e+00,8.599783329999999282e+00,8.021013927000000265e+00,8.032156104000000241e+00,8.222779148000000760e+00,7.763836224000000286e+00,7.311184549000000032e+00,7.387503509000000079e+00,8.251958598999999950e+00,7.145424118000000213e+00,8.458310061000000601e+00,7.814970760999999655e+00,6.897649470000000171e+00,8.437314055999999951e+00,8.459294526000000758e+00,7.289528059000000226e+00,7.413445407000000209e+00,8.261604568999999287e+00,7.291078090000000067e+00,8.248528800000000771e+00,8.463408148999999270e+00,7.661101294999999922e+00,8.175031481999999627e+00,7.636984883000000224e+00,7.314406829000000165e+00,9.685045294000000027e+00,7.175990420999999841e+00,7.474423307000000349e+00,9.364011282999999963e+00,8.194165207999999367e+00,6.809721562000000006e+00,7.999403938999999575e+00,7.806231005999999972e+00,7.866765228000000221e+00,6.718958466000000129e+00,7.741965601000000419e+00,7.962471095999999804e+00,6.780784674000000400e+00,7.228993081999999681e+00,7.093580625000000417e+00,8.504990456999999893e+00,7.348551364000000419e+00,7.905744924999999590e+00,7.513242016000000412e+00
7.825101517000000229e+00,8.127386447999999319e+00,7.416281452999999857e+00,8.438150140999999493e+00,7.114675798000000384e+00,7.886506183999999919e+00,7.766994421999999787e+00,8.742724268999999993e+00,7.654332273999999714e+00,7.844654979999999611e+00,7.887152531999999994e+00,7.740755113999999715e+00,7.214995861000000232e+00,7.424352272000000141e+00,8.162534658000000221e+00,6.997642617000000342e+00,8.629071060999999432e+00,7.749195382999999993e+00,6.782035280999999749e+00,8.444721063999999444e+00,8.491112128999999342e+00,7.373462667000000081e+00,7.741138515000000275e+00,8.067656952000000103e+00,7.449047668000000400e+00,8.378178691000000455e+00,9.136036411999999274e+00,7.551541348999999848e+00,8.254406293000000616e+00,7.741567522999999618e+00,7.576961886000000312e+00,9.577781536999999901e+00,7.165709093000000252e+00,7.654351000000000127e+00,9.473943374999999278e+00,8.399737033999999269e+00,6.748348887999999768e+00,7.636147349999999889e+00,7.609000447999999750e+00,8.016083731000000157e+00,7.116071059000000254e+00,7.659812457000000130e+00,8.163664369999999337e+00,7.319632826000000314e+00,7.140079594999999557e+00,7.026421853000000439e+00,8.768568003000000388e+00,7.289605539000000078e+00,8.020331861000000728e+00,8.034355006000000188e+00
7.785357623000000338e+00,8.000627381999999344e+00,7.350159740999999691e+00,8.404549619000000860e+00,7.252923044000000097e+00,8.379440791000000388e+00,7.740375097000000260e+00,8.728565116000000401e+00,8.345256856000000667e+00,7.416900749999999931e+00,7.648732353999999845e+00,7.693271996000000001e+00,7.295643355000000163e+00,7.710905623999999570e+00,7.771470230000000257e+00,7.140766009000000025e+00,8.313892436999999802e+00,7.833751026999999922e+00,6.987781261000000299e+00,8.417508587000000375e+00,8.580041257999999615e+00,7.265846134000000234e+00,7.336626867999999746e+00,8.314698115000000556e+00,6.918510390999999871e+00,8.294158163000000528e+00,8.633727264999999207e+00,7.479340890999999658e+00,8.299235337000000712e+00,7.585721277000000207e+00,7.338999882999999613e+00,9.738946698999999541e+00,7.209259076999999571e+00,7.637014254000000335e+00,9.413477839000000458e+00,8.220591710000000774e+00,7.829111446999999835e+00,7.873249708000000346e+00,7.530079403000000227e+00,7.262826140999999680e+00,6.863919145999999749e+00,7.479793554999999650e+00,7.864157603999999857e+00,6.946226062000000034e+00,7.014171293000000418e+00,7.064994447000000122e+00,8.437370494999999693e+00,7.242370256000000062e+00,7.822365951000000095e+00,7.945035540000000118e+00
