-1.974297434575482679e-01,4.467355073976098101e-01,7.750540078347245565e-02,-6.558762957712531705e-01,-5.507181017924835942e-01,1.637222343955656578e-01,6.785486002899909774e-02,-1.910405446570655474e-01,3.393995412160534242e-01,3.908992040990103556e-01,-2.624344752717415741e-01,1.721315234640276026e-01,-1.991402375179087691e-01,3.012833245439939800e-01,-4.186519498070730982e-01,2.576517300320474435e-01,-5.626709815997774644e-01,-4.807317252559093479e-01,-6.095961832227798638e-01,5.627484430203375521e-01,-7.466886357383988315e-01,3.242744429489430313e-01,4.988312847502834879e-01,-4.654911771629000050e-01,1.135042537391772743e-01,3.616134706995596249e-01,4.229416152004258356e-01,2.095108134252583465e-01,-6.130535656396414179e-01,-2.648198358131552688e-01,-7.136781386098423052e-01,4.015570851342649128e-01,-7.683337877330991272e-01,3.933019608542951406e-01,-4.497651407157707837e-01,1.559242830139254687e-01,2.064671919089862140e-01,-5.807359371435070194e-01,-2.828776119524620825e-01,-1.672809634220568942e-01,-3.209547547385465105e-01,2.947839614985465762e-01,4.228166722051955873e-01,-5.073859059393874826e-01,2.700644082405854185e-01,-2.041881563944070166e-01,7.878378876148028898e-02,-5.088318076509212862e-01,-8.361539776980753125e-01,3.920570793691061651e-01,1.733509276587270609e-01,-8.102427694887914811e-01,-4.955206616431502287e-01,4.335946673398038964e-01,-2.301147116100945578e-01,3.044406284208149849e-01,5.252014073522752735e-01,3.412851655587544331e-01,2.937171480565333725e-01,3.734086480568227229e-01
5.692814211067115382e-01,7.562919601432755989e-01,6.880283248355867354e-01,-4.213160444843939700e-01,3.508802968408490930e-01,7.426076411382654952e-01,5.322457229455869188e-01,5.299570291829007740e-01,6.526504860970016031e-01,7.143269514042138724e-01,4.026119711185558447e-01,6.725901436021406443e-01,5.793383315502893538e-01,7.119541585258899463e-01,3.117497318543714924e-01,6.909159197867227320e-01,-3.237168454845391619e-01,3.501246537182588492e-01,-4.206390882789894370e-01,7.363138457489298849e-01,-4.356491873208305776e-01,7.321093821066382290e-01,7.074549720335230329e-01,1.924509398792630943e-01,6.664892934088195720e-01,6.962596750143019708e-01,6.386000402722947777e-01,7.314184672249905983e-01,-2.835443514808797527e-01,3.142936601658882223e-01,-5.280410833999702458e-01,7.642541636564488261e-01,-4.133976273144588376e-01,7.308975533223363019e-01,4.034919270358233723e-01,5.489004605442762141e-01,7.285902012941138928e-01,-4.381436958864635134e-01,4.841752635232625668e-01,6.828556172854101103e-01,4.944040984238624592e-01,7.201442139099580864e-01,7.003758023599461202e-01,1.501423757797532010e-01,7.006835883715876179e-01,6.654384739668379734e-01,6.723621621732442932e-01,3.910044191605364094e-01,-6.732513149095744609e-01,7.169412222099247334e-01,6.807131294181132386e-01,-5.376738992485892155e-01,-5.266699955920299825e-01,7.633767345026347684e-01,5.562238988271213103e-01,7.908817268799875899e-01,7.593938619241640264e-01,7.809405261486113137e-01,6.984488815420474284e-01,6.895326275639963587e-01
-8.367187228729757731e-01,8.795731134411777230e-02,-4.697905384774321291e-01,-8.180129563011770966e-01,-8.770429477299983567e-01,-2.902590915707410346e-01,-4.793598509093428550e-01,-5.116942662758117155e-01,1.091960807611590534e-01,2.562428077060042719e-01,-9.061065535094787737e-01,-5.462461700193765868e-01,-6.546238690947765448e-01,-1.974214108581666682e-01,-1.106673385507531471e+00,-3.164557545025903362e-01,-7.823301263423594332e-01,-8.750436348639716311e-01,-1.021588837753536261e+00,1.068323977286251836e-01,-9.753061964372917725e-01,-1.664244141994866144e-01,1.822405005503745512e-01,-1.188882820860793554e+00,-3.636653800180653651e-01,5.185497117780979437e-02,2.380326628705581316e-01,-1.993800428371155231e-01,-9.206843872007746121e-01,-6.984823291313919658e-01,-8.524007775731914371e-01,-9.822539662575291430e-02,-1.360974388140669955e+00,4.444122188829902065e-02,-5.893380601683291253e-01,-5.209901467271824682e-01,-2.276530307592989910e-01,-1.086916168308373898e+00,-8.581651593713357506e-01,-5.938544253277429075e-01,-5.965056294988813068e-01,-1.780026626264048506e-01,-2.125800602222265301e-01,-9.501228890804902516e-01,-1.416176527147632314e-01,-4.418864063293956868e-01,-4.389421116928138300e-01,-8.030767701298788808e-01,-9.105491240983503154e-01,2.388361810199867152e-01,-3.566207538745480576e-01,-1.017845547035585607e+00,-1.191663596596731711e+00,8.229469387507459821e-02,-6.826556570688862013e-01,6.611660812324404723e-02,2.395338237269819537e-01,2.168694374506358047e-01,-2.244140342091192064e-01,-3.396009526969796521e-01
-2.379683679401438656e-01,-3.901499462629778314e-01,-4.707601381800545770e-01,-2.295720679238466566e-01,-2.404858705185652923e-01,-3.776466431144749336e-01,-1.020711569665260221e-01,-1.615529930821006932e-01,-1.594524081765400503e-01,-4.768770155823607304e-01,-3.939177890063909615e-01,-4.150777594159493766e-01,-3.487783061000897522e-01,-2.409585896512747016e-01,-3.883617605748206358e-01,-5.103560157892761406e-01,-3.779354211985033185e-01,-2.246683020352278071e-01,-2.792621371505599193e-01,-4.211943674611340338e-01,-2.093186593196563194e-01,-1.759703528545550899e-01,-4.371345377836930446e-01,-1.921176910829152096e-01,-2.154843369770456096e-01,-5.294109807036184723e-01,-4.118447926998829445e-01,-4.387864388302802343e-01,-2.499223900637794760e-01,-2.801945112076738020e-01,-1.909812401409820559e-01,-4.027133211667071055e-01,-1.672189518270779107e-01,-7.521861503432403229e-01,-3.568802192379672000e-01,-2.625724750386446704e-01,-1.634728227234680809e-01,-4.846910739955487823e-01,-1.802314489457264024e-01,-2.648855261757010471e-01,-1.727641336573784159e-01,-3.998893453527598840e-01,-4.463511076502300057e-01,-3.959186632302882369e-01,-4.338546413034287674e-01,-1.713764858680608683e-01,-3.850015807297806347e-01,-3.451965476956742052e-01,-1.884234568259464115e-01,-5.852977181538239204e-01,-4.781511943113967433e-01,-1.257405064320922250e-01,-4.530541860864780723e-01,-3.433445461438917601e-01,-4.373397330172985598e-01,-4.618428727954155821e-01,-3.303463325811890616e-01,-2.450569993756011034e-01,-2.007035224302151644e-01,-7.005829487142520851e-01
-3.562353419566417490e-01,-3.132961146411261666e-02,-4.499683427762486421e-01,-3.369459741629639016e-01,-3.087974889597810968e-01,-8.343724715549893922e-02,2.183396575814455787e-03,-1.929090027465805157e-01,1.033016791390986011e-01,1.101825751951329702e-01,-2.415090281400760208e-01,-1.368782266553749682e-01,-1.775060615255108498e-01,-7.927717086319563400e-02,-1.408456047121526833e-01,-3.977222412107732641e-01,-3.685725327304727461e-01,-2.751008562126879831e-01,-1.448770106432484273e-01,1.495709284592147137e-01,-3.950293974084166937e-01,-9.821334782275936703e-02,2.463620110705999622e-02,-1.895900192210862034e-01,-7.508502181914256113e-02,-7.414300039408727727e-02,1.773442313426286665e-01,1.035275135591515738e-01,-2.702305436770677805e-01,-2.778048850750463039e-01,-3.199708601039246147e-01,8.885340135135266770e-02,-3.670279269390561705e-01,1.357053139850883383e-02,-3.247769730206262473e-01,-2.837655046942741954e-01,-2.372173458955413317e-01,-2.353871662667774700e-01,-2.928976375092524620e-01,-3.523816889606927738e-01,-2.456474638361012541e-01,-2.035445977692891262e-01,5.304060739530380708e-02,-2.047314495854297700e-01,-1.406537966891456826e-01,5.528468654073748212e-03,-1.567005039485416251e-01,-2.614814903081130737e-01,-3.586404491717130050e-01,1.515938092717673547e-01,-1.835059992793375283e-01,-3.343868577926554231e-01,-2.160557092114610001e-01,-2.207797017341284196e-01,-3.126079885609576170e-01,1.076614872070154050e-01,1.213502329742222052e-02,8.496804780276290270e-02,-4.325962366637425838e-02,3.951259799717821153e-02
-2.152959258616875537e-01,-1.930242270546338457e-01,-4.028126748526357215e-01,1.059405487749608410e-01,-1.257311121272197685e-01,-2.445738320052417425e-01,-3.614967550755852077e-01,-3.898989695402996780e-01,-5.089765816619618022e-02,-2.867674054417015395e-01,-4.360937762489129899e-01,-1.932296323305862096e-01,-1.049742331528351613e-01,-1.044187214172831446e-01,-2.158964386252859580e-01,-2.608090572344332614e-01,-2.386269261532190100e-01,-7.129811533744123686e-02,-1.991617609343632189e-01,8.239537513212935593e-03,-1.703890149793998443e-01,-3.397718695045308657e-01,-2.127703712895545607e-02,-8.102216695579800287e-02,-3.785973178540302797e-01,-1.725693937491903363e-01,-1.880085091133745223e-01,-1.565973273264558152e-01,-1.417735541277651556e-01,-1.037868078505330693e-01,-1.681517017417637483e-01,-3.325986629996857680e-02,-1.303178730431759913e-01,-2.516338152524233429e-01,-5.374026317181468393e-02,-3.093159432035379464e-01,-1.777567393868604295e-01,-1.889713077867616331e-01,-1.780596118872468381e-01,-2.510179265943599525e-01,-3.374204146807784355e-01,-1.532576298382779534e-01,2.530009364586383036e-02,-2.599704435762304477e-01,-3.101569118450189233e-01,-3.223048382181212812e-01,-1.988176802631500539e-01,-2.055483857098749922e-01,-1.313866405412951188e-01,-1.136018573426640366e-01,-2.888457376420026090e-01,-4.886489406694605186e-02,-4.854788027415479768e-02,-1.811359726094763367e-02,-4.751083867132157579e-01,1.567782363609504515e-01,-1.602035077539465391e-01,1.650602627415020951e-02,-5.458039011837256815e-02,-1.550639022803654843e-01
-4.093345515110615729e-01,1.460463657822909100e-01,-1.676462492786676695e-01,-7.285841364653116159e-01,-6.254582812279987358e-01,-2.302073021186590296e-02,-2.639165007321608858e-01,-4.730462397274874942e-01,1.777961428045022885e-01,2.206065900025382387e-01,-5.305195365196713198e-01,4.309589692415960460e-02,-3.604437754912728220e-01,2.454912610783921423e-02,-7.255513770069572654e-01,-2.622357445663903164e-01,-6.405514388285631355e-01,-5.339914392365445739e-01,-7.337744612592029814e-01,1.136386790280685677e-01,-8.575852482646666441e-01,-4.645809976301595867e-02,2.918935917250067291e-01,-7.278408975537964398e-01,-2.744362480502515744e-02,1.215991050522802208e-01,1.211419338538002322e-01,-7.204864879147798717e-02,-6.255273235907268248e-01,-5.940399535862688207e-01,-6.791946897696696794e-01,1.745562412588552714e-01,-7.387853215995714429e-01,4.050505002307291935e-02,-7.571500683556617872e-01,-2.076457532859514732e-01,-1.657999430959606890e-01,-7.744298613481326310e-01,-4.163350562623402418e-01,-4.232846621853452174e-01,-5.590622131158538011e-01,1.876988729832519409e-01,-2.043009838378209153e-01,-7.165122902951974737e-01,1.284981357568779625e-01,-3.473482404531753609e-01,-7.890283921732899053e-02,-5.754998492922389630e-01,-7.416735115174664106e-01,2.527655820941507869e-01,2.187722695614502388e-02,-7.143754580875816274e-01,-4.715733437760794011e-01,1.199161852019849928e-01,-3.234893780405456720e-01,2.741582885642385170e-01,2.502013071115842813e-01,9.375843734401811957e-03,3.208481373088356570e-02,-9.995637915667754392e-02
-5.558905254831103537e-01,-2.755844350084721839e-01,-5.206010408620020957e-01,-4.442563905286676107e-01,-5.715724000893678269e-01,-6.526081321683048220e-01,-8.426003282948499873e-01,-6.425854846874556880e-01,-5.703852501654174123e-01,-4.527055524962684263e-01,-5.432635086254098411e-01,-7.536937265321350665e-01,-6.104429389733789790e-01,-8.436378851432853043e-01,-5.468741916320301044e-01,-4.649654354543961698e-01,-5.173407371554139544e-01,-6.059164781793566767e-01,-4.823230614987488174e-01,-4.199022037546771280e-01,-3.842018944568144079e-01,-7.409689011612285992e-01,-3.247117990662156117e-01,-5.597186207260678170e-01,-6.929427393024039095e-01,-5.317998789194791076e-01,-2.984196970934103188e-01,-5.103260690353765838e-01,-7.300693505666979721e-01,-7.085370877175554138e-01,-4.144825829812543994e-01,-5.029543596440304576e-01,-5.013524086195797480e-01,-4.545331329935715647e-01,-4.535364334625442417e-01,-5.083139348177847516e-01,-7.206096058439759311e-01,-5.400159166967299917e-01,-5.978113829486164654e-01,-6.308839734456734849e-01,-6.736688249436522113e-01,-7.085024649074240788e-01,-4.672987892519313569e-01,-4.944736315391127235e-01,-7.361069676113332072e-01,-5.792096282318532907e-01,-5.393994584214212296e-01,-4.578498908521977384e-01,-4.809470208436605887e-01,-3.904950182629769451e-01,-4.353401107314238683e-01,-6.079001392879954668e-01,-5.323277915480484346e-01,-5.645270172578196188e-01,-5.990437047537173765e-01,-6.778526737738601593e-01,-3.555698302625569518e-01,-3.788295006787865127e-01,-7.796005473136351505e-01,-8.270632053777833281e-01
-7.812188716395573884e-01,-2.309101098147234854e-01,-7.176183824732633720e-01,-3.879519906750492630e-01,-7.752400762718743010e-01,-4.770873856509074695e-01,-5.302495426266360390e-01,-9.000323284668554358e-01,-4.122171043271811719e-01,-4.945724806218418923e-01,-8.727142472430149400e-01,-5.801312022381850397e-01,-9.319909257195644336e-01,-4.793692187668516791e-01,-7.338059919187536195e-01,-2.086910363016893921e-01,-7.303961702714405479e-01,-4.850024241863937213e-01,-5.985191801880767049e-01,-4.603992493103572503e-01,-4.821778491779937781e-01,-4.530874022729425299e-01,-2.111516789663960836e-01,-7.010062371536669446e-01,-6.811047264347085406e-01,-4.410403957436681566e-01,-4.375952267205200918e-01,-5.395543913615177267e-01,-6.729315915621667532e-01,-9.335461248881291585e-01,-6.734877556236580354e-01,-5.746966722340558498e-01,-6.219726904958204905e-01,-3.922235451320887911e-01,-5.529155640693836915e-01,-7.544506526855616624e-01,-6.761844151459515118e-01,-5.976510340286085299e-01,-7.911620465476918440e-01,-7.986812367674638313e-01,-5.992174267788659137e-01,-5.064771152950817701e-01,-6.317890702677773085e-01,-6.537551454055128275e-01,-4.345227694356756931e-01,-8.844519168076085958e-01,-6.468425060809881444e-01,-8.195886748119101117e-01,-5.702863696211444289e-01,-3.442302148812470541e-01,-5.578003507572875108e-01,-6.349562745457622004e-01,-5.836633474248904552e-01,-3.816829551486939920e-01,-8.747758035769166440e-01,-5.343560023489390964e-01,-3.680504727120450514e-01,-3.403580537023622732e-01,-6.111643008603899752e-01,-6.111278349538484811e-01
-8.484861453049017399e-01,-3.101655756620644855e-01,-9.080335262988736833e-01,-4.918053530966042253e-01,-5.543840671478970084e-01,-8.168314861356191781e-01,-7.996135430031234836e-01,-9.215727650177512054e-01,-2.313552973987280659e-01,-1.022158135657100786e-01,-1.100730015135972018e+00,-1.088841710710509059e+00,-9.980486988414192240e-01,-6.208584445016855913e-01,-9.151810360114989162e-01,-7.962825479869235501e-01,-7.185774273363811915e-01,-9.341043534311943564e-01,-8.077418793406629938e-01,-2.774527738274026323e-01,-4.625214791467311404e-01,-5.889702684474518168e-01,-2.611720771215491066e-01,-7.662111078249576046e-01,-9.028420191169352904e-01,-2.629849244635706906e-01,-1.541849923041536119e-01,-6.812491251601233699e-01,-7.557592416647818112e-01,-9.460455428502367869e-01,-6.453931328645945431e-01,-4.220419082142274902e-01,-7.200985975217619739e-01,-4.158933989400541709e-01,-1.260211124050197196e+00,-7.902423259373350106e-01,-7.609744980401969006e-01,-7.456217784512624291e-01,-6.503334684777684060e-01,-8.687327033163771972e-01,-1.130657039575251321e+00,-7.744818561606923168e-01,-6.464479818849417914e-01,-8.557057256482381025e-01,-9.210050272856027398e-01,-8.369657582778438076e-01,-1.052156935913534763e+00,-7.757668935246531117e-01,-6.968395695345743768e-01,-2.481700977339795777e-01,-6.993237056601433466e-01,-6.277363743634620796e-01,-5.919683805851867486e-01,-6.657066981841812670e-01,-1.129875488188714527e+00,-4.505681373877141738e-01,-3.076390406886067019e-01,-2.209362900561031573e-01,-4.250811425129841226e-01,-4.287765184468630419e-01
