-4.717329964162002565e-01,2.197883047095672282e-03,-4.924053943875139616e-01,-4.910997951936677541e-01,-3.125812788679642740e-01,-2.947355185312110493e-01,-4.940939673544539890e-01,-3.938640493511196272e-01,4.457973013236216087e-02,6.217918094871355272e-02,-4.444569759474936710e-01,-2.746613691682777691e-01,-4.100113384714159093e-01,-2.586203160612119412e-01,-3.830255879438770883e-01,-3.943718926812782577e-01,-5.254315164297675977e-01,-4.533721509602424149e-01,-3.377269177399124800e-01,-2.445062027491351486e-01,-5.848992900687890462e-01,-3.010821543455768357e-01,-2.688553202647936402e-02,-5.236977603226695699e-01,-4.086717619592219464e-01,-1.629108970968931036e-01,8.673342438292430678e-02,-1.340673032689616573e-01,-3.511358946946820936e-01,-3.313639621869983731e-01,-3.554750102309136572e-01,-1.740401469176042770e-01,-4.213172859020328787e-01,-2.545537987607031649e-01,-5.823387165208888661e-01,-4.565941184659789709e-01,-3.028725940383274473e-01,-4.729668918737182093e-01,-5.208873434092604615e-01,-4.315705408743333304e-01,-4.527060907817550550e-01,-2.713826032222792506e-01,-3.801141104806027293e-01,-4.526885220770457963e-01,-2.711140158418106072e-01,-3.926702992216750676e-01,-2.988610358803827083e-01,-3.893453350204150176e-01,-4.730259139746222363e-01,5.387870256905791244e-02,-2.528012505378449681e-01,-3.908215792141875866e-01,-4.256707709795521932e-01,-2.444818895971472283e-01,-4.534620610416046915e-01,-1.114378525942973930e-01,-5.407447978741197758e-02,-1.171656004406038676e-01,-2.009284257156760400e-01,-4.098708302280946736e-01
-2.548418561548315697e-01,-2.417161205640812049e-01,-6.003953790631815224e-01,-5.902953877560455087e-01,-6.676869178119362314e-01,-4.874371661147425261e-01,-5.270474511946627860e-01,-5.448149546004277255e-01,-1.089107367699631013e-01,-5.687467105811627732e-02,-3.689508558540401939e-01,-5.255361042319723897e-01,-5.390367709641836758e-01,-6.245311848726864401e-01,-6.445113902835839514e-01,-5.120231046943513054e-01,-8.366033800854448810e-01,-6.124366910142127196e-01,-5.067659277605742751e-01,-7.284646393527460795e-02,-4.077991135451652926e-01,-2.496467567102584884e-01,-1.941491199452107796e-01,-5.658953513518520939e-01,-3.009944798699655255e-01,-1.645626058566069805e-01,1.796100618337825860e-02,-4.544716365998917595e-01,-4.742376006684181355e-01,-4.000825194443407007e-01,-5.096796801912999442e-01,-2.627389110755813384e-01,-7.178582033701996767e-01,-1.126992214627340338e-01,-6.606814315230149504e-01,-5.882280914916422354e-01,-3.655220635214850855e-01,-6.596600276372599492e-01,-8.080256941789059066e-01,-6.437107495483995745e-01,-4.425921564132597741e-01,-4.384226576737615400e-01,-3.251657735540003369e-01,-5.405158326308898697e-01,-5.012111633314446646e-01,-4.568385646957728863e-01,-3.223856215463893893e-01,-5.295440829092308288e-01,-6.394214815056096235e-01,-1.535094801941552234e-01,-4.890636346560601755e-01,-5.253543666268880585e-01,-7.143778453530242878e-01,-1.713222913197869346e-01,-6.514078352386374338e-01,-1.609263970566769952e-01,2.417926121522706584e-02,-3.541413417705285838e-02,-3.863345952999792665e-01,-3.153041608774171944e-01
-4.870182371519355957e-01,-9.661486921956830010e-02,-1.781064463157686628e-01,-3.725920796445783001e-01,-6.438969322171204102e-01,-3.999450077358885913e-01,-2.318601285895200981e-01,-3.850018194295901086e-01,-3.185543989509542762e-02,-2.465027789998126551e-01,-5.048687611987798807e-01,-4.026994334173739087e-01,-1.907411919312818060e-01,-2.331600588274298502e-01,-3.950745459201194798e-01,-4.011044884297447766e-01,-3.617423428416473019e-01,-5.483002968528167820e-01,-5.363321556889755204e-01,-8.141113682852862965e-02,-3.323664284299430172e-01,-1.905993105897316742e-01,1.456151301261565667e-02,-6.779478375987140204e-01,-3.252389662934269676e-01,-1.550583061358783432e-01,1.332004045540227111e-01,-1.942370248634361918e-01,-4.338098879356506732e-01,-4.802721263570992605e-01,-5.615015155246507739e-01,5.663062218295922268e-02,-5.068498964023138154e-01,-1.631670356616672368e-01,-5.027943201964713005e-01,-3.697216510741949680e-01,-4.131563855092346138e-02,-5.706765386597978384e-01,-4.686334961464408977e-01,-1.708213562883764691e-01,-2.506586810042261693e-01,-4.076467591835286619e-01,-1.210090488177537615e-01,-5.768148661546259603e-01,-1.424206416465743086e-01,-2.568684234018057122e-01,-2.028632817424182999e-01,-7.823216634930767466e-01,-3.072811555867498434e-01,5.796281491829946564e-02,-2.197468841247796068e-01,-6.044468785517709275e-01,-4.436546955036846374e-01,9.521510663684784603e-03,-3.419316690853952956e-01,-1.111730871321587877e-01,9.661763491080177513e-02,-8.801719304862443138e-02,-1.566964152828433932e-01,-3.637284050786027123e-02
-6.578858239928373486e-01,-1.174365879587608852e-01,-1.863411180304803683e-01,-3.045270489217484222e-01,-4.189283863842749867e-01,-2.396792007468973029e-01,-2.252608984472936893e-01,-3.950960691929110702e-01,6.983795378929180675e-02,2.752532489877184130e-01,-2.986985127889931757e-01,-4.126385906701157680e-01,-4.018953843789578873e-01,-1.536760787152746666e-02,-4.562553501152601942e-01,-2.433359908043872810e-01,-3.454680556609330822e-01,-3.711088643519597774e-01,-3.975041633153306719e-01,-1.779135438474499509e-02,-5.897103736375501892e-01,-1.761170103635216755e-01,-1.079075949805494705e-01,-4.214346283584591291e-01,-6.643459376974643060e-01,2.462952194910328352e-03,-5.151569861765814551e-02,-2.088331573250614692e-01,-6.636790123646176820e-01,-5.070568933208705609e-01,-2.044398474051514203e-01,-8.691994090044508070e-02,-2.361294552720902828e-01,-6.146241383169970263e-02,-4.637937646697576355e-01,-4.768721250300391734e-01,-2.862513791840286537e-01,-2.229185560122235454e-01,-6.358363120279302283e-01,-2.448184780387008264e-01,-3.834750385435221620e-01,-9.348272662491674545e-02,-3.694497556967846208e-02,-6.668685507064540108e-01,-9.887424813497380782e-02,-2.574875698233489718e-01,-2.033025492277051871e-01,-4.518570917061113246e-01,-3.485223834076534022e-01,8.008126944977211892e-04,-1.705516364757719838e-01,-1.732195732552010980e-01,-3.985199859893480134e-01,6.139352161961753040e-02,-3.760906883682648694e-01,-1.953569489004602922e-02,1.668518804937072497e-01,1.610031332525144743e-01,-1.098675378759395027e-01,-1.252069965568374244e-01
-4.711884958882772700e-02,1.501552014154136083e-01,-1.056964798089519153e-01,-3.839484516274114245e-01,-5.707925254690837669e-02,3.425566110562550115e-03,4.985822549198581921e-02,-3.797133841683786315e-02,9.092832759157742917e-02,-4.227977259360504725e-02,4.698230906098932458e-02,8.687600344720003420e-02,-5.767939006864253315e-02,6.935267268682998587e-02,-6.468115841396171461e-02,5.877024168729705345e-02,-1.236776677179391992e-01,-3.907986218183816529e-01,-4.178086257051976116e-01,1.210874437145472715e-01,-1.377785741740777947e-01,5.995082372269955329e-02,1.977003494170652687e-01,-5.103292070567344574e-02,-5.619926005058073493e-02,7.071067916281581489e-02,6.490849592941450030e-02,9.546997523350875259e-02,-1.127678267397409506e-01,-1.751032746457885647e-01,-3.690277796000691612e-01,-1.380533175447351546e-02,-3.157860363242033230e-01,1.196070125353111413e-01,-1.725394458692197652e-01,-6.120900906115411821e-02,-1.164962578738257815e-01,-1.645195127613741093e-01,-9.771064146014207807e-02,1.464499214563858009e-01,-9.446402042640378305e-02,4.131101470051279367e-02,4.127745122930370769e-02,-3.106865753740988279e-01,-5.042874778188299878e-02,-1.757969091297921782e-01,8.788455291819041726e-03,-2.224232749891807970e-02,-3.221984749835289374e-01,-1.716943143248594872e-02,1.445711281691020034e-03,-1.852005191797279071e-01,-3.997428974385495160e-01,-9.098570328284427688e-03,1.708753163438780920e-02,-6.278695679041002009e-02,9.648690866179410186e-02,-3.219073071599476421e-02,-9.410449860066183447e-02,-9.214468993528979190e-02
-4.951233546335997993e-01,-5.285485785911663292e-01,-5.894169788786689512e-01,-3.792970673738329523e-01,-5.101043156369780007e-01,-6.500429859418779266e-01,-6.408896635367959949e-01,-6.855419821350263732e-01,-4.178569357930139727e-01,-2.152881577495211474e-01,-4.555182408049285314e-01,-7.237285923549432454e-01,-4.679451640951204361e-01,-5.949959985378094895e-01,-5.776964770614247957e-01,-6.793839410431838921e-01,-4.628598909745731405e-01,-5.871781310648025443e-01,-6.293861030828655778e-01,-5.274228536348166685e-01,-3.341266790259749264e-01,-4.942575787078289373e-01,-4.802599660067343734e-01,-6.377243675049659721e-01,-6.914904173819480526e-01,-6.956134286211852480e-01,-4.960687784327570959e-01,-4.340271382378977361e-01,-4.733428828323613669e-01,-7.244544601586668797e-01,-4.117377496864926822e-01,-2.805780672842321799e-01,-4.127350630424038158e-01,-5.510732977001768784e-01,-3.957228794278606632e-01,-8.042698353074038131e-01,-5.753798547139143960e-01,-4.401226357189176319e-01,-4.556362048947553145e-01,-7.983876184649267849e-01,-5.648233051878026600e-01,-6.532373505472215403e-01,-4.436741746379353479e-01,-5.012139491155112037e-01,-7.495081066059177122e-01,-2.958566525972674555e-01,-7.473075471984667040e-01,-5.075862461037534690e-01,-2.909770423167672426e-01,-2.684766419397381920e-01,-5.635782675578420164e-01,-3.409766407570431479e-01,-4.931247169340327030e-01,-5.570027944245952156e-01,-4.933929204055109707e-01,-6.275577072106326426e-01,-5.261125971071305418e-01,-5.321788646247209709e-01,-6.733618586253062865e-01,-6.833178011811131825e-01
-4.072957596405051284e-01,3.270927425258771670e-01,-1.906449811876247402e-01,-6.972249290903931307e-01,-5.826747977456039340e-01,1.371407783509380751e-01,-3.449520965941266226e-02,-3.983179139741954700e-01,4.146904917424563131e-01,3.892451442790952898e-01,-4.998729309296452428e-01,-1.766097638106423062e-01,-3.077903738058755945e-01,-3.472498876836249693e-02,-5.376912834471720970e-01,-1.192754751059843521e-02,-6.508398151459953151e-01,-3.391637593992065103e-01,-5.766459876500875659e-01,1.935227670316955750e-01,-5.291550442885550876e-01,2.364451921478996077e-01,2.917545361621892708e-01,-5.308300728137271829e-01,-4.698461524705210834e-02,1.803684310446360683e-01,5.575136293390666742e-01,2.906185146129480756e-02,-4.404150425544779424e-01,-4.658266480029105150e-01,-6.375223771811835416e-01,2.703678055223264209e-01,-4.824359970127640729e-01,2.222114173158727946e-01,-3.449035466872583111e-01,-2.027581547316095190e-01,-9.678881938020911235e-03,-6.045454410745705331e-01,-3.430247610741345987e-01,-1.398050231480694183e-01,-4.500828180259928146e-01,2.037939425470998156e-01,1.439894770093229637e-01,-3.725138675561707746e-01,1.337663750354023406e-01,-1.647684980497332585e-01,-1.248561513016512858e-01,-4.149249314532363897e-01,-6.922330714901137050e-01,3.891066738230398725e-01,1.721972621497925848e-01,-7.359873017027644959e-01,-5.305531558845415496e-01,4.226147790249418223e-01,-4.160554522862671689e-01,3.936994392286515820e-01,3.307502695447215313e-01,3.434477275057290502e-01,3.837202738919216483e-01,8.733228538875881242e-02
-4.287241074172132294e-01,-4.711895796596818897e-01,-1.391752692088372712e-01,-2.505542800440949680e-01,-1.350552681957262191e-01,-5.033078879276655648e-01,-6.355892887681178216e-01,-3.424017674467014771e-01,-7.333374227956495073e-01,-4.560103050408763625e-01,-1.441636590417640917e-01,-4.884598793278092099e-01,-3.350745353017079431e-01,-3.851663224597516866e-01,-1.462388415938813413e-01,-4.467598240658314790e-01,-1.204462950033420299e-01,-2.359351147967707618e-01,-2.432507859403667538e-01,-6.418628807766180167e-01,-3.812473553208071131e-01,-4.200553705179999042e-01,-5.369810572180109265e-01,-2.573871431001031329e-01,-5.117053792335668483e-01,-6.333275127828166262e-01,-6.228235824090768702e-01,-7.093924858339490935e-01,-1.779730569438706667e-01,-3.529938111229460329e-01,-2.406481614626203580e-01,-6.880455229622473023e-01,-2.406933170735352512e-01,-6.919676754856212142e-01,-3.049376775548839902e-01,-5.126852804792276785e-01,-4.104573738588215281e-01,-2.027681477601137594e-01,-3.302294993961483183e-01,-5.988465551114841023e-01,-3.271945255727983781e-01,-7.801203894963275598e-01,-6.481550199443586457e-01,-3.501833997614574034e-01,-4.396080545619842628e-01,-4.195762059858563209e-01,-6.279671636470554041e-01,-2.166953058863743120e-01,-3.276674154594707566e-01,-5.072812510843438538e-01,-5.856865122394250278e-01,-2.122868808601126034e-01,-2.512983443414762430e-01,-5.296549211607319840e-01,-4.836495781678320505e-01,-7.150691874113281887e-01,-7.911443588218527445e-01,-7.986714751421779557e-01,-5.752060170613448875e-01,-5.983076648770409012e-01
-5.786292550665665946e-01,-4.846896366030015724e-01,-6.502214328137179145e-01,-5.555547278602270822e-01,-6.375268891347132261e-01,-3.968989343848650098e-01,-4.285101963414263970e-01,-4.811168070411713238e-01,-5.214715131890379496e-01,-3.944546196123084325e-01,-4.508084774015543861e-01,-7.028894030319541297e-01,-5.144736128468891945e-01,-3.143614964361773900e-01,-6.784390373897701831e-01,-5.488129380787749589e-01,-4.643334468623305789e-01,-4.243066349773725321e-01,-3.422515733496671597e-01,-5.134778569732469933e-01,-4.818871528853576613e-01,-6.160719357314625722e-01,-5.137146729492028108e-01,-3.236413228442107659e-01,-6.549307904326446828e-01,-3.244366499239492718e-01,-4.394055376446242001e-01,-4.360208202420319257e-01,-4.865782471214543659e-01,-5.510809228980200203e-01,-5.696230908872381704e-01,-3.828976279123665893e-01,-5.774357313366900168e-01,-3.126749449628829503e-01,-4.490232479841447244e-01,-5.504859629934051313e-01,-4.971056237210413897e-01,-3.171932863886943732e-01,-5.050457856744754448e-01,-5.854661406273278246e-01,-4.536210204485113806e-01,-4.359426558493089132e-01,-4.639811740367556503e-01,-4.221793764322558928e-01,-3.788056627402376364e-01,-4.032455728417492224e-01,-4.562906083381088607e-01,-4.260905150873106617e-01,-5.272894118002042774e-01,-2.796236381761301182e-01,-4.680456320015828897e-01,-4.806205306763502438e-01,-6.915796306016879225e-01,-3.432719335495226787e-01,-5.228749337546056974e-01,-4.093914500867170680e-01,-5.635935915988534717e-01,-4.040439219672635751e-01,-4.299408828361672708e-01,-4.998682099503408693e-01
-3.467492043277466962e-01,2.620648220859376210e-01,-1.149884998184336204e-01,-1.804594067649134548e-01,-3.837932039142011309e-01,-3.101203782277806020e-02,4.304783631280995060e-02,-1.609882683029515427e-01,3.103193788734809333e-01,4.248586555081013127e-01,-4.312921833214102829e-01,-8.555769445734839884e-02,-2.227053672833119169e-01,1.958193895624159575e-01,-7.191834869585558287e-01,-1.698285679055366870e-02,-4.327560297170935932e-01,-4.251316766960964166e-01,-4.192781407983394715e-01,3.432444728282272317e-01,-2.076989525443853069e-01,1.053428175082128382e-01,2.103985183452573571e-01,-4.833497976965110965e-01,-1.041478929124466379e-01,2.821837393713052533e-01,4.326971901500470397e-01,2.348785739933594297e-01,-4.770902856031320471e-01,-4.581593336301363895e-01,-5.153852190954637535e-01,2.910360609349746941e-01,-3.233321577258247981e-01,1.535241702554778209e-01,-2.391466427244612891e-01,2.457555108867714999e-02,-8.433151425609852758e-02,-2.143621328909028900e-01,-4.579851728495070162e-01,-1.880778010530290700e-01,-3.177853615069383686e-01,4.291349409704814377e-02,1.981417971548657952e-01,-3.867250498612644360e-01,1.853883424177661388e-01,-8.458319719229501210e-02,-5.783515965293029026e-03,-4.163603487604370379e-01,-2.788162578322508356e-01,3.275386008509755253e-01,1.187795681796635083e-01,-3.061692939191578144e-01,-2.977259449071456565e-01,2.692724784578850450e-01,-2.338812068973603608e-01,2.144593975435337141e-01,1.519265842307444547e-01,3.677862741208337560e-01,2.038512020285063731e-01,7.702348956315252515e-02
