"","Protein","P.Value","adj.P.Val"
"1","O60869",0.000940361246984141,0.511985062855931
"2","Q96C19",0.0014903474487239,0.511985062855931
"3","P28331",0.00199289520282583,0.511985062855931
"4","Q00341",0.00245969910050891,0.511985062855931
"5","P18124",0.00275023931302481,0.511985062855931
"6","P31689",0.00327384503143014,0.511985062855931
"7","Q9UN86",0.0040595636722823,0.511985062855931
"8","Q6NYC8",0.00431599631490774,0.511985062855931
"9","P50479",0.00669187610870692,0.686393645295101
"10","Q12888",0.00723280975021181,0.686393645295101
"11","P04179",0.00965099316905369,0.776218658976149
"12","Q14011",0.010847784040431,0.776218658976149
"13","P43487",0.011269847839929,0.776218658976149
"14","Q8NCA5",0.0117778792616795,0.776218658976149
"15","P62701",0.0122794219997735,0.776218658976149
"16","Q9Y520",0.0130869320796822,0.776218658976149
"17","Q96KR1",0.0144716091135421,0.807856296985378
"18","O00571",0.0177282729270492,0.921249389561978
"19","P83731",0.0184444029522419,0.921249389561978
"20","P13861",0.019567539080804,0.928479729384152
"21","P49023",0.0227708685175278,0.999284191912167
"22","Q9BWF3",0.0245914931325217,0.999284191912167
"23","P09104",0.0259220014677098,0.999284191912167
"24","O14974",0.0283429055789641,0.999284191912167
"25","Q07065",0.0313701761540416,0.999284191912167
"26","Q9NR28",0.0314927034657464,0.999284191912167
"27","P37108",0.0319330843872286,0.999284191912167
"28","P07602",0.0337327359428434,0.999284191912167
"29","P82979",0.0338493422882646,0.999284191912167
"30","Q6YHU6",0.0350704496666406,0.999284191912167
"31","Q0ZGT2",0.0370977358762912,0.999284191912167
"32","O15371",0.0374142190965518,0.999284191912167
"33","O75531",0.0379336267891562,0.999284191912167
"34","P46778",0.0386124760147357,0.999284191912167
"35","P40222",0.0402837474302587,0.999284191912167
"36","Q9Y2D5",0.0418567101232387,0.999284191912167
"37","Q86UP2",0.0423528414540854,0.999284191912167
"38","P35080",0.0464555213597362,0.999284191912167
"39","P61019",0.0499580868383126,0.999284191912167
"40","O43795",0.0504363674461337,0.999284191912167
"41","P20073",0.0510817492230912,0.999284191912167
"42","P61981",0.053275788909187,0.999284191912167
"43","P40926",0.0548205493652165,0.999284191912167
"44","Q8IVF2",0.0559742510697642,0.999284191912167
"45","P63208",0.056059868060492,0.999284191912167
"46","P16989",0.0567354881136837,0.999284191912167
"47","P63167",0.059548456441786,0.999284191912167
"48","P40616",0.0601310618539442,0.999284191912167
"49","P62861",0.0605241832649233,0.999284191912167
"50","P49756",0.0608623970312058,0.999284191912167
"51","P0CW22",0.0619745550221116,0.999284191912167
"52","P62917",0.0626804146738965,0.999284191912167
"53","Q13347",0.0656451455372174,0.999284191912167
"54","Q96HC4",0.067117575831449,0.999284191912167
"55","P55884",0.0674866844253442,0.999284191912167
"56","Q86V81",0.0682671792114328,0.999284191912167
"57","P05067",0.068381163873236,0.999284191912167
"58","Q9Y617",0.0686244112707298,0.999284191912167
"59","P13010",0.0695421590198486,0.999284191912167
"60","P27816",0.0707881926260789,0.999284191912167
"61","Q9BY44",0.0711910853565494,0.999284191912167
"62","O00151",0.075175184952253,0.999284191912167
"63","Q9HBL0",0.0777425535223015,0.999284191912167
"64","P53621",0.0783125063366934,0.999284191912167
"65","P06753",0.0831358423877526,0.999284191912167
"66","P02786",0.0831516123131024,0.999284191912167
"67","Q9H223",0.0832738268074531,0.999284191912167
"68","P05976",0.0852930757363081,0.999284191912167
"69","P23246",0.0854499754534657,0.999284191912167
"70","P62328",0.0866846215705006,0.999284191912167
"71","P46379",0.0873890755638402,0.999284191912167
"72","P14314",0.0887164340430082,0.999284191912167
"73","P37837",0.0895654386413802,0.999284191912167
"74","P62333",0.0901996969647931,0.999284191912167
"75","P30085",0.0908958286895804,0.999284191912167
"76","Q01995",0.0954170018091118,0.999284191912167
"77","O95340",0.0967297167588194,0.999284191912167
"78","Q92945",0.0967892994901653,0.999284191912167
