Entry,AS_1,PS_1,Role_1,AS_2,PS_2,Role_2
Q02790,0.5,0.49881637515191013,3,-0.5,0.08616502870699705,1
Q6NYC8,1.0,0.36162222973893776,3,-0.5,1.0319781025605161,1
Q07065,0.5,-0.04366162711647359,2,1.0,0.6824926077486646,3
P09382,0.0,-1.2352275566105098,0,0.5,0.07959163030989291,3
