"","Protein","P.Value","adj.P.Val"
"1","Q16181",1.55190406833701e-05,0.0158139024563541
"2","Q9UN86",0.00217604272436852,0.894297905008864
"3","Q07065",0.00347871784778151,0.894297905008864
"4","O60716",0.0082662545038766,0.894297905008864
"5","P17096",0.0086475831432603,0.894297905008864
"6","O15143",0.00964219111680223,0.894297905008864
"7","Q86UP2",0.00989480445927558,0.894297905008864
"8","O94925",0.0123759537308799,0.894297905008864
"9","Q01995",0.0126910438841288,0.894297905008864
"10","P05556",0.0136051489439696,0.894297905008864
"11","Q02790",0.0141165792952237,0.894297905008864
"12","P67936",0.0149601787214957,0.894297905008864
"13","P05976",0.01512801703031,0.894297905008864
"14","Q9Y5S9",0.0152316157309516,0.894297905008864
"15","P62328",0.0157772668664942,0.894297905008864
"16","P49756",0.0159668844340027,0.894297905008864
"17","Q99613",0.0163063215483933,0.894297905008864
"18","Q8IVL6",0.0168816282499422,0.894297905008864
"19","Q9UMX0",0.0171807268308519,0.894297905008864
"20","P62424",0.0175524613348158,0.894297905008864
"21","P49023",0.0192280801225487,0.901739153711165
"22","P16989",0.020314728135418,0.901739153711165
"23","P56192",0.0208812461825854,0.901739153711165
"24","P05787",0.021617446979639,0.901739153711165
"25","P62854",0.0224557285910971,0.901739153711165
"26","Q92841",0.0260171331161457,0.901739153711165
"27","P63208",0.0265452603555765,0.901739153711165
"28","Q9UHB9",0.0273251950721508,0.901739153711165
"29","O00629",0.0279644550384046,0.901739153711165
"30","Q99879",0.0291224373852481,0.901739153711165
"31","P31949",0.0293643617606433,0.901739153711165
"32","Q9HBL0",0.030225305620574,0.901739153711165
"33","Q07954",0.030438224358639,0.901739153711165
"34","Q96C90",0.0305162957007426,0.901739153711165
"35","P80723",0.0309723948772235,0.901739153711165
"36","Q9UBR2",0.034618546994092,0.942859141024714
"37","Q15366",0.0350000650694549,0.942859141024714
"38","Q9UKY7",0.0380855356829711,0.942859141024714
"39","Q3SX28",0.0394594794018226,0.942859141024714
"40","P13667",0.0399582795700598,0.942859141024714
"41","P67809",0.0404435308884336,0.942859141024714
"42","P14174",0.0427814111163504,0.942859141024714
"43","Q71UM5",0.0443431490899081,0.942859141024714
"44","Q14011",0.044856714917317,0.942859141024714
"45","Q07866",0.0455784532134221,0.942859141024714
"46","P15374",0.0465067061509105,0.942859141024714
"47","Q6NZI2",0.0481416867496488,0.942859141024714
"48","Q96A49",0.0496182201286726,0.942859141024714
"49","Q9NR12",0.0501089991803605,0.942859141024714
"50","P06753",0.0508957322279956,0.942859141024714
"51","Q96HC4",0.0511895234818925,0.942859141024714
"52","P05784",0.0531824499605561,0.942859141024714
"53","Q99439",0.0540938818654144,0.942859141024714
"54","O43399",0.0546119149941727,0.942859141024714
"55","P27635",0.0553113898729425,0.942859141024714
"56","P09382",0.0553129324071495,0.942859141024714
"57","P49748",0.059173780583935,0.942859141024714
"58","P47813",0.06169777750238,0.942859141024714
"59","Q14247",0.0617094000877828,0.942859141024714
"60","P42765",0.062191651489166,0.942859141024714
"61","P07951",0.0622998615915535,0.942859141024714
"62","P62316",0.063478647958251,0.942859141024714
"63","Q15365",0.0635207085779483,0.942859141024714
"64","Q16629",0.0641217223074067,0.942859141024714
"65","P13693",0.0642964214942858,0.942859141024714
"66","P09972",0.0643942584203324,0.942859141024714
"67","Q9H4M9",0.0654261274805797,0.942859141024714
"68","O75506",0.0663418570163722,0.942859141024714
"69","P35613",0.0671444000521477,0.942859141024714
"70","Q6NYC8",0.0680790745411528,0.942859141024714
"71","Q96C19",0.0685005725359843,0.942859141024714
"72","Q01844",0.0696891353473415,0.942859141024714
"73","O14558",0.070231450885969,0.942859141024714
"74","Q96I24",0.0708599323919981,0.942859141024714
"75","P62269",0.071189546461431,0.942859141024714
"76","Q14195",0.0717113304067762,0.942859141024714
"77","P09936",0.0727769200246288,0.942859141024714
"78","Q05682",0.0751617887710924,0.942859141024714
"79","P55769",0.0752410931036027,0.942859141024714
"80","P14314",0.0763170058384763,0.942859141024714
"81","Q8WWM7",0.0766267292685482,0.942859141024714
"82","Q14061",0.0768030825664095,0.942859141024714
"83","P22102",0.0782199312640061,0.942859141024714
"84","Q99426",0.0791760253855276,0.942859141024714
"85","Q9Y520",0.0800633418103797,0.942859141024714
"86","P35222",0.0804604491885363,0.942859141024714
"87","Q9UBQ0",0.0807559505924201,0.942859141024714
"88","P60903",0.0814245381846661,0.942859141024714
"89","P46379",0.0850683617725466,0.97398495108118
"90","Q15056",0.0890409106462642,0.998203568487903
"91","P08123",0.0919028079105905,0.998203568487903
"92","P12956",0.0926626548749261,0.998203568487903
"93","Q99497",0.0964467661105852,0.998203568487903
"94","Q9Y383",0.0967211410984439,0.998203568487903
"95","P63167",0.0969294725995923,0.998203568487903
"96","O43237",0.0982329199333089,0.998203568487903
"97","Q00688",0.0985428650099172,0.998203568487903
"98","Q7Z417",0.0989183643039763,0.998203568487903
"99","Q8WX93",0.100597261953855,0.998203568487903
"100","P62888",0.100789407123546,0.998203568487903
"101","P46778",0.102622908048188,0.998203568487903
"102","Q14157",0.10373451820903,0.998203568487903
"103","P40121",0.104007006750295,0.998203568487903
"104","Q13409",0.104432212113377,0.998203568487903
"105","O75131",0.105094390049979,0.998203568487903
"106","O15231",0.105767217731706,0.998203568487903
"107","P62736",0.107540119262499,0.998203568487903
"108","P61981",0.107949154591581,0.998203568487903
"109","Q15435",0.108519934072801,0.998203568487903
"110","Q9UPN3",0.109316840048965,0.998203568487903
"111","Q9UMS6",0.111025060706446,0.998203568487903
"112","P62158",0.111053552324367,0.998203568487903
"113","O43852",0.11165668850716,0.998203568487903
"114","Q9Y3B8",0.113002489224967,0.998203568487903
"115","P27816",0.11352845993933,0.998203568487903
"116","P28300",0.114305749150058,0.998203568487903
"117","P62244",0.11564468829418,0.998203568487903
"118","P46777",0.116194754084384,0.998203568487903
"119","P62917",0.118648371930947,0.998203568487903
"120","P40222",0.120050719656148,0.998203568487903
