"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9"
"P62851",8.34301277578078,8.27247301252205,8.13015118478637,8.2585987353846,7.70530275527212,7.5535402580027,7.60120559328225,8.30756406250743,8.24431242968656,8.18512435651932,8.22073069458221,7.43003615976589,7.39289332487836,7.68355555423059
"P62854",6.96781922506401,8.04850932041487,7.92723892454371,7.79147658822584,7.09498894095541,7.20722202695642,7.37597516420678,8.12275699018247,8.14952179223296,8.04768072927712,7.85705477225357,7.29657107589988,6.81144505931581,7.054669183633
"P62857",8.4918213824471,8.15725584158463,8.1788146533185,8.42734619368546,7.47221995224165,7.37357007817971,6.8250087972119,8.49671631825019,8.05414993418681,8.13207362503002,8.38600381334304,7.6127856760999,6.97690519781026,7.16843697990005
"P62861",7.19299671100517,7.53442005737415,8.21605782505005,7.99838788799318,7.87502939662824,8.33660878348739,7.73892968863652,8.05953625652638,8.18897525566756,7.35616847632103,8.1508021535446,7.82846439181072,7.68014666362807,8.01059109007226
"P62879",7.7986336830069,7.69992809783045,7.68912178350269,7.53966082754066,6.97472956074742,6.91096409228582,7.27158861977968,7.60635162761571,7.66258697774534,7.73180537771709,7.53861107996367,7.20980324936493,6.9587893596782,7.26038100504402
"P62888",8.55905764291044,8.12491384399958,7.30085456028894,7.54066162570788,7.54842665944234,7.57216415160424,7.12854815385601,7.21117392394436,7.82333863300561,7.80955630935893,8.06649723841287,7.50620331985384,7.30450113900661,6.58801825869451
"P62906",8.619473596491,8.5541641507978,8.40855607373449,8.38570131613997,7.03174291349224,7.8394449217378,7.55131630770424,8.68060525370208,8.30200018201957,8.00808220957628,8.45228236556449,7.73491427694121,7.61102404899945,7.12076608897948
"P62913",8.63592852731221,8.38200874322128,8.30140692312246,8.36301687047312,8.16973806388369,7.85677451523917,7.8052323149699,8.43880210301833,8.49322724943733,8.32205322298466,8.3623639251937,8.13565788626734,7.64443685337208,8.20300389264709
"P62917",8.66924450935692,8.48814037803172,8.42499625182336,7.92298411794748,7.76656258165762,7.80835749893327,7.51557292320862,8.78276353503714,8.27782476589922,8.15309698538204,7.70676512388221,7.78502555613517,7.53514448659975,7.86382222862542
"P62937",9.32263091987943,9.23549487315374,9.32187272928059,9.2543746793363,8.902517790919,8.72859788305362,9.03025308491571,9.17360172466646,9.28373178130519,9.27317646756846,9.31235911920929,8.94797437301755,8.91782442197299,8.93523744452012
"P62942",8.28340067402051,8.1300028582847,8.26824221408826,7.82836004694288,8.12014772473026,7.75163607158456,7.92304887220859,8.25628662612976,7.93803193382493,7.9316800322125,7.97221439031783,8.00041016476454,7.79221669193933,8.33829881270539
"P62979",8.46507825768319,8.6066900079851,8.59023982430524,8.41953750395501,8.23934654590243,7.94191533477393,7.88265792786668,8.44644393537088,8.39092674615694,8.46142589371986,8.20869679551692,8.3832470823429,7.90563468053296,8.30017166329497
"P62995",8.07143925126051,8.1297688110654,8.18923774102148,8.25973384819972,7.80173425439892,7.10280853417642,7.304170271531,7.97235768936672,8.1081634910637,8.18102562338933,8.22638058194356,7.99476560501207,7.182789209557,7.59941700665868
"P63000",7.57696175111012,7.7275439140649,7.60586488135597,6.92339424317275,7.3801290053826,7.42330499095932,7.10964149845941,7.35814188720362,6.41950919788484,7.35550923931271,6.94682259350407,7.08238948570083,6.79754468311934,7.46297636894438
"P63010",8.49998389069108,8.381511285308,8.44472946891314,8.1925161975642,7.67735969530936,7.93818956249882,6.83368070374068,8.43162698122218,8.37991317967743,8.43228050027215,8.39663468353821,7.82000955284991,6.67333011129121,7.82295106769313
"P63092",6.96022704100813,7.00744556086689,7.45040187475511,6.47536205095998,6.70722813676459,7.05001285395839,6.77112665559058,7.14918343979159,6.91261372932531,6.68278355724946,6.65958320267193,6.99735269713601,7.54300001452049,6.75692246564515
"P63104",9.33305081796246,9.27317641462401,9.25011008646762,9.192283539824,8.72292051967251,8.28577088585381,8.31191275442039,9.28857339402205,9.28637116704001,9.24152178192386,9.22985145227699,8.76773605400093,8.46720615584399,8.63155431969573
"P63151",7.55770745209914,7.52522342816649,7.36830399836165,7.23417534350604,7.28055720335489,7.07463377081189,7.02733068504062,7.36210294055978,7.26395432012728,7.18569633547827,7.35335988545364,6.92729970742777,7.62899820928259,6.899749977838
"P63162",7.68066583526727,7.81007515477427,7.74135537959662,7.64951336536004,7.42672115635336,7.45984320679347,7.23769488627283,7.58721216008824,7.7836420907049,7.69689690461996,7.72967727080309,7.34477395828793,7.01733513345216,7.18999109736822
"P63167",7.69334034028253,7.82815059279347,7.61312789763194,7.6017941595969,7.12490269789173,7.13580496537836,7.23801384508041,7.55990137495201,7.51450211671746,7.40388576055452,6.46575156580092,7.07451517200173,7.13613444002108,7.02967201276941
"P63172",7.43987000760128,7.3202534880576,7.52506176739201,7.22453472824629,7.10966181403821,7.4864182237415,7.03559013637864,7.60329394273284,7.37795052058288,7.32182567495011,7.39736036683476,6.99147355171174,6.80736966583254,7.01491874323063
"P63173",8.21642783471507,8.16475608252144,8.1613467488684,8.34450592896963,7.96004379983298,7.76039828865599,7.64112728261568,8.54166979183347,8.27726757908365,8.20090176868395,8.45233731326686,7.7449120821527,7.68967919576044,7.71043537181464
"P63208",7.61415748657443,7.63221771725781,7.99770713755607,7.87610001227326,7.50147522667519,7.07280037135596,7.02395917650544,7.57278738945522,7.63640919055212,7.75975098682429,7.64830566768528,7.33820962656219,7.41827753819039,7.7943107874154
"P63220",8.18918133412569,8.29021609406746,8.33166293426974,7.87626506996856,7.81383815632305,7.53044967452884,7.65923836186904,8.14993067479955,7.93395074752067,8.03863659880972,7.7497056413993,8.0830805426787,7.37608540317844,7.91526159343444
"P63241",8.66759276217464,8.66546948042683,8.51650306501059,8.59710585147514,8.24548201809987,8.1633654328847,7.86984694825561,8.59191451463837,8.58649236806304,8.6566889155814,8.5413633830194,8.17903356243457,7.54260923855924,8.12292569345111
"P63244",8.82874897563638,8.611787263747,8.62611599354598,8.59847893114232,8.40639408404559,7.6578159981927,7.95926884206398,8.79531995757398,8.49925494176752,8.45822688600233,8.47289118996466,8.36367301833456,7.94064083785896,8.25918735403321
"P63261",10.4159214194484,10.3242141617344,10.245627544349,10.0616998339799,10.0174514574091,10.0341216988002,9.95181340714031,10.2521294058212,10.0873043287705,10.3410691928348,10.2084597021772,10.0945756798093,9.86048122379744,10.2338166479461
"P63279",7.55422987703683,7.47746788366736,7.52552312190874,7.43788653557909,7.10347786523236,7.38020903449891,6.85450382760346,7.55721383494166,7.58251871551389,7.4737332816489,7.33118389885507,6.73593898020004,6.82088871343024,6.93848662429563
"P63313",7.08544500654092,7.03729823645842,6.85821839251171,7.17662134909949,6.66086341597722,6.9665283197957,7.28805042244273,7.73277546987828,7.69677775818453,7.05442906772739,6.9813019644543,6.99776637057662,7.11915731922366,6.76845929253305
"P67809",8.91210482117077,8.85614463035176,9.06869141743149,8.6525959054992,8.49473808711864,7.8842011070261,7.92133050394212,8.99939829387052,8.71335456266052,8.79369869674891,8.55494656638364,8.27778053545352,8.21093076791431,8.53098054900934
"P67936",8.74044192082375,8.73718647524645,8.84296192386387,8.6411621397548,8.23261540524192,7.76882313985971,8.11109326865364,8.77926416689565,8.56338293560926,8.58172644418684,8.46136441706475,8.50835303864801,8.23564452086394,8.48269789231689
"P68032",9.09935407041386,9.12715346304713,9.12942359541697,9.02525785071214,9.2125089872366,9.13837435219801,9.09458638818981,9.31213546326517,8.95876365876669,9.20376001004552,8.9706025206236,9.18998799094908,9.20238261035892,9.31347098580332
"P68036",7.96543775758041,7.82088136116649,7.81988294767245,7.81529571266513,7.56888669361912,7.70931123618922,7.55579498645697,7.85327538950562,7.84068924225554,7.86554490530618,7.85322517086477,7.42972089641858,7.39659276580896,7.30739503674859
"P68104",9.70771460587975,9.65617630185705,9.46425749428649,9.26064616874503,9.4107691390825,9.5648152866614,9.22802793730548,9.52024105498528,9.46809742488063,9.53550986363722,9.49561837562138,9.46983056076505,9.1387344095748,9.28672617346745
"P68363",9.99257373526001,10.0289647524465,9.96434086162898,9.84386387394599,9.48746124056433,9.28400659380669,9.30388811528742,9.85925027747375,9.99317251595517,9.97911843753547,9.89952653854805,9.52017787752954,9.3761255753117,9.35949806182751
"P68371",9.77410551585104,9.89476835199703,9.7572036132378,9.5643266786531,9.44162207646355,9.52001190735771,9.23064298028483,9.77990706133484,9.56029752500951,9.75998956095917,9.87893188134823,9.52663218864138,9.32626926128969,9.30946969852385
"P68400",7.42118053464572,7.73133182555644,7.79292944474283,7.43135658994178,6.36582531820792,7.77860285542905,6.66252378493642,7.43882058661849,7.52762582936836,7.70726305902743,7.58758883256832,6.84365635479423,7.53272822544773,7.62875187160234
"P68402",7.63627744736319,7.72312610672985,7.74519065091176,7.71424537148333,7.54557697351622,7.72459083313781,7.37915533170193,7.58032686192346,7.74490473204851,7.76472412905705,7.74729509160853,7.89251653785322,7.54271297627472,7.41288550559471
"P69849",7.47366506811338,7.68419095494799,7.3008027916882,7.20084757293831,7.3392527785285,7.19772363443745,7.10150533581149,7.75998364528956,7.69351371233745,7.45448266122872,7.00136744713557,6.96992250744181,7.13300088625027,7.13484646917214
"P78344",8.09177926673633,8.06925656809915,8.02487389717436,7.59162968241412,7.14311982879768,7.12489724808347,6.77124522139714,7.91343844937323,8.06956642283078,7.96639333672286,7.78905199886763,7.21258529845523,6.84325410095821,7.0869005228173
"P78347",7.3413150189967,7.25762852351018,6.78352543917624,7.0054383938706,7.23751934190597,6.89804647556178,7.29982054583106,7.54654508636235,7.30349229070453,7.10310122499071,6.75859492691377,6.64694543991633,7.08779562486903,6.59249430089597
"P78371",9.01438815248015,9.02312446045549,9.00731615970255,8.86269518189941,8.55526747781385,8.4447587951374,8.28726845376472,8.96640199628197,8.94580583073013,9.00965573134321,8.95118501113654,8.58146562058404,8.28425494059992,8.64848794072199
"P78417",8.48090366019515,8.3820915986673,8.54064788339587,8.4906672933971,8.22245773435546,8.21162453356206,7.44873700871284,8.51621463393713,8.26313367135833,8.17480500657088,8.24352570224498,8.22103854823535,7.81834796633114,8.03355633220105
"P78527",8.51349541215211,8.48582950161897,8.17873027151444,7.82336604175707,7.25071540187307,7.0904234977956,7.12724962464707,8.38363728101338,8.34772140178309,8.17703676839647,7.85513341871702,7.04208838733758,7.26669468340576,6.67305984112798
"P78559",7.84894128566556,7.88886319948005,7.83375348910623,7.77032197069631,7.16931068082828,7.55493555176203,7.07318188211468,7.82826633623029,7.95762124494231,7.9566492840119,7.76117323570084,7.32475526295805,7.00443934456905,7.23923811465754
"P80303",7.90848523154127,8.01152349038046,8.07198496565273,7.8810938460829,7.48514973339051,7.15502493426897,7.24180067358001,7.81805219792718,7.85018532074151,8.01360412828162,8.03119054735044,7.76830839080202,7.08379492875839,7.52219538746648
"P80723",8.15887635865411,7.97213254770198,8.00003157354058,7.76965800723156,7.75273436103115,6.79992507162752,7.19398635863896,8.08969871752827,7.88599983358827,7.7288551249193,7.48834901617171,7.39213195363085,7.45681718275446,7.73699658872118
"P81644",7.34927259100379,7.12667799249598,7.38753109338406,7.42410190446253,7.01826958338541,7.45735816337493,7.44397768810163,7.23469726549036,7.23566559054364,7.48759327211684,7.49735007812208,7.38377656563329,7.05988647644583,7.22083103512906
"P82979",7.6411287579141,7.64919575262307,7.708525522557,7.57035711609776,7.55917232149807,7.43012981781573,6.98874587770483,7.64899181057628,7.54630337318892,7.44148049612745,7.01378728576364,7.22555505528855,6.99949026508823,7.49789794683133
"P83731",8.58959948312777,8.37695301038042,8.30281204228508,8.1352544004082,7.52846606607256,7.737534882952,7.41913893836849,8.55632374079722,8.31662252322032,8.21347696567002,8.01687346071548,7.27123365615433,7.34443166867662,7.34881727257861
"P84077",8.44368624853972,8.4018329844432,8.51518260775474,8.394830411469,7.9030463600105,8.01886823744201,7.47842853184581,8.38418286340629,8.31935089020412,8.52657387569613,8.6438368906296,8.22988881160775,7.60965021583582,7.99101258637248
"P84098",8.386786097775,8.27694075394157,8.13106373439109,8.04336861452829,7.73868680220915,7.0195257382892,7.41530089777466,8.23223027360021,8.38386847159079,8.28800396171104,8.12936303762655,7.52331912972373,7.42315094373746,7.72148702628285
"P84103",7.93901272925808,7.85437122385237,8.02145647542389,7.99210548066913,7.12384766981788,7.28221275007121,7.09216489706764,8.17171783706146,7.0866416556939,7.95803103294499,7.37356570457007,7.1916415300542,7.33845482563734,7.31005320900731
"P84243",8.223654869808,8.22904783532828,7.64772885026226,7.49058847528145,6.96398994305371,7.34413334896298,7.115616946363,8.2519605135849,7.68310846338266,7.39837530420375,7.70758538632862,7.27248027541305,7.08978595722938,7.37606610011506
"P98082",7.67710386957925,7.63815150192533,7.60180022578347,7.55507346907796,7.27905664857101,6.90064214085015,7.00363578781432,7.61223319899954,7.61202445287999,7.74535706494324,7.8120438795803,7.07873569417165,7.09714023825773,7.01471656075257
"P98175",7.10376704483935,7.08137871276362,6.98155068747231,7.02241642436174,7.15235934065968,7.57044813018352,6.5998346078349,7.07446223067819,7.28365649137583,7.16828848885493,7.06901107064281,6.85438982702659,6.89967984180866,7.48124665922798
"P98179",8.27701780604231,8.35346089949449,7.92142309988604,8.15078882649338,8.0949410264368,8.51428633957982,7.85939330274165,8.17023127909471,8.05023320815566,8.13149791537174,8.41697383906875,7.90953390134965,8.03564735304565,7.7985918563124
"P99999",7.8708016201654,7.68634298019782,7.68932569668734,8.09575504116687,8.04715799558657,7.12978667434895,7.65469471739527,7.93997506582,7.51238487461654,7.96118782992166,8.00161685944051,7.67762031088467,6.92833175024414,7.51930686795927
"Q00341",8.6265934685111,8.56144898990767,8.49699084186682,8.29460566675078,8.26530432166098,7.87287602043843,8.07718984988779,8.6176496955613,8.48285282127828,8.49715350365351,8.35781993106199,8.43194256790645,7.66108593687364,8.35207374582888
"Q00610",9.37174361609347,9.38570533823917,9.23549195602404,9.12870766493337,9.12974867975686,9.0329553634724,8.79736944437102,9.27963915820594,9.2847419570446,9.28132699375213,9.25336543328456,9.15436816125101,8.78609710155968,9.01144630363617
"Q00688",8.17490913548507,7.93921862655216,7.80182409166435,7.62981395597292,6.83133329335948,7.52829695200146,7.38675013470314,7.98616005624115,7.63498261673068,7.87640759355321,7.85385739138039,7.59861047519088,7.23574468848594,7.8815511831967
"Q00839",8.83498021345969,9.0008083512385,8.99949103107543,8.74302996411818,8.4329097486374,8.19827833141211,8.31272381166356,8.89594176988784,9.05431977186923,8.92719056647956,8.73226483679231,8.39414935246012,8.24378842625525,8.25021711612893
"Q01082",9.11210258980498,9.08353709410322,9.06624151523162,8.77789227521539,8.64317703144073,8.20375023920075,7.39724432217732,9.02347052554851,8.99626509453414,8.94392863899816,8.95053347195948,8.69110601644737,7.68202501034392,8.53756734107505
"Q01105",7.92934585724302,8.02872057998879,8.02783227724582,7.98683136971416,7.65103353184684,7.70221558199812,6.57825708309253,8.11735515165735,8.07838626286318,7.96439433744236,8.00002556992354,8.09656985277956,7.35925149347726,7.50950578859285
"Q01130",8.09311793168936,8.15578185325025,8.12568369966997,6.99530302722274,7.00560791319491,7.56308840053051,7.53998993671782,8.22698867926982,7.12614377190062,6.86652042328981,7.99643685633898,7.87600109478581,7.49007308421553,7.12018006160859
"Q01469",7.5046612624076,7.57939223221999,7.6927652885465,7.81491601256702,7.01455780177019,7.43839699463382,7.20884909887204,7.30515891866969,7.43708862090884,7.56214354540531,7.66907282301749,7.78536776831264,7.10703417926913,7.69017252126037
"Q01484",7.5363073416335,7.53298674922267,7.52557845216512,7.14438105523767,6.62820391966136,6.83372248403607,7.2470662825828,7.17017332734331,7.45114127856329,7.21342665882948,7.0687526257302,6.81206475173188,6.98143811126922,7.29242026951667
"Q01518",8.93833679730295,8.84414554399769,8.76438557248703,8.70762168727352,8.47157635398345,8.79395576204394,8.80080932596237,8.54665444116439,8.5832268320755,8.71517377680078,8.75840276253809,8.74980492707844,8.56810845766229,8.55817995912973
"Q01813",9.04342572425903,8.98590295299715,8.95065736862834,8.75950239939798,8.6689273356683,8.54437697162278,8.24205066676575,8.96104928662192,8.8621908565409,8.93285652119386,8.94029367692861,8.65730313599409,8.37869131263813,8.59442034743037
"Q01844",7.88605122303356,7.91898725451562,8.05226450153743,7.70729940536028,7.51109882653485,7.39317074436198,7.01868850599386,8.08608063086608,7.62633748357783,7.50585151873752,7.55579849250245,7.37174002341364,7.05647271650046,7.69273785429337
"Q01970",6.95112652337561,6.62219442676963,6.76732394279744,7.38220775004229,6.85238994022866,6.84093585285445,7.32306999804325,6.95754370541169,6.7352802282818,6.59194171167493,6.13068494700673,7.04797246392163,6.6245565304423,7.0734491350834
"Q01995",9.53627966188124,9.46329260316494,9.53848601169237,9.2998866794734,9.35179615162014,9.29689283332382,9.28175159915896,9.24473484353008,9.15155157514995,9.29631565691658,9.36352040215065,9.44823060374628,9.35054334376654,9.49970990060638
"Q02218",7.10855351690362,6.94086940828023,7.41258000884575,6.79709679495286,6.8357040707857,6.88701639380299,7.29361590596856,7.22163307435633,6.74505396614497,7.23063749404508,7.50150999288725,7.1744467230366,7.3598437638601,6.79613825420145
"Q02543",7.55030092042926,7.35242021175898,7.43147243603617,6.81245489310398,6.94555974848686,7.05778098313096,6.97319493967683,7.4820008577437,7.61483986176749,7.52198586971667,7.4227420693515,6.9921792160922,6.88754103435931,6.86931160750806
"Q02790",8.36278147977677,8.19787533174158,7.88256752861684,7.81407511627817,7.29852814477989,7.09408153379368,6.94901818056444,7.89137103376244,7.94559601157599,8.14271090129997,8.28158701160817,7.48985971437814,7.49233490703246,6.67816939257851
"Q02809",8.20790789214715,8.0689713832032,7.94597228119044,7.75317655554713,8.19755870685326,8.15621539103109,6.99780105888378,8.08892521515365,8.29837922054148,8.14634614587632,8.17879435552201,8.22511932164096,7.26418210404816,8.13915259575895
"Q02818",7.56821007217699,7.50632399709102,7.61380840408466,7.27779892130322,7.40660805750761,7.51773336729699,7.29127855740284,7.59640586189795,7.23418318898032,7.59261062244996,7.36473185517617,7.66327747495477,6.90173413488882,7.4232151567019
"Q02878",8.11463744765469,8.17239309762255,7.96693004642241,8.03266919154841,7.75022592215792,8.25850459385194,7.78557569497312,8.21934987070069,8.14494653892086,8.03096201210217,7.9705454294487,7.90820512035744,7.56504392186641,6.82261685922953
"Q03252",8.16893467484384,8.08510306740526,8.1320541194438,7.69948042446698,7.54907838202112,6.85382202377464,7.06485079526285,8.09796728194827,7.80121308609635,7.99559464611235,7.7895677616857,7.49492139573809,6.73064516126846,7.66904082999022
"Q04323",7.26711096249976,7.17602159394364,7.31259309324372,7.22328974667072,6.74404458821954,7.27749598202984,7.63896181801902,7.26735039586488,7.19305235488967,7.2535740127483,7.27383779376711,7.39784775690755,6.91736726788815,7.10048043604033
"Q04446",7.97168053301872,7.85137588972442,7.75029392925229,7.78295348719022,8.06025749104262,7.05507715084771,6.85427041758817,8.05000587058059,8.04805910167438,7.85188898560073,7.66165477105652,7.55469237078908,6.58586870358757,7.76592192599103
"Q04637",8.53129297607788,8.49666851730536,8.5080795756698,8.30520939604124,7.79177160759947,7.26265032015268,7.06491116378456,8.4978863103119,8.46545179091581,8.44583782591102,8.40274800234856,7.98889645783796,7.13037205522977,7.763439104605
"Q04760",8.02412921951621,7.93927108228347,8.16619130153618,7.87958467918709,7.44563341558753,7.71665379979605,7.20353414663649,7.74041873421451,7.58435281887334,8.02125189409004,8.10016090650502,7.90486738206255,7.29531589866203,7.45502247016631
"Q04917",8.01430494479283,8.00100237152473,7.83931853547035,8.04341189388093,7.064796633746,6.86806510163739,7.08932345408584,8.0118023757788,7.89086693430948,7.8793301432833,7.77917791297926,7.82213061894958,6.71502478112679,6.78371930187197
"Q05519",7.45598426424855,7.5686452156134,7.67892193405132,7.52633816218739,7.0673711699695,7.30524893581913,6.81070382402979,7.34949166203574,7.20505364448971,7.69201768519641,7.57955287262903,7.10077058830585,6.96971278020685,7.35634303384476
"Q05682",9.19994025730666,9.04911223770686,9.19125107091326,9.00399027444872,9.04000052452172,8.7299166282274,8.65546320334921,9.31485132722832,9.08800940990704,9.07020856452474,8.94800030425524,8.8794819123616,8.73001952642207,9.22140126055535
"Q06210",8.3298484685734,8.23300738474419,8.17822364275516,7.78148904490565,6.95808031869506,7.70901673059716,6.69955886963682,8.21783501852254,8.11462497093259,8.03112230347814,8.12381584005665,7.76394049422562,7.15056200048904,7.82824366374291
"Q06323",7.67293980369634,7.49914763400957,7.6792218566543,7.6911503560244,7.70253003036828,7.54127856594803,7.13726810396049,7.64869014750291,7.61691330046866,7.60667397433699,7.78582722935107,7.72374482618043,7.00490047659625,7.74715359585233
"Q06830",9.09431132391475,9.09395301074108,9.11068063852245,8.93783315915989,8.75766812040644,8.74872597792237,8.58660828114705,9.15696822637401,9.00593815672605,8.99146945609639,9.01294023084434,8.80585611976294,8.51915516915751,8.85870370020468
"Q07020",8.47105874329238,8.53266589319299,8.31293029887921,8.08369010033528,7.69752443490223,7.42329368631518,6.72393802648186,8.61253859905153,8.5942378104764,8.38499144334335,8.23410367914406,6.72028741593792,7.08123512009121,7.50798665137166
"Q07021",8.20983395438621,8.1715993357442,8.36546955822416,8.33529128765875,6.9050713642363,7.13082940804219,7.18822868561825,8.17319940453251,8.2230257202935,8.34800693008292,8.26779630572014,7.57784357730223,7.37581524884238,7.35749635730977
"Q07065",8.2220725411356,8.89445299584107,8.18414023567983,7.85484011811899,7.29180758516503,7.43999784044474,7.60695509969361,7.91636685610589,7.85885030943009,8.16059392392316,7.96656708007893,7.89571891314108,8.01598120758258,7.97879264396662
"Q07157",7.06948116343454,7.0679149038312,6.9010011554766,6.51945890436981,7.2383100079469,7.0793027738908,7.1912438906141,7.05023099912175,6.89756448327132,7.11058394229502,7.0030276014909,7.03288177146501,7.27432780114286,7.20877921344989
"Q07812",7.75407536811228,7.79575942164527,7.93919746395,8.08238590496665,7.58541441242295,7.39572419270097,7.27146222230209,7.63122721103811,7.76694419447598,8.01977432188204,8.04887068821094,7.73988551502564,7.2445739053229,7.45944390498334
"Q07866",7.9228807105754,7.81500079203942,7.8906792560357,7.06375209416229,6.96255177080311,6.9922646634257,7.13190842407615,7.31216132321225,7.20839719406271,7.33766608282171,7.35234613909697,6.80693301237148,7.50884630201174,7.05209679168701
"Q07955",7.94702657429728,7.93654266560557,7.97141370820496,7.97674899725218,7.03354935695096,7.10560508415456,7.19777644569948,8.04780724656786,7.72017322932194,7.82404736829971,7.9741225947476,7.04277909058454,7.02413743144189,7.00766078820206
"Q07960",8.03700806894245,8.02932653308602,7.98908258947984,8.02000099432657,8.18565648101754,8.13439776590429,7.91973602740606,7.96402476594774,8.04457594879886,8.07616736368762,8.08411733651686,8.30809465070856,8.00027524552461,8.10413498605184
"Q08209",7.29375145121037,7.27040044216259,7.05125359886686,7.51754753448376,7.04650896866087,7.44398505627242,6.90042073774564,7.31883277841057,7.38688887801992,7.42431885759498,7.26489422529788,7.25227357614744,6.84339092733606,7.04138090382855
"Q08211",8.49261789028237,8.5683258517892,8.43381205415796,8.15099181105547,7.81679778685347,7.01299441035474,6.86211454672348,8.46618424599447,8.56685939554145,8.50253205061464,8.37780902675184,7.55485644582733,6.88313537800972,7.28988243620943
"Q08257",7.43303132296511,7.4500930940869,7.46847524555644,7.48936810513411,7.50298669548127,7.15160839310896,6.96203209161966,7.394514429661,7.45349765826487,7.40405786801228,7.46717702590119,7.38513228424852,6.70941596613263,7.24390057865496
"Q08379",7.18652451874148,7.25940141425778,7.16796090673147,7.21177671580726,7.02356602038725,7.39233266491886,7.16878408467017,7.02402467673323,7.02901941022017,7.02049377790348,6.96488672242364,6.97681531948872,7.31186911244216,7.18841907714126
"Q08945",7.83449251598758,7.93203385094199,7.92297445353821,7.91367544652401,7.3210572471857,7.21088412645752,6.83608346559891,7.81924837477891,7.92612968606924,7.87276949512722,7.86164180432362,6.81872133436747,6.71405263102109,7.00948379095735
"Q08J23",7.31000949366575,7.40688501281543,7.31949010907131,7.15875988953637,7.49429635801619,7.2136761500801,7.06809732295788,7.33093814929728,7.54173128934253,7.2877352997629,7.25170025938936,7.2871481980628,6.82489006111489,7.17255626815657
"Q09666",9.82730701535438,9.83727188303026,9.8208022891133,9.55408268475959,9.20668162580065,9.0264981626299,8.43475178817292,9.71809004987069,9.62110068741683,9.71604287981582,9.69169146084089,9.21409563577936,8.6316753580818,9.28051530482884
"Q0ZGT2",7.25508836462265,7.33652629717512,7.45790171698823,6.9832623969399,6.85497267256951,7.15965649145153,6.95812372691991,7.65318888672613,7.09115026761851,7.36709262896051,7.02887240882187,7.08456868147428,6.39420736270812,7.34571524838509
"Q10567",7.00864179956779,7.59838143102489,7.35813932450538,7.02890928282997,7.38057726180439,7.50295141445217,7.0725061981181,7.04839415572264,7.38219531100665,7.33083457239557,7.22393598468374,7.43066599453993,7.10995521247508,7.28015765701868
"Q12765",7.39200533798735,7.81609018860542,7.67101194562048,7.41590523805001,7.59829575425469,7.4572103571838,7.34345574850328,6.8763442151944,7.67157922175987,7.84042726861136,7.54323057294025,7.79145192731964,6.69200641721976,7.34842251256135
"Q12792",7.93132116285672,7.80554013482462,7.7794460099242,7.83203504144714,7.86490739673889,7.13239236686264,7.444991084841,7.99623125781012,7.83875243751972,7.82079864954164,7.63422895797154,7.77326246392072,7.38995488877612,7.73711662466262
"Q12841",7.28673087346356,7.33098113502149,7.38745552200135,7.50153365275854,7.16710575334017,6.92581157994552,7.047129717705,7.18747195397963,7.31966523786441,7.48022069234621,7.52733654624589,7.245344482178,7.08106183835617,6.88523819223998
"Q12874",7.88266083764648,7.89833165579516,7.90143194645667,7.78499235688368,6.90426927773442,7.11895707338354,6.80518497944473,7.75088763082964,7.80716824049428,7.79219278429856,7.6411663879838,7.08621396742381,7.11221203055772,6.95567029418532
"Q12904",7.62291889285425,7.8090211225779,7.53755017235633,7.2809972607254,6.86027976268545,7.02949225868645,7.02655320621439,7.654581017785,7.51131404210077,7.3848002975809,7.58113444035827,7.03220899728252,7.39230839103736,7.14235587782716
"Q12905",8.47152259534275,8.40755416920262,8.46796781613681,7.87875871870059,8.04126410985082,7.31980940812592,7.20358420347405,8.39053122428304,8.38582139239656,8.25763122063584,8.32781922266419,8.03002768591201,6.99932442753255,8.22043860491695
"Q12906",8.62131393034284,8.77769774835701,8.6702140549851,8.44271259296568,8.19799411820515,7.41877042420486,6.97073360613693,8.41009904029937,8.52398055985123,8.45132091510705,8.54718371527069,8.21696275003393,7.43519285140598,7.91802481839903
"Q12931",7.97757610127858,7.85110175009885,7.96017356788902,7.78906499641039,7.22889158908718,7.23716834903176,6.87864192201171,7.77284506592461,7.84902889530543,7.71992570038556,7.9330811847303,7.75257676388924,7.105164509367,7.2467654043056
"Q13011",7.22990683339181,7.41961369763046,7.28209172497978,7.28680842970707,7.41000678858269,7.13398286077947,6.80543440030413,7.15788616147185,6.91881101811345,7.45248346281823,7.25243747960711,6.81649403856122,7.18676378930131,6.77389603652842
"Q13045",7.71060106394397,7.55078759076664,7.33200026063414,7.01744967518559,6.95736434954309,6.66595734121194,7.49953140362949,7.71928690076596,7.69619528416739,7.46413823547296,6.75961700131399,7.13790202619103,6.6454663108468,7.56623140594891
"Q13098",7.17135999093248,7.35555971993268,7.32804224675425,7.20293073141355,6.86521667594572,7.0095484440341,6.63904849355768,7.19078001331492,7.03765132968101,7.37702410628504,7.17335363954361,7.16758741797072,7.32918613643475,6.79322629413715
"Q13126",8.04625739554444,8.14671152992598,8.12581686045729,7.90643840398091,8.0042414357396,7.83200777720847,6.8273173792268,7.81825774248584,7.92416231489026,8.03531047463516,8.14518931564181,7.82470709223526,7.30206869629164,7.73934453714287
