Q13162	mg	1.0
Q15843	Q07954	0.9899199402206971
Q9UJZ1	P81644	0.9811292159567568
P26022	P18859	0.9660722882171398
Q13162	P21281	0.925463935353902
P26447	Q9UNH7	0.8564718937267478
Q15843	Q9UJZ1	0.8545112047558308
P81644	Q9UJZ1	0.796807754601489
Q15843	Q14011	0.7913375404378102
Q15843	P18859	0.7838563963965979
Q02818	Q9UNH7	0.7655585105304942
Q15843	P26022	0.7556494094188144
Q9UJZ1	Q07065	0.7407686798017983
P62917	P61981	0.7386269310957052
Q9UNH7	Q02818	0.7373425671289353
Q07954	P81644	0.7366686670825212
P62917	Q07065	0.7040706577242141
Q15459	P40926	0.6998570147406632
P21281	Q13162	0.6889240098129319
Q15843	P81644	0.6871392307557648
P40926	mg	0.6834091795502413
Q9UNH7	P26447	0.6818024817293933
Q07954	Q15843	0.6775566975420666
P04179	P62854	0.666397741411308
Q9UNH7	P21281	0.6652644785737397
P40926	P61981	0.6603543830302319
P62917	Q14011	0.6273505931595732
P56192	Q07866	0.6270456771274097
Q9UJZ1	P42765	0.6238059758289175
Q13162	P61981	0.6154501287405156
Q15459	P62854	0.6116729927775055
P26022	Q15843	0.6081499842639443
P56192	Q9H0U4	0.597574962675596
P18859	P26022	0.5722212824131909
Q07954	P21281	0.5690237962177512
Q13162	P62854	0.5622724847702082
P04179	Q07065	0.5603924492407966
P81644	Q07954	0.5539942533279149
Q9UHD8	P62917	0.5483641341575822
Q9UNH7	P62854	0.5444445109706975
Q15843	P61981	0.5439996947621826
Q9UJZ1	Q15843	0.5415880205820399
P81644	Q14011	0.5368553795434343
P26447	Q9H0U4	0.5337797282378487
P40926	Q15459	0.5336486842962581
Q14011	P81644	0.5322766019219378
P40926	P21281	0.5294353367989582
P62854	P42765	0.5274108256764081
mg	Q13162	0.5215526223826061
Q07954	Q9UJZ1	0.5195134868252591
Q15843	P21281	0.5177198467136277
Q07866	Q9H0U4	0.5149027497713868
Q9UHD8	P26447	0.5135187788043982
P40926	Q13162	0.5129533153979217
P26022	Q07866	0.5094237595011548
Q9UNH7	mg	0.509142998655396
Q13162	P18859	0.4997021945805236
Q15459	P62917	0.49525965890645995
P40926	Q07954	0.4952543117239802
P62917	P40926	0.4946956547126742
P21281	Q9UNH7	0.4929749330695579
Q9H0U4	P18859	0.49241361820781815
P04179	Q02818	0.49060574366861504
Q13162	P40926	0.48912002430909224
P26447	P56192	0.4880543136275611
Q9UJZ1	P61981	0.4876621104992696
P18859	Q9H0U4	0.48614119483893176
Q07866	P56192	0.4815066081428242
Q9UJZ1	Q07954	0.4810636523737721
Q02818	Q14011	0.48066778483786843
P62917	Q07866	0.4800673681039506
P56192	mg	0.4782138243082731
P61981	P40926	0.47807017323261525
P62854	P04179	0.47703244882445667
Q02818	P04179	0.475499415743304
Q15459	P21281	0.473461543048943
P62917	Q9UHD8	0.4716604763391376
P26022	P62854	0.46925493501572413
P61981	Q13162	0.4672720982730563
Q15459	Q14011	0.46637054308875403
P62854	mg	0.46602911734089003
P56192	P26447	0.4602373337926511
P26022	P21281	0.4543961222350038
P61981	Q14011	0.4536211141817914
P61981	P81644	0.45275368094757984
P61981	P62917	0.45269587840465103
P26447	P62917	0.4517463899708683
P21281	Q07954	0.4509119134004403
P26447	Q9UHD8	0.4499425347533533
Q02818	Q07954	0.4482074353703355
Q9UHD8	P42765	0.44701988388873487
P62917	Q15459	0.44607949397824154
Q07954	Q14011	0.44369830724304954
Q07954	P40926	0.4436254034561637
P62917	P26447	0.4434599597962239
P12956	P26447	0.443451823658406
Q15843	P62854	0.4389661221301191
P62917	P81644	0.43358782093960246
Q15843	Q13162	0.43344934123879697
O94925	Q07866	0.43316490746475517
P62854	Q13162	0.4331459713700151
P04179	P40926	0.4315962360012808
Q02818	Q9UJZ1	0.42953414060617934
Q07866	P18859	0.42952739293738834
P61981	Q9UJZ1	0.42563735744843995
Q07866	P26022	0.42144071938867467
P81644	P61981	0.4212778344016108
P40926	P04179	0.42059780707210054
Q13162	P42765	0.4202648214328969
P40926	P62917	0.4187983032749202
Q14011	P61981	0.4184850489173402
P04179	Q9H0U4	0.4178601755211078
P62854	Q9UNH7	0.4175031454110541
P26447	mg	0.4167437839320976
P40926	P42765	0.4165163446796848
mg	Q07065	0.4156449721649949
Q9UHD8	P81644	0.4137708847437153
P56192	P18859	0.41355534203520516
Q02818	P42765	0.40644861934015303
Q14011	Q15843	0.40385035292210436
Q07954	Q02818	0.4036818236389767
P26447	Q02818	0.40321819837596673
Q9UHD8	P61981	0.39981841771891596
P26447	Q07866	0.39919521169852207
P26447	P12956	0.39872400732763863
P56192	P26022	0.3969474392053678
Q02818	P62854	0.39568346770612595
Q9UHD8	P12956	0.3921769027182863
P04179	P42765	0.38924484439955187
Q15459	Q9UNH7	0.3879625683897513
P12956	Q9UHD8	0.3821701763541642
Q07866	Q07065	0.38100738395065287
Q9UJZ1	Q14011	0.378046777825342
Q15459	P26022	0.37737275221596345
P40926	Q07065	0.3771210229624593
Q07954	Q9H0U4	0.3765164581573845
P21281	P40926	0.37580482160668777
P18859	Q15843	0.37366398488357977
Q9UHD8	P56192	0.37347596755795
Q9H0U4	Q07866	0.37341342361515933
P62917	P21281	0.37297878276321234
P26447	Q13162	0.37244816589930574
P56192	P21281	0.3713866091172815
P26022	Q9H0U4	0.37137064944217957
Q15843	Q9H0U4	0.3688611296617289
P26022	P56192	0.368450185984564
P26447	P04179	0.3665557822112288
O94925	Q9H0U4	0.365386466656084
P04179	Q07866	0.36467982092772383
Q07866	O94925	0.3630533241353224
Q9UHD8	Q07866	0.3611697080613511
Q9UJZ1	Q02818	0.35823131271001246
Q9UHD8	O94925	0.3572646831514409
P12956	P56192	0.3567657621861951
Q14011	P62917	0.3547140579894837
Q02818	Q9H0U4	0.3541311628286033
Q07866	P62917	0.35412715213864293
P81644	Q15843	0.3536904845022144
P42765	Q9UJZ1	0.3527710122138353
P56192	P04179	0.35222940676600745
P61981	mg	0.34767433191892777
Q15459	P18859	0.34347297741145383
P62854	Q15459	0.3426024610290666
P56192	Q9UJZ1	0.3411670734313929
mg	P40926	0.33987290465486414
Q02818	P21281	0.33959575770262024
P42765	P62854	0.3367915683949805
P04179	P61981	0.3358611142697043
mg	P42765	0.3352877298421821
Q07954	mg	0.3352875960365034
Q9UNH7	Q07065	0.33500007330163784
P12956	O94925	0.334153183217562
Q9UNH7	Q9H0U4	0.334026232238614
Q13162	Q14011	0.3336601174694742
Q02818	P26447	0.3332688087241217
P21281	P18859	0.3330567354082155
Q9H0U4	P56192	0.3327822712874938
P12956	Q9H0U4	0.33213601869788484
P12956	Q9UNH7	0.3319316860795663
Q14011	Q07954	0.33082696417249136
Q13162	Q07954	0.3287232007854733
Q15459	Q07065	0.32826613734827326
P40926	Q9UJZ1	0.3278479830291207
P62854	P26022	0.3272660644327132
P18859	Q13162	0.3269346573735405
P56192	Q9UNH7	0.3248817901142443
Q02818	P81644	0.32434702044915514
Q14011	Q02818	0.32278866972815934
Q15459	P26447	0.32193955078938113
P04179	Q07954	0.32070993130313935
P04179	P56192	0.31852909431949544
Q07065	Q9UJZ1	0.3182246061404851
Q15459	Q02818	0.31816847580043345
P62917	P42765	0.3175242047139817
Q9UHD8	Q14011	0.3168112154810557
P42765	mg	0.3162417068264456
Q13162	Q15843	0.3158154534708942
O94925	Q9UJZ1	0.3155901955124576
mg	P62854	0.3155177073533832
P26022	P40926	0.31432797512326377
P62917	O94925	0.3135113576016608
P42765	Q07065	0.3127459663231453
P04179	P26447	0.31259156845438235
P40926	Q9UNH7	0.31141938573731115
P26022	O94925	0.31131137889076566
P21281	Q07065	0.3099298302195047
Q07866	P04179	0.3096644218369624
O94925	mg	0.30898034363880933
Q07954	Q13162	0.3088025637553528
P56192	Q9UHD8	0.3085866055742088
P18859	Q07866	0.3075303267971409
O94925	P26022	0.30728059911175415
P21281	P26022	0.3062323838805874
P61981	P21281	0.3060034131005303
Q14011	Q9UJZ1	0.3044058195711552
P62917	P26022	0.30403678230305875
P40926	P18859	0.303948011934262
P26022	Q15459	0.30307463223272674
P56192	P12956	0.3024982032628003
Q02818	Q07065	0.30225992306354277
P61981	Q15843	0.3009335914637289
P21281	P61981	0.3000275320309521
P40926	P26022	0.2984352440283754
Q9UNH7	P40926	0.2983077698980756
P12956	P42765	0.2978724746252354
Q07065	mg	0.29780487439030384
P62854	P18859	0.296755146930519
P26447	Q15459	0.29538872642089836
Q13162	P26447	0.295141297527384
P18859	P21281	0.29272249888314544
P26447	O94925	0.2926129979996906
P62854	Q02818	0.2922435609498381
P81644	P42765	0.2917168553373577
Q07866	P26447	0.2890693769521694
P62854	Q14011	0.28645942736536556
Q15459	P61981	0.28636928740254597
P12956	Q07866	0.28409532627990247
Q9UNH7	Q15459	0.2833706527101384
P56192	Q13162	0.28167711438491805
P21281	Q15843	0.2808029494531206
Q9H0U4	P26447	0.2803132032285321
Q07954	P04179	0.2799560816614485
O94925	P62917	0.27592634419444667
Q9UNH7	P42765	0.27493297171868125
Q9UNH7	P56192	0.2742566343542171
P21281	P42765	0.27257864278519967
Q9UJZ1	P40926	0.2719357939286518
P26022	P62917	0.2710977231113832
O94925	Q9UHD8	0.2704521376060867
Q15843	P42765	0.2680617486973383
P26022	P04179	0.2670139936226678
Q9H0U4	Q07954	0.26561387646677137
P81644	mg	0.2644325433432437
mg	Q9UNH7	0.2643361678321134
P12956	Q15459	0.2612970820077556
Q15843	P40926	0.26090214896122804
P12956	P62917	0.2607182819495652
P12956	P26022	0.26062832492906685
Q14011	P62854	0.26045898247961
P04179	P26022	0.2601427592272114
O94925	P12956	0.2595799555785915
P12956	Q02818	0.25914171578311845
Q15459	Q13162	0.25908961806370195
Q07866	P81644	0.2587297556572677
Q9H0U4	P04179	0.25732102662584666
P21281	Q15459	0.2562596658183658
Q15459	P12956	0.2560595143663458
O94925	Q07065	0.2551826014160157
Q9UHD8	P26022	0.2536176488716931
O94925	P26447	0.2528094039076307
Q13162	Q9UJZ1	0.252585427981828
P18859	P62854	0.25203480350886587
Q9UJZ1	O94925	0.25179337081431447
P26447	P42765	0.25142945394700583
P26022	Q07954	0.2511349132879752
O94925	P62854	0.25097351901694637
Q9UHD8	Q13162	0.2503553555638365
Q9UJZ1	P56192	0.2493870057049697
Q9UNH7	Q14011	0.24891894622557936
P81644	P62917	0.2472663944774666
P62854	Q15843	0.2463845561696219
Q15843	P56192	0.2449672703923321
Q13162	P81644	0.2447214446882711
P12956	P18859	0.2428299611263613
P21281	Q02818	0.2423726859665131
O94925	Q02818	0.24227525567775884
Q02818	Q15459	0.24128552804659323
Q15843	Q02818	0.24014095160040824
O94925	P18859	0.23936340231701228
mg	P61981	0.23883269530857465
P56192	O94925	0.23863008379200318
Q9UNH7	P12956	0.2375855998517985
Q07065	P42765	0.23757432416235036
Q14011	Q15459	0.2375081433383041
P04179	P18859	0.23721686919833235
P61981	P04179	0.23695379255351798
Q13162	P56192	0.23670204811231416
P26447	Q9UJZ1	0.23636307870848203
Q14011	Q13162	0.23370497979927976
Q9UHD8	mg	0.23363806015828567
Q07954	P62854	0.23305601553881256
P12956	P62854	0.23275435957462806
P21281	P56192	0.23232102479419248
Q02818	O94925	0.23177361469225305
O94925	P04179	0.2307379353271364
P26022	P61981	0.23053590687852618
P26447	Q07065	0.2301276776997603
P62917	P12956	0.23012147469462854
P61981	Q07065	0.22993901342716938
Q07866	Q9UHD8	0.22915471729233872
P12956	P04179	0.22907378996340666
P04179	O94925	0.2277490511460046
P18859	P56192	0.22737033016074543
Q15843	Q07866	0.22507101276128574
Q9H0U4	Q02818	0.22500443539616385
P21281	P62917	0.22413019467570505
P61981	P42765	0.22308269175925946
Q9H0U4	P26022	0.22280738941631498
Q9H0U4	O94925	0.22209272096571459
Q9UHD8	Q02818	0.22135809602379794
Q9H0U4	Q9UNH7	0.22035179400782928
Q9UJZ1	Q13162	0.21971744991130407
P81644	Q02818	0.21968636981613213
Q9H0U4	P42765	0.21891266615704852
O94925	P56192	0.21863068480221404
O94925	P42765	0.21733138488013198
Q07954	P18859	0.21440890141028443
P26022	Q9UNH7	0.21395981377899143
Q07954	P26022	0.21358085019193357
P56192	Q15843	0.21239908428819618
Q07065	P62917	0.21238706769043875
P21281	P81644	0.2122807246784768
Q9UHD8	Q15459	0.211299804198137
P61981	Q9UHD8	0.21076798397112054
P40926	Q14011	0.20962532904149853
mg	P56192	0.20959007487042616
P18859	Q07065	0.20898234623895143
O94925	P61981	0.20889855670094365
P42765	Q13162	0.20673911698016365
Q9UHD8	Q9UJZ1	0.20663357304564559
Q9UNH7	P81644	0.20547200543789365
P62917	Q9UJZ1	0.2051341733645127
P26022	P12956	0.20511953253181525
Q9UHD8	Q9UNH7	0.20422242452153155
P12956	Q14011	0.20394271366374328
P42765	P81644	0.2031316236741199
P81644	Q9UHD8	0.20295903659882455
P56192	Q07954	0.20243337477379428
Q15459	Q9UHD8	0.2017809826701365
P81644	P21281	0.20145699050059243
P12956	P61981	0.20003213688407182
P81644	Q07866	0.20002181296219135
P40926	Q15843	0.19935865009370313
P21281	mg	0.19709248502160015
P42765	P40926	0.1953751248699445
mg	P81644	0.19522230390230455
P12956	Q07065	0.194675862991686
Q07065	P04179	0.19459274126943368
Q9UNH7	P26022	0.19458896510397317
Q9H0U4	Q07065	0.19452621118370508
P26022	Q9UHD8	0.19450898065553898
Q13162	Q07065	0.19284114548791337
Q02818	P12956	0.19258294089689745
P42765	Q02818	0.19169680255315552
P62854	Q07954	0.19111607819793114
O94925	Q14011	0.18982282888875074
P18859	P40926	0.18962107895992206
O94925	P81644	0.18901758254725604
Q13162	Q15459	0.18837954156549558
P40926	Q9H0U4	0.18797397646454778
Q07866	P62854	0.18765785090061038
Q15459	O94925	0.18727145053447208
mg	Q07954	0.18615087420665594
Q9UHD8	P04179	0.18543167817755715
Q07866	P12956	0.18497234074930644
P04179	P81644	0.18371429591498253
P12956	mg	0.18269279568522562
Q02818	Q15843	0.18249528950626676
P62854	P81644	0.18186129676185142
P56192	Q02818	0.18026927853289046
P42765	P21281	0.18012733422293956
Q15843	P04179	0.1798551421151084
P81644	Q9H0U4	0.17906387817554503
Q9H0U4	Q15843	0.17810464970274276
P42765	P04179	0.17793010896248637
P62854	O94925	0.17732904676553793
Q9UNH7	P18859	0.176029535764661
Q13162	Q07866	0.1759903349512748
P04179	P12956	0.17564610610617543
P26447	P62854	0.17546361740224828
Q07866	mg	0.17395924665120185
Q13162	Q9UHD8	0.17382880683791474
Q14011	Q9UNH7	0.17355626766033316
P81644	Q13162	0.17288432934102627
mg	P26447	0.17223896470553154
P81644	Q07065	0.1717270879456762
Q07954	P42765	0.17160095332375475
P26022	Q07065	0.17104480473821676
Q14011	P18859	0.17020721583047962
Q07954	Q07065	0.1695437242252463
Q9H0U4	P81644	0.16797386692995697
P61981	P18859	0.1673197940951613
P81644	P62854	0.1667771074714679
Q9UNH7	Q9UJZ1	0.16482481134162755
P56192	Q14011	0.16473567651261503
Q07954	P61981	0.16472929753880175
P18859	Q15459	0.16339019993747955
Q9UHD8	Q9H0U4	0.1633886598363362
Q9H0U4	mg	0.16307312368486931
Q9UJZ1	P26447	0.16292961768828249
P42765	Q9H0U4	0.1624999280291811
P26022	Q13162	0.16218638464560392
O94925	Q07954	0.16132712975620092
Q07866	Q13162	0.16082051133623534
Q02818	Q9UHD8	0.16030633147130705
Q07954	P56192	0.1598023304074395
P18859	Q14011	0.15898787482220775
P61981	P26022	0.15846021384812214
P62854	Q07866	0.15819821012939625
P61981	Q15459	0.15808371961989745
Q02818	P56192	0.1580019967533143
Q15459	Q9H0U4	0.15718239048950267
Q9H0U4	P12956	0.15682792407689478
Q07065	Q07866	0.15580743409233724
Q07065	P21281	0.15558186055956175
P56192	P40926	0.155528450209953
P26447	P18859	0.15501288047343922
Q14011	Q9UHD8	0.15407390106456278
P40926	Q02818	0.15393385452058334
Q07954	Q07866	0.15367053028885996
Q02818	P40926	0.15309540221837398
P42765	Q9UHD8	0.15268322435887194
Q9UNH7	Q07866	0.15150463597381225
Q15459	P81644	0.15085449988938165
Q14011	P42765	0.15012281928017196
P12956	Q9UJZ1	0.1498589742585735
Q07866	Q15843	0.1498536121162533
P04179	Q14011	0.149666464269037
Q07866	Q07954	0.1494832978157734
P18859	Q07954	0.14932825008633585
O94925	Q15459	0.14845361167261298
mg	O94925	0.14780649437237978
P62917	P62854	0.14746240837199825
Q13162	P26022	0.14683144410512045
P26022	P42765	0.14599735167490255
P61981	O94925	0.14547117716231722
P42765	P61981	0.14454015368951606
P81644	Q9UNH7	0.14449570611051468
P18859	P04179	0.14421891755524555
P18859	P61981	0.14418498733513893
Q9UJZ1	P62917	0.14404516762576494
P18859	O94925	0.14363887176735357
Q15459	P42765	0.14342816147778079
Q14011	mg	0.14334291712872213
P04179	Q13162	0.14301784964435693
Q9UJZ1	Q9UNH7	0.14272416979736305
Q9UNH7	Q9UHD8	0.1424457875408668
P62854	P21281	0.14194394567397944
P04179	Q15843	0.1410233189423684
Q14011	P40926	0.14000547753358278
Q07954	O94925	0.13900245762857433
P04179	Q9UHD8	0.13855488250628936
mg	P21281	0.13808813918086424
Q07866	Q9UNH7	0.1378152328440394
P21281	P62854	0.13716434905446487
P40926	P56192	0.13706377702929937
P26447	Q14011	0.1359037424881604
Q02818	Q07866	0.13505493430124899
P42765	Q9UNH7	0.13463101651126305
P40926	P62854	0.13462234784373725
Q07065	P40926	0.13437724992884995
Q13162	Q9H0U4	0.13376107616185157
P61981	Q07954	0.13313654685599252
Q15843	mg	0.1330344795157485
Q13162	P04179	0.1328976193184587
P12956	Q07954	0.13258423671038175
P62917	Q13162	0.13111708439608394
Q15843	P26447	0.13108155579552122
Q15459	Q15843	0.12847025669467316
mg	Q9H0U4	0.12834034070816938
Q15843	Q15459	0.12820096284393018
Q02818	P18859	0.1279720573713384
Q9UJZ1	mg	0.12795385603472076
P62854	P12956	0.12775424940458233
P42765	P62917	0.12609006685860014
Q9UJZ1	Q9UHD8	0.12480213255988255
Q07065	Q9UNH7	0.12461519059328817
P62917	P56192	0.12311167793292287
Q9UNH7	P61981	0.12281505546764912
Q15459	Q07954	0.12273657479268944
P81644	O94925	0.12247581485727312
Q14011	O94925	0.12194855000591937
P81644	P04179	0.12060172279948932
P26447	Q15843	0.12052370530974386
P04179	P21281	0.12002768912825877
Q07065	P18859	0.11936233334993131
P62917	Q07954	0.11934804396925007
Q9H0U4	P40926	0.11878255598816616
Q9UHD8	Q07065	0.11871949294825081
Q07866	Q02818	0.11832395422657273
P56192	P62917	0.11826417795852594
Q07866	P21281	0.11600696011670084
Q15459	P04179	0.1155690971356778
Q07866	P61981	0.11516561916973607
O94925	Q9UNH7	0.11479335592564308
P18859	Q9UNH7	0.11464468577383281
P18859	P12956	0.11319886109145223
Q07065	P61981	0.11317306691254585
P26022	Q14011	0.11259782255884859
Q02818	Q13162	0.11175597227253246
P12956	P81644	0.11060146640226966
Q07065	Q9H0U4	0.1096902928981221
Q07065	Q02818	0.10829229790331425
Q9UHD8	Q07954	0.10828071671673678
P61981	P12956	0.10820986103370385
Q13162	Q02818	0.10714707980589194
P62854	P26447	0.1071121332580933
mg	Q14011	0.10673594602895471
Q13162	P62917	0.10584338071539497
Q9UNH7	O94925	0.10577002419973967
P42765	Q14011	0.10543448039680829
P42765	P12956	0.10440470589712138
Q14011	P12956	0.10177988231217665
P62917	P18859	0.10143915053105296
Q15459	Q9UJZ1	0.10050952666638234
P21281	Q9H0U4	0.1000596934738099
mg	Q07866	0.09928714685158789
Q9UHD8	Q15843	0.09923292334271859
P62854	P40926	0.09888768505097681
P56192	P81644	0.09825412304089264
P42765	O94925	0.09805880519265561
P42765	P26447	0.09801214928727958
Q15843	Q07065	0.09774456452921879
Q14011	P04179	0.09741259760647288
Q14011	P56192	0.09696204904298417
Q9UNH7	Q13162	0.09662082623906568
Q13162	Q9UNH7	0.0961810307776971
P42765	Q15843	0.09607922573640035
Q15459	P56192	0.09578446372031559
P61981	Q07866	0.09568573747229592
Q15843	Q9UHD8	0.09456395306161233
P21281	Q07866	0.09450248902053766
P04179	mg	0.0944799472065995
Q9UJZ1	P18859	0.09412277180240722
Q9UJZ1	P12956	0.0928814734169441
P61981	Q9UNH7	0.09282121977084741
P62854	P62917	0.09170081387182756
Q07065	P81644	0.09083696336693513
Q07954	P62917	0.09050451920448863
P04179	Q15459	0.09042707600683503
P42765	Q07954	0.08986048832569646
Q07065	Q15459	0.08919021557796053
Q9H0U4	P21281	0.0890768154716417
Q07954	P12956	0.08874267497519601
Q9H0U4	Q13162	0.08864353970353347
Q15459	mg	0.0876208782934528
Q07065	O94925	0.08746272330102885
P04179	Q9UNH7	0.08463314436927813
mg	Q9UHD8	0.08460705689118171
Q15843	P62917	0.08389733940060924
Q07954	Q15459	0.08383169831201756
P61981	Q9H0U4	0.08348153033078884
P21281	P04179	0.08302716777627664
P56192	Q15459	0.08287591649744669
Q15459	Q07866	0.0823116862002871
P18859	P26447	0.08036771732077744
P18859	Q02818	0.0802739169027602
P26022	Q9UJZ1	0.08001183072765858
P21281	Q14011	0.07941042526871789
Q9UNH7	P04179	0.07900394057557704
Q9UHD8	P62854	0.07869675022566752
P81644	Q15459	0.0774864199662505
P56192	P42765	0.07713005451518523
mg	Q9UJZ1	0.07671764339848633
Q14011	Q07065	0.07653181650490029
Q9H0U4	Q15459	0.0757364509565108
P62917	Q15843	0.07572491571582061
Q14011	P26447	0.07543262598606815
Q9H0U4	Q9UHD8	0.0751803095046639
Q14011	P21281	0.07471871055264431
P81644	P18859	0.07453604823102875
Q9H0U4	P61981	0.07286697742732035
Q07065	Q13162	0.07206213192726535
Q14011	P26022	0.07140002066469132
P62917	P04179	0.07082516062276842
P18859	Q9UJZ1	0.07079264755046523
Q07954	Q9UHD8	0.07062631140874331
O94925	P21281	0.0697731632539378
Q15843	Q9UNH7	0.06903481688779123
P18859	P81644	0.06902914055936034
P62854	Q07065	0.0684768157501564
Q07065	P26447	0.06814600503149285
mg	P12956	0.06789059855366004
Q07065	Q07954	0.06744326429766981
O94925	Q13162	0.06712482570593484
P40926	Q07866	0.06592888721714911
P26447	P21281	0.06559538290401412
P42765	P26022	0.0650203456067963
P62917	Q9UNH7	0.06477314749134233
Q9UJZ1	Q15459	0.06356926801062071
Q07866	Q14011	0.06316395512604395
Q9UJZ1	P26022	0.06301082164452945
Q9UHD8	P18859	0.06299238009885137
P12956	P40926	0.06190823530190224
Q13162	O94925	0.06156695894358198
P04179	P62917	0.061526899506716734
Q02818	mg	0.060859834665899316
P40926	P81644	0.059963134113701716
