,Regulator,Target,Weight,Sign
382,P18859,P13010,0.0052524394939416985,
383,P18859,P15374,0.02717334935165248,
384,P18859,P21281,0.009986837069166582,
385,P18859,P23246,0.012860688377870624,
386,P18859,P26022,0.030136710041234395,
387,P18859,P27816,0.03408626447633676,
388,P18859,P30048,0.0037260595687246822,
389,P18859,P30085,0.006465816789994551,
390,P18859,P35222,0.0010444985721869472,
391,P18859,P38606,0.005468466858181218,
392,P18859,P42765,0.00040628676091976666,
393,P18859,P46379,0.014803920714550216,
394,P18859,P49756,0.0069184794564736895,
395,P18859,P53621,0.010132515017368927,
396,P18859,P61981,0.010263922080936218,
397,P18859,P62328,0.009444346230399085,
398,P18859,P62854,0.000732326157812505,
399,P18859,P62906,0.007693796992727615,
400,P18859,P62913,0.005678904368565423,
401,P18859,P81644,0.020292503955936448,
402,P18859,Q01995,0.004741686568693031,
403,P18859,Q02218,0.009771775083105446,
404,P18859,Q02818,0.016335582385224055,
405,P18859,Q07065,0.01872673399425404,
406,P18859,Q07866,0.012119494242500863,
407,P18859,Q07954,0.0010936939872174662,
408,P18859,Q13162,0.007138932148249031,
409,P18859,Q13263,0.01866422198960181,
410,P18859,Q14011,0.0020910028492128418,
411,P18859,Q14444,0.0263036172057997,
412,P18859,Q15233,0.03047845161948473,
413,P18859,Q15459,0.015827238367320737,
414,P18859,Q15843,0.006898165866567397,
415,P18859,Q16629,0.0031927719480631237,
416,P18859,Q7Z417,0.04100618168356087,
417,P18859,Q96HC4,0.006648425535511871,
418,P18859,Q96KR1,0.009197977279940286,
419,P18859,Q9UHD8,0.012282411136975561,
420,P18859,Q9UJZ1,0.001052614236419524,
421,P18859,Q9UMS6,0.006215669072626094,
422,P18859,Q9UNH7,0.001706490551896847,
423,P21281,O94925,0.0,
424,P21281,P00568,0.0,
425,P21281,P04179,0.026587788129878342,
426,P21281,P06753,0.0,
427,P21281,P07339,0.0,
428,P21281,P12956,0.0,
429,P21281,P13010,0.0,
430,P21281,P15374,0.0,
431,P21281,P18859,0.0,
432,P21281,P23246,0.0,
433,P21281,P26022,0.0,
434,P21281,P27816,0.0,
435,P21281,P30048,0.001001615670127702,
436,P21281,P30085,0.0008956573758348407,
437,P21281,P35222,0.0,
438,P21281,P38606,0.0,
439,P21281,P42765,0.0,
440,P21281,P46379,0.026739465237204243,
441,P21281,P49756,0.0,
442,P21281,P53621,0.0,
443,P21281,P61981,0.0,
444,P21281,P62328,0.0,
445,P21281,P62854,0.0,
446,P21281,P62906,0.0,
447,P21281,P62913,0.0,
448,P21281,P81644,0.0,
449,P21281,Q01995,0.0,
450,P21281,Q02218,0.0,
451,P21281,Q02818,0.0,
452,P21281,Q07065,0.0,
453,P21281,Q07866,0.0,
454,P21281,Q07954,0.0,
455,P21281,Q13162,0.0,
456,P21281,Q13263,0.0,
457,P21281,Q14011,0.0,
458,P21281,Q14444,0.0012438177866772122,
459,P21281,Q15233,0.0,
460,P21281,Q15459,0.0017117287847265169,
461,P21281,Q15843,0.0,
462,P21281,Q16629,0.0,
463,P21281,Q7Z417,0.0,
464,P21281,Q96HC4,0.0,
465,P21281,Q96KR1,0.0,
466,P21281,Q9UHD8,0.0,
467,P21281,Q9UJZ1,0.0,
468,P21281,Q9UMS6,0.0,
469,P21281,Q9UNH7,0.0,
470,P23246,O94925,0.0,
471,P23246,P00568,0.0,
472,P23246,P04179,0.018897776054987537,
473,P23246,P06753,0.0,
474,P23246,P07339,0.005815265317431574,
475,P23246,P12956,0.00554263223974912,
476,P23246,P13010,0.010773540389846362,
477,P23246,P15374,0.0,
478,P23246,P18859,0.005403153610798978,
479,P23246,P21281,0.0035767650976215835,
480,P23246,P26022,0.0,
481,P23246,P27816,0.020970636644828355,
482,P23246,P30048,0.003974521251974255,
483,P23246,P30085,0.008833961381895563,
484,P23246,P35222,0.00914965674431401,
485,P23246,P38606,0.00968772572640045,
486,P23246,P42765,0.0,
487,P23246,P46379,0.1709521075903983,
488,P23246,P49756,0.0507525424851844,
489,P23246,P53621,0.009451474908903123,
490,P23246,P61981,0.0,
491,P23246,P62328,0.010646043619480175,
492,P23246,P62854,0.0026638820945613134,
493,P23246,P62906,0.009092524938733358,
494,P23246,P62913,0.0060387004607818425,
495,P23246,P81644,0.0,
496,P23246,Q01995,0.006856562905199918,
497,P23246,Q02218,0.0023726956105186233,
498,P23246,Q02818,0.0,
499,P23246,Q07065,0.0018551371978738041,
500,P23246,Q07866,0.055541486811754366,
501,P23246,Q07954,0.0,
502,P23246,Q13162,0.021393218240052834,
503,P23246,Q13263,0.012465634949748424,
504,P23246,Q14011,0.0,
505,P23246,Q14444,0.0,
506,P23246,Q15233,0.0,
507,P23246,Q15459,0.008291957019139866,
508,P23246,Q15843,0.0035846698677715443,
509,P23246,Q16629,0.016219486232359116,
510,P23246,Q7Z417,0.0019099832760561004,
511,P23246,Q96HC4,0.005764159509291791,
512,P23246,Q96KR1,0.0,
513,P23246,Q9UHD8,0.00914290471889787,
514,P23246,Q9UJZ1,0.011286383572096638,
515,P23246,Q9UMS6,0.0,
516,P23246,Q9UNH7,0.0,
517,P26022,O94925,0.010690561525571463,
518,P26022,P00568,0.0004956279396547031,
519,P26022,P04179,0.00015182754843000892,
520,P26022,P06753,0.00019059928296106667,
521,P26022,P07339,0.00042227241537718036,
522,P26022,P12956,0.007291304324545453,
523,P26022,P13010,0.01112165436905698,
524,P26022,P15374,0.0028005859364005473,
525,P26022,P18859,0.005881241028173822,
526,P26022,P21281,0.00010702913829376093,
527,P26022,P23246,0.008979720717905884,
528,P26022,P27816,0.010406871271116405,
529,P26022,P30048,0.007586145472304462,
530,P26022,P30085,0.005625229416117139,
531,P26022,P35222,0.007738868361515054,
532,P26022,P38606,0.00017455747951347303,
533,P26022,P42765,0.00040849745119614513,
534,P26022,P46379,0.010896454960927712,
535,P26022,P49756,0.0020369517532006468,
536,P26022,P53621,0.00478937642416118,
537,P26022,P61981,0.003997177998716733,
538,P26022,P62328,0.005167612889661329,
539,P26022,P62854,0.002735987134566258,
540,P26022,P62906,0.0031359439936584975,
541,P26022,P62913,0.005342346590914209,
542,P26022,P81644,0.004037685365108698,
543,P26022,Q01995,0.00023776439303510005,
544,P26022,Q02218,0.002942473352495681,
545,P26022,Q02818,0.003539708128061707,
546,P26022,Q07065,0.004873312336479586,
547,P26022,Q07866,0.008974216574743515,
548,P26022,Q07954,0.00024338131243337662,
549,P26022,Q13162,1.2842888337145743e-05,
550,P26022,Q13263,0.008768229456637211,
551,P26022,Q14011,0.004435866275296206,
552,P26022,Q14444,0.007941866516137002,
553,P26022,Q15233,0.005399446650243551,
554,P26022,Q15459,0.014015847585201574,
555,P26022,Q15843,0.00030287204087828745,
556,P26022,Q16629,0.013926095763408426,
557,P26022,Q7Z417,0.009099130459527881,
558,P26022,Q96HC4,0.011950635477822888,
559,P26022,Q96KR1,0.0026774963541316876,
560,P26022,Q9UHD8,0.003633244611190457,
561,P26022,Q9UJZ1,0.00023914588444046324,
562,P26022,Q9UMS6,0.008433232834161112,
563,P26022,Q9UNH7,0.003424948569259657,
564,P27816,O94925,0.006533012993365026,
565,P27816,P00568,0.0011698148072556576,
566,P27816,P04179,0.0034255931899088566,
567,P27816,P06753,0.0,
568,P27816,P07339,0.0,
569,P27816,P12956,0.0174961774524672,
570,P27816,P13010,0.020998667459661512,
571,P27816,P15374,0.0020428257711487077,
572,P27816,P18859,0.0,
573,P27816,P21281,0.03836070661258504,
574,P27816,P23246,0.01871636166831029,
575,P27816,P26022,0.009158379903406478,
576,P27816,P30048,0.006040451696429223,
577,P27816,P30085,0.005387176346794504,
578,P27816,P35222,0.0,
579,P27816,P38606,0.0006018211698305024,
580,P27816,P42765,0.0,
581,P27816,P46379,0.025370435653954897,
582,P27816,P49756,0.0006937817695573241,
583,P27816,P53621,0.011461157895677906,
584,P27816,P61981,0.01874669156268,
585,P27816,P62328,0.00012640623976166844,
586,P27816,P62854,0.005740122145464345,
587,P27816,P62906,0.0013235099462252453,
588,P27816,P62913,0.02663378640302708,
589,P27816,P81644,0.0053683439789608545,
590,P27816,Q01995,0.01851399020070067,
591,P27816,Q02218,0.0009426991373263435,
592,P27816,Q02818,0.023942587651010653,
593,P27816,Q07065,0.000582722879385345,
594,P27816,Q07866,0.003066086456761431,
595,P27816,Q07954,0.007482171358747501,
596,P27816,Q13162,0.007025031951499306,
597,P27816,Q13263,0.035664489146916785,
598,P27816,Q14011,0.001372261250656035,
599,P27816,Q14444,0.03333933816118928,
600,P27816,Q15233,0.006177476768484013,
601,P27816,Q15459,0.007464683293238429,
602,P27816,Q15843,0.0023942322282629594,
603,P27816,Q16629,0.0,
604,P27816,Q7Z417,0.008441404264104564,
605,P27816,Q96HC4,0.010254256901064468,
606,P27816,Q96KR1,0.0034288745813372333,
607,P27816,Q9UHD8,0.02842525468849165,
608,P27816,Q9UJZ1,0.0,
609,P27816,Q9UMS6,0.002967840647616077,
610,P27816,Q9UNH7,0.05574362541112768,
611,P30048,O94925,0.006236546264645933,
612,P30048,P00568,0.02104016172091867,
613,P30048,P04179,0.00914416617097561,
614,P30048,P06753,0.00015805047908576075,
615,P30048,P07339,0.0006719393899418649,
616,P30048,P12956,0.010333125556626941,
617,P30048,P13010,0.010506524382391483,
618,P30048,P15374,0.005927864898508285,
619,P30048,P18859,0.02449058225961926,
620,P30048,P21281,0.01153504515705896,
621,P30048,P23246,0.0068723938826776325,
622,P30048,P26022,0.08425949869266142,
623,P30048,P27816,0.023452399857452,
624,P30048,P30085,0.0018928169724312693,
625,P30048,P35222,0.006358723882686255,
626,P30048,P38606,0.014135739966287662,
627,P30048,P42765,0.0008792806412906998,
628,P30048,P46379,0.024804565945187464,
629,P30048,P49756,0.0014848884306865062,
630,P30048,P53621,0.003163494877215002,
631,P30048,P61981,0.0008792806412906988,
632,P30048,P62328,0.0013756355989938585,
633,P30048,P62854,0.0,
634,P30048,P62906,0.006861469639660725,
635,P30048,P62913,0.0,
636,P30048,P81644,0.0,
637,P30048,Q01995,0.0054542683749069475,
638,P30048,Q02218,0.00523967098123469,
639,P30048,Q02818,0.0,
640,P30048,Q07065,0.025895537995619115,
641,P30048,Q07866,0.01845170520848026,
642,P30048,Q07954,0.0,
643,P30048,Q13162,0.0076359098387831946,
644,P30048,Q13263,0.00497297690957195,
645,P30048,Q14011,0.027666834457531427,
646,P30048,Q14444,0.003956537380386452,
647,P30048,Q15233,0.004877042173131389,
648,P30048,Q15459,0.018045051159673853,
649,P30048,Q15843,0.009300556313702914,
650,P30048,Q16629,0.006025287720222733,
651,P30048,Q7Z417,0.0018225684330658665,
652,P30048,Q96HC4,0.005745762217294677,
653,P30048,Q96KR1,0.043480131572628936,
654,P30048,Q9UHD8,0.004740867372583158,
655,P30048,Q9UJZ1,0.005359268711558777,
656,P30048,Q9UMS6,0.0,
657,P30048,Q9UNH7,0.0010750945661792825,
658,P30085,O94925,0.008691949803022203,
659,P30085,P00568,0.0,
660,P30085,P04179,0.003488377741069227,
661,P30085,P06753,0.0013304825289860481,
662,P30085,P07339,0.002165153425133432,
663,P30085,P12956,0.0040454536976506,
664,P30085,P13010,0.0033264440764094426,
665,P30085,P15374,0.0,
666,P30085,P18859,0.0,
667,P30085,P21281,0.0,
668,P30085,P23246,0.015046313271660625,
669,P30085,P26022,0.0031089680047919756,
670,P30085,P27816,0.01151014083089132,
671,P30085,P30048,0.009404358616542506,
672,P30085,P35222,0.00923728467263543,
673,P30085,P38606,0.0,
674,P30085,P42765,0.0,
675,P30085,P46379,0.019638949649029833,
676,P30085,P49756,0.01576473385073397,
677,P30085,P53621,0.0029777656143982556,
678,P30085,P61981,0.0,
679,P30085,P62328,0.007434467821429185,
680,P30085,P62854,0.0,
681,P30085,P62906,0.006362264426470745,
682,P30085,P62913,0.007645976218769817,
683,P30085,P81644,0.0,
684,P30085,Q01995,0.005002283503754119,
685,P30085,Q02218,0.002099008213071313,
