"","Protein","P.Value","adj.P.Val"
"1","P40939",0.000262785992628511,0.220053628985596
"2","Q9UMX0",0.000342485710408086,0.220053628985596
"3","P31949",0.0005685903129392,0.220053628985596
"4","Q96AC1",0.00114319301017282,0.220053628985596
"5","P14174",0.00130227193568466,0.220053628985596
"6","P46777",0.00133993946834571,0.220053628985596
"7","P05783",0.00177581103626246,0.220053628985596
"8","Q13177",0.00191058751210165,0.220053628985596
"9","Q02790",0.00223686386900826,0.220053628985596
"10","P60903",0.00250105305984913,0.220053628985596
"11","P17174",0.00251026548409343,0.220053628985596
"12","Q99460",0.00271550891023582,0.220053628985596
"13","Q9H4M9",0.0028705619654054,0.220053628985596
"14","P20618",0.00301384641209366,0.220053628985596
"15","Q9NZM1",0.00308653443921352,0.220053628985596
"16","Q9UDY2",0.00324750772498074,0.220053628985596
"17","Q9UPN7",0.00370458726450309,0.220053628985596
"18","Q92804",0.00380276934371966,0.220053628985596
"19","Q7Z417",0.00389204084537028,0.220053628985596
"20","P46379",0.00389927908417114,0.220053628985596
"21","P68104",0.00401152017762966,0.220053628985596
"22","P23284",0.00408985314756539,0.220053628985596
"23","P14314",0.00439424107081772,0.220053628985596
"24","Q9C005",0.00472531291161857,0.220053628985596
"25","P55060",0.00481834155666313,0.220053628985596
"26","P62829",0.00497255005277911,0.220053628985596
"27","P09936",0.00497520091024976,0.220053628985596
"28","Q99439",0.00514763912739755,0.220053628985596
"29","Q6P2Q9",0.00525114221444022,0.220053628985596
"30","Q15233",0.00545737629857937,0.220053628985596
"31","Q14019",0.00561479930512072,0.220053628985596
"32","Q9Y3I0",0.00564724494723578,0.220053628985596
"33","Q9C0C2",0.00571842665350122,0.220053628985596
"34","O00232",0.00578402527041863,0.220053628985596
"35","P04406",0.00594593880343379,0.220053628985596
"36","Q15365",0.00605449155777267,0.220053628985596
"37","Q13409",0.0062310292286757,0.220053628985596
"38","P62805",0.00636628062906275,0.220053628985596
"39","Q9UG63",0.00642657892880784,0.220053628985596
"40","P15374",0.0066118401649845,0.220053628985596
"41","P62310",0.00669732868488455,0.220053628985596
"42","P68371",0.00687734053032252,0.220053628985596
"43","Q9Y3U8",0.0069937053834038,0.220053628985596
"44","P60228",0.0071801077697577,0.220053628985596
"45","P49736",0.0074095275818893,0.220053628985596
"46","P14866",0.00745382447622105,0.220053628985596
"47","Q9BR76",0.00746061959992105,0.220053628985596
"48","Q9UN86",0.00752039534671977,0.220053628985596
"49","Q9BRP8",0.00756675636511875,0.220053628985596
"50","P62888",0.00811327892988637,0.227956746873728
"51","P06748",0.00820131803770851,0.227956746873728
"52","P32969",0.00835957659339682,0.227956746873728
"53","Q16629",0.00847839128723339,0.227956746873728
"54","P62195",0.00949890988830332,0.244754780255756
"55","Q96C90",0.00961132046760167,0.244754780255756
"56","Q6NYC8",0.0096184334696999,0.244754780255756
"57","P62854",0.0106581410376754,0.25838202346935
"58","P07339",0.0109717758014855,0.25838202346935
"59","P52272",0.011100588880652,0.25838202346935
"60","Q15366",0.011135673960938,0.25838202346935
"61","P05787",0.0114668692031073,0.25838202346935
"62","P00367",0.0115447203850566,0.25838202346935
"63","Q6NZI2",0.0117257088034571,0.25838202346935
"64","P62847",0.0118143195507832,0.25838202346935
"65","Q68E01",0.0118320418773903,0.25838202346935
"66","Q9UBE0",0.011967167402791,0.25838202346935
"67","Q9BUF5",0.0128093009320731,0.270976537347742
"68","P39748",0.0129308102032607,0.270976537347742
"69","P09874",0.0135943598336357,0.275811400279054
"70","Q13435",0.0136047932990888,0.275811400279054
"71","O00629",0.0141313837341748,0.275811400279054
"72","P35998",0.0142509430495794,0.275811400279054
"73","O43290",0.0144704239519089,0.275811400279054
"74","Q13155",0.0146068036246899,0.275811400279054
"75","P16070",0.0146426843367591,0.275811400279054
"76","O14980",0.0147099413482162,0.275811400279054
"77","P12081",0.0152341035486105,0.279690762970651
"78","Q13247",0.0154535528870109,0.279690762970651
"79","P50454",0.0155056633506537,0.279690762970651
"80","Q9BY42",0.015764407718025,0.28080351247732
"81","O15143",0.0161893872350682,0.284813293950274
"82","P56192",0.0165848171908436,0.288120246340449
"83","O15372",0.0174274125542615,0.288120246340449
"84","Q9H0B6",0.0180463713192493,0.288120246340449
"85","Q01518",0.0181187040268556,0.288120246340449
"86","P52306",0.0182183064226157,0.288120246340449
"87","Q99615",0.0182431330089306,0.288120246340449
"88","P37802",0.0182551502831338,0.288120246340449
"89","P27635",0.0186211705452777,0.288120246340449
"90","Q01844",0.01871241446278,0.288120246340449
"91","P30048",0.0189789296167156,0.288120246340449
"92","P13667",0.0190912747994283,0.288120246340449
"93","P09960",0.0191964969093472,0.288120246340449
"94","Q969H8",0.0193750655035284,0.288120246340449
"95","P20290",0.0198769958816859,0.288120246340449
"96","Q07866",0.0199157261839652,0.288120246340449
"97","Q9UK76",0.0199495372019186,0.288120246340449
"98","Q13185",0.0202942208787319,0.288120246340449
"99","Q8NEY1",0.0203777261800642,0.288120246340449
"100","Q9Y2D5",0.0204096422376316,0.288120246340449
"101","P12814",0.0204211543020248,0.288120246340449
"102","Q9Y237",0.0208662157589886,0.289025613140217
"103","Q92882",0.0209385473702161,0.289025613140217
"104","P25788",0.0211225120756122,0.289025613140217
"105","P48556",0.0212966241261213,0.289025613140217
"106","Q9NR30",0.0217820812164328,0.291352561518824
"107","P00491",0.0218769993561503,0.291352561518824
"108","Q9H910",0.0224073506824641,0.29419868556154
"109","Q99536",0.0225036187552336,0.29419868556154
"110","Q14974",0.023038095726748,0.29707037343324
"111","Q96C19",0.0235582247217081,0.29707037343324
"112","P61158",0.0236784791915857,0.29707037343324
"113","Q9UKV3",0.0238186325868424,0.29707037343324
"114","P53618",0.0239021939063502,0.29707037343324
"115","Q9BRF8",0.0241586494598008,0.29707037343324
"116","P63092",0.0241825707496533,0.29707037343324
"117","P34897",0.0244682819817299,0.298011126700557
"118","Q09666",0.024687142366329,0.298128626034057
"119","Q92841",0.0257022610490053,0.305974396036904
"120","Q13126",0.0257662649294235,0.305974396036904
"121","Q9Y6M1",0.0266762861667566,0.314162874277918
"122","P55010",0.0269479240181746,0.314760587917204
"123","Q96AT9",0.0272041254036734,0.315169745530363
"124","Q9H488",0.0278506274358765,0.318682993201913
"125","P00568",0.0280108483988902,0.318682993201913
"126","Q96I24",0.0281782857146955,0.318682993201913
"127","P18669",0.029163210975687,0.327225005042157
"128","Q14195",0.0293933450765286,0.327230599484791
"129","Q6PKG0",0.0297236492536399,0.328342637104162
"130","P68363",0.0302546777446828,0.330958229186998
"131","P06576",0.0304249319463135,0.330958229186998
"132","Q86VS8",0.0309112916945797,0.333701444430121
"133","Q9UMS6",0.0317421663232624,0.338410898192163
"134","P07858",0.0318224984966666,0.338410898192163
"135","Q99798",0.0321887405878602,0.339066673579024
"136","Q13404",0.0323600474433314,0.339066673579024
"137","O15144",0.0328496185860362,0.339744692117693
"138","P47914",0.0329015912366608,0.339744692117693
"139","P51148",0.0335157868130358,0.343597095025727
"140","P19367",0.0339912046717402,0.344585203959297
"141","P51812",0.0340957991286041,0.344585203959297
"142","P60842",0.0344430904588597,0.345643689463909
"143","Q9BQ61",0.035113797966434,0.347845366773839
"144","Q9UMS4",0.0351506896950406,0.347845366773839
"145","P50479",0.0356468226882475,0.349009443108097
"146","P31948",0.035866921731095,0.349009443108097
"147","P62308",0.0370832051042968,0.349009443108097
"148","O43399",0.0373392232104122,0.349009443108097
"149","Q16630",0.0374490117335998,0.349009443108097
"150","Q06210",0.0378186332741295,0.349009443108097
"151","Q9NR12",0.0379982264472401,0.349009443108097
"152","Q14152",0.0380305968098479,0.349009443108097
"153","O75694",0.0382406780691546,0.349009443108097
"154","Q13283",0.0385117555396397,0.349009443108097
"155","P57678",0.038552084776935,0.349009443108097
"156","Q71UI9",0.0386847539307949,0.349009443108097
"157","Q9P0V9",0.0388686501616589,0.349009443108097
"158","O00410",0.0390739604654428,0.349009443108097
"159","P46108",0.0394948540900171,0.349009443108097
"160","O15231",0.0396003955132559,0.349009443108097
"161","Q9BY77",0.0396636342901677,0.349009443108097
"162","Q9GZQ8",0.0402443039320561,0.349009443108097
"163","P08133",0.0402532250526561,0.349009443108097
"164","P61160",0.0405152573212921,0.349009443108097
"165","P05784",0.040764920706995,0.349009443108097
"166","P49756",0.0408202590144774,0.349009443108097
"167","Q9NRX4",0.0411576063036275,0.349009443108097
"168","P61353",0.041305189379916,0.349009443108097
"169","Q07157",0.0413912953580831,0.349009443108097
"170","Q9NX46",0.041953061478933,0.351665368279291
"171","P14625",0.0424404143794032,0.35367011982836
"172","O15355",0.0428925490156504,0.355359781088964
"173","Q99497",0.0434881107383061,0.355598226514163
"174","P61981",0.0444050030607976,0.355598226514163
"175","Q9BUJ2",0.044711760106569,0.355598226514163
"176","P47895",0.0448433493835251,0.355598226514163
