-3.925363956858974213e+00,-4.158976690193413539e+00,-4.396945651955126877e+00,-4.634794914221440187e+00,-4.866469217004483205e+00,-5.084168151969500116e+00,-5.278342136571507304e+00,-5.437955471948188624e+00,-5.551118219157201494e+00,-5.606140793020620627e+00,-5.592959465524510954e+00,-5.504729394635695883e+00,-5.339236497857919872e+00,-5.099723094770746812e+00,-4.794822222659350430e+00,-4.437544759964138663e+00,-4.043560425082985965e+00,-3.629216560959174664e+00,-3.209758796855081364e+00,-2.798073099638147099e+00
-1.581985621714625978e+00,-1.680523013835357293e+00,-1.754326362723897414e+00,-1.795560120821856120e+00,-1.797819088074164906e+00,-1.757489338594648842e+00,-1.674746266653434734e+00,-1.553784454116051705e+00,-1.402134974229861886e+00,-1.229291833805349121e+00,-1.045119434340593845e+00,-8.585122412630414868e-01,-6.765755515789533270e-01,-5.043504711059687562e-01,-3.449442026364784031e-01,-1.998798903335980981e-01,-6.951160340478423905e-02,4.659129617937385337e-02,1.493334824152646734e-01,2.398650360003153903e-01
-1.049841526439356354e+00,-1.106035217129922366e+00,-1.152095743847370013e+00,-1.185322994155636245e+00,-1.203221828726315668e+00,-1.203777531558210878e+00,-1.185726282641235141e+00,-1.148765592208060404e+00,-1.093652861120883113e+00,-1.022161533428505464e+00,-9.368983138340891692e-01,-8.410192884781371170e-01,-7.379043734510020158e-01,-6.308514290243443234e-01,-5.228359273382743311e-01,-4.163580677049125711e-01,-3.133764401386649467e-01,-2.153119783604211523e-01,-1.230995184855485647e-01,-3.726490883310984437e-02
-1.734973320415039044e+00,-1.763095992169858572e+00,-1.785082743994885313e+00,-1.799755914996806538e+00,-1.805919442624261073e+00,-1.802412564711656451e+00,-1.788175644468470438e+00,-1.762324775112977804e+00,-1.724229369756981267e+00,-1.673584705644752368e+00,-1.610470003975990050e+00,-1.535382719742058644e+00,-1.449241689387500642e+00,-1.353355578215178046e+00,-1.249358062509025480e+00,-1.139116296346761370e+00,-1.024623233336216632e+00,-9.078863500597744718e-01,-7.908248887991655707e-01,-6.751852147820829320e-01
-8.287657795911558267e-01,-9.263533635312892756e-01,-1.029338348144476445e+00,-1.136602498944883521e+00,-1.246688208204015602e+00,-1.357822631624098442e+00,-1.467977140382166645e+00,-1.574962485957777325e+00,-1.676553684330887695e+00,-1.770632030002583956e+00,-1.855326719806279723e+00,-1.929137020900709487e+00,-1.991018577956428448e+00,-2.040423791951517796e+00,-2.077294468420020301e+00,-2.102012842481132182e+00,-2.115322704185451208e+00,-2.118234713499872690e+00,-2.111929262879462588e+00,-2.097667359406204746e+00
-4.770255639108762491e-01,-4.809212034723300278e-01,-4.840855923005016326e-01,-4.863317072381057038e-01,-4.874500607196674551e-01,-4.872120512732684983e-01,-4.853762722682530839e-01,-4.816984442731582217e-01,-4.759453899386274500e-01,-4.679129742581258355e-01,-4.574471627333094315e-01,-4.444663651465448062e-01,-4.289822168492771759e-01,-4.111152130333126653e-01,-3.911015250698091084e-01,-3.692881782476089558e-01,-3.461155814567720146e-01,-3.220888208391705643e-01,-2.977414900561268229e-01,-2.735973818100376764e-01
-3.884752157425380936e+00,-4.045331008129503303e+00,-4.198823800848788146e+00,-4.340715175356032240e+00,-4.465779369685696665e+00,-4.568234957214182046e+00,-4.642025656868041139e+00,-4.681235852622911864e+00,-4.680622071593385058e+00,-4.636205487419520210e+00,-4.545834866744346670e+00,-4.409608656510076941e+00,-4.230053095626180593e+00,-4.011995648336806219e+00,-3.762140346599029073e+00,-3.488421413853708408e+00,-3.199258576956157007e+00,-2.902846447745384140e+00,-2.606582827997334650e+00,-2.316692167370032696e+00
-6.055899998826979047e-01,-6.444836793501771410e-01,-6.848280062599683138e-01,-7.263347686599577191e-01,-7.686007220541080098e-01,-8.110889101303626614e-01,-8.531134235938486743e-01,-8.938312663250504997e-01,-9.322458790773247017e-01,-9.672272461113995412e-01,-9.975528960721706806e-01,-1.021972029460217257e+00,-1.039291230991810533e+00,-1.048475074119810557e+00,-1.048749481314503296e+00,-1.039691728672062609e+00,-1.021290365790031629e+00,-9.939621780978327159e-01,-9.585211925714067771e-01,-9.161044608018509283e-01
-5.809282602249999705e+00,-5.924184862065275503e+00,-6.020528287602191497e+00,-6.093917019818785086e+00,-6.139829220916837471e+00,-6.153846552445167539e+00,-6.131941064021908971e+00,-6.070801339844343225e+00,-5.968166374696476595e+00,-5.823124428849188128e+00,-5.636329143553049370e+00,-5.410090003066942543e+00,-5.148310009397934373e+00,-4.856267843150900099e+00,-4.540269053980025227e+00,-4.207213587539099464e+00,-3.864139028357966410e+00,-3.517797705292382560e+00,-3.174312980402958395e+00,-2.838940528630543358e+00
6.244669028990309512e-01,6.405035179557893033e-01,6.549683304485813817e-01,6.669215112710803472e-01,6.752256155998912490e-01,6.785909456586139976e-01,6.756797411787570651e-01,6.652787861352849053e-01,6.465285700677821934e-01,6.191645589272497530e-01,5.836959968540513799e-01,5.414430206241087618e-01,4.943904685332951576e-01,4.448866001687051819e-01,3.952785599062189625e-01,3.475946900987803012e-01,3.033496090422292957e-01,2.634891326895293373e-01,2.284442854242402232e-01,1.982443817307197875e-01
-4.530578164511056549e-01,-4.493152028631388628e-01,-4.441759782828942349e-01,-4.374844875761683127e-01,-4.290836291889594811e-01,-4.188195705414932135e-01,-4.065476969038976929e-01,-3.921397859364741389e-01,-3.754922727267826499e-01,-3.565353043272558864e-01,-3.352420884291229530e-01,-3.116378393844692063e-01,-2.858074501677252410e-01,-2.579009146057338331e-01,-2.281355361543087046e-01,-1.967941238411086147e-01,-1.642187050001309156e-01,-1.307997545273127393e-01,-9.696148825946049321e-02,-6.314429903397278387e-02
-4.362214898565851762e+00,-4.333440957658455162e+00,-4.297613355082593678e+00,-4.254342552700334679e+00,-4.203275540104339569e+00,-4.144107039251875513e+00,-4.076591161326728496e+00,-4.000553139240350831e+00,-3.915900678605671814e+00,-3.822634403344608245e+00,-3.720856828608973821e+00,-3.610779282555037994e+00,-3.492726227467050748e+00,-3.367136504738379443e+00,-3.234561148144332599e+00,-3.095657571462139934e+00,-2.951180130175021343e+00,-2.801967268154167634e+00,-2.648925670655960296e+00,-2.493012035010079064e+00
-2.194600957188942214e+00,-2.401541405602868551e+00,-2.599721670067268953e+00,-2.776813977713436632e+00,-2.917944264095352569e+00,-3.007264652598184540e+00,-3.030625090458926252e+00,-2.978849133132376981e+00,-2.850514422138707538e+00,-2.652980335174293547e+00,-2.401033090130030079e+00,-2.113644697296995556e+00,-1.810176845897168540e+00,-1.507356020441419364e+00,-1.217678682890201980e+00,-9.491648819954812133e-01,-7.059779185717021122e-01,-4.893957106457373918e-01,-2.987786870390198857e-01,-1.323619505718836020e-01
4.316931415669597039e-01,3.959242082553535713e-01,3.635863965786967356e-01,3.398904382712629735e-01,3.314284320428101394e-01,3.444432209096490727e-01,3.818931851762632501e-01,4.410048011882556906e-01,5.136377994830346738e-01,5.896574471633302394e-01,6.607309901509739181e-01,7.221267543996729987e-01,7.723907443101473147e-01,8.121217708862704665e-01,8.428363838695966948e-01,8.662541264810441621e-01,8.839517970510306633e-01,8.972432659896983909e-01,9.071702967837858012e-01,9.145372643417222225e-01
-2.651698852063226308e+00,-2.697421202079092861e+00,-2.733928515429435269e+00,-2.759740125079380046e+00,-2.773451340956825106e+00,-2.773810236683967201e+00,-2.759798656917219706e+00,-2.730710315289637258e+00,-2.686217622445004949e+00,-2.626418810255849667e+00,-2.551858293709800218e+00,-2.463516013446864772e+00,-2.362765328619120364e+00,-2.251303164157584913e+00,-2.131059709854178141e+00,-2.004097288259469867e+00,-1.872508651540825575e+00,-1.738323957759597249e+00,-1.603433414180146954e+00,-1.469529673355351562e+00
-1.862891492096886648e+00,-1.997034564145515390e+00,-2.117525038174333130e+00,-2.219053781830890415e+00,-2.296771309115473780e+00,-2.346867319007924113e+00,-2.367069916774447336e+00,-2.356945033735318606e+00,-2.317920900364044190e+00,-2.253036499397043979e+00,-2.166486036979135665e+00,-2.063074043355143328e+00,-1.947695861751197910e+00,-1.824925193569062465e+00,-1.698744564811890179e+00,-1.572414815382959574e+00,-1.448455489026564624e+00,-1.328699607054693921e+00,-1.214388941043776704e+00,-1.106283840403131880e+00
-6.105276652437277018e-01,-4.678820432257728701e-01,-3.027826104867890056e-01,-1.254522761729144342e-01,5.280992344013568651e-02,2.218505021218488693e-01,3.742394868572821442e-01,5.058145450044200242e-01,6.153392940692963275e-01,7.036993132974151965e-01,7.730327854822751643e-01,8.260237959574460165e-01,8.654259405226605306e-01,8.937910312372917554e-01,9.133454085774959097e-01,9.259579902815073815e-01,9.331580909149882475e-01,9.361757753453742170e-01,9.359889212395402502e-01,9.333687609825990217e-01
-2.615842716942669455e+00,-2.631891708872294622e+00,-2.641558604717236580e+00,-2.644359296608741694e+00,-2.639880340116421475e+00,-2.627796946446362192e+00,-2.607889287188143168e+00,-2.580055966963340719e+00,-2.544323596919686903e+00,-2.500851596562373658e+00,-2.449931653541594478e+00,-2.391981653721444889e+00,-2.327534315330483938e+00,-2.257221170917468989e+00,-2.181752888945902580e+00,-2.101897171842273426e+00,-2.018455583875494064e+00,-1.932240644757909021e+00,-1.844054386855455530e+00,-1.754669343928710656e+00
-2.139801419502909585e+00,-2.307998539232638979e+00,-2.452998855510407417e+00,-2.561912745699999494e+00,-2.621893205370663171e+00,-2.622504620723772550e+00,-2.558251837510675752e+00,-2.430345532454174506e+00,-2.246878241668438747e+00,-2.021221895555151082e+00,-1.769266315561776715e+00,-1.506548556633559244e+00,-1.246147513828480324e+00,-9.976836445383037155e-01,-7.672747660884038368e-01,-5.580732606093494752e-01,-3.710221899008911972e-01,-2.055895915679202268e-01,-6.036694924588603683e-02,6.649514511785437065e-02
