"","Protein","P.Value","adj.P.Val"
"1","P14174",0.000346591972524179,0.262703222040621
"2","Q01995",0.000687216991045791,0.262703222040621
"3","P17096",0.00081248419187821,0.262703222040621
"4","P68104",0.0019068319448309,0.462406746621493
"5","Q8WX93",0.00416506143646252,0.573095327103256
"6","P81644",0.00430083794366631,0.573095327103256
"7","O95777",0.00515813082717622,0.573095327103256
"8","Q96CW1",0.00655466646721703,0.573095327103256
"9","Q12888",0.00705681089102021,0.573095327103256
"10","P53621",0.00760153441375191,0.573095327103256
"11","P31949",0.00764052630310134,0.573095327103256
"12","Q9UN86",0.00799746982844638,0.573095327103256
"13","Q99439",0.00850682865659707,0.573095327103256
"14","P60842",0.00972695424192625,0.573095327103256
"15","Q7Z417",0.0103622813056332,0.573095327103256
"16","Q9NT62",0.0106395287204384,0.573095327103256
"17","Q07065",0.0106599494968223,0.573095327103256
"18","P02461",0.0112215686987378,0.573095327103256
"19","Q99879",0.0115448763237013,0.573095327103256
"20","P27816",0.0123688906327615,0.573095327103256
"21","P49756",0.0124072184218231,0.573095327103256
"22","O00629",0.0146941531418071,0.620951498663745
"23","P26599",0.0147235922363568,0.620951498663745
"24","P04406",0.0171527666041827,0.647556263698025
"25","Q9Y5S9",0.0172971239978711,0.647556263698025
"26","P49748",0.0173571782022151,0.647556263698025
"27","P63261",0.01823520124378,0.655116489128394
"28","P38159",0.0197100882944218,0.677877151103465
"29","P05787",0.0203110069348684,0.677877151103465
"30","P09936",0.0219484873930952,0.677877151103465
"31","Q14847",0.0220544559932658,0.677877151103465
"32","P62854",0.0223629575621762,0.677877151103465
"33","Q9UMX0",0.0241877477590313,0.678585787846042
"34","Q9UJZ1",0.0249118643540775,0.678585787846042
"35","P05976",0.0253652018091903,0.678585787846042
"36","O15143",0.0256003997074724,0.678585787846042
"37","P39023",0.0272644908870089,0.678585787846042
"38","P68032",0.0273130034066441,0.678585787846042
"39","Q96HC4",0.0273407403982072,0.678585787846042
"40","P49023",0.0279829190864347,0.678585787846042
"41","Q9H0U4",0.0296512986538136,0.685181820173929
"42","P15374",0.0296676664405206,0.685181820173929
"43","P22392",0.0307235611867203,0.693066380258574
"44","P16989",0.0321800426306662,0.69605128463502
"45","Q02790",0.0324588680423668,0.69605128463502
"46","P61981",0.0331334440859131,0.69605128463502
"47","P54577",0.0346130481002827,0.69605128463502
"48","P07814",0.0350998247751905,0.69605128463502
"49","P07339",0.0355043339052287,0.69605128463502
"50","Q99536",0.0373481327579134,0.69605128463502
"51","P49411",0.0381252387294847,0.69605128463502
"52","P62829",0.0388418543364664,0.69605128463502
"53","Q15459",0.0402738637062184,0.69605128463502
"54","Q96A49",0.0406952252967656,0.69605128463502
"55","P63208",0.0406985073701231,0.69605128463502
"56","Q9UHB9",0.0407485437203673,0.69605128463502
"57","P62263",0.0409019827053569,0.69605128463502
"58","P62328",0.0429975726778538,0.719097336164106
"59","P68371",0.0456482476598151,0.750488139491875
"60","P26640",0.0475374344094509,0.768521856286123
"61","Q6NYC8",0.0491479299472105,0.78153265653761
"62","P47756",0.0558129172139229,0.842766817159765
"63","O94925",0.057572361220156,0.842766817159765
"64","P06753",0.0579844258676347,0.842766817159765
"65","Q14195",0.0581367048518368,0.842766817159765
"66","P17980",0.0597356404188904,0.842766817159765
"67","Q15942",0.0614546301450077,0.842766817159765
"68","P37837",0.0617173848055081,0.842766817159765
"69","P06748",0.0622703455891874,0.842766817159765
"70","Q9BT78",0.0626043207255545,0.842766817159765
"71","P56192",0.0638905811478205,0.842766817159765
"72","P80723",0.0640005811477056,0.842766817159765
"73","P13693",0.064228054960303,0.842766817159765
"74","Q07866",0.0646742327347535,0.842766817159765
"75","O75874",0.0659330746664871,0.842766817159765
