,Entry,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
379,P46777,8.489846026166333,8.469792571286337,8.414672578435722,7.216561735047927,7.867485165700695,8.274134747878962,8.058805486675906,8.074048069062632,7.597333122976736,7.6777164249258965,8.232080842441372,8.42130771600335,7.891381328899431,7.924046565962411,8.280145681354222,8.263778049022621,8.01258416391415,8.232792884145159,8.290680005417864,8.311859773623503,8.268554571765275,8.251881454552528
380,P47756,8.255393125707304,8.271237354470836,8.167376418413584,8.005823753029027,8.087248867795658,8.071808391833128,8.120606831056772,7.948310248856415,8.346685415027574,7.6244574287564,8.183782151277061,8.085468969886671,7.953469743253401,8.118892725373621,8.126033948051813,8.143608034837596,8.032820149438564,8.318710118918341,8.128399268717807,8.162355273552079,8.227912401751748,8.31454132912988
381,P49736,7.238948898311762,7.513962987371995,7.447963830226745,6.939484307978605,,,,,,,,7.1539367544609345,7.470248739825372,7.4563204753743735,7.472346820320554,,,,,,,
382,P62081,8.19942604159399,8.164174341916649,8.117635817389495,8.254693059411073,8.496514518697746,8.156458285240456,8.536596315438892,8.334031315020448,7.660391098402467,8.000130268805227,7.969033639575019,8.11968469182405,8.272978109073684,8.329092647195331,8.208683161037417,8.082749476727281,8.147521743537597,8.265100966221937,8.327297617895855,8.093351632015555,8.069963937850762,7.93752290693622
383,P62191,8.041866202721293,8.03450813677917,7.916396038758266,7.965342835560622,7.798712781704897,7.662644522688828,7.343920385393226,7.683956122262613,7.7432509923805855,,7.7755157884326085,7.88910552521305,8.056065929431753,7.904812885560679,7.9748385570638085,8.212160959753383,7.9267693273051805,7.616433500298332,7.55636281525692,7.718277425409748,7.392890320703347,7.5424394925234
384,P62906,8.42711267605471,8.374308331299815,8.246375464003508,8.344274349672466,,8.00039068924991,7.822677945161892,7.801534047410923,7.852162696392589,7.583312151983078,8.090822163394657,8.542290006425407,8.200056665972214,7.907077987089135,8.378724861550568,7.804725368533978,7.881590056303403,,8.297344614534694,7.945665499432134,8.061490176624815,7.836020129822733
385,P67936,8.545381348494361,8.55348251470629,8.672402681103991,8.598473148016579,8.308799103911129,7.928319024503722,8.40257086822233,8.495488833107508,8.997220324581923,8.681837982120147,8.889833737464764,8.639376905735658,8.458229798223568,8.473486970064569,8.3877278748679,8.58514476406575,8.528415301936139,8.562328558426488,8.91643289133729,8.952152876786068,9.04363730959257,8.931539229715453
386,Q04446,7.7937764200135105,7.686296564621513,7.600809596387248,7.744504210143897,8.13484620892477,7.199919651590568,,7.835411518981236,7.899530511329361,7.4368302789660925,7.990480931989131,7.9217384836845985,7.949233827741169,7.752854794730711,7.594977845558693,7.62287687835687,,7.838823913515769,,7.7283537820212285,7.628542183412569,8.029140179764322
387,Q07960,7.85764604034652,7.8605057017146125,7.8349926037330295,7.9803806573105245,8.26140562707414,8.301398989173565,8.204337075628155,8.413953229155414,7.885988458106482,7.844365325854888,7.76419108202913,7.837127386948761,7.945793445865809,7.974304397761786,8.013763854733932,8.38307895381209,8.28467883124167,8.180211922348942,7.919695084604297,7.844172627935858,7.7839964283643,7.39317142883689
388,Q12905,8.282463499599315,8.23078090200566,8.30464129829467,7.8398361455084125,8.115677065115838,7.470086928408834,,7.921166050637739,7.996424103955091,7.919794348929485,8.013090138125056,8.25683796590404,8.282848602834644,8.153479490021924,8.255344881485758,8.102502309185452,7.248144987287778,8.29760733238224,7.885813374660489,7.266960398597696,7.965897520164103,7.975427212776144
389,Q13310,7.6628899881532755,7.929801957767847,7.933061896172167,7.709236030394002,7.849566815477884,7.29130223575985,,,,,7.173157120153469,8.010554351540323,7.486543819882519,8.134686992556853,6.877912436788959,7.8395597448741645,,7.609797103812625,,,,
390,Q14980,6.962994042876349,7.638349461520909,7.470645657886728,7.361746717975897,,,,,,,,7.268250255446948,7.348226955705248,7.25355606722012,7.388456452700266,,,,,,,
391,Q15046,8.018492453401473,7.996804897036833,8.004622265700784,7.995121633955112,7.3168087520530225,6.932362132590618,,7.565647147150918,,,,8.010172703286779,8.017534159437199,7.885293356216716,7.978728177138492,7.674502906671874,7.3808983308391545,,,7.2491494200445175,,
392,Q15691,7.855010060512237,7.862691782445128,7.968127896140444,7.94126290931895,7.6770774477054475,7.706581243946291,7.517684039800974,7.5666849165210195,7.901392927090485,7.495127881242933,7.840570265271786,8.006637159068585,7.785557601887315,7.905871403275963,7.57465620193694,7.964947543225774,7.505394200284987,7.594988881285679,7.822416550298963,7.993277474567364,7.79309160017658,7.362972287692068
393,Q16270,7.448768136783969,7.366647051390854,7.3154245119375165,7.505502699312945,,,,7.446614823664267,7.814693650793283,7.742725131304698,7.591654401424626,7.368714459068627,7.363386313749419,7.391323326974091,7.509592271230837,,,6.980048845064957,8.06043340670274,7.939993223495161,8.509014242430137,7.939229626411216
394,Q8IWE2,7.880453435716848,7.921670871808735,8.007107382974057,8.027145665774341,8.267030853292765,8.199316274253103,7.4452460350806176,8.162713725583078,7.888280611520539,7.7630984037509245,7.775544916652871,7.901196685071977,7.899021190562832,8.114977744785307,8.149188310536008,8.019324037153691,7.492858129197113,7.921384705036814,8.028286509426277,8.264510876071773,8.008813009052089,7.622317660833844
395,Q96G03,7.317561936621246,7.3290519333599295,7.639884741916304,7.46976312459806,7.682325618667807,,,7.443231685827494,,,7.288025535388363,7.339491191842545,7.3071964211494125,7.395396294000116,7.379722385386193,7.5110808455391185,,7.599107633770501,7.418268137803801,7.171609456216666,,7.24169586813981
396,Q96QK1,7.830922119858525,7.77129344262906,7.689015678020649,7.759630078310034,7.851606867789547,7.548929646552791,7.592187864529585,7.663257926411442,7.404029356425098,7.60424765923765,7.626155521880912,7.920034579168505,7.832751538895118,7.777354313084209,7.743658684953969,7.8710238832314285,7.380807986456165,7.7572517461720984,7.543608690196552,7.615497645090984,7.775238972858938,7.5898602770798345
397,Q96TA1,7.91623279687939,7.944610967477127,7.984630811612196,7.692247478903383,7.506748493767075,8.058084224750925,,7.753222912415633,,,7.662965488085128,8.01292154554456,8.059676993584755,8.106768665176805,7.923083331043759,7.75524200107877,,7.613936912446511,,7.3895735981363,7.363367502943486,7.348635813428045
398,Q99536,7.752532435599553,7.746260451511842,7.697002543458974,7.6298375658260715,7.703764114724731,7.572116155664275,,7.735447189468635,7.9816238329195555,7.318313817223999,7.895179361462261,7.81535855360072,7.6773331514199015,7.688926796173115,7.978828506638806,8.014058277424336,7.516799704081625,7.8272852496247385,8.028530586511328,8.080987046910888,8.274965624539286,7.864659380353636
399,Q99798,7.67299324417899,7.8076635385730055,7.512364159396531,7.3477202170340385,7.505936424566549,,,7.449910164792211,7.317938039636056,7.61740926653153,7.232055390776589,8.18135759202845,7.694578877258243,,,7.343191884901407,,7.403412241604526,7.551266970162944,7.575684227707583,7.492508956107581,7.383905086976909
400,Q9BT78,7.449246919490012,7.548757828573704,7.250590758700192,7.643432935379254,,,,,7.160648574436162,7.948090059325459,7.5557472140872095,7.828556787683482,7.651723712588621,7.622473071278123,7.558228421803325,7.020278394111927,,,,7.057437868212939,7.07459704459004,7.666283922623102
401,Q9BXJ9,7.455256102117952,7.500634350036307,7.317624643080059,,,,,,,,,7.401383306531581,7.0856116304716465,,,,,,,,,
402,Q9BY44,7.762175721261793,7.55119373743579,7.711461342334847,7.279826581794015,7.3433692002275315,,,6.624787275292108,,,,7.778484081917311,7.565777004017508,7.556688368835234,7.1673173347481764,7.143170993200179,,6.9897923124493815,7.297651103243182,7.122281427209923,7.195096710611856,
403,Q9P0K7,7.790404807295338,7.524149367558361,7.440184654070886,7.40679557266825,,,,,7.3366398186416895,,7.1675536211968245,7.856771170124143,7.568729599118429,7.382557321908786,7.399119686027934,,,,7.4868411994242745,,7.3883676671573015,
404,Q9UJU6,7.767712297269,7.966301335974664,8.055340099544182,8.009408399151868,8.044343734895108,8.07881918309885,7.899234849416494,7.700340211110526,7.912944393671088,,7.898258832418424,7.74171085581828,7.826016460717514,8.04123473117143,7.841259333382264,7.889083099307417,7.869214112841028,7.879732225324679,7.867314249748576,8.009323393381013,7.8095260470914,7.739429929468686
405,O95394,7.679981768450942,7.685213099995357,7.49526674438781,7.614601964103798,7.893423290945479,,7.561828575688301,7.370272467849528,7.639317121243033,7.4879863311293935,7.444403955749552,7.45429593073985,7.31726918670662,7.339471317029283,7.498282978661371,7.532295644094248,7.5182506513085,7.37489491856698,7.323107655185521,7.493220971651685,7.506910725551518,7.263470366061185
406,O95967,,,,,,,,,,7.8218801984752,,,,,,,,,,,,7.5658596199936605
407,P00491,7.961055468343257,8.041432164680264,8.135641416386669,7.997154757171881,7.6267200806648345,8.05656185185946,,,,7.272815933543096,7.435111433126493,7.868303450981031,7.843811866551211,7.926671644656883,8.227861005955013,8.056218581272306,7.314983145039124,7.4227867541517965,,,,7.793308343649923
408,P02786,7.776199785646895,7.909967665074063,7.3947842790470375,7.581608366032057,7.610351363626693,8.162175936530163,,7.446645882412897,,,,7.536242706838319,7.560014288007842,7.573579366437116,7.513816672940482,,,,,,,7.5635760027769114
409,P04792,8.946353997226275,8.853132165365912,8.924656544743199,9.02209829746114,8.769222193200081,9.023211292328888,9.035869813695554,9.018325945402921,9.123623004751275,8.991310267481882,9.163131546034949,8.862602404888907,8.863322860120457,8.958917290453725,9.087426457036285,8.834687684094794,9.064270752974005,8.851417357022564,9.190163551630706,9.250078287979646,9.04008784346988,8.92004502094774
410,P07737,9.36496351982702,9.31695530694502,9.369364308781236,9.36524456201757,9.275771900164932,9.453104198432209,9.378216149749878,9.32130838977591,9.37151117073,9.146438135285775,9.471262365845785,9.250346800440827,9.273718712686195,9.06781451116184,9.492732459223175,9.358296608355735,9.263233538439488,9.368212481187387,9.43828913430075,9.487760371456293,9.449863924718144,9.193375080615699
411,P07858,7.564358280650212,8.152135396861876,7.840382147703517,7.729051339750031,7.732144371029723,7.77326702829461,,8.192037502713248,7.852083335846628,8.212320803141976,7.952869902264327,7.196369653167609,7.500291375841059,7.603425868816548,7.87719851527179,7.783767841036936,7.926512220521579,7.739271635808273,8.025100961046814,7.834395268413616,8.064195835864643,7.996804897036833
412,P07954,8.012795058145413,8.022304622935069,8.015611204503513,8.041432164680264,8.062506775208682,8.264132797169259,8.295611076923876,8.354185298625861,8.091877899629413,8.167524092420209,8.103393169973529,8.015611204503513,8.11617589110035,8.079615323526944,8.057552001054532,8.211494311659594,7.9812521606551154,7.892567614634113,8.087248867795658,7.981755201888136,7.923606643017459,8.306489362708483
413,P09486,7.646511551195713,7.537605042151777,7.659021982916067,7.850652360590954,7.905623207245211,7.297344614534694,8.070628844051427,8.13681565772685,8.141982515552805,8.376010910646249,8.18287096398891,7.744144280277382,7.68419882272141,7.6695121296915465,7.7214478649502984,7.793867182390594,7.999104430613782,8.050573076755148,7.763592694718173,8.431797841638305,8.69886576115068,8.372985605966962
414,P12109,7.470351679345818,7.590150513731929,7.5009085345095095,7.524603806718669,,7.648399046932772,,7.984203159212213,7.583402833088361,7.70268035624583,8.045440339814775,7.250858954599295,7.345589353740649,7.130526745384164,7.544997679700398,7.02094105986232,7.109139643904016,,7.64365990394993,7.665590370927067,7.775202536618374,7.890661295470796
415,P17858,7.051384084426689,7.3971749769583255,7.288159763323878,,7.423524388618717,,,,,,,7.184208613111503,7.340622555361112,7.500167838795168,7.373132774549157,,,,,7.105544245746573,7.194014546374698,7.042142183064956
416,P21281,7.492467036465145,7.39292546917228,7.340126706105432,7.490899134108688,7.510062192500516,,,7.3289297689479,,7.725895305127922,7.519302849235428,7.545987102271373,7.531568321408984,7.526468512469477,7.221596785740263,7.379559310918327,,7.55024058653017,7.380826056836341,,7.718302349291298,8.202352067809752
417,P21291,8.407016791185454,8.210452292962021,8.64060067766542,8.588002641121356,8.722436471072397,8.722872390005655,8.772842254568497,8.513670309198815,8.552510040861037,8.582017884668629,8.596146074834445,8.41333329903991,8.321701969500738,8.478017870464791,8.573614144774023,8.38692680679557,8.597058631770704,8.854585358200787,8.495794019774868,8.659326604019716,8.505312808221921,8.547072869887323
418,P23526,8.072470482303894,7.984671304221452,8.037227234582275,7.969056958526378,8.040562785081312,7.796018969347149,7.782063937122127,7.9875679566954805,8.107515225651465,7.815012931185225,8.084147133154449,8.035029282202368,7.848380041386118,7.881852369973158,8.070739562849198,8.092510111683982,7.7808787230734735,8.079723775139918,7.965164057402598,,8.054919327123814,8.111262513659065
419,P29692,8.808190709878492,8.854451794509206,8.942147005025387,9.025469719061055,8.562185764941276,8.536432175822014,8.676748464410773,8.47017519665518,8.764766252177209,8.714421974651351,8.675714200621922,8.871578772798074,8.878010221712948,8.89054396765842,8.974608396541864,8.61394747678035,8.523629425582634,8.656759206877476,8.517776329273957,8.777528315082558,8.559918588906635,8.774838005983815
420,P30044,7.918491660694893,7.7170793938576265,7.822076501599741,7.872849424584307,7.548119051713086,7.3476617091216205,8.174466858886019,8.116906467706482,8.083323418473524,8.011316643366872,7.906798185896746,7.769451179402037,7.806952872870882,7.660647327741384,7.7710139217726715,7.670802284260944,,7.99565712810842,8.118562312635603,8.140350889252531,8.282146099149468,7.940386974149845
421,P31153,7.4982416126858915,7.366665720686156,7.622058519778418,7.421027775667483,7.463086333024533,,,7.122576275057186,7.200221026191876,,,7.678281592142024,7.626740596252816,7.547590121770153,7.509336958017644,7.46738609255235,,7.357172257723033,,,7.386926806795569,7.352433371350281
422,P43034,7.480854571352134,7.260619875172372,7.474929785992802,7.531248935551362,7.372893600271661,,,7.565682566510878,7.3979747508409215,7.421850615022958,7.717637222456485,7.4452460350806176,7.42543639540901,7.525044807036846,7.449216046206292,,,,7.1742633809951215,7.452200582553092,,7.390122251506701
423,P46781,8.345334514839896,8.02263453994412,8.116939646550756,8.260810491066978,7.77937279364072,8.200303182981585,8.043715858061207,7.993559667223104,7.61528706275025,7.8839905794146965,7.855301045100613,8.289276719039359,8.23709111227397,8.202024895104039,8.19309675807227,8.242864296140707,8.072543985643648,8.1365303235313,7.737208550636165,7.682749597860649,7.781863037624198,7.443435106114942
424,P50479,8.052155067199564,7.975757981319102,7.898450919198375,7.816572696026103,8.077222510411053,7.785564717677786,8.203875623277334,7.9807167563825265,8.058236168942768,,8.032981193097369,7.917804738795767,7.728767585166509,7.685266889255013,7.920905604164024,8.158000429146474,8.125546323671191,8.228272002124,8.160438516641545,8.066214075471244,7.827814971644302,
425,P52292,8.142295588289764,8.317896266492957,8.136181326960601,8.211067119217033,,,,,,,6.936081243335448,8.289499765873856,8.426868959658986,8.203794139588068,8.087284391453762,,,,,,,
426,P52306,7.419476604427339,7.760181141665457,7.9360359568914225,7.232792884145159,,,,,7.473092641484642,6.930745328311113,7.403566602538052,7.636206968434008,,7.494780529003427,7.50666735514341,7.32608996426356,,7.151124590050682,,,,7.203739808633858
427,P53992,7.458396087426252,7.55568681403678,7.486146996806573,,7.302071053650074,7.92229977575504,7.810293019203876,7.759259793887549,7.341928883745809,,7.400002345927956,7.63227503248481,7.3582204731086795,7.437433443797971,7.205420915676343,7.459724113841842,,7.3481490343841624,7.223729509364877,7.773684073947995,7.269979676645324,7.062092892630169
428,P62277,8.465784239568503,8.50758603976301,8.321225485417175,8.382557321908786,8.36087729710204,8.415173745335862,8.267805101513972,8.417836911626326,8.155973344739902,8.167346877585635,8.302806962741421,8.579051536634113,8.60907123354977,8.488282724898554,8.190107488314045,8.410152749822068,8.308735110028762,8.24435135283038,8.110892600802218,8.170760280881211,8.222690464711341,8.131361989115943
429,P62424,8.2802140293384,8.277150613963796,8.120310642636463,7.996231391743093,7.921925661655944,8.007619774517403,,7.728272597895017,7.32479671762173,8.176843384503739,7.665496562718238,8.441553750953457,8.424865309463941,8.215584694181615,8.06333335895175,7.847973456264566,7.785863475645474,8.0533089811241,7.983184100935266,8.081743249922722,7.651868950246535,7.752378847112142
430,P62495,7.819971439325659,7.730766130590014,7.737343744532064,7.701878700943193,,,,,,,,8.052193580433475,7.653656232494784,6.934038663779915,,,,7.427664594062185,6.788903361652433,,,
431,P62753,8.522105012275702,8.51560894923448,8.345020661542115,8.153967221645479,8.195954973023525,7.482416190747198,7.741868263073189,8.083215862155997,8.173506770208105,,8.020609853377705,8.45354766038075,8.400347997967296,8.299071260027409,8.274434970074042,8.027431157766904,,8.131714878465068,8.229041573173397,8.287488208401287,8.058008232715402,7.893128995168952
432,P63241,8.474157965602188,8.483273407582981,8.35224042018223,8.554634506217326,8.321784782959902,8.330961369611591,8.15265519881729,8.125741439128715,8.261358046194124,8.062205808819712,8.298634783124436,8.455012450100254,8.481055460893371,8.547503955893324,8.467030635465846,8.252853030979892,7.810743152365379,8.199179026051127,8.231342137903896,7.971934215022659,8.182785442084683,7.9864089244840155
433,Q02218,6.949911822352933,6.794933962870484,,6.763517838299713,6.898960908799661,7.02840856511547,,7.280987889004646,,7.15463695951842,7.219270085885396,7.106564834846764,6.66222880327311,,,7.2391993420543015,,6.859936473002237,,,,8.073204956488595
434,Q14444,8.188506633818115,8.234871458562703,8.350674348233282,8.206637011283537,7.848995355074719,7.9084957420668065,,7.863394245127093,7.6873238044883125,,8.002425264677901,8.111128036345123,8.058805486675906,8.264227347756233,8.192232822924277,7.863221711271265,8.006936451364293,8.194320045303423,7.859654578480578,8.028001579346858,7.26979304386123,7.283391697297128
435,Q14914,7.835062451008234,7.769007870943774,7.651093787537625,7.796692256595237,7.941436890571359,7.75823040845775,,7.979571135872932,7.740102034600812,7.785927468480128,7.745293445981132,7.948989685710127,7.980012466660906,8.01292154554456,7.905153404839101,8.028205119905444,7.795525488379345,7.9147767061445755,7.769296072909348,7.7902218101363765,7.9267693273051805,7.767704882873966
436,Q15717,8.180297952488594,8.235477944612951,8.307367656038533,8.112068504268198,7.95225953659082,7.540929812840949,,7.627160952374775,7.568659252838608,,7.697133403663625,8.149003451928548,8.119156874690304,8.041826762637543,8.292632592082427,,,7.7595771998605745,7.976716704363382,7.831364189029212,7.488621213129428,7.440074309017631
437,Q16181,7.86567830909765,7.840626684656482,7.760196229455134,7.864890626183622,7.903138842373094,7.745979929713799,7.700218974788496,7.267476801134049,6.7970111829532405,7.572720617983394,7.7899964769587084,7.950861185419759,7.913956828248876,7.9015237058564125,7.8349926037330295,7.432086985778083,,7.504035670392464,7.447778009294621,7.893761762057943,7.492159502056714,7.564583220891482
438,Q5T4S7,7.439900852983485,7.235528446907549,7.269092455740431,7.008344629252689,,,,,,,,7.668935426718004,7.357725268400632,6.992182242834663,,,,6.9052290395453015,7.247359422468937,7.500456037257972,,
439,Q6UVK1,,7.320208620558244,7.710269722412766,7.337179625409834,,,,7.33779857726225,7.411552368265304,,7.461648568063455,,7.433353735704972,7.425697213362591,,7.407203888112034,,,7.3240971716876135,7.387354226971366,,7.260071387985075
440,Q8N163,,7.621207450116991,7.430107319916718,,7.440326485098404,,,,,,,7.444450780793918,,7.590139354369639,7.541803820948174,,,,,,,
441,Q8N1F7,7.459633695475458,7.4897616671097245,7.486430478854434,7.466541406449535,,,,,,,,7.444076039001569,7.478984717412186,7.399656418567356,7.4934162228671335,7.583119391743568,,,,,,
442,Q8NBJ5,7.471731651480051,7.413534454431142,7.288763276172814,7.407033803328038,7.5009770535891995,,,7.753238243883207,7.365693851577262,7.847634344318255,7.422671898327287,7.354242934309549,7.532932645120624,7.2440295890300215,7.367654046647408,7.682686478249768,,,7.462293155542531,7.340919793400163,,7.528852450779512
443,Q96KP4,7.5341657689566075,7.331326050575092,7.4682734645251,7.702223680294006,,7.464608760852755,,7.347778717065364,,,7.180785134973439,7.600133973782028,7.40517554621799,7.554198321565424,7.672808779469651,7.731814314130735,,,7.2356546769569485,7.339173085633924,7.3692158574101425,7.217009909804205
444,Q99714,7.826016460717514,7.783789276210645,7.7558062774453465,7.729423992614164,7.847047981098525,7.725323467230788,8.052732407403218,8.038580425961579,8.102468008788017,7.851845167160214,7.858934016721547,7.8646653112722635,7.742740837873547,7.73865373866104,7.722765506986236,7.8579171938379835,7.877808875807157,7.9644434944714835,8.114344054609816,8.18352607302172,8.116076171728611,7.783560579795722
445,Q9NSD9,7.588282914297251,7.535332103321826,7.508287254380321,7.608055114382654,,,,6.940655914904793,,,,7.629460569642289,7.657810906779625,7.556447241472477,7.4878733659884515,,,,,,,7.230065551206047
446,Q9NYL9,8.073204956488595,8.072433725968388,8.144231618090547,7.9503453788505745,7.96934600954804,7.577043486916584,7.724161135149409,7.943885106316829,7.968557659457595,8.239599751885043,8.20349523519329,8.070074826267529,7.391429144919444,8.018866863150906,8.09760432887441,7.685571569285352,7.474682370353251,7.993317168990859,8.004149341900058,7.967482452712152,7.976693793098472,8.457306491666998
447,Q9ULV4,8.410372265301955,8.469070552031253,8.403446548775877,8.369790824030776,8.242715310039108,8.54293740823262,8.313825053809394,8.229758611221373,,7.733526273053828,8.052963128755502,8.418781733108055,8.547380832120238,8.312938609013136,8.346333411195522,8.194375567482211,8.450864692379767,8.068185861746162,7.878992600368986,7.876731528813316,7.908206123012877,7.769746467179454
448,Q9Y224,7.719322998842009,7.795685409820842,7.810897568182794,7.886270702112662,7.852662944344569,7.59847314801658,,7.98359922743532,7.652816642878803,7.597025681164456,7.644428741408746,7.763487892119256,7.896884307654437,7.858651470555933,7.888841947657398,7.971975908849524,,7.769421639578743,7.568143031657702,7.678809631951963,7.648438079376235,7.561053656358288
449,Q9Y6M1,7.821323523951671,7.986534374491525,7.826903708083133,7.2841147684017695,,,,7.312262005983347,7.2431869241314715,,7.744324282497985,7.815032878418251,7.724759060599675,7.955860856466825,7.7423715832469,7.57189508440376,,7.347447112647971,7.408934958678802,7.422392836227372,7.5989436314718475,7.062920263732663
450,p_5,,,,,,,,8.662653966234103,8.946712567164916,9.199919651590568,8.80959337956935,,,,,,,,,,8.288852614199747,9.506829617234558
451,p_6,7.865210609579724,8.093981703914114,7.615076378252023,8.013721778051064,8.097187872570895,7.569970508234867,8.564227998818755,8.924785667625594,9.21063950615415,9.436989087788538,9.253022833611336,7.936106400430675,8.221648928192229,7.793266401741389,8.151308548182019,8.022345876269881,7.7961162093038405,8.435366506612661,9.159627340658673,9.153357471482973,9.201260532250792,9.517261895136015
452,Q3SZ57,,,6.815517978915924,7.106394903130426,,,,,,,7.2613580461941245,,,,,,,,,,,7.276691528845039
453,O14579,8.172223341427753,8.160858530679992,8.173419384081802,7.876927608974731,8.011232010319366,7.877290700149825,,7.94744352526358,7.986892603537914,7.815278818991435,7.883229764737698,8.047547433078636,7.997591686373502,8.201806642957022,8.167199143297752,8.136625455760932,,7.418748616249574,8.009153331907708,8.08997572268773,7.825854358517948,7.862375899389505
454,O15143,7.597684218754666,,7.669084326621116,7.811038508604216,7.75926735386913,7.846701964164055,7.479819954752671,7.427551021207393,,,7.57645653240562,7.983590207164233,7.736977828579441,7.641454279253067,7.4551342931960995,7.44537064882758,,7.690266979462497,,7.836735424393361,7.792825766977573,7.658278572600269
455,O43399,8.102502309185452,8.066959197867122,8.18915330296189,8.04426529991532,8.167405957232292,8.045831314347755,8.010554351540323,8.049838000622584,8.098539897992861,7.908956588867328,8.079723775139918,7.736237098904729,7.968753714452379,8.13264385097308,8.191730393362857,8.093631776828948,8.108260504976473,8.238823622261075,8.152227171838142,8.321163296760679,8.068000226145172,8.010215125214227
456,O60443,,7.050341081834084,,,7.606982940624488,,,6.911194908504713,7.439711549174355,,,7.391658328722475,7.174437796452046,7.263446689109733,7.322074505773784,7.082174775484666,,7.420054815778764,,7.26651391990912,7.313867220369153,
457,O75718,7.455819024402731,7.425909012675203,7.413584728724409,7.36891880234938,,,,,7.0496443525693,7.599664778788417,7.751271403658305,7.43240803142708,7.495738547239104,7.3062534205221175,7.368249684638123,,,,7.154910645788523,,7.237719631996254,7.897231098118066
458,O95816,,7.20577258209842,7.557338744785915,7.694745554265453,7.461423486699566,,,7.8478501734642485,,7.721546826892598,7.574702457606587,7.3688445068258215,,7.771197837317138,7.596113054915637,7.581938286281986,,7.594547233327851,7.495932670123044,,7.390192995028913,7.495197318365458
459,P05387,8.923373562100858,8.940327186913807,8.954348657339576,9.05468964294998,8.859258417467307,8.745675826484938,8.597058631770704,8.497206180703955,8.829136456804692,8.757251746172098,8.749434832216751,8.854913022307855,8.995569387417804,9.189406085529228,8.988670414464728,8.683470314074599,8.637609794338019,8.865364591615258,8.706615382568476,8.80028394223154,8.648320971520084,8.732337458740906
460,P06396,8.197032318918001,8.15265519881729,8.152349508312726,8.208683161037417,8.318626717029966,8.502167558310292,8.400106070428546,8.675595056386745,8.524512956920105,8.917516012315074,8.779293389362142,8.318000691817922,8.214843848047698,8.203032887014711,8.166193215170068,8.450741645351913,8.369976134872427,8.334654766883242,8.467726466143581,8.471277038700219,8.471453074297388,8.942142043219304
461,P0CW22,7.930592488442598,8.006765452451992,7.922481520433896,7.894027914652088,8.084182911420474,8.254765532416148,7.935950402944087,,7.798885335795159,,7.459105879487209,8.003503614742536,7.953223134752856,7.927401162973926,7.904033551734992,8.132995700692266,7.910143961064513,7.931284932134728,7.929408706900379,7.480883275547908,7.507180977260241,
462,P09429,8.824275564820256,8.746548576890309,8.825737607457993,8.612868588840168,8.328522305877335,8.101678351027969,7.985991990989794,7.7543865641765075,8.307581604750629,,8.555867988993269,8.600951125994175,8.554876641862482,8.843569117008258,8.207688213335581,8.211360859155118,7.763248248310222,8.249247289223952,8.221414237842339,8.193736633469646,7.999169704354565,8.206583034837792
463,P12081,7.661443520296819,7.768786046908014,7.599151357259189,7.311499565460373,,7.518053080079722,,7.7738741723791085,7.121723945637367,7.428539730637989,7.4975101633641295,7.8907841763343605,7.533911802994045,7.4566848036688596,7.501524817402628,7.7575099022758,,,7.278845021747168,7.479920650712888,,
464,P15880,8.478653057295336,8.386659455414193,8.257222446187575,8.344883279369864,7.680426170858145,7.894985821897357,8.108023509346088,8.063370893585704,7.40112471067897,7.269185932813952,7.434089638417891,8.311669112400612,8.315487527750822,8.469424344100162,8.326479236380962,8.000520840936186,7.825601358207652,7.4287015996230545,7.902731546167194,7.1745830891776,7.25589936673046,7.216192302363926
465,P20042,7.537416084273535,7.301398989173564,7.316117183498905,,,7.317875378414559,,,,,,7.424424243769512,7.291346646689625,7.390281408229663,7.035309640156801,,,,,,,
466,P22307,7.650977393705932,7.61364100671677,7.600689804531001,7.737915864323833,7.572139419778374,7.573231429804259,7.896862279860313,7.721785891862811,7.794975744051132,7.573173413255032,7.8345605710335615,7.560253443542344,7.675329155248394,7.638049748264389,7.752363485275562,7.4344092075875,7.592598628906131,7.6766387479094975,7.588619003527692,7.3777978331112255,7.925837878048947,7.567214637314888
467,P26196,7.760083058253998,7.834998953949535,7.812786390467569,7.505014240084107,6.882729399214851,7.014520538757924,,,7.299420125982029,,7.514720373648135,7.851796295896795,7.903502370898396,7.749759497929781,7.438716348143792,7.05407655729051,,,,7.421636826720754,7.306146131684915,
468,P32322,7.223547855908593,7.141543834220653,7.228913405994688,6.888235673270567,7.56850679679803,7.1346232896624375,7.404354702725426,7.683740274599994,7.74900156670442,8.334654766883242,8.313635253610334,7.4432473369251015,7.0895165442248205,6.847214712241026,6.9963759339183795,7.4931512177956865,7.245290528606833,7.7030849316806576,7.95241947719853,8.081599312732935,8.04245737457432,8.491571785500986
469,P35222,7.746268241198078,7.807622960416576,7.865944495223916,8.074304344001435,7.801465453658703,,,7.601201411599362,7.7213736286921355,7.3071964211494125,7.674411004165626,7.6516365466742275,7.7091342227400315,7.950943852141082,7.859480552238981,,,7.750377238171413,7.877987215476235,7.996467890261718,7.804582364022804,7.5338101750105695
