8.127174681256100541e+00,7.167267486926349740e+00,8.109866217917080178e+00,7.474875111036079822e+00,7.247463294728030192e+00,7.454656444352740330e+00,8.053564134436129507e+00,7.299755885740919936e+00,8.630185658237499169e+00,7.529324300969089556e+00,7.559546516491839618e+00,8.763839694295320726e+00,8.668572895102879983e+00,8.451581816472170772e+00,7.530088777088700169e+00,7.585415720202090206e+00,7.681701306215770408e+00,8.635204896247339335e+00,7.897754083397160230e+00,7.308119769318410341e+00,8.578011971120819368e+00,8.303367587113580583e+00,8.051955983317320431e+00,7.789250850638680390e+00,7.921717166751849781e+00,8.500545220174050343e+00,7.737421095283350425e+00,8.588873366236359885e+00,7.000156631608709823e+00,6.908435005362780323e+00,7.635532886980110234e+00,7.780849453430000118e+00,7.747364100216519667e+00,7.782494498106180103e+00,8.602806106573609668e+00,7.548178213114380419e+00,8.341807519347250732e+00,8.735322103358420520e+00,8.611595641522580280e+00,8.137090050630179761e+00,8.036719794636070446e+00,8.695922668709620496e+00,8.453692842799789275e+00,8.798261214063829883e+00,9.261047696850150501e+00,7.234376051095759763e+00,7.609810146248140228e+00,9.331287905017850548e+00,7.930335729582219884e+00,7.325064042125999819e+00,7.615835473890429697e+00,7.598722849869010254e+00,8.296346444135620501e+00,7.610490262807419803e+00,8.257006271972160860e+00,8.031743401149519457e+00,7.764095064439399785e+00,7.838900511873100108e+00,8.356042408458760562e+00,7.273100711539959740e+00,8.629124781949169432e+00,7.376124186630810264e+00,7.477499872112860047e+00,7.176707815286730074e+00,7.455757806368709772e+00,7.767702155152980126e+00,7.352272381010830138e+00,8.325078851041169514e+00,7.796536395987169854e+00,7.886890961731720218e+00,7.332600687386300109e+00,7.303017980266219844e+00
7.846986383220030170e+00,7.241748725726759872e+00,8.141031645994070587e+00,7.388469890965850162e+00,7.214758820154569818e+00,6.909186328538480026e+00,7.706056906968200337e+00,7.622114200255549754e+00,8.333683446551669149e+00,7.447102538015119677e+00,7.545269309838509741e+00,8.610117038563439351e+00,8.604862010355770252e+00,8.419784726265330477e+00,7.110234222483399869e+00,7.418927563897989685e+00,7.638656252067719699e+00,8.664834325388079961e+00,7.744059399389960241e+00,7.369567202496890346e+00,8.471857519529050862e+00,7.892014565800829828e+00,7.974403201818789810e+00,7.818746881864029774e+00,7.983844395187429832e+00,8.391523080791639444e+00,7.648353621372620204e+00,8.539742240758130265e+00,7.166079838116310441e+00,7.262401707247700067e+00,7.325017169297439956e+00,7.705144569872230065e+00,7.120474702391850208e+00,7.915517616824880420e+00,8.527861707727389273e+00,7.611104570297920091e+00,8.166019538141480183e+00,8.675088261478949292e+00,8.095009794260219493e+00,8.163902080675560669e+00,7.837143352962799625e+00,8.316649527135959730e+00,8.508214025443239237e+00,8.292431452137469350e+00,9.167700001364780249e+00,6.756955992308830261e+00,7.246948311101140128e+00,9.104045712406170665e+00,7.872717691732759704e+00,7.221116815348739948e+00,7.153185603630589640e+00,7.666486482665599844e+00,8.333309011333579264e+00,7.572945393517760415e+00,8.173389961823829708e+00,7.973822618013080010e+00,7.746540179719180408e+00,7.695733720813869638e+00,8.285417882243219623e+00,6.779569419535249608e+00,8.354644119995619178e+00,7.057213690486870306e+00,7.386178550196699888e+00,7.530322160811410370e+00,7.463422453525369704e+00,7.504429803333819926e+00,7.223948569528150010e+00,8.140783167508640616e+00,7.909515089119819820e+00,7.213253404476099639e+00,7.236462511641059692e+00,7.208945102272309668e+00
7.752721466292130437e+00,7.355271275173169698e+00,8.240450177686330591e+00,7.397466780473579639e+00,7.500805550547280376e+00,7.374132456677910064e+00,7.784017444590100254e+00,7.652555466756569835e+00,8.367922586655149431e+00,7.455244324852239757e+00,7.531269215772289805e+00,8.618360165591910871e+00,8.486841776094150802e+00,8.554899155561939139e+00,7.327675293356690212e+00,7.579708860552580418e+00,7.636061392190580221e+00,8.596513781799369980e+00,7.876866099462559667e+00,7.359573485034339946e+00,8.486556506272439293e+00,7.887899370577120095e+00,7.814165762161380258e+00,8.066717515687720663e+00,7.928881505402419982e+00,8.266502732782429419e+00,7.776036930370739952e+00,8.386858744076160832e+00,7.025575528969089767e+00,7.139555806881370259e+00,7.179941838184739744e+00,7.783801871052849819e+00,6.650874413846650235e+00,7.893847551682590336e+00,8.537012010166730391e+00,7.460879531896179806e+00,8.099564597283169576e+00,8.568501643414689894e+00,8.120828639492909673e+00,8.061881313450200537e+00,7.823336709632769725e+00,8.022212919939619269e+00,8.336737952816939412e+00,8.167483582453549218e+00,9.312719527475879389e+00,6.904681416873930111e+00,7.606008209887200167e+00,9.086213456433450020e+00,8.174993749763340034e+00,7.350613806314769683e+00,7.172840549663460408e+00,7.427850851580330094e+00,8.369587878285090099e+00,7.256990964550119827e+00,8.384562731105010158e+00,8.109716779170330625e+00,7.437604640098940401e+00,7.749733528159450380e+00,8.196601809588180743e+00,6.777791231923409931e+00,8.428700150485209264e+00,6.486761032569750007e+00,7.399675719793370021e+00,7.453581136674199747e+00,7.492640057794310415e+00,7.525982670293870136e+00,7.593524223254879857e+00,8.121308307080930433e+00,7.765628977735279825e+00,7.226491479929870287e+00,7.316987933566050373e+00,7.306810529278640054e+00
7.533854012399359590e+00,7.560700784323589829e+00,8.324321786677300494e+00,7.689783313312060109e+00,7.510579572984140029e+00,7.232941638334610346e+00,7.858074489954770314e+00,7.653174701098680366e+00,8.424222478977840822e+00,7.237862689407450034e+00,7.943427117174410412e+00,8.436809795081080310e+00,8.592977529640840828e+00,8.699424564102079316e+00,7.795040135013500127e+00,7.607856803139400270e+00,7.297850552448600148e+00,8.575366272775859500e+00,7.828510548361809818e+00,7.110041222262739602e+00,8.572387582596919131e+00,8.178562505029439933e+00,7.984560309643759624e+00,7.942469815453249815e+00,7.826318941171660271e+00,8.427428427133680344e+00,7.756271973153579857e+00,8.370445535219449340e+00,7.137678021801150408e+00,7.149931656456500306e+00,7.247483186359399809e+00,7.987794227897619947e+00,6.369533910325549719e+00,7.813691479357630421e+00,8.436317898128550041e+00,7.747876259806660393e+00,7.849252777827969929e+00,8.165294234201619261e+00,8.155213078410280758e+00,7.870918986230149628e+00,8.080731025372049459e+00,8.467196892025539157e+00,8.377119785521710327e+00,7.720364143342029806e+00,9.380042859253519438e+00,6.912754660965400255e+00,7.377727337743110070e+00,8.963789552832050589e+00,7.980624534667009939e+00,7.365319766372969923e+00,7.183054250808529773e+00,7.642984966846629646e+00,8.394415294691450313e+00,7.398887197909400193e+00,8.278735660043780697e+00,8.015150617756269469e+00,7.145810420523630135e+00,7.708276667037299745e+00,7.714387516122510391e+00,6.767570337558879601e+00,8.360661138467330389e+00,6.322053587999810098e+00,7.108259129454809866e+00,7.521888985891480139e+00,7.339040301678950051e+00,7.408636123792200046e+00,7.879123652001020162e+00,7.843317178927120104e+00,7.748348499084640295e+00,7.259521632928359836e+00,7.270482141592490066e+00,7.430166120152439824e+00
7.391794145490740320e+00,7.195817224412209612e+00,7.761080816534329685e+00,7.676152590446729818e+00,7.396805653660360136e+00,7.713491285267830122e+00,7.678632116864569923e+00,7.665745498623399712e+00,8.373588753959570141e+00,7.285194195463519762e+00,7.571104708110950376e+00,8.088892597123189532e+00,8.438728393000589634e+00,8.537326562354490278e+00,7.651226753529519975e+00,7.376610995498650070e+00,7.326456382576120419e+00,8.316498775035219282e+00,7.135351491289830150e+00,7.258991603543989868e+00,8.446673948656080455e+00,7.881776865872840432e+00,7.708394565939250320e+00,7.708628530860310413e+00,7.151902068365579623e+00,8.249199957932249916e+00,7.563519826690339620e+00,8.354286945701579370e+00,7.180452992392850398e+00,7.197606692138220019e+00,6.465753238479280185e+00,7.315505056999639599e+00,6.401026316473529931e+00,7.584784361842570100e+00,8.225532551315760443e+00,7.570818969514570007e+00,8.159447480838730726e+00,7.969706652897260213e+00,8.454659776596610499e+00,7.309446284947539674e+00,7.519448436757650178e+00,7.748562967160950166e+00,8.150013711070009492e+00,7.798762670518610385e+00,9.464902536752660467e+00,7.187106436811670385e+00,7.676799758018129971e+00,8.895150256391589849e+00,7.909651352163559856e+00,7.163819253709360346e+00,6.975605484796900235e+00,7.502322795047129844e+00,7.870391664851630331e+00,7.142274370189640287e+00,7.806638373231730377e+00,8.008355074000469642e+00,6.626975009521919979e+00,7.931286132048599669e+00,7.755176966865779953e+00,6.749714657255410089e+00,8.115989905916579872e+00,6.354325725206609654e+00,7.342781182297840381e+00,7.385783960136800275e+00,7.077776851372780342e+00,7.534500609565560225e+00,7.479092427571949919e+00,7.853042640591890056e+00,7.914573186918279823e+00,6.963585475675450276e+00,7.375212909859479637e+00,7.145276040893620006e+00
7.580357596032389900e+00,7.208055963516669884e+00,7.603820437061090232e+00,7.491310726354449834e+00,7.667574192727710347e+00,7.623293726964250006e+00,7.164952120841119765e+00,7.435739643499419849e+00,8.037622349849950609e+00,7.452188403395959782e+00,7.508892082210429919e+00,7.483832530286600004e+00,7.951902740058749863e+00,8.207073346632329347e+00,7.320835616793529788e+00,7.383659212603579824e+00,7.618979221869209617e+00,8.058556489675899215e+00,7.495668735752540002e+00,7.134194773639809917e+00,8.149483539541089172e+00,7.914313511039689608e+00,7.609273234860670421e+00,7.614662198486129796e+00,7.248719024242790354e+00,7.860860202286650278e+00,7.764228967358699940e+00,8.265642823273310569e+00,7.487840166817529841e+00,7.508145777681780153e+00,6.882966761596979843e+00,7.474734495201380113e+00,7.016863313094510168e+00,7.482480622221039823e+00,7.928348822997920209e+00,7.296376168444219878e+00,7.852350072199329567e+00,7.892401074435690056e+00,7.953670735776250389e+00,7.447370825584069820e+00,7.520269541860869822e+00,7.624454127960950345e+00,7.657925891101579730e+00,7.548440671816069703e+00,9.367042902121799131e+00,7.321518127803660292e+00,7.770914725307900284e+00,8.745424135686279854e+00,8.030125856171089538e+00,7.117967741612130084e+00,7.529754415999989625e+00,7.647530291549550441e+00,7.422916774040769994e+00,7.014253392554159916e+00,7.745711111947669814e+00,7.421420988085629666e+00,6.600360559444670372e+00,7.776937317729940347e+00,7.672568654078269823e+00,7.051785212817660131e+00,8.067608509607239853e+00,6.859702026692519716e+00,7.441254693647960217e+00,7.290239658149459956e+00,7.330760929491890288e+00,7.518247444157720061e+00,7.468108435659700284e+00,7.572638463881809834e+00,7.893752080777510116e+00,7.448938410007570177e+00,7.407103564555129971e+00,7.338807675927100149e+00
7.632190294773519845e+00,7.127124177034559693e+00,7.862785099811190115e+00,7.390794134088650047e+00,7.499722830150179931e+00,7.853049096445340105e+00,7.646382333723409808e+00,7.406413577823769856e+00,8.733318971010000098e+00,7.334505299524400002e+00,7.777583998222059591e+00,7.789329230955379657e+00,8.145222785298079415e+00,8.569089891590479624e+00,7.753326526930489848e+00,7.329652969367879578e+00,7.493221377308850073e+00,7.983787617407010373e+00,7.500946487922869998e+00,7.277765167710719574e+00,8.665328065782480493e+00,7.575860804306730145e+00,7.679211302394760352e+00,7.691846602462150351e+00,7.120516156702949573e+00,8.449639375005979502e+00,7.648076307199540125e+00,8.308271425919469877e+00,7.313529738293119919e+00,7.334067358143389725e+00,6.841124627073360109e+00,7.115033210231350047e+00,6.785299131647899884e+00,7.361801142458359593e+00,8.085039500170449145e+00,7.320083585333460263e+00,7.973433475927789615e+00,7.911201306033290415e+00,8.497453498535300298e+00,7.480500255582869684e+00,7.581149902760770054e+00,7.910947641059109969e+00,8.217478553256560403e+00,7.877698384158460243e+00,9.516472671720379140e+00,6.808130421457740056e+00,7.436313836335670224e+00,9.237672940459090043e+00,7.992871671248109600e+00,7.064540612143599851e+00,7.108976560189040228e+00,7.565956709876830111e+00,7.627734774546270025e+00,7.199137861856150344e+00,8.132436765726449579e+00,7.642496695719859900e+00,7.109450192032650051e+00,7.809185656194260083e+00,7.771503207763370114e+00,6.908942834024299984e+00,8.345918115833420359e+00,6.534280907210540335e+00,7.619317898555880042e+00,7.244403246256860385e+00,7.269328886672949963e+00,7.674629032600379652e+00,7.693680612790309681e+00,7.777929073514060043e+00,7.626836335823440116e+00,7.484972098944710162e+00,7.280697319666430189e+00,7.209166890628419644e+00
7.624189118100029638e+00,7.164916784228219981e+00,7.934793971429019876e+00,7.348373290360959764e+00,6.996222788161220230e+00,7.740932089983590281e+00,7.248994291632950393e+00,7.668876910991230034e+00,8.599783329538100318e+00,7.520214790534350158e+00,8.021013927126130483e+00,8.032156103743519182e+00,8.222779147766020813e+00,8.638276563136299657e+00,7.763836223863139985e+00,7.391542163320630188e+00,7.387503508804769581e+00,8.251958598599129502e+00,7.545641865123050351e+00,7.145424118382200263e+00,8.458310060963169619e+00,7.920862163119149812e+00,7.814970761035049840e+00,7.885114450400090291e+00,6.897649470149990414e+00,8.437314055836980131e+00,7.565282698297809638e+00,8.459294526259219182e+00,7.289528059205699684e+00,7.357440826193689887e+00,6.870250498752949575e+00,7.067047870969400236e+00,7.097871571123850032e+00,7.693187713726359789e+00,8.261604569497020378e+00,7.364376983768630147e+00,8.248528800375870773e+00,7.990221210332959956e+00,8.463408148899240757e+00,7.661101294720349841e+00,7.634409858904800394e+00,8.304851243156260665e+00,8.097047330903219375e+00,8.175031481997750760e+00,9.685045294363309409e+00,7.120111252131110291e+00,7.474423307347009882e+00,9.364011282991080876e+00,8.194165208381219756e+00,7.226142319346969600e+00,6.809721562042989618e+00,7.617694678407099573e+00,7.999403938536540082e+00,7.806231005794280087e+00,7.866765227821460371e+00,7.741965601168880440e+00,7.447183914428229912e+00,7.962471095855280012e+00,7.847870671364799655e+00,6.780784673911339766e+00,8.504990456951350808e+00,7.021286784038429651e+00,7.488497936254069565e+00,7.348551363897340316e+00,7.330682078757700282e+00,7.562195862256859691e+00,7.629514272681999998e+00,7.905744924896390025e+00,7.789082850042650108e+00,7.513242016431790127e+00,7.337228391219779766e+00,7.142224262359049725e+00
7.825101516929160006e+00,6.879236532083590205e+00,8.127386448406770825e+00,7.416281453261039935e+00,7.114675798349219704e+00,7.886506184148130316e+00,7.569021574622319726e+00,7.766994422430100187e+00,8.742724269108320456e+00,7.725952651508370295e+00,7.654332273664119946e+00,7.844654980131649857e+00,7.887152531591559601e+00,8.586647475926820761e+00,7.740755113970539725e+00,7.214995860953139939e+00,7.642846726117769940e+00,8.162534657983259834e+00,7.555232164955150154e+00,6.997642616635170398e+00,8.629071060724999853e+00,7.662705922988689800e+00,7.749195382851319813e+00,7.984596854372689734e+00,6.782035281270839988e+00,8.444721064161770485e+00,7.766756064031979712e+00,8.491112129207669668e+00,7.373462666559309930e+00,7.495509940756700296e+00,6.862852106843799760e+00,7.303135816380789791e+00,7.245199895389640155e+00,7.860161169498249834e+00,8.067656952244709245e+00,7.346765493159930216e+00,8.378178690597149370e+00,7.961946060437769646e+00,9.136036412036679266e+00,7.551541348957020006e+00,7.562116122917389660e+00,7.933869881466759644e+00,8.126693918160530217e+00,8.254406292538559953e+00,9.577781537140500845e+00,7.256649160114760022e+00,7.654350999768260166e+00,9.473943375495190722e+00,8.399737033621299531e+00,7.274404480178749743e+00,6.748348887720870160e+00,7.617196945759250326e+00,7.636147349784190297e+00,7.609000448483469903e+00,8.016083730594960599e+00,7.659812456589530250e+00,7.090929733597629792e+00,8.163664369754499717e+00,7.794904365996850437e+00,7.319632826263079650e+00,8.768568002877939804e+00,7.095063829949290302e+00,7.718288857253869928e+00,7.289605538929479600e+00,7.464587796423979960e+00,7.565496412687870098e+00,7.283549276610539636e+00,8.020331861264059725e+00,7.516158807569410349e+00,8.034355006227290374e+00,7.538396337625700383e+00,7.057062345361080347e+00
7.785357622930430210e+00,7.039703271109299720e+00,8.000627381549870520e+00,7.350159740749320214e+00,7.252923043884759835e+00,8.379440790633749359e+00,7.734378195097770359e+00,7.740375096535330179e+00,8.728565115872900293e+00,7.669291085381580331e+00,8.345256855671660645e+00,7.416900749911410351e+00,7.648732354275810330e+00,8.600115845271540493e+00,7.693271995896440174e+00,7.352779573400519908e+00,7.710905623704520373e+00,7.771470229946579877e+00,7.491872081170810382e+00,7.045978263890919635e+00,8.313892436865000235e+00,7.997423106127969916e+00,7.833751026958760022e+00,7.797102953207629916e+00,6.987781261215779693e+00,8.417508586694429695e+00,7.778345167894920031e+00,8.580041258460630260e+00,7.265846133544459740e+00,7.663099093700769693e+00,6.740170901511089774e+00,7.115979423255780034e+00,7.071347204894229854e+00,7.662858096550199782e+00,8.314698115134639522e+00,6.918510391178619656e+00,8.294158163392989280e+00,7.956457567667570174e+00,8.633727265309760313e+00,7.479340891463309937e+00,7.462383880935459679e+00,8.053764561851190606e+00,8.014492896185830162e+00,8.299235337281229974e+00,9.738946699325229162e+00,7.265462118818930115e+00,7.637014253913259942e+00,9.413477839191289220e+00,8.220591709877970388e+00,7.028263856241320440e+00,7.829111447394209833e+00,7.793467862951450442e+00,7.873249708349449705e+00,7.530079402959949597e+00,7.262826140806049935e+00,7.479793555335300326e+00,7.281130563621889706e+00,7.864157603643099570e+00,7.713885844317220020e+00,6.946226062097619725e+00,8.437370494955189315e+00,6.835983143959020403e+00,7.509652091916150241e+00,7.238209585287719960e+00,7.286195878922970159e+00,7.505311455586969771e+00,7.522188987895489731e+00,7.822365950928459988e+00,7.425669861469319954e+00,7.945035540252040285e+00,7.417505048683390001e+00,7.085888388324709908e+00
