"","Protein","P.Value","adj.P.Val"
"1","P37837",0.000226373420560524,0.219582217943708
"2","Q01995",0.000623886785417425,0.279946792854901
"3","Q9BUF5",0.00135177428262455,0.279946792854901
"4","Q9UJU6",0.00142238866627277,0.279946792854901
"5","P68104",0.00172869804941597,0.279946792854901
"6","P62888",0.00173162964652516,0.279946792854901
"7","P17096",0.00213219830588397,0.295461765243922
"8","Q13885",0.0027668700784285,0.302217331602485
"9","Q9NQW7",0.00280407833445604,0.302217331602485
"10","P09104",0.00348703093661133,0.338242000851299
"11","Q9NT62",0.00543510505866738,0.479277446082487
"12","Q8WX93",0.00646875728558244,0.522891213917914
"13","P31949",0.0080952397598805,0.604029428237237
"14","P60842",0.00918743356020988,0.604487363833979
"15","Q02790",0.00972276124144841,0.604487363833979
"16","Q99879",0.0103916005111822,0.604487363833979
"17","P53621",0.0116331387636355,0.604487363833979
"18","Q99439",0.0117963615357745,0.604487363833979
"19","P46778",0.0118404741369542,0.604487363833979
"20","P39019",0.0127698454632607,0.619337504968143
"21","P27816",0.0147236923987609,0.651791862312568
"22","Q07065",0.0164368542441692,0.651791862312568
"23","Q9Y5S9",0.0170744082842833,0.651791862312568
"24","P81644",0.0176051354926431,0.651791862312568
"25","P04406",0.0178638895100914,0.651791862312568
"26","P62979",0.0184910513429271,0.651791862312568
"27","P05787",0.0193433770171489,0.651791862312568
"28","P26599",0.0197012277014874,0.651791862312568
"29","P51911",0.0197312627234491,0.651791862312568
"30","P63261",0.0201585112055433,0.651791862312568
"31","P09936",0.021816381893543,0.680014963904636
"32","P56192",0.0227923190346485,0.680014963904636
"33","Q07866",0.0241870043504503,0.680014963904636
"34","P68032",0.0256939646624583,0.680014963904636
"35","O94979",0.0263021253641866,0.680014963904636
"36","Q96I24",0.0265900173483656,0.680014963904636
"37","P02461",0.0265906117863917,0.680014963904636
"38","P26373",0.0266397614725527,0.680014963904636
"39","Q14847",0.0274450387867814,0.681491272746927
"40","O60841",0.0281027328967805,0.681491272746927
"41","P63208",0.0311111862522714,0.730696900007643
"42","P22392",0.0316384224745577,0.730696900007643
"43","Q96HC4",0.0325932224459008,0.735242459826134
"44","P62847",0.0340621672352811,0.75091595950506
"45","P38159",0.0360758196010156,0.753512653457829
"46","P07339",0.0363499802930249,0.753512653457829
"47","P60903",0.0372024097443816,0.753512653457829
"48","Q13418",0.0372872240886348,0.753512653457829
"49","P39023",0.038102750813749,0.754278944680337
"50","P27635",0.0396521517055877,0.767079688607662
"51","Q9UN86",0.0421803964900754,0.767079688607662
"52","Q9Y383",0.0425961393965782,0.767079688607662
"53","Q93052",0.0429048384290368,0.767079688607662
"54","P50479",0.0433848517471947,0.767079688607662
"55","P68371",0.0439125109463878,0.767079688607662
"56","Q13595",0.0465679274842616,0.767079688607662
"57","P61970",0.0466138238417753,0.767079688607662
"58","P62328",0.0478865878668958,0.767079688607662
"59","P40429",0.0484425615493714,0.767079688607662
"60","Q96L92",0.0497190222318821,0.767079688607662
"61","P21589",0.0502123733746437,0.767079688607662
"62","Q00688",0.0509262715103222,0.767079688607662
"63","Q13509",0.0513212340849701,0.767079688607662
"64","P05976",0.051880883238894,0.767079688607662
"65","P61981",0.0521620837086902,0.767079688607662
"66","P15374",0.0521930509774285,0.767079688607662
"67","Q9UQ35",0.0532653247638927,0.771154701805611
"68","P49023",0.0543280131618332,0.774973128926151
"69","Q14195",0.0575248618060243,0.80868283988179
"70","P06748",0.0590433943134179,0.816224432751913
"71","P09429",0.0597442626034905,0.816224432751913
