Regulator,Target,Weight
Q02790,P13667,0.653
Q02790,P13667,0.653
Q9HBL0,P05556,0.957
Q9HBL0,P05556,0.957
Q9HBL0,P49023,0.993
Q9HBL0,P49023,0.993
P16989,P67809,0.556
P16989,P67809,0.556
P63208,Q92841,0.454
P63208,Q92841,0.454
P63208,Q9UMX0,0.489
P63208,Q9UMX0,0.489
Q07954,Q16181,0.487
Q07954,Q16181,0.487
Q07954,P05556,0.679
Q07954,P05556,0.679
P49756,P62424,0.447
P49756,P62424,0.447
P49756,Q15366,0.475
P49756,Q15366,0.475
P49756,Q92841,0.521
P49756,Q92841,0.521
P49756,Q14011,0.555
P49756,Q14011,0.555
P56192,P62424,0.424
P56192,P62424,0.424
P56192,Q92841,0.514
P56192,Q92841,0.514
P56192,Q99613,0.892
P56192,Q99613,0.892
P49023,Q6NZI2,0.598
P49023,Q6NZI2,0.598
P49023,O60716,0.655
P49023,O60716,0.655
P49023,P67936,0.693
P49023,P67936,0.693
P49023,P05556,0.998
P49023,P05556,0.998
P05976,P67936,0.857
P05976,P67936,0.857
Q96C90,Q86UP2,0.49
Q96C90,Q86UP2,0.49
Q9UHB9,O00629,0.783
Q9UHB9,O00629,0.783
Q9UHB9,P62854,0.822
Q9UHB9,P62854,0.822
Q9UHB9,P62424,0.841
Q9UHB9,P62424,0.841
Q71UM5,Q99613,0.778
Q71UM5,Q99613,0.778
Q71UM5,P62424,0.971
Q71UM5,P62424,0.971
Q71UM5,P62854,0.994
Q71UM5,P62854,0.994
Q99613,Q92841,0.481
Q99613,Q92841,0.481
Q99613,P62424,0.632
Q99613,P62424,0.632
Q99613,P62854,0.982
Q99613,P62854,0.982
P67936,Q01995,0.584
P67936,Q01995,0.584
P62854,Q9UMX0,0.485
P62854,Q9UMX0,0.485
P62854,P62424,0.999
P62854,P62424,0.999
Q6NZI2,Q01995,0.715
Q6NZI2,Q01995,0.715
Q15366,Q9UN86,0.488
Q15366,Q9UN86,0.488
Q15366,P67809,0.728
Q15366,P67809,0.728
Q9UN86,P67809,0.694
Q9UN86,P67809,0.694
P62424,P67809,0.453
P62424,P67809,0.453
P67809,Q92841,0.566
P67809,Q92841,0.566
P67809,Q9Y5S9,0.608
P67809,Q9Y5S9,0.608
Q9UMX0,P15374,0.755
Q9UMX0,P15374,0.755
P15374,Q01995,0.624
P15374,Q01995,0.624
Q07065,Q86UP2,0.66
Q07065,Q86UP2,0.66
Q86UP2,Q07866,0.697
Q86UP2,Q07866,0.697
P05556,P05787,0.437
P05556,P05787,0.437
Q92841,Q9Y5S9,0.554
Q92841,Q9Y5S9,0.554
Q9Y5S9,Q14011,0.489
Q9Y5S9,Q14011,0.489
