1772185_at	YNL051W
1772186_at	YER105C
1772187_at	SPCC645.03c
1772188_at	YOR059C
1772189_at	SPAC18G6.01c
1772190_at	YGL128C
1772191_at	SPAC8E11.10
1772192_at	YKR071C
1772193_at	YLR297W
1772194_at	SPBC24C6.06
1772195_at	YPR169W
1772196_at	YLR259C
1772197_at	SPBC16A3.03c
1772198_at	YCR102C
1772199_at	YNR058W
1772200_at	SPAC12B10.06c
1772201_at	YOR098C
1772202_at	YKL148C
1772203_at	YFL023W
1772204_at	YER178W
1772205_at	YLR319C
1772207_at	YBL037W
1772208_at	YBR048W
1772209_at	YIL104C
1772210_at	SPAC31A2.11c
1772211_at	SPBC23E6.05
1772212_at	YKL119C
1772213_at	SPAC110.02
1772214_at	YGL015C
1772215_at	SPCP1E11.02
1772216_at	SPAC19B12.08
1772217_at	SPMIT.08
1772218_at	YMR063W
1772219_at	SPAC977.16c
1772220_at	YDR178W
1772221_at	SPCPB16A4.06c
1772222_at	YMR208W
1772223_at	YDL066W
1772224_at	YDR202C
1772225_at	YPL212C
1772226_at	YAL026C
1772227_at	YJL137C
1772228_at	YJR039W
1772229_at	YKL163W
1772230_at	SPBC577.12
1772231_at	YHR201C
1772232_at	YLR179C
1772233_at	YGL136C
1772234_at	YGR232W
1772235_at	SPAC23H3.10
1772236_at	SPBC27B12.09c
1772237_at	SPBC557.04
1772238_at	YEL016C
1772239_at	YNL002C
1772240_at	YLR422W
1772241_at	YIL014W
1772242_at	SPAC17G6.15c
1772243_at	YFL005W
1772244_at	SPAC20H4.02
1772245_at	SPAC4D7.02c
1772246_at	SPBC3B9.10
1772247_at	YPR122W
1772248_at	YGL225W
1772249_at	YJR118C
1772250_at	YML012W
1772251_at	YJL189W
1772252_at	YOR019W
1772253_at	YOR250C
1772254_at	SPBC13G1.08c
1772255_at	YKL067W
1772256_at	SPBC26H8.07c
1772257_at	SPBC28F2.06c
1772258_at	YMR244C-A
1772259_at	YIR037W
1772260_at	YDL088C
1772261_at	YEL034W
1772262_at	SPAC1751.03
1772263_at	YGR216C
1772264_at	YLR009W
1772265_at	SPBC21D10.08c
1772266_at	SPAC2F3.05c
1772267_at	SPCC663.05c
1772268_at	YPR091C
1772269_at	SPAPB17E12.06
1772270_at	SPCC736.09c
1772271_at	SPAC732.01
1772272_at	SPCC4B3.08
1772273_at	SPBC4C3.07
1772274_at	SPCC1235.11
1772275_at	YJR097W
1772276_at	SPBP4H10.16c
1772277_at	SPAC30.04c
1772278_at	YDR285W
1772279_at	YMR251W-A
1772280_at	SPAC1A6.01c
1772281_at	YHL009C
1772282_at	YER177W
1772283_at	YER061C
1772284_at	YLR225C
1772285_at	SPBC725.14
1772286_at	SPAC16C9.05
1772287_at	YHR018C
1772288_at	YOR038C
1772289_at	YHR207C
1772290_at	SPBP35G2.06c
1772291_at	SPAPB1A10.05
1772292_at	YFL054C
1772293_at	SPCC5E4.07
1772294_at	YLR388W
1772295_at	SPAC7D4.11c
1772296_at	SPCC1259.08
1772297_at	SPAC343.04c
1772298_at	YGL160W
1772299_at	SPCC736.15
1772300_at	SPCC285.10c
1772301_at	SPAC27E2.07
1772302_at	SPAC6B12.09
1772303_at	SPBC336.05c
1772304_at	SPBPB21E7.08
1772305_at	SPBC19G7.04
1772306_at	SPCC16C4.10
1772307_at	YML016C
1772308_at	YAL016C-B
1772309_at	SPBC2G2.08
1772310_at	YLR207W
1772311_at	SPCC4F11.02
1772312_at	YLR415C
1772313_at	YHR103W
1772315_at	SPAC1F3.04c
1772316_at	SPAC2C4.12c
1772317_at	YGR264C
1772318_at	SPAC18B11.08c
1772319_at	SPAC869.04
1772320_at	YPL048W
1772321_at	YOL018C
1772322_at	SPBC354.02c
1772323_at	SPBC1A4.03c
1772324_at	SPAC227.06
1772325_at	SPCC1840.06
1772326_at	YBR168W
1772327_at	YJR059W
1772328_at	YBL039W-A
1772329_at	SPCC16A11.17
1772330_at	YDR414C
1772331_at	YER016W
1772332_at	SPAC10F6.03c
1772333_at	YPL263C
1772334_at	SPBC1198.11c
1772335_at	SPBC29A10.10c
1772336_at	YLR056W
1772337_at	SPCC126.09
1772338_at	YML070W
1772339_at	SPAC3H1.07
1772340_at	SPAC23A1.12c
1772341_at	YDR470C
1772342_at	YDL200C
1772343_at	YGL229C
1772344_at	YLR246W
1772345_at	SPBC21C3.04c
1772346_at	YBR223C
1772347_at	YDR270W
1772348_at	YBR235W
1772349_at	YNL182C
1772350_at	YGR175C
1772351_at	SPAC31G5.06
1772352_at	YKR026C
1772353_at	SPAC19E9.01c
1772354_at	SPAC644.05c
1772355_at	SPAC25G10.05c
1772356_at	YAL064C-A
1772357_at	SPAC4D7.13
1772358_at	YKL070W
1772359_at	SPCC364.03
1772360_at	SPAC637.11
1772361_at	YHR126C
1772362_at	YJR075W
1772363_at	SPCC1795.09
1772364_at	SPAC2C4.16c
1772365_at	YLR108C
1772366_at	YML063W
1772367_at	YMR091C
1772368_at	SPBC24C6.04
1772369_at	YJL197W
1772370_at	SPAC6F6.11c
1772371_at	YJL048C
1772372_at	YNL016W
1772373_at	YLL039C
1772374_at	YJR054W
1772375_at	YOL140W
1772376_at	YPL051W
1772377_at	YPL121C
1772378_at	SPBC17D1.04
1772380_at	SPBC27.08c
1772381_at	SPAC3H1.01c
1772382_at	SPBC13E7.10c
1772384_at	YEL058W
1772385_at	SPAC9G1.03c
1772386_at	YAL015C
1772387_at	SPCC70.03c
1772388_at	SPAC2G11.09
1772389_at	SPAPB24D3.07c
1772390_at	SPBP8B7.31
1772391_at	YIL057C
1772392_at	YDR211W
1772393_at	YLR154W-E
1772394_at	YML118W
1772395_at	SPBC17G9.02c
1772396_at	YBR097W
1772397_at	SPBP8B7.30c
1772398_at	YKL060C
1772399_at	YOL110W
1772400_at	YMR079W
1772401_at	YDR485C
1772402_at	SPAC13G7.08c
1772403_at	SPAC926.02
1772404_at	SPBC1685.15c
1772405_at	YLL029W
1772406_at	SPBC336.06c
1772407_at	YNL044W
1772408_at	YPR073C
1772409_at	SPAC23H4.04
1772410_at	YAL031C
1772411_at	SPBC1703.11
1772412_at	YAL023C
1772413_at	SPBC1683.02
1772414_at	YLR298C
1772415_at	SPAP8A3.04c
1772416_at	YGL257C
1772417_at	SPBC342.04
1772418_at	YIL034C
1772419_at	SPAC22F3.10c
1772420_at	YBR228W
1772421_at	YCL035C
1772422_at	SPAC23C11.02c
1772423_at	SPAC16E8.04c
1772424_at	SPBC28F2.10c
1772425_at	SPAC19G12.09
1772426_at	YEL020C
1772427_at	SPBC13G1.10c
1772428_at	SPBC1773.10c
1772429_at	SPAC6G9.14
1772430_at	SPAC1687.21
1772431_at	SPBC19F8.08
1772432_at	SPCC4G3.05c
1772433_x_at	YLR388W
1772434_at	SPBC13E7.03c
1772435_at	SPCC61.04c
1772436_at	SPBC1861.05
1772437_at	SPAC22A12.12c
1772438_at	YOL006C
1772439_at	SPCC191.11
1772440_at	SPCC1322.07c
1772441_at	SPBC14C8.10
1772442_at	YLR175W
1772443_at	YOR036W
1772444_at	SPAC144.10c
1772445_at	SPAC17A5.01
1772446_at	YDL189W
1772447_at	YLR251W
1772448_at	YPL221W
1772449_at	SPCC1827.06c
1772450_at	SPBC215.06c
1772451_at	SPAC222.16c
1772452_at	YOR054C
1772453_at	SPCC576.17c
1772454_at	SPAC9.10
1772455_at	SPAC1486.09
1772456_at	YIR036C
1772457_at	YNL189W
1772458_at	SPAC222.15
1772459_at	YDL181W
1772460_at	YJR111C
1772461_at	SPAPB17E12.11
1772462_at	SPCC622.14
1772463_at	YBL079W
1772464_at	YOR035C
1772465_at	YNL224C
1772466_at	SPAC3C7.02c
1772467_s_at	YHR054C
1772468_at	YKR094C
1772469_at	SPBC56F2.03
1772470_at	YGL065C
1772471_at	SPAC14C4.13
1772472_at	SPAP11E10.01
1772473_at	YPR109W
1772474_at	SPBC26H8.08c
1772475_at	YDL093W
1772476_at	SPBC16A3.09c
1772477_at	YJR124C
1772478_at	SPBC21B10.07
1772479_at	SPBC2A9.03
1772480_at	SPAC1687.15
1772481_at	SPBC577.11
1772482_at	SPAC4A8.13c
1772483_at	YDL225W
1772484_at	YLR242C
1772485_at	YOR195W
1772486_at	SPBC1A4.09
1772487_at	YLR148W
1772488_at	SPAC1296.03c
1772489_at	SPCC736.08
1772490_at	SPBC1198.14c
1772491_at	YJR053W
1772492_at	SPCC330.09
1772493_at	SPBC1604.10
1772494_at	SPCC794.12c
1772495_at	SPAC4F10.07c
1772496_at	YPR128C
1772497_at	YBR102C
1772498_at	SPAC13F5.03c
1772499_at	YDL077C
1772500_at	YDR276C
1772501_at	SPBC19G7.13
1772502_at	SPCC645.09
1772503_at	SPBC23E6.10c
1772504_at	SPAP14E8.03
1772505_at	YGL101W
1772506_at	SPBC32F12.08c
1772507_at	SPAC3A12.04c
1772508_at	YGR103W
1772509_at	YEL007W
1772510_at	YDL185W
1772511_at	YMR096W
1772512_at	YGR133W
1772513_at	SPAC19G12.10c
1772514_at	YJL080C
1772515_at	SPAC637.07
1772516_at	YDR096W
1772517_at	YKL062W
1772518_at	SPAC1F7.06
1772519_at	SPAC1D4.02c
1772520_s_at	SPAC212.03
1772521_at	YLR342W
1772523_at	SPBC20F10.09
1772524_at	YML108W
1772525_at	SPAC31A2.14
1772526_at	SPAC3A11.06
1772527_at	SPCC576.12c
1772528_at	YAL064W
1772529_at	YCL005W
1772530_at	SPAC4A8.02c
1772531_at	SPAC25B8.12c
1772532_at	SPAC521.03
1772533_at	YPL128C
1772534_s_at	YAR066W
1772535_at	SPAC1F3.10c
1772536_at	YHL043W
1772537_at	SPBC1A4.02c
1772539_at	SPAC926.05c
1772540_at	YER028C
1772541_at	YEL050C
1772542_at	SPAC23A1.18c
1772543_at	SPBP23A10.10
1772544_at	SPAC167.04
1772545_at	YDR079C-A
1772546_at	SPAC19A8.02
1772547_at	YDR412W
1772548_at	YER085C
1772549_at	YAL062W
1772550_x_at	YMR230W
1772551_at	SPBC2A9.10
1772552_at	YDL064W
1772553_at	SPAC29B12.04
1772554_at	YBR019C
1772555_at	SPBC543.03c
1772556_at	YKL164C
1772557_at	SPBC4C3.05c
1772558_at	YBR067C
1772560_at	YJR068W
1772561_at	SPCC417.03
1772562_at	YER052C
1772563_at	YNL047C
1772565_at	YLR199C
1772566_at	YJR094C
1772567_at	YGR117C
1772568_at	SPAC23H4.17c
1772569_at	SPBP35G2.03c
1772570_at	YKR083C
1772571_at	SPCC1235.15
1772572_at	YOR332W
1772573_at	YBR096W
1772574_at	YDR504C
1772575_at	SPAC15A10.03c
1772576_x_at	YAR020C
1772577_at	SPBC106.02c
1772578_at	SPBC16C6.04
1772579_at	YHR121W
1772580_at	YDR424C
1772581_at	YGR001C
1772582_at	SPBC428.04
1772583_s_at	YBR089C-A
1772584_at	SPAC644.08
1772585_at	SPAC1F8.05
1772586_at	YDR030C
1772587_at	SPBC12D12.04c
1772589_at	YGR068C
1772590_at	YER166W
1772591_at	SPBC31F10.07
1772592_at	SPCC1442.10c
1772593_at	SPAC11E3.12
1772594_at	YNL087W
1772595_at	SPBC3B8.11
1772596_at	SPBC30D10.03c
1772597_at	YCR101C
1772598_at	SPBPJ4664.03
1772599_at	SPBC12C2.11
1772600_at	SPAC1071.01c
1772601_at	SPBP8B7.22
1772602_at	SPAC25G10.01
1772603_at	YMR067C
1772604_at	SPAP27G11.12
1772605_at	YDL069C
1772606_at	YOR370C
1772607_at	SPAC4F10.10c
1772608_at	YPL192C
1772609_at	YKR041W
1772610_at	YBR094W
1772611_at	YLR404W
1772612_at	YGR188C
1772613_at	YLR253W
1772614_at	SPAC12B10.05
1772615_at	YPR145W
1772616_at	SPCC1393.07c
1772617_at	YHR188C
1772618_at	YLR351C
1772619_at	SPAC1805.03c
1772620_at	YPL084W
1772621_at	YDR405W
1772622_at	YEL065W
1772623_at	SPBC2G5.01
1772624_at	YNL005C
1772625_at	YEL046C
1772626_at	YJR149W
1772627_at	YLR210W
1772628_at	SPBC3D6.04c
1772629_at	SPBC725.09c
1772630_at	SPBC83.04
1772631_at	YLR073C
1772632_at	YDR429C
1772633_at	SPAC26A3.04
1772634_at	SPCP31B10.06
1772635_at	YNL314W
1772636_at	SPBC354.05c
1772637_at	YIL041W
1772638_at	YLR344W
1772639_at	SPAC3G9.13c
1772640_at	YJR112W-A
1772641_at	SPBC11G11.01
1772642_at	YLR312C
1772643_at	YHR039C-A
1772644_at	SPBC1815.01
1772645_at	SPCC1620.08
1772646_at	YEL017W
1772647_at	YDR018C
1772648_at	YIL046W
1772649_at	SPAC6G9.05
1772650_at	SPCC4G3.19
1772651_at	YDR222W
1772652_at	SPBC17D11.02c
1772653_at	SPAC17G6.13
1772654_at	YBL082C
1772656_at	SPAPB21F2.02
1772658_at	YOR020C
1772659_at	SPBC1685.08
1772660_at	SPBC31F10.09c
1772661_at	SPAC7D4.05
1772662_at	SPBC365.14c
1772663_at	SPBC2G5.04c
1772664_at	SPCC126.04c
1772665_at	YPL125W
1772666_at	SPCC74.02c
1772667_at	SPBC337.14
1772668_at	SPAC1039.11c
1772670_at	YIL017C
1772671_at	YPR166C
1772672_at	YBR106W
1772673_at	SPBC14F5.10c
1772674_at	YFL018C
1772675_at	YBR245C
1772676_at	YHR089C
1772677_at	YBR286W
1772678_at	SPAC977.15
1772679_at	SPAC1F5.03c
1772680_at	SPCC162.03
1772681_s_at	YOR394W
1772682_at	YFL009W
1772683_at	SPAC1556.08c
1772684_at	YJL154C
1772685_at	SPBC646.16
1772686_at	YOL117W
1772687_at	YIL105C
1772688_at	SPAC15E1.03
1772689_at	YNL015W
1772690_at	YGL023C
1772691_at	SPBC15C4.03
1772692_at	YJL163C
1772693_at	YPL016W
1772694_at	YKR067W
1772695_at	SPAC16A10.04
1772696_at	YDR086C
1772697_at	YKL193C
1772698_at	SPBC2G2.11
1772699_at	YOL152W
1772700_at	YCL050C
1772701_at	YGL186C
1772702_at	SPAC630.13c
1772703_at	YML098W
1772704_at	SPAC1142.08
1772706_at	YNL023C
1772707_at	SPBC15D4.15
1772708_at	SPBC19F8.06c
1772709_at	YKL138C-A
1772710_at	YHR167W
1772711_at	SPBC25B2.11
1772712_at	YIL140W
1772713_at	SPBC25B2.10
1772714_at	SPAC11G7.01
1772715_at	SPAC5H10.02c
1772716_at	YNL108C
1772717_at	SPAC6G9.12
1772718_at	YKL080W
1772719_at	YLR397C
1772720_at	YOL023W
1772722_at	SPBC31F10.17c
1772723_at	YNL062C
1772724_at	SPCC126.08c
1772725_at	SPAC144.06
1772726_at	YHL035C
1772727_at	SPBC14C8.07c
1772728_at	SPAC24B11.07c
1772729_at	YPR032W
1772730_at	YLR213C
1772731_at	YMR224C
1772732_at	SPCC970.12
1772733_at	YMR164C
1772734_at	YNL067W
1772735_at	SPBC3E7.14
1772736_at	YLR245C
1772737_s_at	YBL111C
1772738_at	YHR176W
1772740_at	SPAC17A2.02c
1772741_at	YDR448W
1772742_at	YLR048W
1772743_at	YDR369C
1772744_at	YCL045C
1772745_at	SPAC57A7.04c
1772746_at	SPCC18B5.11c
1772747_at	SPCC16C4.12
1772748_at	YLR262C-A
1772749_at	YPR084W
1772750_at	YPR086W
1772751_at	YBL008W-A
1772752_at	YHR050W
1772753_at	YOR083W
1772754_at	SPAC1002.19
1772755_at	YDL054C
1772756_at	YGR146C
1772757_at	SPBC342.02
1772758_at	SPBC29A3.18
1772759_at	SPCC1450.05c
1772760_at	SPCC594.06c
1772761_at	SPBC30D10.18c
1772762_s_at	SPCC1682.06
1772763_at	YGL250W
1772764_at	SPCC1322.11
1772765_at	SPAC22H10.06c
1772766_at	YJL136W-A
1772767_at	SPAC22E12.13c
1772768_at	SPAC19B12.07c
1772769_at	SPAC17C9.07
1772770_at	SPAC20G4.04c
1772771_at	SPBC21H7.06c
1772772_at	YKL146W
1772773_at	SPBC28E12.05
1772774_at	YOL130W
1772775_at	SPBP8B7.16c
1772776_at	SPBC409.20c
1772778_at	YBL078C
1772779_at	YLR226W
1772780_at	YNL306W
1772781_at	YOR056C
1772782_at	SPBC428.13c
1772783_at	YLR285W
1772784_at	SPBC18H10.21c
1772785_at	YER037W
1772786_at	YBR262C
1772787_at	SPCC188.08c
1772788_at	SPCC1442.11c
1772789_at	SPBC354.11c
1772790_at	YPL170W
1772791_at	YKR066C
1772792_at	YDR477W
1772793_at	YCR065W
1772795_at	YJR135W-A
1772796_at	YPL083C
1772797_at	YNL206C
1772798_at	SPAC1B1.03c
1772799_at	SPBC1711.09c
1772800_at	SPAC26F1.07
1772802_at	YLL004W
1772803_at	SPBC32F12.02
1772804_at	YML101C
1772805_at	YGR090W
1772806_at	YOL138C
1772807_at	YOR381W-A
1772808_at	SPAC16A10.01
1772809_at	YIL030C
1772810_at	YKR090W
1772811_at	SPBC115.01c
1772812_at	YPL006W
1772813_at	YOL155C
1772814_at	SPBC19C7.03
1772815_at	SPCC584.03c
1772816_at	YDR499W
1772817_at	YGR159C
1772818_at	SPACUNK4.17
1772819_at	YGL131C
1772820_at	YFL013C
1772821_at	YBL034C
1772822_at	SPAC22A12.02c
1772823_at	SPBC1921.05
1772824_at	YDR169C
1772825_at	SPCP1E11.08
1772826_at	YKR063C
1772827_at	YDL201W
1772828_at	YMR014W
1772829_at	SPBC651.06
1772830_at	YGR199W
1772831_at	YFR022W
1772832_at	YFR009W
1772833_at	YIR033W
1772834_at	SPAC3A11.10c
1772835_at	SPAC56E4.05
1772836_at	SPCC1235.12c
1772837_at	YBR173C
1772838_at	YOR120W
1772839_at	YDR315C
1772840_at	SPAC4H3.09
1772841_at	SPCC191.02c
1772842_at	SPAC23H4.06
1772843_at	SPBC21C3.06
1772844_at	SPAC3G9.11c
1772845_at	SPBC428.01c
1772846_at	YKL203C
1772847_at	YKL172W
1772848_at	YAL028W
1772849_at	SPBC215.09c
1772850_at	YJR008W
1772851_at	SPAPJ760.02c
1772852_at	YBR033W
1772853_at	YMR319C
1772854_at	YOL017W
1772855_at	YNL249C
1772856_at	YKL204W
1772857_at	YBL072C
1772858_at	SPAC56E4.04c
1772859_at	SPBC16H5.14c
1772860_at	SPAC22E12.14c
1772861_at	SPAC1F7.05
1772862_s_at	SPAC750.04c
1772863_at	YMR053C
1772864_at	YKR100C
1772865_at	YOL128C
1772866_at	SPCC338.17c
1772867_at	SPCC645.05c
1772868_at	YPL042C
1772869_at	SPAC31A2.08
1772870_at	YNR012W
1772871_at	YDR291W
1772872_at	SPCC16C4.01
1772873_at	YGR288W
1772874_at	YOR010C
1772875_at	YDR012W
1772876_at	YGL022W
1772877_at	SPBC3H7.03c
1772878_at	SPAC10F6.05c
1772879_at	SPCC965.09
1772880_at	YMR095C
1772881_at	SPCC16A11.03c
1772882_at	YNR016C
1772883_at	YBL013W
1772884_at	YPR013C
1772885_at	SPBC6B1.03c
1772886_at	SPAC10F6.06
1772887_at	YGL198W
1772888_at	YLL048C
1772889_at	SPBC1773.04
1772890_at	YNL190W
1772891_at	YMR171C
1772892_at	YBL024W
1772893_at	YJL019W
1772894_at	YBL097W
1772895_at	SPAC13G6.04
1772896_at	YJL055W
1772897_at	SPCC613.01
1772898_at	SPBC887.05c
1772899_at	SPCC285.13c
1772900_at	SPAC57A10.05c
1772901_at	YHR003C
1772902_at	YLL006W-A
1772903_at	YOR034C
1772904_at	SPCC1494.09c
1772905_at	SPAC1F8.03c
1772906_at	SPAC5D6.04
1772907_at	YNR034W
1772908_at	SPAC24H6.01c
1772909_at	SPAC8E11.01c
1772910_at	YLL052C
1772911_at	SPCC1682.09c
1772912_at	SPAC3F10.07c
1772913_at	SPCPB1C11.03
1772914_at	SPAC15E1.04
1772915_at	YAL054C
1772916_at	YNR057C
1772917_at	SPAPB1A10.08
1772918_at	SPBC16H5.12c
1772919_at	YHR156C
1772920_at	YDR236C
1772921_at	YLR352W
1772922_at	SPCC13B11.02c
1772923_at	YDR117C
1772924_at	SPBC3H7.05c
1772925_at	YNR011C
1772926_at	SPAC23C4.13
1772927_at	SPCC11E10.07c
1772928_at	YLR098C
1772929_at	SPBC13G1.06c
1772930_at	YDR372C
1772931_at	SPAC16E8.12c
1772932_at	SPBC409.09c
1772933_at	YOR147W
1772934_at	YBR269C
1772935_at	YHR199C-A
1772937_at	SPCC1259.04
1772938_at	SPBC800.08
1772939_at	YOR168W
1772940_at	YNL001W
1772941_at	SPCC74.03c
1772942_at	YFR005C
1772944_at	YOR316C-A
1772945_at	YBR230W-A
1772946_at	YEL052W
1772947_at	YOR312C
1772948_at	YEL055C
1772949_at	YIL046W-A
1772950_at	YDL213C
1772951_at	SPAC1782.04
1772952_at	YJR013W
1772953_at	SPAC27F1.08
1772954_at	SPBC56F2.08c
1772955_at	YBR062C
1772956_at	SPMIT.01
1772957_at	SPBC15D4.14
1772958_at	YGR052W
1772959_at	YBR213W
1772960_at	SPCC1682.10
1772961_at	SPBC14C8.02
1772962_at	YFR008W
1772963_at	YOR172W
1772964_at	SPAC24C9.09
1772965_at	YKR077W
1772966_at	SPCC576.02
1772967_at	YDR356W
1772968_at	YJL187C
1772969_at	YPL168W
1772970_at	YPR045C
1772971_at	SPBC409.08
1772972_at	YMR219W
1772973_at	YJL206C
1772974_at	YJL057C
1772975_at	YNL178W
1772976_at	YBR164C
1772977_at	YGL004C
1772978_at	YDR430C
1772979_at	SPBC651.04
1772980_at	SPBC21C3.16c
1772981_at	YHR154W
1772982_at	SPAPB2B4.01c
1772983_at	YCR099C
1772984_at	SPAC11E3.05
1772985_at	YBR239C
1772986_at	YDR219C
1772987_at	SPAC186.05c
1772988_at	SPCC4G3.02
1772989_at	SPCC1795.05c
1772990_at	SPAC664.06
1772991_at	SPAPB1E7.03
1772992_s_at	YPL278C
1772993_at	SPCC24B10.11c
1772994_at	SPBC1215.01
1772995_at	YOR189W
1772996_at	SPAP27G11.05c
1772997_at	YOL151W
1772998_at	YLR341W
1772999_at	YMR205C
1773000_at	SPCC70.06
1773001_at	YIL092W
1773002_at	YMR236W
1773003_at	YLL013C
1773004_at	SPBC29A10.13
1773005_at	SPAC17C9.01c
1773006_at	SPCP1E11.03
1773007_at	SPBC28F2.08c
1773008_at	SPBC1198.12
1773009_x_at	SPCC569.02c
1773010_at	YPL005W
1773011_at	SPAC1D4.04
1773012_at	SPAC2E1P5.01c
1773013_at	SPAC6C3.03c
1773014_at	SPCC663.08c
1773015_at	YER109C
1773016_at	SPAC8C9.12c
1773017_at	SPCC1223.07c
1773018_at	SPAC1687.16c
1773019_at	YBR010W
1773020_at	YIL108W
1773021_at	SPBC1773.08c
1773022_at	YLR418C
1773023_at	YDR512C
1773024_at	SPAC21E11.08
1773025_at	SPBC19F8.03c
1773026_at	SPAC2C4.06c
1773027_at	SPCP20C8.03
1773028_at	YJR113C
1773029_at	SPAC630.03
1773030_at	YGR041W
1773031_at	SPAC1F8.08
1773032_at	SPBC15C4.06c
1773033_at	SPAC144.11
1773034_at	YCR048W
1773035_at	YJL008C
1773036_at	SPCC364.07
1773037_at	SPBP4H10.10
1773038_at	SPBC1709.01
1773039_at	SPAC16.03c
1773040_at	SPCC663.07c
1773041_at	SPCC18B5.05c
1773042_at	SPAC167.01
1773043_at	YPR071W
1773044_at	YLR055C
1773045_at	SPAC23A1.09
1773046_at	YNL196C
1773047_at	YMR158C-A
1773048_at	SPBC887.07
1773049_at	SPAC1805.10
1773050_at	YGL215W
1773051_at	SPCC553.02
1773052_at	YEL029C
1773053_at	YER154W
1773054_at	SPBC17A3.02
1773055_at	YDL067C
1773056_at	YOL019W
1773057_at	YLR383W
1773058_at	YKR027W
1773059_at	YGL124C
1773060_at	YER046W
1773061_s_at	YIL169C
1773062_at	YBR003W
1773063_at	YMR304W
1773064_at	SPBC31F10.06c
1773065_at	YDR319C
1773066_at	YDL117W
1773067_at	SPBC3F6.01c
1773068_at	SPAC16E8.15
1773069_at	SPBC146.07
1773070_at	SPAC664.08c
1773071_at	YPR156C
1773072_at	SPAPB1E7.02c
1773073_at	YOR306C
1773074_at	SPCC330.04c
1773075_at	YGR281W
1773076_at	SPAC1786.03
1773077_at	SPCC14G10.03c
1773078_at	YGR262C
1773079_at	SPAC14C4.11
1773080_at	SPAC823.08c
1773081_at	SPAC29A4.16
1773082_at	SPAC22A12.10
1773083_at	SPAC1F3.03
1773085_at	YOR040W
1773086_at	YDR165W
1773087_at	SPBC27B12.02
1773088_at	YMR229C
1773089_at	YMR058W
1773090_at	SPAC27D7.04
1773091_at	YIL018W
1773092_at	YPL105C
1773093_at	YPL208W
1773094_at	YBR081C
1773095_at	SPAC8F11.04
1773096_at	YLR081W
1773097_at	YBR183W
1773098_at	SPAC2G11.05c
1773099_at	YNL132W
1773100_at	SPAC3G9.16c
1773101_at	YPL214C
1773102_at	YKL130C
1773103_at	SPCC825.03c
1773104_s_at	YBL005W-A
1773105_at	YNR035C
1773106_at	YMR077C
1773107_at	YPL234C
1773108_at	SPBC651.01c
1773109_at	YKR034W
1773110_at	YMR264W
1773111_at	SPAC5H10.11
1773112_at	YPL032C
1773113_at	SPBC1711.06
1773114_at	SPBC15C4.02
1773115_at	SPAC7D4.08
1773116_at	SPBC713.03
1773117_at	YHR037W
1773118_at	YML080W
1773119_at	SPAC140.03
1773120_at	YER095W
1773121_at	SPCC162.12
1773122_at	YLL043W
1773123_at	YBR243C
1773124_at	YDR179W-A
1773125_at	YGR283C
1773126_at	YNL146C-A
1773127_at	YPL152W
1773128_at	YNL229C
1773129_at	YLL002W
1773130_at	SPAC23H4.15
1773131_at	SPBC21B10.10
1773132_at	YOR126C
1773133_at	SPAC27D7.09c
1773134_at	YMR089C
1773135_at	YPL054W
1773136_at	YOR291W
1773137_at	SPCC23B6.03c
1773138_at	YPR190C
1773139_at	YCL057W
1773140_s_at	YDR038C
1773141_at	YOR002W
1773142_at	SPBC211.06
1773143_at	YJL038C
1773144_at	SPAP27G11.13c
1773145_s_at	YGR109W-A
1773146_at	SPBP8B7.09c
1773147_at	YLR069C
1773148_at	YNR010W
1773149_at	SPAC24B11.13
1773150_at	YNL063W
1773151_at	YLR295C
1773152_at	SPAC1A6.03c
1773153_at	YDR034C
1773154_at	YOL010W
1773155_at	SPCP1E11.11
1773156_at	SPAC4G8.13c
1773157_at	YFL026W
1773158_at	YOR359W
1773159_s_at	YDR261W-B
1773160_at	YNL250W
1773161_at	YJL096W
1773162_at	YJL079C
1773163_at	SPBC1271.07c
1773165_at	YDR367W
1773166_at	YDR307W
1773167_at	SPCC1393.13
1773168_at	YGL162W
1773170_at	YGL040C
1773171_at	YPL173W
1773172_at	YJL124C
1773173_at	YFR051C
1773174_at	SPAC15A10.16
1773175_at	SPBC4F6.07c
1773176_at	YGR227W
1773177_at	YIL016W
1773178_at	SPAC20G8.06
1773179_at	YBR055C
1773180_at	YBL107C
1773181_at	YML078W
1773182_at	YOL123W
1773183_at	YIR019C
1773184_at	SPAC17H9.19c
1773185_at	SPAP8A3.14c
1773186_at	SPAC13F5.02c
1773187_at	YMR106C
1773188_at	SPCC4G3.11
1773189_at	SPAC2C4.05
1773190_at	SPBP4H10.21c
1773191_at	YDL170W
1773192_at	SPBC725.17c
1773193_at	SPCC24B10.02c
1773194_at	YOR297C
1773195_at	YBL060W
1773196_at	YLR200W
1773197_at	YDR034C-A
1773198_at	YMR122W-A
1773199_at	SPBC25H2.10c
1773200_at	SPCC970.01
1773201_at	SPAC3C7.03c
1773202_at	SPBC887.19
1773203_at	YOR278W
1773204_at	YAL027W
1773205_at	SPAC1D4.01
1773206_at	YBR259W
1773207_at	YNL244C
1773208_at	YHR077C
1773209_at	YNL261W
1773210_at	YNR052C
1773211_s_at	SPCP20C8.01c
1773212_at	YBR167C
1773213_at	SPAC110.04c
1773214_at	YGR005C
1773215_at	SPBC1709.04c
