-1.938553223859271757e-01,-2.351204916132576539e-01,-2.777477707582984845e-01,-3.212178095020257196e-01,-3.648193753167965347e-01,-4.076275049002968665e-01,-4.484962134050252125e-01,-4.860748912662922194e-01,-5.188574936838572516e-01,-5.452706901968089603e-01,-5.638003607210033685e-01,-5.731455223115822228e-01,-5.723773245384835562e-01,-5.610725162017253798e-01,-5.393905058202193015e-01,-5.080731930104871452e-01,-4.683649297061487360e-01,-4.218697789064917991e-01,-3.703770815609264133e-01,-3.156896114258380681e-01
-1.023025001243746956e+00,-9.792729063364735698e-01,-9.288837539541026089e-01,-8.720741517265735432e-01,-8.092774947500760430e-01,-7.411462464690363738e-01,-6.685375138272262596e-01,-5.924814212423430426e-01,-5.141342151622745327e-01,-4.347203714635419214e-01,-3.554696910938215382e-01,-2.775560441804663103e-01,-2.020439165587128993e-01,-1.298473938777076064e-01,-6.170409734084136844e-02,1.835633138912773354e-03,6.040588523906809115e-02,1.138114806405102764e-01,1.620068335977206120e-01,2.050707122557318129e-01
-5.321125665163064511e-01,-6.645156465404458146e-01,-8.062608588441193547e-01,-9.563085247090512553e-01,-1.112981039897292135e+00,-1.273878279343642728e+00,-1.435845821802748112e+00,-1.595025159397278625e+00,-1.747009913993499364e+00,-1.887116670153764275e+00,-2.010753810280965226e+00,-2.113842228955073121e+00,-2.193218204885000411e+00,-2.246942056095003082e+00,-2.274452371989892363e+00,-2.276540894304875273e+00,-2.255165030049780750e+00,-2.213148475427465289e+00,-2.153835426447731294e+00,-2.080759179320813335e+00
5.878552254670883492e-01,6.499027760908619999e-01,7.049127967850061793e-01,7.504509700968058361e-01,7.850466516056392452e-01,8.083107381795950896e-01,8.208198770376408104e-01,8.238446653037401202e-01,8.190296708836020123e-01,8.081123430331755841e-01,7.927243666581671455e-01,7.742801360287876467e-01,7.539349183368128093e-01,7.325888199413779223e-01,7.109154428334775178e-01,6.894002119005686602e-01,6.683792995843226281e-01,6.480745386125661422e-01,6.286225704109429380e-01,6.100980756086877843e-01
-5.427526280033400319e+00,-5.357623529522535399e+00,-5.271750177581645325e+00,-5.168444656407943150e+00,-5.046340070305771697e+00,-4.904240497506842544e+00,-4.741209942248894471e+00,-4.556670594520281448e+00,-4.350504613969021328e+00,-4.123151064979726499e+00,-3.875687350982492951e+00,-3.609883142544405565e+00,-3.328215028050395929e+00,-3.033832460553718136e+00,-2.730470184066290162e+00,-2.422308793034569252e+00,-2.113792397429357539e+00,-1.809419076671449744e+00,-1.513524381695205978e+00,-1.230079456310297470e+00
-3.260316143516604370e+00,-3.128556930503635591e+00,-2.951839303680533710e+00,-2.737834125731844370e+00,-2.496936491924228285e+00,-2.240719831964222752e+00,-1.980364469442787989e+00,-1.725444419315872668e+00,-1.483260249110685880e+00,-1.258698386147510728e+00,-1.054468218016129555e+00,-8.715358582893357742e-01,-7.096060772037431352e-01,-5.675598021846257613e-01,-4.438053255687615106e-01,-3.365357642727944132e-01,-2.439035774865827566e-01,-1.641297214038772712e-01,-9.556524340516969751e-02,-3.672040362795558899e-02
2.584629875765547258e-01,2.646883641247460561e-01,2.709504721846962561e-01,2.771845472007972155e-01,2.833140043506142680e-01,2.892506944036083993e-01,2.948959602590198736e-01,3.001426625688216054e-01,3.048782841137822608e-01,3.089891217412787938e-01,3.123654344380800696e-01,3.149072508890278232e-01,3.165303767744741537e-01,3.171720176794929902e-01,3.167953856020353509e-01,3.153927127367698313e-01,3.129862603750194205e-01,3.096271601907998328e-01,3.053922120237725357e-01,3.003790268676123087e-01
-1.875955409805056817e+00,-1.873331850602634852e+00,-1.869537290106567884e+00,-1.864407659715050958e+00,-1.857761588115680595e+00,-1.849400028905285431e+00,-1.839106462656523000e+00,-1.826647905789259951e+00,-1.811777008020368562e+00,-1.794235566623127109e+00,-1.773759820464985371e+00,-1.750087896764240813e+00,-1.722969750937965117e+00,-1.692179842836956549e+00,-1.657532607224976307e+00,-1.618900481785332524e+00,-1.576233842801660678e+00,-1.529581680217301898e+00,-1.479111268429557757e+00,-1.425124549654200656e+00
-1.083381373624099808e+00,-1.102439132047525749e+00,-1.102537776750534437e+00,-1.082813949282838362e+00,-1.044210548529894034e+00,-9.893312753775920232e-01,-9.219460930790663866e-01,-8.463219750313395462e-01,-7.665880893224421566e-01,-6.862834211613992874e-01,-6.081339988341161185e-01,-5.340256519116541867e-01,-4.651019214642695410e-01,-4.019182107428529438e-01,-3.446030582610908333e-01,-2.929995755436671789e-01,-2.467769007775162393e-01,-2.055115241999299069e-01,-1.687429868445842196e-01,-1.360097817099363837e-01
-1.902536376194085221e+00,-1.873845794461670877e+00,-1.825254020976144531e+00,-1.754147499592303205e+00,-1.658959042631874770e+00,-1.539739804690314795e+00,-1.398600879703905786e+00,-1.239839672436042317e+00,-1.069620793192744834e+00,-8.952223999535724452e-01,-7.240279012206423115e-01,-5.625445862754161475e-01,-4.157044492061416907e-01,-2.865711456481916386e-01,-1.764239473087778620e-01,-8.509062481138940370e-02,-1.137994520734020298e-02,4.650175418280888540e-02,9.061330946948265019e-02,1.230397204279417567e-01
